group,CD11c,CD1c,CD226,CD24,CD305,CD35,CD38,CD39,CD45RA,CD49d,CD5,CD54,CD58,CD62L,CD71,CD73,CD82,CD95,CD107a,CD269,CD305,CD326,CD35,CD38,CD39,CD45RA,CD49d,CD52,CD58,CD71,CD73,CD82,CX3CR1,HLA,Podoplanin,CD11c,CD124,CD1c,CD226,CD38,CD40,CD45RA,CD49d,CD71,CD73,CD95,ITGB7
healthy,0.46644946473334,0.123465597035334,0.211784189243309,-0.067492292399081,-0.0087756269526022,-0.104171988755678,-0.0773714951460221,-0.18955780235072,0.108265207134054,-0.0568629461905605,0.280290035483314,0.0801233448654765,0.32692857074606,0.0900312777676479,0.0223727899188194,-0.163428638217812,0.0983226910502284,0.0336100715419625,0.195411381913062,0.293947607823994,-0.0747756546586318,0.158733408961744,0.143397996223005,-0.158509956103125,0.131235170775147,0.0793075839363895,0.277532799372701,0.348046449904683,0.208441090399708,-0.219775331143086,0.3318740193072,0.196486323491242,0.350632317583673,-0.0006861326463426,0.310270908410568,0.0981998873122821,0.0937829466494327,0.0457657267738329,-0.0138185075276318,-0.018425915003545,0.0007600234763536,0.246145888392435,0.374475247356134,0.0538176645887922,-0.247687947323613,0.135880535725772,0.340974763641882
healthy,0.105165775494815,-0.0473448528209972,0.0429785293478885,0.188341004433516,-0.203033219425766,-0.0054294748505139,-0.0225350814762785,-0.0161784634606089,0.128183842384172,0.261179798467391,0.0805751552414838,0.136840115357859,0.0490514997352717,0.102656056893788,-0.158848772918241,-0.065720022741311,0.373519651550078,0.100426726057648,0.0938342694121663,0.215782099211932,0.0179815243324827,0.118755660539891,0.511715279329263,0.0842328995728848,0.213417274119145,0.408691461358313,0.287503890777573,0.0109402595496563,0.166329568420461,0.249545360871896,0.176899518008547,0.201117473082741,0.322188202381768,0.0068651850749344,0.188105824368083,-0.354684234393145,-0.433371970267024,-0.467284209425122,-0.508973032081726,-0.399332951330326,-0.0669761662115049,-0.0401474506095721,-0.201653415230014,-0.0167649949082778,0.238831781772106,-0.413888764785216,-0.314263912747688
healthy,0.375632494069025,0.189275665771688,0.0985205889125356,0.436962301647837,-0.576786322969723,0.166694344260155,0.262866091968186,0.0398685607949186,0.517504423104582,0.427112358847007,0.164813199579011,0.363312024028414,0.33283021738009,0.256256902528182,0.151322434103297,-0.471797075604612,0.399935534399874,0.232172185096124,-0.035518274909246,-0.144106463796825,0.0438490315179454,-0.282460813159693,-0.157475004995809,-0.0002788469042021,0.200318942525021,-0.170107150002568,-0.20391268274332,-0.113428743136649,-0.22509200518811,-0.208358466275455,0.281009151609537,-0.126767186463994,-0.168278584326688,-0.169882535729296,-0.266917530328827,-0.242578951192704,-0.124835985676006,-0.0316434020112607,0.0469693427713904,-0.0411924185379951,0.305074107633081,-0.0196328305407469,-0.072014229620543,-0.0081808870763159,0.491747015374052,-0.293472798885953,-0.11537526001221
healthy,0.105504073414135,-0.410783960468881,-0.153941010002904,-0.106054491059764,-0.295209098599503,0.730590830756756,-0.226629450300446,0.269261782444601,0.726848292385205,0.746455035446589,-0.278080346503831,0.497012350862202,-0.180914340013402,0.267299455374111,0.480887689513997,-0.0335526071054319,0.656463958298942,0.265972772436223,-0.730111744669197,-0.772983149595353,0.0961154193375111,-0.737838640512962,0.308422050015752,-0.078773465150793,-0.0342269153157879,0.10863537932077,0.134281333641589,-0.198449726507479,-0.750836873549485,-0.025653162322969,0.109682146863638,0.0094733493253307,-0.715097611034078,-0.151619821833002,-0.741342368282683,-0.164392405298871,0.359665618568159,0.34161928346285,0.178031171947548,0.254161074056092,0.16250887169872,-0.368282872994431,-0.398842090277492,-0.434293228595652,0.180315201716112,-0.196838806182941,0.360900820752343
healthy,-0.0323939020574558,-0.388149551996753,0.160676095295989,0.408262346657935,-0.381212215010149,0.363055992597386,0.0331739875955818,-0.23600117321239,0.295959129568899,0.235931943678028,-0.167662752468733,0.0274850975555526,0.264273325647932,0.2096814453885,-0.0001931599873357,0.0316372601429288,0.392581160879629,0.0954006445645804,-0.0967246750001632,0.0867665908346409,-0.383654678684438,0.234303894049898,0.0855023170972105,-0.0662526476406016,-0.117810263079411,0.248556858578638,-0.0084698344359882,-0.311604671764159,0.164021917065819,-0.111163572711751,-0.43803992826975,0.0780829612210202,-0.0254192354646915,-0.228403623776399,0.101799421556945,-0.0688241050102496,-0.006332233665974,0.144269646181231,-0.352061290462158,-0.112581837213742,0.449048715469851,-0.314169110899812,-0.13438803971768,-0.172202128709863,0.32989119330045,-0.514379627657322,-0.0851509516255793
healthy,0.27873722567619,0.337696235929843,0.0499767283721884,0.0945212315393823,-0.51827365840017,0.305284783598544,-0.0647246818079949,0.140059948061017,0.587163734083221,0.3428008202832,-0.123752254175615,0.302790168439603,0.237380878003957,-0.116400143090043,0.213599387949618,-0.249277932587774,0.492124667912441,0.242369707905005,0.0206167651205075,-0.0379845631615747,0.306996792685732,-0.0583864034171739,-0.202134134618732,-0.065435077963736,-0.258306045250302,-0.238968131885131,-0.152071064421316,-0.0563828017121105,-0.0648516570844702,0.0292909511894866,0.205455032359988,-0.168459838616431,-0.0048762760050626,-0.262898893501529,-0.158538770630392,-0.0998643380117358,0.0392531481863376,0.14387540483119,0.124623247416462,0.0289093275286683,-0.117088839694719,0.174243313128672,0.203198059359484,-0.2988428282268,0.211149382053113,0.0079702111890544,0.313851492307673
healthy,0.0410122344684185,-0.449048678108312,0.289472481931917,-0.0055075722686638,-0.524999097022975,0.231516169700549,0.0141145105943993,0.316681201535123,0.369773558803623,0.24815765522394,0.126090279554025,0.295396237058317,0.28056485860019,0.441737471303367,0.455032801105924,-0.145475238238594,0.394780535155646,0.318977588251507,0.47932319829473,0.333740604964784,-0.102425370238338,0.307989065839921,0.739386327711907,0.0469604277720202,0.237339695682487,0.169420102135122,0.261471530994918,0.176908069394347,0.38036331592244,0.381315559644165,0.666623655803698,0.357350886521943,0.371903185803181,0.236635513451854,0.40667182421137,-0.249377548623997,0.301222044227601,0.0904454755585595,-0.35201466941795,0.0813563028887456,0.442734301175674,-0.381381672978622,-0.388537862438424,-0.328935770399922,0.543172427991861,-0.402200493726096,0.30547672279415
healthy,-0.0850801678185125,0.0383464449462405,-0.0592135549330574,-0.206725226790589,0.104738827198953,0.0255066763737872,-0.100157197280851,0.100752885532934,-0.071496823676468,0.145112791796321,-0.0463348266337995,-0.0874904966455307,-0.0610299928470526,0.133275132855779,0.269762336324275,0.0862500898011584,0.0305540441465572,-0.0146315960404857,-0.196635487304728,-0.206027280843742,-0.286563319280312,-0.147670222501545,-0.461426980084972,-0.0841267463933072,-0.455453685593655,-0.464630510362006,-0.474506279592522,-0.531952538507872,-0.265169361545871,-0.148146482540472,-0.347908408209424,-0.52641384483172,-0.211640291757852,-0.124457946103753,-0.287330603425262,0.0709759688753367,0.360291244775806,0.0925649836267511,0.164956814249814,0.281460271988317,0.459939526647725,0.507660395947935,0.375430636581834,0.170289617135832,0.408977437310014,0.0496113186675072,0.28775238285201
healthy,-0.190628078029102,-0.12475926177341,-0.0917706665440976,-0.0973984467336889,-0.12808985935142,0.0520293632262474,-0.200231485430859,-0.0999794313509226,-0.146672463226975,-0.13975093419838,-0.161676327773319,-0.113114449449344,-0.2025590905964,0.0119600064840878,-0.120961195798175,0.0140220125416216,-0.169185802945349,-0.107643962402612,0.151912688350309,-0.0651817356581871,0.128392734520032,0.11930711599793,-0.186587607707475,-0.0911894087490279,0.0963923624624217,-0.214091301219148,-0.0005939546693357,0.0514643677364802,0.041953773123916,-0.061641780064324,0.385774040906884,-0.0900322395247087,0.0254592222493188,0.0700386446093664,0.0220067930607039,0.242312337626832,0.22289441780042,0.414991794647763,0.266670868377311,0.0906049464059897,0.318459948818659,0.475219306845943,0.398055220396178,0.112932045948308,0.207523086479803,0.200692133293006,0.289800501058002
healthy,-0.102384305437607,-0.184912690361127,-0.0314669824778507,-0.0533741104684815,-0.325214468122621,0.065653529137935,-0.25086177753854,-0.258242919921046,0.291339781665116,0.161789954645243,-0.20575227368691,0.0975927949777635,-0.178338512471597,0.292668593632087,0.0074703241585199,-0.122368628767196,0.266674589716982,-0.0535621701556971,-0.0934458939291684,-0.29279904807559,-0.555929975626591,-0.375971787491347,-0.312664800801956,-0.197994212850666,-0.376296826170667,0.0788581271428511,0.0487808908478119,-0.188649528237054,-0.0579904844084749,-0.0545658460274498,-0.531762171420722,-0.0048726228802493,-0.263574685493879,0.338047337133379,-0.227491667865852,-0.282227898135126,0.124002871168797,0.284916492291124,-0.164870694600778,-0.0700754386843194,0.374489033295768,-0.0599281274307674,-0.171851013382604,-0.0993877909785693,0.383857518286414,-0.303382673706315,-0.175948821925032
