group,B7,CD107a,CD11c,CD138,CD144,CD154,CD1c,CD224,CD226,CD24,CD269,CD30,CD305,CD307d,CD326,CD35,CD38,CD39,CD45RA,CD49d,CD49f,CD58,CD66b,CD70,CD71,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Podoplanin,TCR
healthy,-0.0309153665825369,-0.0188723545551951,0.265805457691041,-0.190837230406817,-0.0215993023179547,-0.0331456513758111,-0.088770046059301,0.0591461606392541,0.0309733754313045,0.20645573442033,-0.0900767128740814,-0.0764662851022228,-0.305269934242884,0.25354732007957,0.084217725485689,-0.0008410797126306,0.089985874079182,-0.0986761207942817,-0.0497286570857668,0.0554918697700346,0.118313389571298,-0.0797989453131529,-0.0812992639260362,-0.25167993673518,-0.10385843082337,-0.0171049181294449,0.0704830093390415,-0.096235432342548,0.18070125403296,0.074200344754483,-0.231600152929698,0.0347257087269261,-0.123259683968235
healthy,0.274874361370988,0.189141397714549,0.0719122549318872,0.190949228016063,0.143383733653102,0.192768172010627,0.247855953434894,0.0996405783340927,0.143848051974871,-0.295831964160479,0.186686085479805,0.306789312459798,0.627921050937164,0.293965522471917,0.22544570692667,0.142822760120493,0.228347746087482,0.078326997837128,-0.225620161098402,0.0375417613641993,0.160185642926335,0.149093003050764,0.162744213592947,0.126765377361575,-0.054945066770076,-0.2741980818969,0.0099051948442755,-0.0110580598461532,0.169508133421931,-0.0898880268351442,0.2734624465284,0.204364998680371,0.197502462539935
healthy,0.0475026301726958,-0.106898088592633,0.0843619559764295,-0.121460750113462,-0.0851072197678744,-0.09310106637254,0.0948918620143803,0.11091476392404,-0.050874593744768,0.139601488649938,0.0113413558493226,0.0212515361293721,-0.0864692693093693,-0.0479245656492215,0.0967509673391912,-0.335022854189092,0.261731473530398,-0.288276681907185,0.0833923354939899,0.0109765682800906,0.22272610912581,0.148784960288756,0.0014714461974452,-0.0588950273114316,-0.120334806736853,-0.057204107861156,0.066094586283228,-0.0781094469102846,-0.052264225282513,0.288921723617663,0.0942631931632328,0.0230044191771254,0.143097697207952
healthy,-0.670040083950891,-0.706622533527071,-0.422984229675873,-0.72785488019562,-0.684715267249948,-0.694901469542307,-0.61839103029228,-0.561259558760221,-0.583167307788557,-0.230452468571387,-0.760532900448184,-0.717222614643158,0.158293787061562,-0.703749016379142,-0.731867167603322,0.0178040927385198,-0.112951177990468,-0.0879319444416828,-0.0494346059903711,-0.0442409229306549,-0.626764946756543,-0.813467253659865,-0.682559419921155,-0.693579012640633,-0.0873013577256039,-0.15371253598194,-0.640354378012695,-0.244160912908627,-0.765399330791908,-0.0758426623874108,-0.642186053356968,-0.773774290215301,-0.616238391487391
healthy,0.121579081296262,0.0714714347291846,0.0038293111058334,0.301227310316815,0.114288729523344,0.29168687611528,-0.0226601538504551,0.310021481550051,0.219146982045713,0.179158685025517,0.125868639993673,-0.162429661903368,-0.282762140754202,0.171818291770765,0.173878658561015,0.0449122061235897,0.155765217618335,0.15368624787823,0.367954261944207,-0.157633029780892,0.101632513165207,0.130194173338207,0.0868608176355256,-0.02850506600563,-0.147863970305553,0.222004269720078,0.263259894920696,0.117027393688913,0.0257048448519352,-0.264530523806192,0.101311676073941,-0.072135390298446,0.173961690222086
healthy,-0.423495276814687,-0.447151729580933,-0.281260264602209,-0.43978341379324,-0.328208769060598,-0.310193143269459,-0.177714415676243,-0.360148400904473,-0.365567852037502,-0.374862702758116,-0.400106617292919,-0.200271906652824,0.242008871965158,-0.461949248946127,-0.337108594675538,-0.384589107485962,-0.0598332517890756,-0.418461878887883,-0.581356602625615,-0.51716459115102,-0.198461838371066,-0.492989777821785,-0.379614301838319,-0.42339099844327,-0.256750280940364,-0.598131363818946,-0.427496346186142,-0.450452889269521,-0.39660558077701,-0.36149533661729,-0.027345195057573,-0.442028382810252,-0.224241196875767
healthy,0.134885527183356,-0.322339330215393,-0.256122085521627,-0.245379880632672,-0.293580104022461,-0.0838320219986478,0.253542262462527,-0.446672380740037,-0.443679302556834,-0.013524511783997,-0.192640313625558,-0.0824099854637451,0.671339629175623,-0.359973539882855,-0.32072458977197,-0.306959122633357,0.195030877699247,-0.529432530833357,-0.607480500191676,-0.490697504329881,-0.235846814913149,-0.473471556190713,-0.161212054509084,-0.591367014771196,-0.608516219081758,-0.546739065298198,-0.658891551074918,-0.59422026741011,-0.211954686378847,-0.2228534049131,0.380241921557742,-0.350307909002153,-0.367472180524645
healthy,0.173785056406669,0.0949686400743238,0.18044275164076,0.0792969335114887,0.222303541190145,0.377986541111866,-0.0410807131945812,0.214270786019772,0.485724718932273,0.357864925250801,0.47388262634725,0.149386284707417,0.222941246552025,0.344977508592905,0.50297050097642,0.122392501359491,0.236614754422751,0.0199240163851504,0.183190018267817,0.180581871994147,0.209653554639648,0.318189995244883,0.112903391578313,0.114211230226049,-0.0408585393771964,0.301250996822967,0.0314409180032762,0.223699303911391,0.516006151041521,-0.0266695598793756,0.0188744370800513,0.400689698174359,0.291547681482106
healthy,-0.25031110940992,-0.136061273302567,-0.313172393727404,-0.2389588088108,-0.0279675306803337,-0.182685233872615,-0.0268667060567379,-0.287464257604538,-0.20004285020146,-0.118418168671317,-0.239787937562172,-0.136766327656374,0.2462901860234,-0.158742718064658,-0.38981298184948,0.181234738437232,-0.0083684380935014,0.0741417471766081,0.124383613920025,0.0574684140063982,-0.273595502472109,-0.245237795395407,-0.0977216793035202,-0.291698903710864,0.0515309987718987,-0.0758609859073028,-0.219607635160862,0.133361486175131,-0.153827161459632,0.0091788038991306,0.275284034353546,-0.341914268993948,-0.0938644402780449
healthy,0.319055876705374,0.171774048232445,0.0371957963574827,0.289697543558093,-0.0428979082135282,0.207561669064076,0.244977866992037,0.153323237703347,0.196439511973379,0.283774061415919,0.25320960431424,0.24258860807028,0.217926174487911,0.247380001137382,0.455080818698854,-0.0285714432359532,0.162852831616961,0.371658994139432,-0.347319941241492,-0.222562814493142,0.0649990021929806,0.125019765861353,0.313611793004347,0.0155536710145995,0.0541327837573907,-0.0374582883919172,0.174690360297875,-0.0474494944094599,0.210880133134894,-0.217678878072895,-0.0355173014589798,0.303795109248028,0.196597568454594
