group,B7,CD107a,CD11b,CD11c,CD144,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD58,CD62L,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,Mac
healthy,0.0704632742018165,0.0738515807445899,0.0326318420026934,-0.0204166997349829,0.0855581545614096,-0.101517227619483,0.285922267806378,-0.115626322393054,-0.181272780940044,0.431819367272702,0.213348555026452,0.0968122290062775,-0.0191791102673501,0.261802380894544,0.0094894972748868,0.0184444359844469,0.159549164617725,0.215881836712684,0.173475604935929,-0.066989940572951,0.338835627578896,0.135383284221981,-0.0581221190858127,0.13233970162758,0.0902706921871244,0.015869902530999,0.155823552787059,0.377151942951425,0.030328762607849,-0.31382540750793,-0.254156399217996,0.146877048597725,-0.0560987479424212,0.110465866535528,0.0808353128702905,0.288365588423518,0.054629227842138,0.0965186635120517
healthy,-0.128005494881126,-0.0846865564873859,-0.0424932610978798,-0.0933982117789747,-0.132060775041906,-0.0405616726401797,-0.0079685786241594,0.0405943359875595,-0.189380940170213,-0.0377710019100838,-0.057249143344,-0.151551694620745,-0.0199892557996735,-0.46096122759415,0.0014075017389468,-0.0249112675169648,-0.091769436379625,-0.340358585718859,0.175470121035264,-0.105821868022708,-0.0615563955136147,-0.0815800833787478,0.132740433125201,-0.211028434993289,-0.199958099533444,0.0094459634137944,-0.236888694254349,0.020921642765226,0.009311463946691,-0.109180043554961,0.0752051187390703,-0.0725551031221866,-0.0768197121724648,0.0035056121261329,-0.0876427681009342,0.0714272476985402,-0.221714825428552,-0.0482847324508043
healthy,-0.0267074873503139,-0.0579162420936269,-0.141045128273633,-0.2328385896655,0.196157831674332,0.0814455617518049,-0.152292859058739,0.0239331484060183,-0.104918304059551,0.0044768509931536,0.123537056056399,0.0326197473094265,0.195895745727493,-0.0745444491935521,0.0097665983954146,0.044735202487594,0.0661317563418907,-0.338722065321651,0.0692771271229994,-0.046005470915532,0.3746773300651,-0.0812025197798296,-0.0973648371141845,0.0446802628994968,0.014153249539445,-0.177737602253737,-0.0080612565711972,0.339880475709944,-0.0539213646873165,0.0364038899236875,0.440137479139848,0.190816423909032,0.078848905430242,-0.0645387331413542,0.0798072721679581,-0.075522473873708,-0.317951679132956,-0.141874159790906
healthy,-0.526683383096571,-0.54710982466008,-0.370671078781456,-0.34330575627357,-0.467663497942716,0.442436445507729,-0.537238116988618,-0.350728632165616,-0.241868056150737,-0.597879002425836,-0.566930051844949,-0.0304282308622276,-0.424102977751152,-0.153591336838962,-0.58826591431274,-0.487107841467644,0.381089655724059,-0.189343159588541,0.215949405783985,-0.301715237804914,0.226889844867949,0.132058723693566,-0.24480922431095,-0.0193837857202026,0.176868977492889,-0.531822702540332,-0.42446556207877,0.0129281822111947,-0.603802213466129,-0.0993150663244219,-0.0814071162086893,0.18577168309269,-0.0321160842408566,-0.489695053115871,-0.0838355664740695,-0.575239744833103,-0.0327422680169719,-0.47314304444505
healthy,0.0225816945667822,0.0056224195320291,-0.189410043086369,-0.0854867830653626,-0.298312955027033,0.251091722590379,-0.202430707730732,-0.121154330204183,-0.114551830816209,-0.0304444178367161,-0.320789116661138,-0.0228276412635452,-0.199683436279256,0.078271188740601,-0.158219972734802,-0.46361684221771,-0.291177671081599,-0.0365104518652524,-0.304232157564521,0.185678019409238,0.382201261611009,0.0373586214933149,-0.204006695287074,0.0910667715934352,-0.0517600993310393,0.248022421551245,-0.0389538673061896,-0.135919455034993,-0.204387796135744,0.0230564545627733,0.0291671580877054,0.174802903222948,-0.0892914924457505,-0.157248557423582,-0.0830790764221858,-0.0222775322050105,0.183515050317454,-0.166115695988962
healthy,-0.168238037713041,-0.149771083894409,-0.0242512960445671,-0.251689562625572,-0.0951738030629097,0.191514051049304,-0.273584022444531,-0.0876975854210557,-0.0708299880083716,-0.0537148533910981,-0.132652514538938,0.171116601612828,-0.166109096413347,0.0855970477943602,-0.0973025665166953,-0.285623834791986,-0.380264339890512,-0.0889567827387498,-0.43023990428141,0.0189790315895388,-0.207627639529191,-0.385860523334851,0.0304274415743253,0.157981777322663,-0.242182894244886,-0.0569104772999612,0.200489799167757,-0.318158882920311,-0.172854433340525,0.199690972202929,-0.462466912672648,0.125369526694723,-0.202940626218953,-0.199842957547641,-0.184865844340492,-0.115829770318375,-0.116371395763379,-0.198329549147522
healthy,0.0577006512634325,-0.175177253588427,-0.294690779533124,0.154919968739508,-0.139952792544347,-0.198054501362391,0.327406067502018,0.189618768505487,-0.20625695200221,-0.188287605409438,-0.240286030748026,-0.0636135987167334,-0.0004319416668337,0.175862807672294,-0.0602880616111481,0.0874201412075751,-0.180453578007738,0.0714629543412694,0.0759173964755192,-0.220519414520471,-0.0290861599978727,0.0254859713451111,-0.150163682758251,-0.110733465300572,-0.0009092402965546,-0.0108526592720977,-0.0501173899388063,-0.0580016564798607,-0.179885250739124,-0.355912705021288,-0.168240160630939,-0.626922052324537,-0.233537634233181,-0.0494503449327034,-0.0800261663149602,-0.0107418320661715,-0.17814380612558,-0.121150975758961
healthy,0.306667774623479,0.110288301985755,0.218470622278269,0.0812583848790714,0.465331423300594,0.447191595645124,0.398136132746184,0.0769875956128274,0.451301551444243,0.491642456281674,0.254524642467899,0.429844978920468,0.268338151328862,0.420174608006418,0.448201418903967,0.334582519159605,0.53465157298233,0.362871115545305,0.399213318272361,0.443681445340626,0.542151898178229,0.583045065335843,0.303696988837449,0.413808402209909,0.523251495953781,-0.0419442195332544,0.162807074824389,0.542030450073447,0.327523215409128,0.231811885217821,0.0512102834140364,0.581741985003675,0.619395806392194,0.0583902762917986,0.443785158103603,0.349764828903836,0.145356899459521,0.172301643258098
healthy,-0.0300973419450667,-0.119959503403697,0.066284772205747,0.0606265081352505,0.0917468185032472,-0.508877537590345,0.121113828993346,-0.108903929109844,0.0474335339311298,0.100811071100046,0.216456632468292,-0.254902375600436,-0.0430238516202387,-0.304234279517004,-0.0895231489811119,0.174787407597874,-0.142738796535506,0.10654482848885,-0.256718159512748,0.180517423075061,-0.316516090274091,-0.114928933889525,0.0152541634423938,-0.317657478191219,-0.182132899603649,0.0622868613400837,-0.0058469102336611,-0.114032132813484,-0.0176619717204045,-0.0843221509782025,0.0253194355054012,-0.187549478624557,0.0279869088633713,0.226342090435802,-0.0793178460910561,0.0081644179458574,-0.0839729431000466,0.114311403143786
healthy,-0.244140005463613,-0.312399465155168,-0.042287626710068,-0.166422429063376,-0.449196517345964,0.288725846056302,0.162060668536453,-0.315801672167293,-0.300472679470357,-0.168738554643492,-0.232840384388929,0.391292688705588,-0.346168376953302,0.327794315735635,-0.208680653198153,-0.212995754960657,0.365552365940848,0.0449892609304654,0.253078061522625,-0.248646234754873,0.0334623405371839,0.115503367227205,-0.21385653470505,0.119632751056568,0.0197156100509906,-0.460008686386228,-0.158874588745861,-0.087843777603539,-0.378715440208762,-0.214602900750415,-0.0201373955577493,0.385083247456035,-0.102832645368597,-0.310231271798742,0.110988774180227,-0.187437682375577,-0.367007137431854,-0.221595592484091
