group,B7,CD107a,CD11c,CD138,CD19,CD1c,CD224,CD305,CD32,CD336,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD58,CD62L,CD71,CD73,CD82,CD95,CD99,CLEC12A,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,0.286744448756343,0.252202155614001,0.109601060669725,-0.0509779132155748,-0.0362987712047115,-0.0449434409884087,0.23594740379903,0.0656099998414694,0.0459522737200921,0.0779787003816846,-0.0807558419735982,-0.399298375974602,-0.0840368812763699,-0.18207465635937,-0.267233665319299,0.0926290539999151,0.150003791109364,0.04220956694619,0.126293171069936,-0.0394090428667753,-0.0695733831084532,0.033512852399269,-0.305118226066669,-0.0142292449623899,0.103618321744044,0.0340385423720427,0.110402138678983,0.123421482548546,0.0210399041840633,0.470164227660506,-0.0250734857270807,-0.214659053893397,0.125141524894454,0.182829268008795
healthy,-0.0355728505418493,-0.0013575486120681,-0.0222575184639263,-0.122262348520524,-0.14853052445963,-0.147925975877163,-0.0155572808548937,-0.37559151966929,-0.0026683656557769,-0.0446488524428764,-0.180387939242487,0.0192887601217242,-0.188127919351054,-0.215169637855698,0.310361594651928,0.0197490496824504,-0.0882572358427168,0.176339719754014,0.0189797106440702,0.110386124679397,0.130944312049172,-0.0420864596621717,0.117748533965589,-0.0324477785207945,-0.154561216509249,0.398536185205704,0.0704612463146994,0.145165345925835,0.0419968401856879,0.250996875163478,-0.159445758890832,-0.23085654164979,0.0077220433082012,-0.161193575711802
healthy,0.158827514740508,2.86053220745605e-05,-0.0232623954206874,-0.107141854815649,-0.0969886799713377,-0.139821466748333,-0.221218512808723,-0.160348129051611,0.252317371376806,-0.0826572017447378,-0.369822081494267,-0.0500289807780552,-0.140382121531604,-0.106845045226034,-0.224701521083183,0.383457146246812,-0.0049149238016435,-0.287792195043892,0.149061985107995,-0.0322830959734368,-0.292477961361313,-0.135853334325859,0.0154097646856727,-0.36516679417436,0.0594033206563365,-0.262127793873472,-0.137722175302245,0.001147691933958,-0.0675189405214452,-0.0205583378578695,-0.333659969187909,-0.238520170424697,-0.0808666503156014,0.0389087089785948
healthy,0.621905769004017,0.548588146910031,0.301523025990297,0.602676101692241,-0.456323738390411,0.472923275725199,0.247246879412406,0.221715722140093,0.0770455133274194,0.395893218003244,-0.547819102925158,0.351846124551958,-0.14894994854366,-0.0611697149422622,-0.529281771704958,0.152194616306824,0.102488992801089,-0.508761236056023,0.534010464609416,0.405611488252472,-0.286175519704435,0.533914648186532,-0.197280213655653,-0.238720120137956,0.0153425300048684,-0.413490482061727,0.147969239787429,-0.193657633132937,0.33011706450951,-0.108261205121673,0.497773972547824,0.183627975518945,0.279217013413867,0.612596202516396
healthy,0.102236954726402,0.080238597389298,0.182875479027235,0.035015121638377,0.475515513536903,-0.331876836601456,-0.0240891650698375,0.0056364546329741,0.0587268823083741,-0.109763905354624,-0.0556234854082952,-0.260339540584868,-0.13322646874893,0.268900492358733,0.0355751697134833,0.0092773790168055,0.118396259641725,0.347827867504584,0.185577060096853,-0.206332284977068,0.269485733909407,-0.0297532535867517,0.0281591125397806,0.461362629751552,0.515959589749366,0.135915214767108,0.064046524908085,-0.0184829727341072,0.213253011002787,0.342425401279069,-0.245529603022481,0.33484883879762,-0.0309739536410858,-0.007816236807795
healthy,0.0835356882478431,0.146022826466086,0.0032545202001535,-0.0284976336758909,0.143954002869238,0.028896173776799,0.139412734777621,0.281215356510869,-0.0762827427340097,-0.0978776979588079,0.182788880186212,-0.226342518674793,0.132256400372302,-0.0823340813965451,-0.0467854549570758,-0.107283031685794,0.137986526167046,-0.003245394606794,0.184915840075753,-0.0597538330055442,0.029838266839612,0.109911047486938,0.309975175571292,-0.0657490414231853,0.313623547928963,0.0107974734656055,0.150840918385306,0.127983016479982,0.0245239184933968,-0.0569611298442936,0.358260947390384,-0.183029667662505,-0.186545373096631,0.14477989215463
healthy,-0.149994347004705,-0.530376738428026,-0.169090308888064,-0.472561495228903,-0.424773079215345,-0.323571965820731,-0.383811088293588,0.408986356184946,-0.27719482766502,-0.0961752716285888,-0.509069723657474,0.18761086628864,-0.419991473027582,-0.153662118199052,-0.479402145467517,-0.141683544287976,-0.0382830741393127,-0.453678435113015,-0.0244846581138791,-0.0521337936871554,-0.356513819124113,-0.477453051217958,-0.480196069224465,-0.327938693193496,-0.258774013526757,-0.4481169728878,-0.382701249390017,-0.3200072308041,0.0015398255836713,-0.103274420747951,0.126616369885102,-0.0532225879419538,-0.0333518417128683,-0.406964370484082
healthy,0.223599448771229,0.177403011312022,-0.0151961369258734,0.0453692213418526,0.397877234220599,0.470894343939834,0.0544363618536717,0.407471656664359,0.634121264273463,0.372625815287106,0.565760490936923,0.255559832744393,0.46664845065287,0.434806219180636,0.342657588126851,-0.0145041139070825,0.470422993636137,0.52549721052869,0.0450511987579399,0.201385999741708,0.278631733071724,0.194938534636193,0.251185212800866,0.407694184020448,0.253264631508076,0.381100658631464,0.121680435908783,0.114091329096297,0.211425078483149,0.174287913246797,0.359475243756205,0.392764965542532,0.298470053329035,0.0502349341162179
healthy,0.0799630747839157,0.108337767682908,0.0416444065465778,0.106765460383687,0.131002481078992,-0.277867438536112,0.114293018083732,0.205020152178705,-0.101758485191075,-0.0705199100102054,-0.258936830939929,0.0343902955937703,0.0918073871914056,0.264231621065058,-0.208726197669157,0.296880683128636,-0.118312286606636,0.0130010077621273,0.0091481341687223,-0.092558440961374,-0.0965828491359363,0.0179387638145302,0.253267505729402,-0.0136368100624728,0.233056914900157,-0.0541826555594868,0.0872125373354164,-0.081621519137266,-0.0046282641666886,-0.0135846297707133,-0.0186810268245875,-0.144603605512459,-0.0007171022037365,0.107376839064271
healthy,-0.437043270650164,-0.257610341678782,-0.173963844819704,-0.331387958741954,0.233189951483169,-0.278836596576303,-0.409037354120049,-0.0872922729667461,-0.0487165613519607,-0.242606861834382,0.117122653832489,-0.459533165218325,-0.219875400389919,-0.0875804468380616,0.132105078204648,-0.64014457247028,-0.0814564294736698,-0.0192074757713259,-0.410261418566089,-0.42668884097429,-0.0812760185303772,-0.446861876352521,0.235648499229803,0.16575458386513,-0.105412708587435,0.0774544012006309,-0.383112621648002,-0.330506737517296,-0.309907220660895,0.0491355853405399,-0.358448385329531,0.17309724954462,-0.109163911689167,-0.204489169600574
healthy,-0.127885868150091,-0.0448766369287554,-0.295322946080798,-0.0162510645933244,-0.339531512924947,0.0262879110885272,-0.06774685465311,-0.231010524094179,0.147315526694675,-0.197506949587669,0.108153810666482,-0.0076279789312629,-0.309572491990368,-0.0940012869176283,0.0651634014074541,-0.156146982492392,-0.0046364967534059,-0.0561114351602735,-0.108954254587201,-0.0136277722160799,-0.0305835279889793,-0.134686039441,-0.144486427146929,-0.157897697470783,-0.227399445415651,-0.178868267241192,-0.34012123324273,-0.181628177866436,-0.354092689104666,0.109655915214467,0.184324459409785,-0.117064026605991,-0.0195625316205486,-0.0408788228608253
