group,CD101,CD107a,CD11b,CD11c,CD19,CD224,CD226,CD24,CD30,CD305,CD307d,CD32,CD35,CD38,CD39,CD40,CD45,CD45RA,CD47,CD49d,CD5,CD54,CD58,CD71,CD73,CD81,CD82,CD95,CD99,CLEC12A,CX3CR1,HLA,ITGB7,Mac
healthy,-0.111739642992314,0.0446931105245317,-0.150977473506446,0.0498211857663442,-0.0149529993422964,0.0072957335353169,0.0019296114115161,-0.159833907393283,-0.133207660595145,-0.131354071761381,-0.0850506833178304,-0.106986256803876,0.0271583420252342,0.311431420164153,-0.222770499925898,0.11775460506215,-0.0885369041135973,-0.0698905697454787,-0.124102180370287,-0.124461910423989,-0.10704314803707,-0.152735509060738,-0.325404141656731,-0.0336909371463994,-0.369993941418951,-0.0070654690435445,-0.2770433914199,-0.286150821459461,-0.166411951306025,-0.0493927071039468,-0.0581339816495253,-0.152795205743875,-0.107686616832769,0.0401635397185226
healthy,0.306843188768199,0.218947336053407,0.307043539242567,0.119439308532321,0.0656905373600205,0.218701488140616,0.359517854032385,-0.093997297661157,0.287152873262219,0.332259121303448,0.314910866275908,-0.154042614049846,-0.0752187286028824,0.160854443774321,0.112242124057936,0.163872523655311,0.0005744439625852,-0.138987007270344,0.180745032945519,-0.138359270688699,0.168635217867569,-0.0098647994849163,0.336929925217048,0.0180171048111571,-0.0535137643477349,-0.19796043291708,-0.22797277079759,0.245442403120266,0.0393911532768499,0.167785449427111,0.337972122679231,-0.25522659467102,0.0597336069362697,0.28667129381838
healthy,0.0214919396989693,-0.002860532207456,0.20232863829639,0.0452165366173642,0.0281778036252042,0.145939388722462,0.219129045335388,0.15324373218962,0.317982420022725,0.0881706760076298,0.146605018115952,-0.165698422047721,0.234866446176942,0.0200289000501036,0.131941394066141,0.421575146329895,0.228240641494009,0.338279333533571,-0.0183408256922335,0.262085658305248,0.154943632797038,0.362659044693206,0.239686404511409,0.620836299075216,0.138348082315405,0.0095170593787135,0.200807190769115,0.0531615570414017,0.311622072712871,0.169104208297202,0.121007817177671,0.121781209062509,-0.128145115027973,0.165127373669679
healthy,-0.180687028898604,-0.39817508224507,-0.335865985172592,-0.136575677058296,0.573611442030546,-0.189094645420491,-0.476657900158363,-0.189423786341639,-0.445685059826187,-0.0062713134523035,-0.379647213255567,0.0237052661151289,0.488072077265628,-0.284141231919757,0.456253187040749,0.0691757366256765,-0.212908953345251,0.485827245255601,0.0501772266760564,0.420189833670562,-0.369422551525582,0.331999004021065,-0.487904806897602,0.264671380935441,0.172652878679018,0.0173064348261885,0.3407456617438,-0.185574074787346,0.17397670839941,-0.133635231559104,-0.503561954420847,0.158783461742871,-0.307669131765707,-0.223901623416039
healthy,0.0939031116064312,0.472950307414591,0.0945163661217839,0.481147765703234,0.215597081177079,0.510224710575844,0.369745168405977,0.0422829631501615,-0.090869740924961,-0.460874107156184,0.20300311053478,-0.263848136835063,0.3569486842333,-0.0306001437304074,0.0144645880355981,-0.179298467341726,0.300496232595957,0.552119124682609,0.0167381293582949,0.566631923767613,0.190314758031214,0.195878383606524,0.374000292697163,0.485604208162194,0.26145332195269,0.31515391307787,0.641994527964383,0.403397515092715,0.375128905797338,0.197468422575089,0.514001693909623,0.280133503885505,0.218689569435727,0.412096540135554
healthy,0.350270320310388,0.316162410770128,0.346832496738433,0.247977866629084,-0.125067784624001,0.296259394210042,0.31882295029254,0.220233478445482,0.10330830076178,-0.346064351357754,0.371436338099426,0.0388011457719106,0.0839095736308131,0.0285758209364693,0.133349651014683,-0.120786325552857,0.0814488811146162,0.326721230559685,-0.180897803573379,0.396841719769478,0.0298755766706495,0.282559020699023,0.327034685677987,0.259878706973051,0.0790855092266886,0.194020084731235,0.264952564589646,0.378616175696423,0.400289243390746,0.242881833677314,0.332118382275083,0.0887214694226396,0.143705102069602,0.209624182883698
healthy,0.162958078375143,0.206488333721824,-0.0071406595173439,0.232277763156267,0.0477950777681998,0.176465635619719,0.416771617243076,0.156916925879387,-0.10445367394431,-0.410936696462414,0.134632894923881,-0.219925850627825,0.293536955674103,-0.0176101604145076,0.249405604916139,-0.226702866739572,0.109868944708341,0.433099388367238,-0.146893331403148,0.33820491745058,0.238813753614961,0.20922142007229,0.321358865026879,0.415349128290171,-0.12533251294402,0.191035129178601,0.473860000959375,0.355036492350387,0.349399958285853,0.362453944774646,0.204880796969417,0.257290397601444,-0.304985707916105,0.467254373553682
healthy,0.0973242035797314,0.0531214250695065,0.118958908910989,0.0884469765984965,0.494791821512112,0.0039515757040212,-0.0329112543201774,0.448919314515798,0.0144631283602672,0.254422292912391,0.183198184132476,0.47915342721787,0.476520077990908,0.20720351395139,0.452255181291022,0.502732289624584,0.558213381273479,0.56650524713972,0.454502204215226,0.451256528699347,0.0153780809895727,0.609188181790758,0.234654365122344,0.258930710113541,0.296422722420073,0.489300677017946,0.487478885768073,-0.0656039934094334,0.509028000255445,0.116216269187508,0.145037410997372,0.211328968634818,0.083908462387456,0.093928326359449
healthy,-0.0844917871750484,0.204263205378307,0.100148690662094,0.125223762010989,-0.0069406160177569,-0.0016624438993997,-0.171909549974675,-0.0247571504284298,-0.148613786565902,-0.14038922489416,0.0782542018341528,-0.212017711600678,-0.0079701198470945,0.166638183941232,-0.0915241975423134,-0.120093178575371,-0.0324215469240785,-0.0335581967146531,-0.0727014275178701,0.0858858451859516,0.0281895151763167,0.0411095547616606,0.006471662772178,-0.0086522232068233,-0.149370197122876,-0.0092933671333662,0.0731083911061524,-0.0975288642406518,0.0368852477398902,0.0830644056499798,-0.0816044821265848,-0.0903893641114389,-0.243038440280532,0.0707540841020087
healthy,0.0599902953395609,0.0043628376101566,0.166084653903792,0.0617373527170588,0.0372941773775777,0.17152839907787,0.186663362077348,0.0785757058144439,0.0237612952232924,-0.399311397501371,0.0073631087564661,-0.138521829981984,-0.108004108118887,-0.0557700976511299,-0.233156464843002,0.134159198635191,0.185698112959358,0.13170015842471,0.0785983091412604,0.185570638933551,0.0025477002685352,0.171069599608761,0.150815883268976,0.103826679246675,-0.0837581599241244,-0.110916321287053,0.289515009468151,0.336705703230661,0.226999201116531,-0.127655738986335,-0.0834755094429569,0.574117747149381,0.331631287397967,0.137756891364534
