group,CD107a,CD11c,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45,CD45RA,CD45RO,CD47,CD49d,CD52,CD58,CD62L,CD66b,CD71,CD73,CD82,CD88,CD95,ITGB7,Podoplanin
healthy,0.217373293525617,0.342201641210258,-0.0638303115246888,0.206418277985813,0.252840733321983,0.215624405412663,0.0941496604647484,0.0021015324256637,-0.162617242780027,-0.0187881278330225,0.200140402922945,0.135201855147061,-0.0803739881535226,0.0117435885539808,0.105456420265194,0.05248188503809,0.245568411772038,-0.0234009346431131,0.25946397083077,-0.128916483109364,-0.0093801564125613,0.0716630382665603,0.181095665865856,-0.318137810208495,-0.207517385789904,0.131260058435397,-0.0465905767935678,0.002357930692174,0.0940471334421655,0.167775758806975
healthy,0.333984548144525,0.271386270939691,0.0978280801499694,0.28048887718215,0.258433897377636,-0.214916037966519,0.293933468099096,0.345247659025933,0.322647294890063,0.0560392139669377,0.103992117459122,-0.12738375118771,0.203839703185295,0.358288664314544,0.160053387910358,-0.0664830810682459,0.225768496614112,0.18989898241009,0.0281404009049638,0.0336863816023482,0.349629175606116,0.262291760051421,0.303255227190081,0.0882487630637053,0.404066048784011,-0.111766137957,0.303586001368763,0.229296907207359,0.247574038978236,0.408147545415984
healthy,0.18574389133748,0.281254216690015,0.1039009293861,0.214132176348846,0.330548780105276,0.381610497558913,0.188441730083863,0.154733282333268,-0.403034890039593,-0.0708219507167131,0.0888211548182828,0.132308048338658,-0.10669577155606,-0.206045365117847,-0.0614971979055593,0.33481527160643,0.614181039423948,-0.0407046778167002,0.390041623079362,0.195961098257107,0.345818852715343,0.331626579742353,0.22781212224008,0.0597022532826104,-0.709220358803582,0.260363581626386,0.170034213494067,0.310849733664256,0.0073255641496676,0.271972822444295
healthy,0.46665893592517,0.379936799524823,-0.0276223230912243,0.448024123881634,0.450247689592889,0.491492797336003,0.559455371778076,0.387788822821728,-0.330812370976116,-0.009931452278603,0.1123259447312,0.0239517898529154,-0.0525592021363621,-0.018039909160111,0.330722764133863,0.288063059221996,0.407049815566116,0.0013792046285104,0.259545122401114,0.330862247126953,0.562764749016554,0.220301614781267,0.415245049692328,0.161107201312909,-0.184283081178414,0.386777559296996,0.261214003990449,0.602476683472177,0.430096276611331,0.55278895366761
healthy,0.11340134310364,0.385725472741654,-0.305272696387929,0.266728894281398,0.235122396879128,0.11474101633366,-0.0616499461193502,0.195748566909187,-0.384124383237186,-0.343340844727679,0.144884146114174,-0.0989499974833734,0.419758538322522,-0.465854996242272,0.172332324346802,0.436757954292448,0.14384719630181,-0.218541338683727,0.178807615870863,-0.10637863416722,0.307197605503978,0.159788789613318,0.0626942959672607,0.178479828298277,-0.342095477628583,0.34558068120618,-0.147683757204049,0.523269667681877,-0.0266510192657196,0.327528573704955
healthy,-0.185129915487866,-0.0152525275051973,-0.201082676611052,0.102650268350809,0.0049583746614758,0.167579723178935,-0.0596619038428995,0.0400414768664209,-0.278602481424961,-0.173592789579026,0.011446342894691,0.242779241942359,-0.215997783937296,0.0502793725973887,-0.0204051219805843,0.130637763259417,-0.172512750805782,-0.158970553478711,0.0165023236472319,-0.0465096607558824,-0.0915163879036101,-0.310013011698602,-0.0398791722796876,-0.0327072691883727,-0.417489129760902,0.0959338671435189,-0.161134184561591,0.0218876136017459,0.0518338297682784,-0.157425861152282
healthy,-0.289545093654624,-0.0841704579497194,-0.332003935731749,0.0012780338937622,-0.37913738625296,0.0757046768053615,-0.0693135808354882,-0.170879528682177,0.102457875909629,-0.333295712252732,-0.235147287332038,0.281168965719272,-0.204142140007195,0.0407987076480228,-0.011896222135433,-0.192182381886099,-0.302969254809164,-0.110668135822518,-0.22094539206277,-0.306489172701179,-0.125449728563351,-0.373695336519886,-0.19215688840242,-0.462610587874761,-0.0681479321157829,-0.267104205514403,0.256814242206419,-0.264725921849116,0.0391829872679594,-0.143315168487565
healthy,0.0504686697601679,0.0750707363104523,0.45635562804888,0.223009585913441,-0.11868353235181,0.300691238968129,0.0395620092195928,0.155197952724329,0.146845551680952,0.673770336248947,0.485220029622277,0.0635256297568359,0.544012273472802,0.513976137701966,0.697684179954372,0.478468605267129,-0.0663631626880661,0.476698823490853,0.510437712791065,0.643706163434036,0.179383167695784,0.1395547631758,0.146600916842526,0.366904199239522,0.299396863447699,0.461676226456402,0.121727296130784,0.109566835465962,0.172055394856046,0.0617360900849309
healthy,0.0087755963605955,0.126934733752825,-0.0173581250690772,0.311731239013194,0.271103038894612,-0.106582978450446,0.102026458145152,0.0232995632392049,0.279764476397751,0.0761640054292482,0.13440042032584,-0.15239855594721,0.304846914637032,0.252448642901066,0.0333716288852236,0.0165950016668857,0.163231455812884,0.0382478495500036,0.129033352165032,-0.0043886387852107,0.206605527401,0.24446855359065,-0.106429288869278,-0.0416892718836135,0.394694686036829,-0.085317268525609,0.17166511689077,0.04149336686332,-0.0440253498413845,0.233485102706212
healthy,-0.0344968555221686,0.0127820606039459,0.213934805554529,-0.0515742877877973,-0.0150481969743162,0.076936577661861,-0.217996371559928,-0.04549171051297,-0.257410702608916,-0.0320369871103708,0.077203687041831,-0.319382287849686,-0.164959252929158,-0.0453394058513078,0.138257730709894,0.340335075037568,-0.0975128796989232,0.111262541511654,0.179879535001306,-0.147122263948058,-0.124004170687825,0.287899640282078,-0.112523460826568,0.0886694997946059,-0.0583242796544818,0.350727334401284,0.14825221797452,-0.0656238802289266,-0.0787112530892088,0.051476956470313
