group,CD107a,CD11c,CD124,CD19,CD1c,CD224,CD24,CD269,CD305,CD307d,CD32,CD35,CD38,CD39,CD40,CD45,CD45RA,CD49d,CD5,CD54,CD58,CD62L,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,ITGB7,Ig,Podoplanin
healthy,0.105429583599929,-0.0958974605758642,-0.354362730230864,-0.0284813236658236,-0.427637700109261,0.0110151271023413,-0.34095840793992,-0.302118338051613,-0.161032754580252,-0.0495395641723455,0.053621146145122,-0.203919166849256,-0.210838563406401,-0.0251469329208275,-0.0854658657602859,-0.0343528570887082,-0.422340294916551,-0.140939310977809,0.0163258988597029,-0.288059292620047,-0.278638591206688,0.0306830312305119,0.0697659629549276,0.0441986032554111,0.0,-0.328745466837742,-0.241299156022917,-0.0893745994829901,-0.18374445901806,0.051637827362258,0.0479397476969874,-0.222246979603821
healthy,0.11873987464222,0.14733400891095,0.0260369433947886,-0.259457543236139,-0.0299887498448204,0.125924374301972,-0.151928377184225,0.128394923386142,0.0010802346837048,-0.0307677482901512,-0.282732219174188,0.145234917436893,-0.0955525146496446,-0.159481024535507,0.0489463532318019,0.051907237520649,0.12868434236712,0.0561647618373745,0.128884195281291,0.249779894190983,0.0303465636558889,0.157196471994505,0.136941132776017,0.276229183284893,-0.1214235419555,0.0374459383238416,0.173028717741779,0.231906426351142,0.0919399022466676,0.217744383715649,0.0047133387700118,0.0206063581232863
healthy,0.0712367870730139,0.183339564611727,-0.0877434049274732,0.106629945890015,0.302333006977628,0.103603295825966,0.356913167931792,0.227250732994405,-0.0709108502797211,0.164543318664679,-0.0443015110606547,0.451076954805643,-0.123365716583211,0.309378500570842,0.185656253534433,0.0318252504971697,0.393930857027919,0.335877316725668,0.107061481900115,0.273219802706997,0.156709263046328,0.244042313210086,0.146248941414703,-0.0121884632019958,0.379011597748952,0.0296283137102721,-0.0550674771401972,0.207722754989099,0.243715128710527,-0.0218911800270223,-0.0169047436857193,0.020969048756104
healthy,-0.359684681802049,-0.118896554311521,-0.443478267693989,0.489425643748549,-0.549883862337107,-0.163860129544541,-0.231244995338818,-0.464865504623953,-0.140582685954136,-0.320740255771472,-0.138212984315993,0.697834991444498,-0.271630834694326,0.183817581961636,0.0768781433052218,-0.221943153942892,0.551769718659143,0.611744674477259,-0.4072353267373,0.343450417106356,-0.394213599243616,0.221430851365136,0.33214608988158,0.235098387688096,0.463953590922703,-0.342178329476213,-0.0639862667274298,0.30830992173728,-0.367969158602655,-0.39181918058702,-0.261552601536534,-0.437706323253844
healthy,0.105777723399193,0.219202187085276,0.190254838782221,0.363303618063641,-0.222636011580721,-0.0284414091790938,-0.295507778257505,-0.0562270341921851,0.293565345467402,-0.0778614507204756,0.0284707925430998,0.0985625611373338,-0.0163963386966669,-0.0590002933030976,0.239725544276272,0.028879348986923,-0.188482693363257,0.322794801282663,-0.0739270474424037,0.270803512559331,0.0330696990502432,0.0129456322749998,0.332911238173247,0.677243901101152,0.0034850055068489,0.337632919026255,-0.0583110152148237,0.086568209030155,0.137663724651475,0.0352511708727426,0.0776735637380617,0.261608504241623
healthy,0.422419707024722,0.241991721045834,0.0381008871396463,0.228560094530346,-0.044306037634035,0.321936791330204,0.309652186646643,0.282562823328555,-0.165842761715504,0.283467173451144,0.0082965963629047,0.309673661399239,-0.208712763695296,0.262361305022285,0.142973921982218,0.120097951841047,0.462616116504172,0.509027044871711,-0.0611097431136569,0.379186835859984,0.432830855341712,0.304969996444225,0.341047790471466,0.0929031543859941,0.573381137370792,0.304589756232637,0.384455039211068,0.41714876853854,0.408249814845546,-0.108973083354495,0.0089214868573569,0.405417406348888
healthy,0.405791598528826,0.344618584814776,-0.114239314305131,-0.291796407622816,0.0506298042528893,0.541014394788717,-0.0286133044490346,0.341951395463374,-0.308251280853747,0.633724877809276,0.0093122925833853,0.330593807931172,-0.119775473081445,0.359596705728329,-0.459131867885884,0.297861846837594,0.520646618178689,0.367073296866189,0.36766845766269,0.317791952207228,0.318552237384722,0.384650997973318,0.393579609283204,-0.102659783506165,0.229317465696857,0.186817430144576,0.668298221709408,0.415298128518424,0.439923872392931,0.0932928268284749,-0.031886807706754,0.301842743156165
healthy,0.007825628162549,0.202645490622275,-0.0501881715508733,-0.228968953512534,-0.541651871049332,0.0908181105769016,-0.0695480836609823,0.0031808650628818,-0.393678074506463,0.12590273450975,-0.125940230284857,-0.212357910274786,-0.442095988526718,-0.190044463981435,-0.0810218464399573,0.0225187227036858,-0.124345167076032,-0.148481363658685,-0.387661363380619,0.0555673934031796,0.0267419925273419,-0.009953882103013,0.270722100672061,-0.19364962690988,-0.189725436115231,-0.0647471371608736,-0.0962963181269173,0.0282384403980278,0.0063146443834786,-0.332521223083991,0.0272670920775031,-0.0470622014351936
healthy,0.122489405057202,0.176230089409123,-0.0722238817404984,-0.0554722479445776,0.0707587849874025,0.170663719972545,-0.0222787847270827,0.112344037299802,0.0296817665239129,0.0880958247704671,0.1027205845848,-0.177512718772664,-0.142542395525975,0.189062803822489,0.0959014595652328,0.050657842344948,-0.0683524712079807,-0.0460776833478035,-0.0459418987364373,-0.034699070971586,0.203890328763386,-0.0090589522797095,-0.0034410642213716,0.106332470467215,-0.0491384268090533,0.0656074911914678,0.374768411475495,-0.0130673867621219,0.234333350734505,0.240447158428006,0.0386741283648299,0.214779986309129
healthy,0.254870885504963,0.269829299349299,0.30031945361193,0.0523942655005644,0.0405675800282064,0.332428351341712,0.166883735034849,0.203035836256796,-0.236095147582153,0.31180720275646,-0.0912291347238178,0.0328267645689675,0.205976178499619,-0.101189062499675,0.265839705378739,0.312578278761457,0.380422133251392,0.426731168062421,0.159893668853275,0.290520717751891,0.394863403467864,0.220408583089556,0.0171059596673355,0.076301640808928,0.40392013417734,0.241950085467771,0.40519168415493,0.408291113881832,0.359179115112308,0.519555683590148,-0.195635425145152,0.142777621391085
