group,CD107a,CD11c,CD154,CD1c,CD224,CD24,CD305,CD307d,CD336,CD35,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD49f,CD54,CD58,CD62L,CD71,CD73,CD82,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Ig,Mac
healthy,0.128160782511907,-0.0465755962704298,0.236342362260165,-0.0337873547354149,0.0773269725507926,0.33438464383221,0.0517274455372833,0.171266089931249,0.160556080894262,0.273277769238656,0.0045724025798978,0.0200410819011008,-0.022057979272184,0.0957506995773943,0.0908443400020977,0.274154075336405,0.153280971419262,0.119186385610413,0.289641526972405,-0.220626770199149,-0.192634363900009,0.0313088697459623,0.314691340693364,0.197849503430369,0.224621000536719,0.215773193433094,-0.0721101823218369,0.193963164524433,0.276572252636747,-0.385865452006356,0.069528566910322
healthy,0.378439843783387,0.145949337739195,0.331413858450768,0.529375634239973,0.332128634548839,0.0054051155796986,0.711963733505326,0.481524616086794,0.342016666196455,0.163374877748005,0.423913456148071,0.0412053995938125,0.205355339474738,0.438098485229919,-0.117130427506526,0.0895333295545074,0.395149646748698,-0.0270014908404231,0.352126890443536,0.140503825263685,-0.039660616866685,0.0616571632702162,-0.156785423668736,0.194296003584527,0.205427476413734,0.0747912415593028,0.361093367903062,-0.175652563697923,0.511964539919387,0.3607847229821,0.316028518832009
healthy,0.162277992128982,0.254976704112429,0.0679780957398004,0.203606743023077,0.356884563920293,0.2586011847466,-0.0791626727662842,0.11463880814253,0.125575550037545,0.109281286833214,0.0998464225253363,-0.188968939379852,0.253239115325176,-0.0194930963946149,0.38075420729961,0.377618530297244,0.184721804437293,0.342795224046814,0.407493492043161,0.166926323933155,0.307574500043906,-0.559548310676191,0.318269580381544,0.357097468306456,0.0593941766163965,0.20655609294053,0.275022106186114,0.340924632651637,0.198113278968508,0.120148544752649,0.158177151071226
healthy,0.263189275607,-0.076924714481165,0.307313055989655,0.472905848909381,-0.0512254558327758,0.127470137125833,0.284098614710072,0.24853074854159,0.199750975318109,-0.604307174360944,0.245709850873397,-0.172920649164685,0.0731424381446502,0.0485435672697423,-0.605851802459958,-0.673005556937556,0.223195770412877,-0.400531509090738,0.219163897561817,-0.333046379555511,-0.525226618134762,-0.0086139364011995,-0.591527090780556,-0.246162042658005,0.0716505456271094,-0.45769192859799,0.216261422222341,0.0020002757853068,0.445921252666221,0.115007541588854,0.0011127228191769
healthy,-0.353164182808478,-0.469556337490981,-0.0450588778780901,-0.146630078873986,-0.114170496633516,-0.164591400181837,-0.122874710998836,-0.192742299199524,-0.198488935528527,-0.155407508218446,0.170445660404886,-0.846654208899451,-0.0915204125126019,-0.136810678872122,-0.183695533322657,-0.306419788039752,-0.254960795046177,-0.379520251178041,-0.31695743072511,-0.210248407385945,-0.265594982586721,-0.12955317209864,-0.330792955136578,-0.336865602650883,-0.0457910589149577,-0.337785756803938,-0.159084428694755,-0.259609583935025,0.257153983766039,0.330017922028545,-0.120083635654671
healthy,-0.323791153570609,-0.41710433778544,-0.281828717395968,-0.139974716066215,-0.353094938357867,-0.0180744501240543,0.399684395298635,-0.293965957653038,-0.457565503343862,-0.219630878133371,0.147889837872459,-0.304268348735008,-0.184530730894768,0.0776230714960752,-0.452772027453968,-0.388217631629842,-0.312884961242605,-0.322935681692392,-0.325373683395332,-0.192872361545484,-0.565208700838186,-0.0773777405098711,-0.36373420519549,-0.450036634234562,-0.271949461596616,-0.421833457171224,-0.336854333790791,-0.204365610805731,0.0753112689383555,-0.0252725912157361,-0.275828695478074
healthy,-0.0118652514189715,0.118063459026195,-0.0123370409208641,0.0235944718848416,0.0106493639354314,-0.170082956628145,0.0496686657328404,0.102004685936899,-0.0410868105525475,-0.180842626325398,-0.385675704209112,-0.234796071573771,-0.191195743908623,-0.343080041585647,-0.0806407261263249,-0.191654865366618,-0.0523111411865443,-0.362356179597742,-0.375141683099824,0.0562087200385282,0.110110559496306,-0.261920300730579,-0.120599431634177,-0.198715917153611,-0.0144760523248237,-0.283534266205196,-0.260030934772566,-0.175365450027583,0.0868441647634891,0.274527050225059,0.2095415710374
healthy,-0.0909895071103158,-0.0518670541781307,-0.210546885360622,-0.387999333386483,-0.0919082004262868,-0.263171007345125,-0.491883099630623,-0.263251172156751,-0.28085876880216,-0.383127415402649,-0.494228074677532,-0.33064538228467,-0.467948700670624,-0.428853593727905,-0.333498087213461,-0.301982559896577,-0.0921286883145878,-0.308038077137292,-0.240148388339595,-0.143362624114537,0.0449718151534242,-0.452003344176339,-0.318408775393387,0.0986101519193662,-0.312353045352094,-0.22737966936611,-0.334277332679094,-0.0228484825867165,-0.369011801438757,-0.237019032828658,-0.0150232142655594
healthy,-0.145021341658731,-0.177004869065803,-0.152352192437012,0.319876711525425,-0.122660652377377,0.085205417614762,0.080419941509111,-0.0523201954479193,0.0455163157698385,0.553870721321273,0.114674168351108,0.116768531975673,-0.105575035017097,0.0842249941982039,0.434047397005199,0.210167559996297,-0.0521045902653319,0.190505746491759,-0.0233823416656698,0.0274915938518677,-0.0248662912457967,0.0305137347031823,0.216980858128961,-0.28122387635169,-0.0314534257604891,0.163256277774798,-0.151061580664357,0.0794971834844705,-0.0785317051224696,0.134155406151562,0.0965033650843275
healthy,0.158279690042891,0.211415282389266,0.154521537973847,-0.226528528271199,0.353685244969767,0.0553205751496737,-0.354447229302183,0.110446631346992,0.0208298820766894,-0.64691015979277,-0.067587553287243,-0.19015111328064,0.293321523074895,-0.340303740956855,-0.554841328459521,-0.328661252087133,0.193563957711695,-0.0160089127408319,0.196720785112462,0.0367002062152883,0.176148078346549,0.0336054080671182,-0.273272933200653,0.398036432416574,0.0783618677736639,-0.168993987648379,0.211185904231754,0.0026077545292465,-0.0463669670343453,0.0793912311694388,0.198721208743798
