group,B7,CD101,CD107a,CD11c,CD124,CD19,CD197,CD1c,CD224,CD24,CD257,CD30,CD305,CD307d,CD32,CD336,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD71,CD73,CD81,CD82,CD88,CD95,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,0.0103514657526973,0.123445700829604,-0.0001613021756854,0.325169231376997,-0.0072741265437654,0.14950564000384,0.102131186284867,-0.21502159642734,0.0799929714362471,0.0251829534802869,0.154930059607264,-0.0590518321948217,0.0421108210017234,0.267536940996578,0.0970984101636544,0.199073134206797,0.173554970267184,-0.140727179628625,0.0994032886068849,0.161771613105686,-0.0957629580205613,0.133875824473552,0.104001358535324,-0.0071955728839745,0.15275260335109,0.142034987220539,0.160225626724305,-0.0389591491201919,0.0780770688916985,0.0927197112235093,0.476742642283888,-0.167827293978805,-0.0694287918577128,-0.0112016599960821,0.209296659171877,-0.127638628174618,0.144853417927343,0.124696263525274,0.157369423386159,-0.120032382286595,-0.100158738366162,0.0911152744464068
healthy,-0.326003653984763,-0.249286429417845,-0.368163080527778,-0.215868808180597,-0.459117534700443,-0.0683425651458548,-0.326776176247317,-0.424520706039362,-0.352986693920647,-0.178531038437754,-0.529661394305522,-0.424610068821909,-0.499705394715905,-0.437022936478884,-0.155863239795374,-0.3165560311794,-0.131594068837848,-0.360346668680104,-0.461152630464249,0.165870563675247,-0.130812559269003,-0.194434425025727,0.099001441542262,-0.319055654001236,-0.117082209623773,-0.382225603573833,-0.462414298095016,-0.184885436045503,0.0809492590913163,-0.345564821629233,-0.194859278326756,0.0732405768618048,0.167041868196956,-0.37282198862319,-0.0004437663838079,-0.435155946652143,-0.196792831930422,-0.312810018047517,0.0448937368436711,-0.459042852503314,-0.446079647761048,-0.409604382137036
healthy,-0.0595603180276903,0.0409287187230709,0.164528277465514,-0.0566330988690811,0.158500487829918,-0.0827581337035151,-0.0149241721548228,-0.0416032610508547,-0.161846492119972,-0.106483963919949,-0.0908831641999076,-0.111696778419102,0.132870410874705,0.0437666814160728,0.0518126437740735,-0.0425897682788565,0.215766544545274,0.223610699457382,-0.0299423882650132,0.139664372597466,0.200707402290959,0.108547344691241,0.0868092031169468,0.0626320695263492,0.023257844934559,-0.0001674632399442,-0.096097411569514,-0.201157825285566,0.0882752353451862,0.0311176157446628,0.120572293300226,-0.0925984346094142,0.324585520048784,-0.14398358151903,0.0558003260731522,0.019996352598907,-0.162868651707781,0.145736414817734,-0.248132453415254,0.196089484981635,0.101197942882238,0.0785558314122579
healthy,0.51387174017528,0.191285117180946,0.391692448927843,0.151419109291746,0.223149187633353,-0.414944365565462,0.327866781502533,0.679980223362779,0.262378204729454,0.651183880115224,0.46379050071552,0.573478421362234,-0.185124538466409,0.461347367501258,0.167902809417337,0.454084267021146,-0.307620544959431,0.336861524802501,0.156289137969928,-0.0339500268143997,-0.166164490489489,0.41380142877812,0.0235207718455403,0.0344466604587036,-0.201896978258013,0.32821924118509,0.355827068204327,0.0849422265750413,-0.0787338028224561,0.459004068000758,-0.0694637793988251,-0.239985011585023,-0.39826007610306,-0.0109094590971191,-0.0344697696461108,0.316973986156403,0.345093585730585,0.4481578354438,0.0274365297296128,0.41188315754138,0.165438237268912,0.487435520087541
healthy,-0.387890626925613,0.0281612227154758,-0.155617137217011,-0.0997690785411738,0.120216496719174,0.160383194534169,0.180838548665743,0.231888907736323,-0.4976740531445,-0.035661470039398,-0.303845714536972,0.182686041651224,0.319305154957984,-0.279758003170081,0.503359853641536,-0.215719869500068,0.0684018536777684,-0.0798812818366717,-0.0928490342474043,0.0085645587052883,0.257381580818085,-0.135902818761991,-0.502651804263069,0.124637596012614,-0.161115072826799,-0.28300745973696,-0.233723203837138,0.150624614750047,0.0565703549002982,-0.279434219195321,-0.205996192405106,-0.291285260902382,0.279196473783591,-0.0462861038645683,-0.357919484487186,0.150625664718074,-0.579860029988722,-0.371197000287761,0.227203394539529,0.161229215841552,0.123046291824076,-0.0902163236369599
healthy,0.108763021394887,0.0011022521574838,0.228179556059522,0.197417080903257,-0.0686671311229145,0.165323844271725,0.239095853282763,0.175295238509504,0.229873042756536,-0.400324428140342,0.283425652332976,0.0076028801247642,0.0321907279244479,0.0819432027801791,0.0073242972398856,0.0620446629819162,-0.0130143716646288,0.108258719218722,-0.18282668698209,0.166691102871712,-0.0775882148491167,0.237503821885971,0.182119652347035,0.2707049387222,0.100970802552397,0.299010000650761,0.124759807931841,0.192544968036125,0.22329995514778,0.31550442711392,0.348454517046008,0.193383888266,0.0447478299095786,0.225506584400154,0.121673460897833,0.0130582577273452,0.338984483361858,0.0995305411702963,0.1149846214794,0.0331736510516982,-0.314973620518053,0.151692772182117
healthy,0.13980785762289,-0.162130880007756,-0.291423758462628,-0.29304672187027,0.206374275798363,0.216699121251614,0.0945104439514722,0.0087823867571354,-0.385346733249794,0.0726087042283019,-0.129422414125485,-0.0544705110597012,0.549053293778408,-0.168424023783108,0.118820959722498,-0.238847827665408,-0.11849763342046,-0.197455454029812,0.0219962116038887,-0.321540175794081,0.417389649454932,-0.0372205087086697,-0.334949216278623,0.149473845786258,-0.367495444146732,-0.0217714932958546,-0.113016177830858,-0.0044795070782421,-0.256187506768629,-0.250736281100996,-0.221096301319856,-0.392682239797421,0.414401704289025,0.100446968009461,-0.183382554320717,-0.0780169246091526,-0.508548131177141,-0.299068324476457,-0.0852151061109641,0.243903457087357,0.162138574056542,-0.18462920322281
healthy,0.361204225543291,0.365435340532044,0.239278528902347,-0.043586524476008,0.472632979770476,0.64438311305255,0.519635451683353,0.681899825348364,0.0994706987563964,0.544672004389672,0.316633719207069,0.424185723552495,0.613715409025247,0.190025445652941,0.689339688971433,0.578985885933498,0.732575472595981,0.218859067150816,0.612005519628162,0.539147881512548,0.632896366190981,0.590373551234462,0.608678488755332,0.613313730222988,0.710636562101329,0.0807814598418233,0.449641715890767,0.655396702211773,0.500768845675138,0.334870644049066,0.276170124925208,0.141770905087319,0.464825196606549,0.451770423747154,0.689346749794679,0.230464990804268,0.128077505805554,0.373893417442813,0.150737600136939,0.446165202134405,0.496815660734166,0.39923552902889
healthy,0.103701075400492,-0.0733488066348276,0.0428502092562413,0.011944519707158,0.186669937426084,0.100052865060531,0.0759720043713865,0.292889826366048,0.136736010725628,0.0894464712213453,0.245782870331253,0.104294538164631,-0.128274218149705,0.050671058631564,0.105699138872222,0.060204111224296,0.32223746926347,-0.0493529614168064,-0.109905486961319,0.344399068960239,0.124433575051599,0.0766135537001219,0.23080465075846,0.108176540142466,0.17050458707732,0.128418590664123,-0.2387444251066,-0.0228261933212762,0.0845997663665231,0.270162264442635,-0.0751400407369864,-0.0757600559026265,-0.0051688458165939,-0.0937417902148252,0.128344671469907,-0.0087119242644441,-0.172305465241669,0.0336368726391728,0.061891363434138,-0.103003453637906,-0.011487755720482,0.113322487876846
healthy,-0.264757179838049,-0.426655117716705,-0.56067536357501,-0.334762167217344,-0.335909093445738,0.112389246499276,-0.220574541030863,0.0172962550507857,-0.415351282920461,-0.489894426603221,-0.357365887457174,-0.209282177158998,0.100995129769666,-0.551415033539795,0.136996259167205,-0.326947462791958,0.13566369678348,-0.440876649221224,-0.28869836795241,0.0323594189452087,-0.0178672373855951,-0.0845190536007579,-0.106291442233625,-0.196597848579308,-0.220835157942282,-0.408316566531968,-0.154186820251756,-0.206113316642206,-0.179689783392286,-0.53318746610244,0.053598888738147,0.138688191986435,0.0791616755380444,-0.334628901510092,-0.263121635533467,-0.596399255261321,-0.556371931598205,-0.497489574592274,-0.337635586418235,-0.114842686561888,-0.0012182797621908,-0.395399771943231
