group,CD107a,CD11c,CD124,CD138,CD144,CD154,CD19,CD197,CD1c,CD224,CD24,CD269,CD30,CD305,CD32,CD35,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD70,CD71,CD73,CD82,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,Mac,TCR
healthy,0.275963206878431,0.349635982961583,0.135668036458508,-0.0052667720646141,0.15999247773482,0.257144288208422,-0.148032258146822,0.169796478618797,0.239186980181075,0.179220149465603,-0.165369708747144,0.137077037967602,0.195405646596808,-0.0871712277291825,-0.089807494885168,0.170471011320871,0.208570949118809,-0.0035518963615489,0.111753520352556,-0.0082744491377213,0.11194429935353,0.212991504924025,0.078060320485775,0.0581116050735394,0.0672837756217417,0.134417389327509,0.046387490326891,0.256948545928895,0.1344939857843,-0.0867660847271749,0.0698402853106524,0.0038521853645976,-0.0384861077228145,0.0751490752153438,-0.0505489358116887,0.312210075275038,0.0420103497775426,0.334439461428387,-0.0093394113912172,-0.154884142776189,0.172368009232403,0.0513301285398642
healthy,0.4341842278805,0.404494567930922,0.388772556445133,0.460615533343622,0.466829590179568,0.453377418111009,0.0927870355983836,0.39987240318666,0.307129989746748,0.443692769595102,-0.132059795707973,0.405089587535162,0.445123261029894,0.213697002127994,-0.320368618809234,0.145753828184325,0.169172876559965,0.285035575017345,0.368228292759877,0.0993603398919135,0.0378725792181508,0.389404290559227,0.192213123480762,0.150553373658103,0.406361197568174,0.256992188417863,0.0469405732299925,0.255211338396477,0.504247833672243,0.312582300287153,0.347025421397672,0.352514624680911,0.0296726645236191,0.032130951024107,0.561924421922568,0.376925136550407,0.375281844387134,0.484798613268,0.229324010073602,0.24006289026189,0.345326234521061,0.379271019322351
healthy,0.0648196598209541,0.0183257798722726,-0.0676756639409879,0.108333494424326,-0.0421091730080692,0.233884505578647,0.0845050819845684,0.0030729052352136,0.340926262505449,-0.104638914536741,0.0812997522630701,0.0496400940230111,0.113316124515917,-0.179337718256085,-0.0406923881719428,0.201455787388016,-0.180933179185213,-0.0319924624909776,-0.0523857190455311,-0.0332860110562325,0.24597671340955,-0.332827810833652,-0.0791701239399876,0.199601472462768,-0.0529085330435527,-0.081697551838438,0.183182261301881,0.0339643888994289,0.0448663760446711,-0.0607754978325346,0.031346115968914,0.263744894019564,0.425931214077538,0.118790291303783,-0.14323572987376,0.0260077703171442,0.230335131605264,0.102151068011985,0.0092448429541201,-0.321756823140858,0.26231608309166,0.121839624264151
healthy,0.666948347869599,0.411441878453231,0.199629964444553,0.593825718424249,0.570979793348134,0.610968106830714,-0.246502025420559,0.477226470658448,0.676593769153847,0.517657113526938,0.218748689440245,0.649668459460868,0.623622071888963,-0.124061675521293,0.0975642021739429,-0.0357295120752788,0.0628938964055896,0.0993538313769305,0.370664247959175,-0.124740577380238,0.227729223119629,0.287815513190987,-0.0014136022840899,0.107161179940537,0.552408975360523,0.399643494745678,0.329280029043953,0.197987485048623,0.68585088558989,0.208704049865855,0.616922447264146,0.122231821533077,-0.176184484358666,0.264198842431608,0.673747031911675,0.579473303971984,0.273275556829542,0.585258104938355,0.457549100305554,0.115226357656212,0.464135131058946,0.571344085470023
healthy,0.278071528719681,0.405286007849831,0.18632117847457,0.25376236765146,0.0454249272427527,0.268439939120851,0.215221476506039,-0.0304720074129678,-0.0729845788600073,0.343726069651967,0.224279430937434,0.0042812462582882,0.193003543485412,-0.173884625427251,-0.159173341808617,0.27313762175999,-0.282932170068066,0.31327252508677,0.237445168429173,-0.367094492377372,0.462007876859538,0.195590104014096,0.0404741207081934,0.477886880732759,0.221050716134325,0.122074406545918,0.0913161726922157,0.456704429245003,0.261809680446481,0.0532944277598531,0.371228766584948,0.411141033044245,0.158092421604427,0.462092892340561,0.515622321424195,0.0294845120549728,0.538175129558926,0.412895970825345,-0.202528844987366,-0.124940768988419,0.0660459996100691,0.107421583065042
healthy,-0.0227755886933355,0.121063008218004,-0.0012612219021703,-0.0625317337745098,-0.0646596446754142,-0.0860419388606451,0.214721239475649,-0.0182487191935156,0.0413671258378966,-0.111835791308274,-0.0214198840607679,-0.101769755317723,0.173089190619765,-0.0741409984755045,0.23119082801216,-0.19880040394602,-0.497185120204633,-0.0869592025739704,-0.247668013695862,-0.0185115608155062,0.0194852622425806,-0.091166631028777,0.0242719090012837,-0.0056192911560799,-0.0800660775964968,-0.287940641812536,-0.103502179731812,-0.0030159396168827,0.0352277620044822,-0.064772747374949,0.0102374660306293,-0.0978393992554189,-0.232824908074258,0.22524417405863,-0.0387623624699071,-0.21667016175501,-0.0322949049512539,-0.169468806374064,-0.596034056901294,-0.110311847188695,-0.0620961436659159,-0.236328380803427
healthy,0.171980227511648,0.113703354365101,-0.245324824768421,0.0898044867450489,0.203936035456661,0.0619512324408889,0.0751297117970957,0.0186719764050213,-0.291522808177154,0.311235172319833,0.0816033192942855,0.0546067030749612,-0.134882480182712,-0.629504830223944,-0.0365028890463711,0.211966491738159,-0.0683960162915518,0.254199358044103,0.438874221291048,-0.207735046517245,0.511859470297614,0.296772230542425,-0.0019925490806297,0.450398675471871,0.137378784444359,0.20404705027649,0.237219113969521,0.329054724898057,0.404382826906474,0.548498279057287,0.401986937960306,0.505518143657958,-0.196853783917509,0.46029053597335,0.464813645136923,0.0975072590535389,0.445502809798015,0.128115997081899,-0.459131645296908,0.123540511534021,0.310089980536293,0.231609345887838
healthy,-0.0880051573873098,0.0023658656291778,-0.0799687024843717,-0.104825387502677,0.181188048110313,0.242744260562689,-0.29001855067712,-0.112593193986641,-0.114172371735589,0.040673977505184,-0.0925763739692809,0.168519580310594,-0.232796929086493,-0.118730403359116,-0.521969147204707,-0.283275697815342,-0.0117909928015816,-0.307522861596887,0.110152872838274,-0.273622349977227,-0.176666344955402,0.0522011269391695,-0.33559174381008,-0.256671965826356,0.0400530147877936,-0.0417882635586214,-0.416896501497602,-0.132924622836927,-0.0107894672820711,0.0342039438707562,-0.15900903026257,-0.274766821852019,-0.0602759248265567,-0.168476187270325,-0.0288548684705392,0.221492791859535,0.113020677327652,0.0420754725762312,-0.118677162271761,-0.370317480539261,-0.194171720662385,0.124929543887426
healthy,0.220786625552761,0.209674744589165,0.20864824057718,0.28779566073022,0.188740878476995,0.224419588356532,-0.0794153976984338,0.0526926064771788,0.255527478678795,0.339734264541498,0.0276198616128736,0.207500916494355,0.0173956015134335,0.039005054322906,0.0160789213745774,0.101244195681409,0.112243336333472,0.237717482580802,0.0380561172736046,-0.0185864830699799,0.100109150309034,0.494734988662895,-0.0641842164838422,0.13068322624652,0.216863812460568,-0.0917382861322179,-0.0893674462537957,0.0610990923892166,0.240268718277055,0.144560078372887,0.044736336493295,-0.0070662182982075,-0.0285433652796243,0.0930087295967661,0.0072844805065576,0.192007722531161,-0.0062490441253511,0.1032659929489,-0.0109336229185661,-0.0498855463188398,0.0590281351038717,0.0049637247236372
healthy,-0.398945987979902,-0.10634674422483,-0.362728793377805,-0.51553757312725,-0.283865105546936,-0.232293290882642,0.18120105747584,-0.317782056805885,-0.216045949452541,-0.267289652550791,-0.567035895284155,-0.521990378025617,-0.267263799263699,-0.18118221772749,-0.0900086780719942,0.0904762369138518,-0.175188596710798,-0.190678139647826,-0.179874012877989,-0.024890197745251,0.179379462512365,-0.192582848006642,0.211500904598301,0.189737340026802,-0.180359436006349,-0.122187704878952,-0.0527974998295307,-0.0932827030860011,-0.184228964478062,0.137884955554614,-0.225172426779986,0.134357569285844,0.16220482677989,-0.0546139814494619,0.0088929557319573,-0.359090182036122,0.264200424595222,-0.352757922078234,0.0429892409589957,-0.250965631011321,-0.260298232830391,-0.166168045180851
healthy,0.279107325286288,0.204909347299416,-0.139465970454175,0.183961630028524,0.148187488388164,0.149350016227016,-0.0374631537551207,0.109324948341686,0.126418804634081,0.238400913462835,0.575022225942135,0.123697693955261,-0.060294060178574,-0.491036978807603,0.022068751574174,0.635682410213037,-0.335542931793904,0.333778057084904,0.138505492051538,0.229691942774767,0.727306927821917,0.139954594616368,0.146471883307516,0.313246249159352,0.255228443721183,-0.199988518991765,0.336212656651646,0.546346497555622,0.325990195795484,0.25008400121946,0.410984085415934,0.157760232002549,0.123292095784748,0.512699052627512,0.19997780147253,0.256123283307388,0.315673233189112,0.226024107098708,0.0481799740736444,-0.110649471756074,0.102855934836994,0.0218769180252639
healthy,0.0445667998160791,0.0637763136617332,-0.092824907873059,-0.177745844527852,-0.0357404619489794,0.0339363057599651,-0.164070973458561,0.0768104793478088,-0.0736655686734933,0.118306782685858,0.252107145266357,0.0903299360786576,0.0533296983270615,-0.400314444097549,-0.213161067042281,0.177631377799789,-0.0608024177678271,0.205274141983988,0.121073344901018,-0.127400789902456,0.427995680898289,0.0711117412350508,-0.0638861793460154,0.397887834911972,0.184794019176039,0.1246161916106,0.205513969911735,0.498967859967464,0.231506799074498,0.161573825522688,0.130666070985971,-0.0052619311427882,-0.144187641866562,0.351026765589194,0.292529601619597,0.192192002153966,0.329132510798961,0.17156360813944,0.176048277291257,-0.0230576087094363,0.138032376508666,0.0343242787483986
mild,-0.278845254842441,0.0432432266751653,-0.259275887013091,-0.289141965859454,-0.119876092504975,-0.254400925856244,-0.36750965273249,-0.266280772352755,-0.224110198719425,-0.190177799170768,-0.130321854200665,-0.334847307467889,-0.299049402076446,-0.273617728177017,-0.272266009433691,-0.303893722190304,-0.197667565120354,-0.246974233326334,-0.150420434082783,-0.302328408679414,-0.161093523160754,-0.167713007040182,-0.135180164577579,-0.168941249078404,-0.254615330880956,-0.157966913326612,-0.24735629662042,-0.157361978740494,-0.239735865054345,-0.292574341893499,-0.305120565118904,-0.217016354656636,-0.557762457005347,-0.188538169869563,-0.209958313564284,-0.198259069047745,-0.0985030058861655,-0.175031454257332,-0.209799358459039,-0.312313208759103,-0.190443376190032,-0.178335543091652
