group,CD101,CD107a,CD11b,CD124,CD19,CD197,CD1c,CD224,CD24,CD269,CD305,CD307d,CD326,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD49f,CD54,CD58,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,ITGB7,Ig
healthy,0.302529605968209,0.083691013461401,0.211567198187387,0.15509875267763,0.189993199297924,0.0507458952320788,0.335283960776171,-0.0012614726433614,0.111642779536012,0.23040714190496,0.288803445335987,0.0971508642219953,0.244188894961549,0.0720998471332727,0.261868340093405,-0.0316986969783139,0.240144070456424,0.148304006068146,0.0311894386890305,0.0178237763648101,0.370370071710309,-0.0465553895291069,0.0849725047543564,0.249180049118264,0.129982167431207,0.0971750107272418,0.426701679180803,0.105266156993832,0.258298946087776,0.135345221730792,0.23212892891079,0.0670882679225565,-0.0942196291670693,-0.0270081363587465
healthy,0.0633209035960721,0.0364797859710889,0.0934058059364493,0.0308386701718104,0.202486669614507,0.0735026711344724,0.197234870169007,-0.102345636752181,-0.149970351042379,0.0946558684751026,0.125893293043268,0.0787408282280429,0.07704339166834,0.106370574257104,0.103137399347889,0.036446071136141,-0.0259797812636732,0.117415317362994,-0.136782041307234,0.312229458810565,0.0716379481242573,-0.0429022420475115,-0.0628794061587825,0.108741434563244,0.0702117326248328,-0.0207327213069313,0.0996191202661345,0.177942636845773,-0.218219819013102,0.0487380609951283,0.0115485383070713,0.110570265721065,0.0053818905028165,0.0939897702207572
healthy,-0.0249430585680866,0.0285195061083368,0.0117838295534926,-0.0538189080486883,0.0603027660692204,-0.424922484674969,-0.142956090334423,-0.15033041205615,-0.241989915496043,-0.0490431805572573,-0.145725483706006,-0.130775358856892,-0.0063087987662688,-0.140149040068068,0.0035422666230837,0.301272653617317,0.235817942260581,0.165053544894374,0.0681721052142965,-0.0266326216755766,-0.258955147060284,-0.233703523958278,-0.0876916330578488,-0.266197908986357,-0.207903679422585,0.0925808350198424,-0.0622054320949415,0.0194939411461382,-0.378888292591898,-0.183931013615898,-0.256580285169412,-0.0901400348725256,-0.0992799219194254,-0.0267018110490339
healthy,0.178720990206625,0.409096910116487,0.362235343531882,0.369586235644552,-0.346246726497033,0.4054969752821,0.301151862158636,0.222708122026884,0.11298662804333,0.35330496118763,0.0871510390492681,0.422656625900741,0.436773819749465,0.345435907034071,-0.292271559176014,0.322595297890905,0.279849520844817,-0.224688403792813,0.314392733061316,0.103016806173184,-0.407985973341808,-0.350708975163703,0.428470833522203,-0.235366590458159,0.426577419265917,0.38877878057303,-0.421420144072143,0.290486332894936,-0.327719747813766,0.0817681613672774,-0.140738772975184,0.439222414372097,0.473532156749148,0.0649755563135254
healthy,-0.0426302647313581,-0.0529841569459022,-0.192522857539482,0.103522426145243,0.0694868641424384,0.019460316260618,-0.294109913517365,-0.16133667698034,-0.0248778955447259,0.102654771393177,-0.0077031546650646,-0.352790836791612,0.0366970428565236,-0.291497899562757,-0.0828714765711425,0.289413815826021,-0.0323160396405237,-0.464008758299845,-0.255612507519188,0.47331396355138,-0.289576249514765,-0.0391494569485679,0.0070360970652835,-0.0565703549002982,-0.104136387553631,0.10975870930407,0.217787885721111,0.0740706179607442,-0.0699826781510471,-0.195676472368433,-0.373714392577891,0.119099114480633,-0.139965104725286,0.302832174720224
healthy,0.265819572304673,0.291017513205614,0.244436941383943,-0.10432729509983,0.241090373943051,0.148866681036044,0.211636476900221,0.333110593384234,-0.225836879402732,0.242546693047124,-0.172409680898697,0.23388470305281,0.217852697242811,0.270962772239248,0.432845393225191,0.103476139362792,-0.128080088582978,0.171126038359398,0.174167400449102,-0.195181135284466,0.439462349147683,0.34737217512473,0.288890228308307,0.403517734703549,0.404851836308626,0.423059715012129,0.413377219693469,0.153122779059708,0.426692727421266,0.388904599857897,0.465427831104511,0.442729161008626,0.167767264390493,0.173573053753419
healthy,0.168450675534589,0.344619635657684,0.139193951961375,0.0699636257940248,0.46416997167692,0.284813386572367,0.319705094039604,0.281924383807893,0.356916754357434,-0.0314582093801407,-0.106488579149728,0.305515663579736,0.103628332976804,0.0919780555466047,0.235633597729112,0.232294695499884,-0.100120687300459,0.0184249695054417,0.132379292704467,0.0832241580252332,0.440394990851526,0.44864514061423,0.112596339948014,0.246904645127197,0.431078424712099,0.310453779398056,0.190541454147999,-0.111060694699877,0.49168209731662,0.280599678544818,0.266937930577377,-0.160112246864367,-0.0877934601943753,0.335329015496262
healthy,0.0475838136158229,0.118312886796504,0.25977867238707,0.0130289822834055,0.122033266038497,0.0023153712041906,0.318575595666419,-0.0244588909955797,0.0043012611208029,-0.231076593213937,0.154369323767077,-0.207428269136479,0.0119786570753844,0.224290041516919,0.199373891552213,-0.177447829175284,0.01364575571419,0.117078584577623,0.0937066907622211,-0.0408746947754234,0.0846759616813469,0.161229096392726,0.0300566468475011,-0.0875567271501829,0.03673714319969,0.194609054516113,0.1005010381325,0.0358218763771861,0.153298152381107,0.153189407847131,-0.159058703379413,-0.0331685004984824,0.219142148413648,0.146700916697849
healthy,0.285737858138518,0.231828592144622,0.180630470889515,0.203100705022776,-0.149019108616547,0.118763265577264,0.105957908827145,-0.0616628149685685,0.273706997134868,0.191198877215432,-0.0282200646232233,0.263143718132316,0.096860464163937,0.395949680160316,0.0445590198712149,0.462894438063912,0.458616973994018,-0.0162766622121073,0.29074295895064,-0.139917872910042,0.202019818231667,0.0655725954946684,0.0067749225510393,0.181062917672354,0.0030710741872046,0.268695802243732,0.238240594487063,-0.261762228351581,0.327716825057538,0.279453063410869,0.145118162410961,0.139059753959507,0.163316860838025,0.0206858556616239
healthy,-0.270783781377535,-0.121753607725301,0.259117432665942,0.184984546299505,0.250620925692255,0.0407151898534126,-0.087110229983048,0.0217830543614227,-0.0799074974384175,-0.205681917330819,-0.0565369721424158,-0.0988906412153156,0.149043045908989,-0.158878904467298,0.033434667616541,0.200548764035246,0.0462332036290036,0.0600810058591822,0.0325201979417822,0.398553000410471,-0.119451335081597,0.136586494373873,-0.0402277289162857,0.157626217755883,0.183416488339239,-0.0402565602730811,0.0697230254795192,0.373745252637038,0.0954221980715506,0.249309414140735,0.306730748957913,-0.108242968288669,0.269603954014273,0.312184189061412
healthy,-0.0123691757609776,-0.0508353558254374,-0.0087497098777655,0.289545763593717,0.265997730165612,0.0090458270936032,-0.0248406497356238,-0.194851906191607,-0.226282837180414,-0.0700372614625948,0.606714637608159,-0.103548500055366,-0.016703337799602,-0.0621263744141636,-0.155004099048968,-0.11166785040011,0.420040944617585,-0.179251757859658,-0.0649185122248275,-0.0333396617518204,-0.529792144382997,-0.0963624576311502,-0.1167532690533,-0.308988495586234,-0.165330442246171,-0.208446390325132,0.169227206434196,0.271321329703656,-0.341261173803236,-0.224855195440577,-0.213174585857789,0.0263553962403337,0.308520464544438,0.222397828825247
