group,CD107a,CD11c,CD19,CD1c,CD269,CD30,CD326,CD336,CD35,CD357,CD39,CD45RA,CD47,CD49d,CD49f,CD58,CD71,CD82,CD95,CD99,CX3CR1,CD107a,CD11c,CD224,CD305,CD38,CD39,CD40,CD45RA,CD49d,CD71,CD82,CD95,CD99,CD11c,CD38,CD45RA,CD49d,CD71,CD73,CD82,CD95,HLA
healthy,-0.105106979248559,0.160726030250667,-0.057133121265517,0.353582887732402,0.327015471951879,0.06088299202771,0.195828716490847,0.321932466892954,-0.0140789430157745,0.100621436929976,-0.0604685689606753,0.285397660349892,0.37212266786851,0.175057078692145,0.114163390846485,0.3393452915543,-0.0067632830994075,0.135836052269741,0.0329218106912738,0.179190252506952,0.28999364047316,-0.179330795783192,0.0780328483077541,-0.0479879799381811,-0.0442681626275714,-0.234344925720943,0.0349639798089975,0.0295305895892898,0.106316019203206,0.169401388457476,-0.0101637464017071,0.23251921611729,0.251495613070157,0.129191933042924,-0.146634069020543,-0.0850541227870429,-0.177692844745956,-0.0573526163407483,0.064533515733308,-0.195006044078555,-0.252181307271809,-0.128488104366524,-0.239068217775672
healthy,-0.0615792256564349,0.0668389339582601,-0.257513948359237,-0.2941947475759,-0.110471382388635,-0.19551309308504,-0.16905510459363,-0.115482570511818,0.094858157163726,0.0530592175921291,0.0253453846928377,0.275973428450656,-0.288876282148386,0.0369474102852682,-0.0886397086920323,-0.0600561499360304,0.330710494194284,0.292463987532173,0.0522457968765881,0.106811770460971,-0.0310185145801789,0.199132361262355,0.223784987544483,0.182443765491031,-0.0943989377262726,0.0711973110520545,0.129136919467833,0.059491518780824,0.184185407566587,0.231886781005785,0.312175127245447,0.0939277201938471,0.313114450772412,0.296541295739919,-0.327810193692666,0.0511717167512085,-0.310688192098428,-0.258282336957601,-0.421110830375024,-0.341786550207518,-0.314333814102615,-0.266484570898371,-0.144640026725824
healthy,0.0892009293358379,-0.0382664360523082,-0.0732679552037396,0.142083763893034,0.185370514026194,0.177251718644265,0.0848942783601425,0.0487071550091756,0.319861953042294,0.228515970512457,0.119280302867947,0.0894048898470936,-0.133139403059193,0.122415681387264,0.0918092586047125,0.0810388228049554,0.28379909668847,-0.0124822758987367,-0.178884214986945,0.335903819414793,0.21166342898941,-0.0018784161495628,0.202472782637881,0.103779351006798,-0.422969705187545,0.0554905339362207,-0.071535643769087,-0.393274411270916,0.321421528078872,0.168175018575583,-0.140216376384219,0.0714695660311408,0.0787456171430897,0.0140473698693542,0.179251270161694,-0.100009884503662,0.006909246132609,-0.0472814969584266,-0.155408082279746,-0.0145729560030098,0.0565211869913163,0.242800606871549,0.152748313865007
healthy,0.620862931812596,0.354613268688371,-0.439035600118235,0.593282285663878,0.670036285245566,0.713603865273122,0.739118376425211,0.596848516066238,-0.268758089683289,0.568696324422543,-0.142643411294466,-0.0897531856607599,0.0455481503964232,-0.0933858861026532,0.611613037032631,0.756788253014071,0.0306407075197951,0.0988744792093247,0.608351382255947,0.181042257546476,0.727023559324186,-0.118862370163635,0.195622632316278,0.033254696512895,-0.213137405953223,-0.315292634589801,0.102114683789236,-0.176545770017124,0.371263778939368,0.424194557611791,0.4393413474025,0.356264981846173,0.19782692403737,0.252146034921697,-0.468922606530327,-0.114825264787846,0.0353347897184512,0.0006311156099864,-0.123517699112751,0.315158156528224,-0.121963570400907,-0.616239887769654,0.0441192087217102
healthy,-0.0927222746553289,0.0976991806461287,0.313817702654093,-0.0019827634619148,-0.173342904057802,0.0388089518533687,-0.241700941955532,-0.174403707380461,-0.298976234069587,0.120157558392977,0.101632763302755,-0.119679001015016,0.294761294970652,-0.0173161059580204,0.0385030867183572,-0.176340143073073,0.167662869007472,-0.289349646406483,0.121592805497141,0.118253305145767,0.0708311280364437,0.169720833670237,0.299100245834017,0.405062347098696,-0.506435448772724,-0.0265963866068027,0.16415404185136,-0.445838527007703,0.630403271228902,0.304255274795,0.121883952008888,0.503065254380542,0.526424198013171,0.3788066401679,0.0979061704356332,0.0890359322249236,0.355000770069641,0.0928858509813377,-0.0407567573278532,-0.0972587581841964,0.270323400125848,0.0887092165891089,0.0682930435779145
healthy,0.125238752518685,0.285980604699359,-0.0225235244174673,0.389450017222278,0.154505737875835,0.28397348720601,-0.0743576205303636,0.0234235604820589,0.0853547245073657,0.191660103181654,-0.168309436950704,0.474267758656354,-0.0158472145985418,0.234237826064167,0.298226624334444,0.210119476461922,0.0172131977504069,0.482522457111305,0.33921738793619,0.319576073697007,0.156704674938565,0.361292617560097,0.227793555220933,0.146698053716848,0.0440635468219702,-0.186777248810009,0.319073008911874,0.280370780451074,0.286119369375399,0.360495438818924,0.326093859198653,0.279400001225274,0.264471268732009,0.41078562289289,-0.160317265030743,0.556733671244271,-0.108106093203903,-0.104646599574096,0.0002193462599605,-0.0934607931506692,-0.299147237863089,-0.0513121275565801,-0.0395890190837953
healthy,0.35312306584128,0.0038832182137871,0.202334657580439,0.0908714868564803,0.158280298768004,-0.0628556288175385,0.311707707194757,0.184218437098333,0.582697117774537,0.164369754628034,0.472787978566185,0.580632683049497,0.0228979820577288,0.602404169335161,0.0716010812951815,0.530517894777794,0.390089839060713,0.567807445144923,0.436822267589151,0.432901286855562,0.157263041407791,0.217265937094056,0.250637891377594,0.331799461298597,-0.535725968549046,-0.15644681836409,0.404273180458338,-0.374053223149377,0.346557330453623,0.297289104105622,0.577174758893103,0.205489744884075,0.448351971526565,0.25943547748535,-0.0379805991962514,0.0471253169144781,0.13991344319867,0.12352678886049,-0.0708589534700043,-0.0424586592763255,0.196952019306743,-0.147828441985083,0.268623165895909
healthy,-0.114731667128897,0.122752028221576,-0.243341320879575,-0.522645372249891,0.131144415821732,-0.0110289608957289,-0.218876684005219,-0.103676252229207,-0.172483131964344,-0.102381529718009,-0.12953942425663,-0.0386148743542952,-0.228308083977881,-0.100925055013554,-0.154268272808298,0.0426283247218025,0.173648792353085,-0.0428944464260522,-0.0559403346292057,0.170367462685732,-0.0096381414274147,-0.108232416621017,-0.0977284494514251,-0.142324855960351,0.0201293902304226,-0.0312660033839693,-0.228826328650858,-0.277193925248866,-0.530130826246254,-0.371863913433449,0.0318778872657656,-0.515591246041147,-0.168977920783841,-0.152032551147676,-0.256332441438235,0.0386850550344027,-0.0854667099616397,0.108652955168388,0.0969361991264357,0.232511736337529,-0.0044874190107254,-0.0266771425482343,0.100985614163133
healthy,0.0258260793795305,0.0638547567047526,0.0572370345600984,0.363982442194116,0.178054202108035,0.11134502817197,0.277355783077886,0.157656049050723,0.0711129340152476,0.235916240578768,0.291995498656801,0.0618038889337263,0.0701011574825594,0.0952439309761529,0.389922646234964,0.271638488944639,0.0592910942176256,0.0103782043220407,0.168374797123029,0.0101282177031644,0.240909875400779,-0.0904835138261406,-0.32279257446452,-0.0384024540761339,-0.150976687309965,-0.513490018064264,-0.0083338668161411,0.0066969921090257,-0.297013710499165,-0.183043630096631,-0.204410543355965,-0.374510936677094,-0.173231117460734,-0.263624929288117,-0.234015738803211,-0.194506411116098,-0.484424141367988,-0.451643130562916,-0.234445511312876,-0.26942777515008,-0.32965286063538,-0.0595637080094215,-0.273318554962113
healthy,0.193588236283228,0.0046015418174205,-0.342032197416644,0.144764413485667,0.284148398410513,0.235277440309267,0.284731345570318,0.246895366967818,-0.306991039024604,0.313273494361085,-0.121743090819922,-0.382750421986033,-0.255903845476805,-0.362198114545003,0.118431252814612,0.0398113308023155,-0.0293399687965057,-0.179576455732524,0.0714502995015883,-0.323947844121604,0.298126819439132,-0.409193583296782,-0.136895869068261,-0.0407248407626599,-0.269185009195128,-0.149273123824586,-0.206172714843088,-0.138600188274385,-0.103052083994124,-0.0940048417379709,-0.0973307451957884,-0.187088416006242,0.108453172777089,0.148394963077533,-0.0143159078764194,-0.171664092398274,0.0680265230295198,-0.0086382827543,0.0363772306849665,-0.152092561130514,-0.281089432404387,-0.0137994140668304,0.0183915319431071
