group,CD107a,CD11c,CD138,CD19,CD1c,CD224,CD24,CD30,CD305,CD307d,CD32,CD336,CD35,CD38,CD39,CD40,CD45,CD45RA,CD49d,CD52,CD57,CD58,CD71,CD73,CD81,CD82,CD88,CD95,CD99,CX3CR1,ITGB7,Ig
healthy,-0.0418020792218621,0.149962878759943,-0.123035249050414,0.0840923562360743,0.224201742210882,0.0752331880602649,0.0108615388170619,-0.241196932082325,0.174427774053737,0.0128119562514687,-0.379529935959869,0.141104906827106,0.0093250142052532,-0.101063727484138,-0.148353337962057,-0.287129514300513,0.0140812459078003,0.281706385705848,-0.0319387355460005,-0.0193697961186177,-0.0024184691090515,0.214452750276173,0.368404437474222,-0.186107733729703,-0.280481520216153,0.257834005537763,0.0260741169925486,-0.0327561182642562,0.165591101660328,-0.0644332907339095,-0.110323337199155,-0.0418509962679898
healthy,-0.555600291370794,-0.485771196972824,-0.465333297166538,-0.291966977952334,-0.471648510360881,-0.406351603600109,-0.0366095633084199,-0.458812627993178,-0.319271561503486,-0.604058385594862,-0.477489681207053,-0.498198448322538,-0.27570703619821,-0.260119469095695,-0.340748469683129,-0.292361212057116,-0.523766261526383,-0.158636580047208,-0.379712507748079,-0.46816178165042,-0.553293599886683,-0.490952610000428,-0.190519872092209,-0.194793779661656,-0.393525005669429,-0.208190132529939,-0.372842591997813,-0.5084263173216,-0.441551641978971,-0.370984775640267,-0.441082933394388,-0.23563009893708
healthy,0.079255812361249,-0.0237529907546913,0.0243709519968146,0.103882043458737,-0.284627656018889,-0.176127674141564,-0.345934455496079,-0.069393743031141,-0.0195850815488646,0.0495283209962932,0.0578121019791312,0.0369072668611193,-0.256526225821558,-0.116634929240402,0.0330547309135019,0.0012772982478623,-0.132812319585953,-0.439303461070886,-0.311191856106101,-0.0934085652401283,-0.109083143922418,-0.242973944983975,0.0064833290311718,0.468035086962375,-0.264002637873911,-0.360923679710282,-0.0159027691265768,-0.16633042494845,0.0140947951558814,-0.0749878014923012,-0.243510873659963,-0.193492080425463
healthy,-0.571558747386779,-0.531697925579305,-0.535641528179316,0.415044624680126,-0.426463855749769,-0.38655545492344,-0.166010106363384,-0.497387577886832,0.21682354411675,-0.460868094567543,-0.0399194037616517,-0.462857609971575,0.216028800580597,-0.112064779160142,0.0662339975607201,0.150304960705999,-0.253902231583526,0.0957107819388328,0.0667289881390948,-0.0730596468461928,-0.24935438674825,-0.631203971810835,-0.0501854743817571,0.282139714194434,-0.0046895756021802,-0.0614837015801993,-0.442361152319401,-0.518264527183585,-0.0988557260281366,-0.643342333657149,-0.425617332264722,-0.238628177230344
healthy,-0.00905304839903,-0.126367266492503,0.133446519132926,-0.241138198807813,0.134922332717918,0.154352843409673,0.500774064691175,0.133275620023276,-0.243306958323383,0.0470790167147062,0.0446324305543643,0.109954302415083,0.237339398887422,0.200855149034169,-0.230576952699041,-0.0707185634749618,-0.0903187483022396,0.154972573079053,-0.072370029791944,-0.0293717998762591,-0.163382879402033,0.178803788274524,-0.196636867107842,-0.426492797713132,0.351424326400315,0.256006620746361,-0.118558872815202,-0.0151991006871426,-0.0806272535084777,0.136711693360663,0.0519789382842049,-0.106848512068943
healthy,-0.076543788304083,-0.182070260890066,-0.311288095482187,0.0225635828554874,-0.280458450583903,-0.207310342958935,-0.323250880078744,-0.0981438266742019,0.403256393243277,-0.239482591127003,0.149685984219078,-0.375988110747699,-0.345030439591568,-0.0550638363770584,-0.255416739981154,0.0453297287292797,-0.0836851323277314,-0.571635331068306,-0.430683112131426,-0.0079557406134286,-0.143169128179163,-0.236571878510301,-0.071238181578699,0.340221308430607,-0.146953759966623,-0.433535405627924,-0.0678793612129539,-0.256666257299167,-0.307336990023505,-0.282710669283001,-0.28722781343161,0.256869092815443
healthy,-0.0799586109511802,0.0085839560515294,0.0256819732651957,0.0623216685688467,0.314232487366314,-0.141513021073021,0.0726087042283019,0.124401082985415,0.698319336347258,0.0029571391037081,0.15314989893233,-0.043808442855709,-0.173515549676143,0.292612272205853,-0.254395021437081,0.237764717298047,-0.0063881083247804,-0.385337510770103,-0.233220136066257,-0.01064694435988,0.221439009984592,-0.157105877550461,-0.514957141212123,0.229192426620715,-0.0019584835137337,-0.308948799693799,-0.0224904432709674,-0.313425039613092,-0.271517349997186,-0.104536365717132,0.470195847215513,-0.0436732402936484
healthy,0.113803202770628,-0.0141951937750673,0.226118611906405,0.530590883348365,0.554056112371072,0.018190874361615,0.425692504463463,0.411835929016559,0.444760527091207,0.108299109216787,0.70015906967689,0.488277435514709,0.704761990865392,0.308553058818917,0.520756481772409,0.569600115543602,0.626561997104315,0.652235539861457,0.74392597815292,0.636572953332366,0.27370911881407,0.38557452096972,0.327279642595194,0.486569472119638,0.334689437204167,0.751246735560274,0.268228574422399,0.118686062765614,0.322600761040029,0.21330204027982,0.376097993605653,0.524742972958824
healthy,-0.0776100038497114,-0.151308010452566,-0.110988046877665,-0.137640185961249,-0.029016576670622,-0.126110223468632,-0.349224257917091,-0.0392323528071906,-0.0263764766403716,-0.238286970472895,-0.044704673198825,-0.113843623221195,-0.129560479560607,-0.391191272783521,0.0380283243066633,-0.114940622022304,-0.0939789406566084,-0.26903101355215,-0.254133404519796,-0.119086306495988,-0.248607761685035,-0.091170043574655,-0.121159446411752,0.0143324132042369,-0.251500064465723,-0.382386782088998,-0.233265122920594,-0.0063454130379406,-0.127152160550576,-0.107937045679674,0.204037004234861,0.190580946276908
healthy,0.391437848836842,0.142647796340037,0.418327726991224,0.129313506341818,0.27831246763537,0.196047489252805,0.48620638825991,0.42181376221178,0.18118221772749,0.450683615135363,0.297486308882015,0.34001719272243,0.0292806634581222,0.135797077923755,0.177607885741618,0.359100487801816,-0.254979356415748,-0.234954702308803,-0.0544719947800566,0.0218297355064406,0.0539643106196853,0.382066904281406,0.0529418625147281,0.3926419106687,0.240109814160956,0.229926892161768,0.354962864242526,0.264642096437213,0.0066613761049997,0.442552700856311,0.03306077340418,0.289849060087913
