group,B7,CD107a,CD11c,CD138,CD154,CD19,CD1c,CD226,CD24,CD269,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD52,CD54,CD57,CD58,CD71,CD73,CD81,CD82,CD95,CD99,CLEC12A,CX3CR1,HLA,Ig,Mac,Podoplanin
healthy,0.119831803176219,-0.036255765950217,0.0943717561119728,-0.0848357336309518,0.0613937922580986,-0.0658272918928783,0.347348243269783,0.0885131428121281,-0.0694693643111742,0.110019255040579,0.135579565613584,-0.0201717536202177,-0.141197474649081,0.109157519226199,0.395878367540858,0.0456813337610323,0.129939497570142,-0.0139610585547008,-0.0860350453879998,-0.149681744130149,-0.0165521494540077,0.213780700086859,0.123501518969842,-0.122741129256897,0.185143306366899,-0.267681681687701,0.0226421881626755,-0.191420918551621,-0.0556216731926902,-0.0217953958163454,-0.0623298650164776,0.0083782063170039,0.216834252735855,0.324403296517258,0.0681308213026248,-0.0523207194823004
healthy,-0.242493773716771,-0.0736578004362432,0.0293329026523852,-0.167026658223363,-0.0789603660188739,-0.078883509496429,-0.252795751043536,-0.088953848874937,-0.0151994967074722,-0.0406182900876666,-0.167220839086339,-0.401297994518031,-0.31341488902,0.193641372188136,-0.446806327297865,0.221017485177139,-0.137135271266085,0.266294267763477,0.0684140545498216,-0.052577550534295,-0.108838963508129,0.236538581105101,-0.140167844062692,-0.0712856156811705,0.271597200672263,0.277710058434148,-0.268454284116291,0.274297168489776,0.0387019012390324,0.0853906721952469,-0.0756446831430164,-0.0099395445529301,0.155335962367023,-0.0694581631879601,-0.128594691300438,-0.123375197133589
healthy,0.0288918510921608,0.0198330233050286,-0.0521359749740449,-0.0801569836772203,0.157615926268474,-0.0154014737643123,-0.219557855094188,0.016133326422196,0.0156470518975073,0.0359592224933954,-0.0683364052855738,-0.124013643784316,0.279007874415055,0.0226327222104228,0.147183088366268,0.0206328893600203,-0.0172053980402347,-0.136098934407226,-0.139934700356263,0.186711661758983,-0.08746403960466,-0.250270891288464,-0.119408161847466,-0.0933813519201667,-0.440070344075916,0.0850722431596823,-0.0645274304624849,-0.0798827717470827,-0.251066076687754,-0.0276015167588255,0.141341451826436,0.0129562575280179,-0.19602040921017,-0.0834095421402195,-0.0480223199292247,0.12540721845242
healthy,-0.285929073297761,-0.21008805313023,-0.0514830497210945,-0.323555504686646,-0.206850649352484,0.396836351355605,-0.272536559590665,-0.231371450671499,0.0727278693220471,-0.209629038931698,-0.272401663753917,-0.177130243915272,-0.252489607695819,0.635056206156381,-0.263536263401515,0.257131136546756,-0.0200414145809645,0.680505135049231,0.574659833596837,-0.294889017541699,0.104117359181404,0.33743165612484,-0.130176139063755,-0.244183791281919,0.429651477629265,-0.0432692290220121,-0.0986100569902057,0.450896263263157,0.102797131504046,0.327566500441777,-0.0539634552212813,-0.210703023956473,0.0826944866403549,-0.154351714741226,-0.0940234272963844,-0.227978739105882
healthy,-0.207141788979681,-0.169816128916543,-0.0090040558434461,0.0809238366753601,0.107911707529693,0.0862012720037276,0.0568392192415581,-0.198991164174263,-0.33495295864591,-0.272572678444349,-0.44620829033361,0.304462491091152,0.0901105282139693,-0.419713022498065,0.313532313798473,0.0619503079682525,0.0544787865488024,-0.168301528486215,-0.378883927103207,0.0748562548889888,0.0609088285895501,-0.248871910742743,-0.171494763017204,-0.363008644875305,-0.148057130292889,-0.122793876163059,-0.187380928880301,-0.22077980832578,-0.220434755877678,-0.123439853617073,0.398480324184967,-0.0829219254297614,0.0139226591476943,0.0107037959785378,0.0252556852765777,-0.321030738286426
healthy,-0.215785658762001,-0.215839180811344,-0.423741958878466,-0.089190198809974,-0.117353211862368,-0.106405893631677,-0.0676244408004783,-0.289546722171079,0.305918371668437,-0.0992760955420713,-0.18658779780026,0.204752692953918,0.138603376907522,-0.108819059626844,0.108934641042185,-0.235662831822281,0.378543185969461,-0.24674301317458,-0.285971661674281,-0.197159928265301,-0.0487961004952039,-0.157447034036643,-0.163229065828656,-0.216588784705211,-0.588996802730911,-0.0328497489594432,0.0142221426505604,-0.287683946940095,-0.380479412291078,-0.238011629154587,-0.170467218947954,-0.146479877050805,-0.0999047880057883,-0.316895213112898,-0.203057283766975,-0.207562968193746
healthy,-0.0597174394296307,0.0328271955924878,0.187177930568073,-0.0163520651341939,0.0641792155721501,0.274708208176519,0.293947795565318,0.496602157823821,0.251034492221997,-0.0674669773498615,0.0935137156196313,-0.0469381893443858,0.120216181259382,-0.100309624569878,-0.002869071078768,0.0038480467285701,0.0972466803508295,0.197759464674088,0.219451640147001,0.144327133368568,0.163274786982306,0.190103918300249,0.213018275202053,0.298057328555954,-0.11027673903071,-0.0963672090985202,-0.066522050195294,0.197049407811428,0.105400437977433,0.315070551713242,0.278218486140623,-0.157263041407791,0.0776111841585486,0.4932939236226,0.0818845217226283,0.0984905784797738
healthy,-0.0671064377781588,-0.262224862328126,-0.294277286336973,-0.186966164334428,0.396480074802309,-0.189214194235811,0.185129967253502,0.130243118009465,-0.174432681760561,-0.194099036857935,0.0437195934908534,-0.0021779340249309,-0.389497705396434,-0.289405209191989,0.261322846079998,-0.414806026747696,-0.380438906712355,-0.277618542072774,-0.172721870981966,0.0173585578422647,-0.343186663780346,-0.504808906458921,-0.164970718889173,-0.239817423085544,-0.478853854949189,-0.227158282487802,0.0078411422012189,-0.180090683533379,0.0066012317019865,-0.320392541767197,-0.216826996741057,-0.0505171550678289,0.0020275104001864,-0.168620225583397,-0.0674715153962072,-0.157116366308224
healthy,0.165010967373284,0.213776689721175,0.231465422433304,0.335919951178781,0.153171290245813,-0.0017121064180425,-0.322427179148108,-0.0420808535847484,0.164685412860637,0.153138767683361,0.135975618496672,-0.0178301294912946,-0.124124001234238,-0.0472814865516581,0.370017796083455,-0.0974846653946344,-0.0867147308272055,-0.0186332150253383,0.104694409714918,0.0465759352677127,0.0036242512490479,0.09013246606916,0.25335287914527,0.155425351139559,0.12152762612268,0.0192583367631319,0.133743674832358,0.152393657627327,0.102532752323425,0.154716800103502,0.243314459048773,-0.0922565995437894,-0.0408762733641285,-0.245809022747541,0.119145203183788,0.256136446191288
healthy,0.236383048768281,0.310268777019975,0.0654441502922032,0.414260369412311,0.393457619840814,0.0082087727379994,0.188371941371284,0.133200042333426,0.202022544805845,0.411465607010639,0.195573737607099,0.251219041386856,0.0730239896674484,0.10334351808749,0.167517616736479,0.013702685546831,0.239297046372392,0.0101229944984404,0.0303864299239495,0.353860709576589,0.0598033219222954,0.0104673660228516,-0.0140307207611182,0.242219448886537,0.0657171994814723,0.063431484527904,0.152483831524574,0.0593850913530395,-0.0632728689434666,-0.0251082637803838,0.22993973380369,0.377525380923947,-0.140818744579313,-0.244366615632787,0.259277054984842,0.331965569678633
