group,CD107a,CD11c,CD124,CD144,CD19,CD197,CD1c,CD224,CD24,CD30,CD305,CD307d,CD32,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD58,CD70,CD71,CD73,CD82,CD88,CD95,CD96,CD99,ITGB7,Ig,Mac,TCR
healthy,0.214817274433986,-0.0633306052920734,0.209908738543174,-0.0581744599216954,0.158041513406894,-0.0553569227852723,-0.386167496095107,0.183654811026285,0.0997062078667492,0.211382208897176,0.0762260707799647,-0.11308169063165,0.417935258915106,-0.156541557428645,0.157306285384043,-0.125140942853517,-0.0754508382357669,0.225101431913165,0.0342203060699413,0.0609367209831298,-0.308312800961927,-0.0813193353960768,0.135601906340762,-0.0123475270701235,-0.241596175497099,-0.117728260814727,-0.195790787714878,-0.152463174222634,0.023702860435586,0.0975152282263129,0.0141684514977805,0.0206637711964574,0.0068061350790322,-0.181302826972818,-0.0174706208173741,0.0835495364694516,0.151766408610738,0.0038221539183934,-0.0957729865512877
healthy,-0.449503516673797,-0.34280175724501,-0.408648713527753,-0.408185143322948,-0.375313897582587,-0.417423853125104,-0.414698377690019,-0.331988056709789,-0.152327916527207,-0.559125899443463,-0.380984916529227,-0.452579742775964,-0.269752394927036,-0.420294455481177,-0.504932677543347,-0.44110180343893,-0.254280058226154,-0.188477574451053,-0.301861511865733,-0.422084014585715,-0.358194689067446,-0.25772811374887,-0.4354010811615,-0.429695410270121,-0.369923945085544,-0.299445082298094,-0.407572907785506,-0.322831821595444,-0.0634364278275154,-0.226611379394297,-0.289778033103862,-0.50895051163917,-0.332041358245007,-0.301323296247639,-0.40812266843484,-0.556613852648578,-0.412066812296105,-0.324851484644884,-0.432217647516046
healthy,-0.049859076375959,-0.0704106511656921,-0.0385658841894787,0.0639109995341676,0.0500193786202099,0.029829198482635,0.130609316087073,-0.0996472323508042,0.383262077777503,0.0392548544998397,-0.383780637570946,0.101620670603028,0.192549540502483,-0.195485780064604,0.162717559597973,0.192476257139372,-0.0811829107647741,-0.103968325606336,0.0755178511112378,-0.354650437387796,0.334739760719735,-0.221568635375919,0.207136636045225,0.0911098533084749,0.206042672384709,0.140172897291263,0.0128936197146588,0.0700469186763282,-0.17997951567895,-0.289654125509627,0.0668977902080473,-0.02814338637227,-0.0102589066542306,-0.115166288434284,-0.104553786677847,-0.0683624306833444,0.0306110330263565,-0.0697310398972305,-0.0400778052495327
healthy,0.481039577500554,0.381301055804037,0.371453668222116,0.301949147749913,-0.395399460212255,0.400797074427806,0.452006386793529,0.233726509891657,0.157232507465642,0.356298103647266,0.0115106208013033,0.33547967620182,0.0536097797114739,0.372857192322651,-0.486464851170807,0.187882305753077,0.0529718408290117,0.0130298247683941,0.216120701158347,-0.258739294134264,-0.285118688579339,0.107263949860279,-0.280507444522707,0.435376016745446,0.270202782747615,-0.142461998292195,0.442498871442626,0.326428149743253,0.011435534440002,-0.181731797277911,-0.214250074783692,0.365655737797993,0.347953679710372,0.436805148054221,-0.0644184497807141,0.268796411419673,0.09440418142448,0.250083863994272,0.376883692153831
healthy,0.0717573204681014,0.238555732403948,-0.0404879182885008,-0.0320589571798532,0.137001803761916,-0.0116761897563708,0.436868882775231,0.109109747669264,0.684000238341874,-0.113587176156201,-0.411743010938759,0.20823411239197,0.376979602913915,0.154412016032264,-0.0668985162343009,-0.052263263626634,-0.136318397303684,0.249038334797107,0.105097079897075,-0.0320074673137678,0.351715464159425,0.130648450896457,0.122247943692764,0.067038369260896,0.057719963964646,0.063159248149917,0.0699296214873337,0.260807148769119,-0.121111312059545,-0.374671528873676,0.344827166501996,-0.162981676276978,-0.0335527317055789,-0.0623820222899424,-0.0007544070503717,-0.238063537341658,-0.0655489098862667,0.0269711657859301,-0.0311158774475389
healthy,-0.159102598787958,-0.322886120858431,0.204320672172979,-0.0893746824461733,-0.09000329854369,-0.0199148828855715,-0.286108555395257,-0.273772117576306,-0.12322392975061,-0.0970657662321826,0.293154966693818,-0.0808510657931551,0.110804703904062,-0.186044575701572,-0.482546829840971,-0.0037063621156744,-0.164321138268607,-0.099186914808082,-0.115708087164433,-0.0663214740399109,-0.533257534483646,-0.136303315072537,-0.33333464046223,-0.0451849228998614,-0.0282918951016878,-0.351831969166305,-0.256939314267528,-0.220158040202492,-0.243435962960756,0.325963986553,-0.475313445604798,-0.0779341073822037,-0.301930990501293,-0.308025644479853,-0.250025847773721,-0.140290640734801,-0.298922511628068,-0.187978839543033,-0.0994309592357017
healthy,0.0770582161598761,-0.088666815881473,-0.204398280622754,0.0686764728673589,0.196076550382839,0.0838266546352188,-0.110566316860355,0.0694378588893331,0.111161710108949,-0.0269240890505558,-0.188857950201442,-0.0704397179759695,-0.101169784930298,0.0279049287950662,0.406263705715948,0.34888870019175,-0.013982599280433,0.448199612181931,0.10887300542046,0.259237721323322,0.140140417498181,0.0920747342368684,0.186589098000099,-0.120868183905406,-0.147425132117202,0.408348539548477,0.371323364098286,0.0730825862144632,0.2320531018422,0.478851938041553,0.281680018382168,-0.036824261440628,0.196690870003131,0.0494955684272444,0.271322481085705,-0.0077580350731047,-0.0932897808719064,-0.221107924025508,-0.0533330705925423
healthy,-0.365947594923267,-0.22976195052593,0.089341592800495,-0.0208576164246149,0.0355353486735548,-0.207324952969526,0.0639552012233821,-0.294869304258687,-0.0861575689120827,0.167151497168202,0.0513464445877666,-0.451268599715437,0.143488738014438,-0.179564357721805,-0.0015159006630416,-0.370138231286188,0.0543842982589805,-0.0441793406801161,-0.162634467196523,-0.107014977583552,0.0456657131869054,-0.429444919786589,0.155416658669433,-0.134072907847842,0.0903963717300099,-0.183657189400497,-0.221084789706243,-0.0899264553170341,-0.0032220660247117,-0.0539971826571237,0.0968094660107978,-0.107599430628256,-0.036068585588174,-0.414462025879842,-0.143534252734051,-0.0702658868138049,0.0816032101883626,-0.12231289490544,-0.213892457909769
healthy,0.0798500209387523,-0.0168191750471062,0.0345959675504899,-0.189020553783798,-0.147122621507331,-0.0239535882931882,0.113555898760685,0.172672506350986,-0.237114656485567,0.0390742109752503,0.128024016923461,-0.0583448646237982,-0.0383258224239927,-0.0659629950535617,-0.0215824532493104,0.0166469382580782,-0.216782396326895,0.120733187062963,-0.274697286733951,0.0775013738899375,-0.124554560846863,0.0073955571242828,-0.0687271547384739,0.185110506179278,-0.126396441815911,-0.0761810189824625,0.0544094173595744,-0.234091941727334,-0.194809549355595,0.154768469516185,-0.302838109366757,-0.155608370323379,-0.0328271156529402,-0.0811983506990124,-0.121843120944081,-0.0017187073511651,-0.272021633738606,-0.141056659409072,-0.125175128929871
healthy,0.419136794594348,0.194670782998097,0.338764422716072,0.353856429474271,-0.326020023433879,0.174871740420407,0.0819737663619055,0.410194907733458,0.413470076489042,0.179123610144819,-0.27629019420405,0.463466790059783,-0.229750964705802,0.267725249044508,-0.207092304873363,0.162216156380905,0.0391841950039537,-0.0642972167966687,0.190429749259092,-0.197985514845005,0.150022778466887,0.236657041022961,0.052032950237666,0.479047764193936,0.0210949582234722,0.0884595050166479,0.221298188311851,0.551291228184138,-0.0549989082975089,-0.384470382871225,0.211959095290849,0.412085686968675,0.194316193637367,0.46052982500491,-0.081678719318228,0.270729862706056,-0.123959965802922,0.281130260879586,0.170841521451562
