group,B7,CD107a,CD138,CD1c,CD224,CD226,CD24,CD269,CD30,CD305,CD326,CD35,CD357,CD38,CD39,CD49d,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,Podoplanin
healthy,-0.276696322659402,-0.0306846369592357,-0.0451067574714148,-0.16475170721693,-0.148255547776494,-0.158850591038362,-0.148984725275672,-0.174962901074691,-0.114134103141167,-0.0215002860338755,-0.0404210074963231,-0.211135386992407,-0.0736838090630292,-0.0488962075346258,0.293352107138206,-0.171115233983133,-0.113917531306673,-0.27870006012158,0.104351656233542,0.0516934732999095,-0.195042979636163,0.214467596911083,-0.0934017431953619,-0.220296173762987,0.0027530434027546,-0.319349345810991,-0.218701298885656,-0.149768265089762,-0.0348194941841425,0.342131588830604,-0.211115691549553
healthy,0.250330743714968,0.354750302161539,0.220950019904355,0.27203671167316,0.371068695965756,0.315011910134042,0.346004613037563,0.373503170291333,0.211121417846906,-0.120571299130355,0.249961699527361,0.311321704758671,0.312126707439449,0.157161062451473,-0.0776532202610647,0.416862280424507,0.414597645516253,0.296294869053666,0.48535101678444,0.263973120034557,0.2437580716525,0.185621366873534,0.0265143128442616,0.454452165088266,0.42996488469078,0.359961999759856,0.478479786534327,0.328293083246697,0.344545714740659,-0.0271798048867433,0.246154511998452
healthy,0.287180728211427,0.0646194225664322,0.0936398092495906,0.284694758052842,0.412455863940499,0.189636667316142,0.339757736412682,0.223341912557372,0.397206546418057,-0.26318871170202,0.0717276708586318,0.243131734964137,-0.0889237598958462,0.190279358181229,-0.11746200556813,0.41935028946031,0.324436094911987,0.444188524716715,0.184619727470129,0.192457099906944,0.199343653985241,0.231740649970717,-0.65555502082379,0.517872174616358,0.341315282998573,0.111092666485829,0.200039858571694,0.299368794982315,-0.0289127000096479,-0.0463823904876923,0.108982252496736
healthy,-0.666631872067811,-0.656248714603911,-0.692598234869294,-0.695649285758159,-0.448877500358673,-0.544204556726171,-0.357871748364552,-0.67542566300199,-0.723649014386498,0.135564790823663,-0.717293156342077,0.0932612733213995,-0.580279286929411,-0.136152096731214,0.073038556107632,0.0569706091829002,0.0086532007250246,-0.722785260013893,-0.128809974635816,-0.662011042198634,-0.662262889857881,0.121462488990046,0.112419329517267,-0.0489069570960284,-0.48805413877016,-0.567534850280482,-0.141009622155217,-0.659952251557241,-0.500458516291706,-0.0805736769328188,-0.713042677244634
healthy,-0.0511661180690381,-0.0067659624876961,0.133057462225832,-0.034179065391103,0.0081984133220875,-0.0165429825926048,-0.405708342172355,-0.259728939669484,-0.335650105541574,0.0962894333133078,-0.124789158823623,-0.293244760066367,-0.004411211241881,0.23727027334886,0.0914504546198013,-0.120083430448011,-0.0958213332587414,-0.0990195859813871,0.175947206540508,-0.0059425872954749,-0.467729305653842,0.121883952008888,0.0057266257232007,-0.0443631782088064,0.124556152171992,-0.215777329379801,0.0064124599281596,0.0740680344252059,0.187785727946755,-0.0053045360601603,-0.205011416030962
healthy,0.171254886366861,0.229739306090891,0.103917091148708,0.10445862337578,0.200843505020165,0.322146959894032,-0.340808381644123,0.170249699485707,0.0569167521645628,-0.0717605570628824,0.213483646646968,0.190054703447252,0.273348324211118,-0.0157398842903695,0.338786526037161,0.302187941480552,0.330324332342094,0.287861371325708,0.205366391299495,0.185721721381232,0.303854240387129,0.582095621026901,-0.147120119472652,0.135174313678378,0.373216039403193,0.217317549908514,0.410172597923241,0.222954025201038,0.224281561581573,-0.376513231466862,0.354729195094707
healthy,-0.090823833179467,-0.322339330215393,-0.0890791935334516,0.110664627159875,-0.217861282265283,-0.141579381079639,0.0432458485237687,-0.0512102716638978,-0.131377762994866,0.385387238827589,-0.210975307308445,-0.355525320954519,-0.375721202406592,0.391908513794022,-0.11449569545771,-0.264523980561923,-0.390951288360337,-0.255305209820785,-0.405164417489981,-0.0024456948850935,-0.217873779851533,-0.498505367306095,-0.252708490772996,-0.305280499350686,-0.320643352843031,-0.370540774428345,-0.263982418753245,-0.185394851605478,0.129202381576137,0.108715650149938,-0.38018013396021
healthy,0.392063875819867,0.0190335193445048,0.134321994963998,0.346051657088769,-0.0312719525542369,0.141324797963115,0.524025951009818,0.136379589571059,0.399089884388561,0.2358768547001,0.162310803371459,0.539397001144895,-0.136711041329647,0.121619453841033,0.464382843438505,0.649209663434702,0.566403275785449,0.302369856101233,0.194334517031308,0.238017965579103,0.319870849891496,0.151505657757725,0.422460209968586,0.749596949159272,0.226619603789848,-0.0873115479397923,0.35331508365305,0.0918614582943941,0.22198987049941,0.349454523889161,0.218521963405548
healthy,0.221435185841097,0.285536295997156,0.292216180966104,0.172310126717766,0.167934541237697,0.131482817993101,0.29805329549516,0.346424940041476,0.121663782706075,0.109614474066127,0.293887794845292,0.336336427144799,-0.0619250070836215,0.167129663638786,0.303242173292176,0.374336630600703,0.220882395820659,0.361661822415059,0.285822260220986,0.0441884637872071,0.177397696248249,0.162239805696522,0.208940132983047,0.30740820695527,-0.0576587425730841,0.438757395500932,0.233981688193496,0.15905397683826,-0.153744982974613,-0.0789799654459711,0.316053327477305
healthy,0.354064247054045,0.507002314836107,0.488896380985368,0.200846210165487,0.421980908160894,0.422003803845351,0.187065500413526,0.479653080841242,0.24258860807028,-0.111957415212001,0.340291167745694,-0.279939353407584,0.496980708402645,0.223495038170699,0.244329423827341,-0.0947162297295014,-0.0407406305007068,0.303967635437067,-0.145349404276368,0.421834994181493,0.390264987091814,0.107615974109693,0.130131580174798,-0.114912689592548,0.526319874297108,0.580636823909308,0.115907944226996,0.417887165709552,0.166634486383917,-0.262234718811586,0.472615206648701
