group,B7,CD107a,CD11c,CD138,CD154,CD1c,CD226,CD24,CD257,CD269,CD30,CD305,CD32,CD326,CD336,CD35,CD357,CD39,CD45RA,CD49d,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD96,CD99,CX3CR1,HLA,Mac,Podoplanin,TCR
healthy,-0.0339234848354575,0.169354876610031,0.27229663668287,-0.0574041151960526,-0.084482056013281,-0.123576053334868,0.0968540437522302,-0.101263151997523,-0.037756278028677,0.014540919599607,-0.078322024261727,-0.121225535653586,0.0673251407488322,0.084917872847209,0.0176987040713291,-0.148871109135631,-0.199238213181481,0.186055237883081,-0.0997496923611608,-0.0210925417193403,-0.0792234419335149,-0.147123566569778,0.0191291263144763,-0.099731590664369,-0.30565642938668,0.32008272464339,0.0261700650040324,0.0422851194959668,-0.0795713151069539,-0.134864371639309,-0.0802880130019618,-0.146783376842587,-0.143881211581723,-0.0405907123120509,0.246307259967297
healthy,0.20289626535251,0.169508231153461,0.0970426092031925,0.251771753608954,0.229378711742582,0.286296868788704,0.192948271983968,-0.186917114221826,0.115480016580306,0.106391284283877,0.189543394966606,0.357407804813548,-0.0962464078585822,0.240116967515099,0.208425498668141,-0.115310593026404,-0.0148665250897358,-0.277458059625072,-0.262956187368731,-0.0565234951671579,-0.0069248236270351,-0.0844418624680799,0.159679835683192,0.19348873788491,0.0763310868785872,-0.0344758539108059,-0.265470561677623,-0.371927896211666,0.156899627168304,-0.0176161744476928,0.116243331033164,-0.071178654044111,0.140456174888439,0.277955398579425,0.161742427375499
healthy,-0.0878502555554311,-0.0191941711120301,-0.091874197028365,-0.0713926665553375,-0.154336493444254,-0.179555456853355,-0.25091237503951,-0.113701274008122,-0.0528939229116727,-0.265684258079716,-0.30681845751998,-0.212713646320294,0.0545903456831868,-0.0262561609722882,-0.135664889289446,-0.251349793529691,0.248620809274678,0.0205180495305582,-0.287149024380097,-0.258663162424634,-0.198166630857528,-0.347564812234418,-0.308800766931768,-0.183396619554182,0.034961131484448,-0.324041772154146,-0.0049874849423599,-0.428836366211007,-0.228247727899665,-0.28877256966407,-0.114190744314734,0.210753657310037,-0.1960744553632,0.0247936517797907,-0.0801846383638043
healthy,0.665311420439368,0.675388454595007,0.457747518433131,0.694337358231778,0.63232379029766,0.705429497392163,0.583730734874396,0.372046346241212,0.579246397019913,0.706658903873701,0.660689155305273,-0.274213403521472,-0.0228024494309079,0.729770699239164,0.602488455016884,-0.143527491947096,0.532171178157762,0.0512886335694122,0.0501643752333334,0.0313555677463773,0.237857461126596,0.0688211015146784,0.768194946436781,0.646537303280719,0.691948562050473,0.0370829732722603,-0.310073943287654,0.183818141534006,0.62481620621106,0.217582487566079,0.725696418947425,0.0111122222043282,0.441518886459083,0.74319062801954,0.601160892972444
healthy,0.066982832406953,0.130840373177561,0.279746700515345,0.227111969515584,0.0150196259593634,0.170234405801544,0.121029981841298,-0.244143910269725,0.0789735612591929,-0.0396728819934707,0.0545218445549766,-0.0031000500481357,-0.290721558179375,0.13987145130654,0.146510538023215,0.176548191017207,0.0733603608704128,0.296619216493154,-0.0198995672275949,0.0599476059524945,0.106661055319877,0.0340739908051713,0.221064779037872,-0.206802037882528,-0.112599745783037,0.128934291546645,-0.228783391597381,0.270888536153986,0.083334038894923,0.133718649678388,0.230677181763848,-0.110901181486807,0.412763671444747,0.28232624035867,0.181812465455004
healthy,-0.0920015310580152,-0.137589921884727,-0.142633133758793,-0.110742871669879,-0.155365086382307,0.17916109969622,-0.11125400488387,0.0173271514304249,-0.0074892437120681,0.0345831237307513,-0.129808155567226,0.468604986905157,0.237753847092539,-0.14357613516506,-0.0921444123625052,-0.211734637854093,-0.0542913413610829,-0.280906174909166,-0.233975333804339,-0.291529466771089,-0.137328116881142,-0.157618303012225,-0.329303109507375,-0.139593915446141,-0.112006120060445,-0.502385190157225,-0.108492911196503,-0.253807475584038,-0.138483701342584,-0.261579628424385,-0.0303370751792552,-0.0253612140263052,-0.0486242637234129,-0.0349817411917281,-0.248214292991517
healthy,0.0017091425137272,-0.32349289632557,0.0173041653737181,-0.362745509418419,-0.102853012313295,0.0469267829709628,-0.104622633928802,-0.219976998896337,0.144720894739791,-0.180373590471037,-0.0107761864934706,0.461418003977532,0.0038611944857939,-0.166285794389264,0.0654503382784396,-0.317236482358196,-0.170556780416166,-0.214642742097022,-0.256253984148108,-0.511610031150637,-0.185088038841572,-0.419806057588427,-0.453857797900762,-0.015693208846017,-0.204559271082828,-0.376828712215248,-0.198799940950801,-0.285835261248702,0.0005605760581366,-0.318285888752683,-0.0895043507220934,-0.185162811004733,-0.0128478523248586,-0.228121082432691,-0.0691465590641138
healthy,0.14871159055695,-0.0149880674977634,0.129758630277218,0.270098979533711,-0.143358147852177,-0.137647064989636,0.121097394192296,0.201828406437675,0.312779625667927,0.192110996193634,0.186831918407287,-0.0277851583180588,0.274838658652023,0.120452051702477,0.300707445042595,0.175053572219067,0.0440415934821211,0.120343724386561,0.211459269288282,0.184016494285185,0.252634524434146,0.33592111959586,0.20731663513771,0.0320960587170027,0.123210492862632,0.104545759312457,0.205678375066057,0.256706763995912,-0.148443022839356,0.104120884500785,0.16697249148735,0.0344676768031696,0.0793039584903204,0.232270471689986,0.0323563431551403
healthy,0.0659698686038979,0.115650764650071,-0.0409987568326774,0.0836599949119485,0.145561607376951,0.315630383232163,-0.0105334463690125,0.258584990368894,0.141236108270402,0.15117036909944,-0.0079466270550003,0.172823204906758,0.411910334951674,0.0969658475058807,0.142849377553919,0.557645349037636,-0.155032962718089,0.117712497472647,0.541125922023781,0.337313456212107,0.505391952358141,0.300202157903656,0.0756828668795243,0.214185957245531,0.127872905050468,0.102184030540814,-0.0237254071685955,0.371257870093917,0.0773014660915181,0.307275561663716,0.061967535235738,0.121107761160529,0.283414726521222,0.0601799630918829,0.17416316966288
healthy,0.333549137899285,0.4080775085593,0.220362724812028,0.439783038219991,0.19560464529229,0.429576079988605,0.21252942534393,0.410499156712486,0.466934641023227,0.608089785280378,0.188161025849405,0.304203421024812,0.273178880566527,0.344776731370861,0.531978851076234,0.137993991799178,0.509069428336764,0.188570034179082,0.0561826194663445,0.0189025952035271,0.172302610020603,0.120682572969348,0.299295897638836,0.394600016401814,0.304262335599322,-0.0966811517906997,0.381916780434514,0.146483225337497,0.547712531297598,0.0172170951636917,0.626932672263282,-0.0658801144230702,0.40193560000801,0.487105767229911,0.143839214109674
