group,CD11c,CD138,CD154,CD1c,CD224,CD226,CD257,CD30,CD307d,CD336,CD35,CD357,CD38,CD39,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CX3CR1,ITGB7,Ig,Podoplanin
healthy,-0.141030572625888,-0.119186928478611,-0.190653087069309,-0.0725943346385684,-0.239796846092174,-0.222838995265414,-0.167139359721978,-0.188363669521339,-0.0141319759864685,-0.116831333055122,-0.264830403429192,-0.0409577234869992,-0.099006765889929,0.352575045777644,-0.183631191204241,-0.0534930262772175,-0.283128018570971,-0.233560419885835,-0.21103512033958,-0.0237736654089934,-0.350388389989553,-0.048522472192581,-0.287147169851353,-0.110262939533765,-0.254345369380849,-0.301139826952522,0.0869564969923828,0.255206958537458,-0.249501781470415,-0.171262241679693,-0.127238529418177,-0.161221897168968,0.0636873618346359,-0.236029738028864
healthy,-0.234032981711525,-0.0679458398542898,-0.166648359301723,0.129657845004156,-0.173518492689513,-0.0530143082686043,-0.207494989998562,-0.127185751219231,-0.0494344983699909,-0.0981810339980318,-0.116153999731699,-0.260755866824783,0.194079997297494,-0.199922573129929,0.0257374948310513,-0.0094791020781756,0.107447622207677,0.022535811742805,-0.0596455636290506,0.0938115932722045,0.113067971401273,-0.209058573871753,-0.0346322418026666,-0.163605624104418,-0.0226504983103411,-0.0671768474400967,-0.37833492980471,-0.297982631036133,-0.0032004969498879,-0.304942948193262,-0.195155145682643,-0.0537198431467039,-0.002793430748558,-0.0733507746450818
healthy,0.320828906966334,-0.0207095431991859,0.352785711603677,0.156050572960107,0.0618989303430427,0.0802219748219322,0.179888495820609,-0.0509903509191074,0.0224426751346386,0.137762002907896,0.0221604199940116,-0.0889721353500383,0.172740849447965,-0.134659270030077,0.107703098105772,0.245391504037663,-0.0669966736745269,0.233675160732748,0.110506036805543,-0.0940035786938784,-0.0222446421072458,0.115795002110173,0.0590958818159031,0.277189069960015,-0.0884883398189657,0.0668250480842343,-0.0559522804258231,-0.0733587785236255,0.359652688091413,0.148622871377499,0.264376397163461,0.339161268335325,0.0551517262746592,0.039751257664506
healthy,0.252124468405321,0.673148466260896,0.541912867590883,0.737356365960552,0.349364604280429,0.419729133107785,0.662470825905049,0.677396199648606,0.596672995794324,0.501824674822588,-0.289502595769868,0.511943347442977,0.207187166943226,0.0732828416967406,0.368400730781738,-0.119694802681221,0.0397500250278476,-0.229544624575138,0.453450625060351,0.314820102757212,0.0757809306445475,-0.0239980848740652,0.413049997432331,0.605086451105261,0.659810792472661,0.621752680644569,-0.300388347758078,-0.184238371351713,-0.0130878036657898,0.337316384366829,0.569903006247996,0.6690286679317,0.139688664952071,0.622967071346577
healthy,-0.113637394437976,0.0425044670999187,0.0997800629020127,-0.295242921209887,0.198077714460807,0.192526090517383,0.378060612489521,0.170380764234302,0.186304143067598,0.239329104996986,0.22136643855058,-0.0061373373800083,-0.0887499495732376,-0.208404261828684,-0.356178637505384,0.303843863753418,-0.493632967515817,0.0406552052927436,-0.0241377218767366,-0.179036144382949,-0.403391546377468,0.0217433477237419,0.266546952202031,0.260862124599769,0.271279110038432,0.261943563360706,0.240484184233068,-0.314870535665825,0.166997696314679,0.414103799853469,0.150516147077443,-0.061618668656912,0.18537459053096,0.275357547301118
healthy,0.118882851139235,-0.0128037557633244,0.0727961199928609,-0.0699819999441445,0.0894574592445655,0.267636998199091,0.116447357222134,0.168938254653486,-0.0001097625112586,-0.0859044517158677,-0.155509987854687,0.21840081948289,0.289196309843623,-0.206899030438273,0.0248829871195562,0.0241576668636433,0.0275035188771447,0.0062849445803729,0.185668550415274,0.299039811116494,0.0745620032886105,0.0378317110593358,0.107513919223872,0.0253961336064967,0.077735244335518,0.0504655093438311,-0.0139504221334932,-0.434459578705102,-0.0219479104025979,0.154339903385734,-0.0873762815539144,0.0816842148389728,0.0213591368172348,-0.0374911380438114
healthy,-0.100929610240801,0.0862109885603168,-0.0361797857733157,0.332387122677706,-0.343149880540123,-0.284249614266593,-0.0564814440537078,0.276086553050043,-0.192346946869286,-0.144607210324608,-0.0960949344619,-0.113020749156474,0.283477413713684,-0.122648336831799,-0.10103640717765,-0.316953396817381,-0.0176389590744273,-0.308264933399746,-0.177282159694816,-0.117862051355116,-0.163339707374744,-0.102955374568617,-0.0160849191744601,-0.145487744520141,0.044565995683927,-0.248363023518444,-0.433961236143455,0.223743186927497,-0.351312799231511,-0.332205718831259,-0.0547571439470692,0.0953878236414652,-0.204209126632992,-0.112662820135609
healthy,0.0959995476454874,0.0394831270278222,-0.363883558585341,0.0727582111936495,-0.105261801081255,-0.0151538635510756,-0.0648550912793493,0.199710046399306,-0.156156873796517,0.170500128905339,0.318009595616339,-0.144062547745499,-0.0688911938968815,0.305123983369912,0.446742402024735,0.3019999473818,0.263584853898074,0.464136362290737,-0.0452538278378107,0.0796985762590028,0.431427114667671,0.248629314464286,-0.0358396346169909,0.142513638394473,-0.0024689275936155,0.118049151056357,0.411327577622782,0.211692749144146,0.377537120005299,-0.0106164138712361,-0.0368908171876908,0.0073510965469673,0.33288299819557,-0.107278023777134
healthy,0.297031150879893,0.202670956128173,0.14155859711781,0.0315670442933043,0.146793796316997,0.220937714292755,0.254561302859919,0.26194876612312,-0.0005718780895425,0.142122912850686,-0.077189163997686,0.2767854092236,0.105043822926047,0.0884765375092262,-0.0408139375808607,-0.044327853105445,-0.170888154718556,0.0690703285474235,0.231633408785143,0.0013360586733026,-0.0953243973976853,-0.0529197406653663,0.305493181621299,0.191461045679549,-0.210469294626001,0.142912885710692,-0.192104844556081,0.220721862481445,0.0123142398998834,0.228032411879312,0.0886441423327374,0.0558844305644241,-0.186330608249742,0.251440435956578
healthy,-0.0382183612057983,-0.384365291207298,-0.234030636217004,-0.331144664881406,-0.0553521091502819,-0.0575367155339342,-0.309461890383442,-0.221772088750729,-0.247482266536777,-0.349206846579793,0.0584600097416489,-0.109935025725658,0.117656246903406,-0.146091708983906,0.346812558885802,0.179480692457349,0.302348300878459,0.250611826730634,-0.138801018856192,0.0098850770419169,0.129252340928832,0.0445376162148784,-0.0350768019027955,0.0128980587038114,-0.17334141872555,-0.155943342067945,-0.211875715626427,-0.136362370120373,0.0776574271539747,0.147602621574097,-0.280799790617028,0.1689886591031,-0.0969547644076906,-0.389725146820519
