group,CD107a,CD11c,CD124,CD144,CD154,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD307d,CD326,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD66b,CD71,CD73,CD81,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,TCR
healthy,0.303272906007941,-0.126605730421824,0.170526840491919,-0.0562166655974076,0.0949017594612367,0.143880000186136,-0.169697694851646,0.0092854790449488,0.317493035683264,0.0467147220612482,0.41027811987345,0.0808454633008484,-0.0451783224988658,-0.206530969016938,-0.104762904927832,0.367283664076451,0.113501381789148,0.122835302911998,0.039206522685292,0.19577959582007,0.311699514991776,-0.12938563946239,0.213300317421814,0.0509655707593585,0.0435275097996611,0.165944404268718,0.120358736777369,0.158442275026331,-0.52509684933269,-0.0357498995389043,0.0724261039884608,0.0090691969673489,0.286780096712266,0.323916740027843,0.0597414668226807,0.197824012287751,0.101356554012718,-0.0975704116827772,0.104406517685139,0.317700161903084,0.0120919179985515,0.208325942697677,-0.106540585221658
healthy,-0.183097865774529,-0.133837033726469,-0.113039440084013,0.0052233633262765,-0.215122973055558,-0.315436469381492,-0.196830467101575,-0.161813612615865,0.264561634944351,-0.203065250571989,-0.150956363684427,-0.124557138886067,-0.209454855516561,-0.262251523756476,-0.167726995001685,0.0779914369835746,-0.0113171688607148,0.0833550750075655,-0.302516911538194,-0.223942887250194,0.0899903210865602,-0.292073793541507,-0.0236933812251042,-0.186030897540051,0.075041357073118,-0.0742500295903656,-0.228084104898459,-0.248151822068489,-0.157822933455343,-0.256260907816909,-0.227970379346971,-0.152596617099205,0.100565022537256,0.0065673178235316,-0.150007912292193,-0.222797507988856,-0.0732193040965336,-0.225855815700165,0.122622941919594,0.0150800486978735,0.158760098951906,-0.283690868479151,-0.128040365846029
healthy,-0.184752240172228,0.0843926181848047,-0.0525189344243238,-0.116432693634002,0.0100317753354451,0.131427168517289,0.23038045457032,-0.0384110979826577,0.443530435696333,-0.0992705604094778,0.0185462755911642,-0.0091970484300411,0.0359854980654659,0.0793367563935209,-0.0113553387174169,-0.256393981200962,-0.0033282312484137,0.434837708576973,-0.163369227395597,-0.161778401960589,0.0343952088896547,-0.0939173697056351,-0.0514225278857993,0.0974340533110742,0.23276759381555,-0.1495417312312,-0.0875519377113728,-0.008874458963516,-0.0674249168407358,0.177823265121393,-0.481435134181603,-0.525300914071986,0.268049106877038,0.0046666259439046,0.0649455044519442,0.0466755942562152,-0.31852719443123,-0.230100078426847,0.139351971611239,0.133418381050107,0.228367719245262,-0.0081419617271308,0.113005477428607
healthy,0.206205519480455,-0.0449075631015848,0.332430488930602,0.188706847349429,0.275703243420731,-0.483605461592097,0.473572777860681,-0.119048638051664,0.114808073994857,0.264090342511534,0.26535509462152,0.208021001149253,0.17080841742825,0.320031948275588,0.189857551034023,-0.741990846566597,0.113412516331249,0.254648022769748,-0.436421638761293,-0.263750589221378,-0.594302431327916,-0.0423311346690667,-0.67349225679132,0.209575767678897,0.303768054404536,-0.460537514313682,0.308340376079132,0.212097074014173,-0.451360323174359,0.402809228705919,-0.531801478088692,-0.298865895678269,-0.0791246177179759,-0.532685424510836,0.234552828650673,-0.129565544748692,-0.450970925894848,0.248375307708558,-0.0515280786534311,0.420122627325221,0.208891500866212,0.0835197767082406,0.294889004459362
healthy,0.123597934458337,-0.0023803825793018,-0.0674478828360571,0.176469546772485,0.219554404947382,-0.237569954432931,-0.212911028886567,0.311337276280757,0.296832076879657,0.165065827958445,-0.0888819653422274,-0.561296940533673,0.210749017131003,0.365241248535347,0.20762799443056,0.070844777023403,0.169256257433044,-0.0027644989662984,-0.294430495935135,-0.0461700634703022,0.424743121249372,0.478597985567989,0.26679978473363,0.173068443091905,-0.0989485096536788,-0.01355429468493,0.151167337016834,0.24731207599179,0.238218532593244,0.310104013702201,0.274673501991504,-0.257979794874683,0.284134444311489,0.441559616651559,0.0083354046230704,0.32998299101897,-0.0053751502338985,0.287703856083512,-0.0828158173440439,-0.184666991649702,0.130813648197882,0.0356438728054341,0.165536468020907
healthy,-0.204286776167248,-0.0420173130318333,-0.307359505156768,-0.412672905823244,-0.216027611030342,-0.0409103474687196,-0.195744385036326,-0.166308076321671,-0.533916792453818,-0.18757680693999,-0.207657023945161,0.152198637928454,-0.409825776412154,-0.166785872096595,-0.277999323606733,-0.422430156131515,-0.222313090604991,-0.111613539522613,-0.194049296286945,-0.139383687345491,-0.388055218534002,0.0244705615985931,-0.278465015829242,-0.108418167051802,-0.0488208028847935,-0.218970061358857,0.0161975826153233,-0.242659532507414,0.0080645002781678,-0.286299504532378,-0.106500834695612,-0.383089788465006,0.0377106076684177,-0.351241437480951,-0.217920202150627,-0.119818570722846,-0.20030925503875,-0.283099260176597,-0.0491609701184635,-0.0516648501421256,-0.203926649298701,-0.188903831099013,-0.180263321779833
healthy,0.141361287044358,-0.015124113043171,0.124688644725301,0.105006799713612,0.270749830667589,0.357230917077515,0.250298022578361,0.175864731071638,0.581097758121567,-0.0558267803779646,-0.0592526485309678,-0.0527892101767885,0.119847199405341,0.0267873810870494,-0.0159363048112834,0.0970027138697722,-0.0156826215164428,0.165416787713801,0.0723302342709199,-0.0082313182096888,0.326129643497618,-0.129713502678011,0.325800281976156,0.0618403054254594,0.163426271539586,0.0499846396077143,0.178447211700299,0.277497149316904,0.197396962448782,0.0361419355241603,-0.120081331560565,-0.192669546295931,0.0035186313975554,0.236718992052872,-0.0839210925695128,0.0475886080362938,0.0787270402384186,-0.157066544479751,0.340421736638909,-0.0753216822920423,0.200035460702789,0.237997428104734,0.0970781734381106
healthy,0.0318330637120638,-0.0165610594042452,0.210324999717832,-0.110285479817053,-0.557533474315126,0.160007961467008,-0.0892971996226367,-0.0401289325804914,0.0352041679425714,-0.200725839072272,0.0064060431550042,0.0211853582425104,-0.155621402304715,-0.447469389860472,-0.0081379572585784,0.256516755676434,-0.26883582177601,-0.0999584726830713,0.35729958480661,0.176726835663319,0.202299768374891,-0.255327137269962,0.186460360146115,-0.0461994302105411,-0.1788537680309,0.252007070201547,-0.157043994408667,-0.0327655601510749,0.019306523005173,-0.0210859762049332,0.394188928555166,0.0653650105849392,0.0730499572592194,0.0993831327963609,-0.0719115049749517,0.0029263192080971,0.209513167976837,-0.25384870421584,0.172338384015848,0.0652327035924579,0.111775270913348,0.008176351126831,0.0722057341988393
healthy,0.196910678697808,0.127903208323675,0.199459721067023,0.295856520982673,0.261675327402003,0.337601045539246,-0.207749608762787,-0.0428633452061898,0.239791821574722,0.17685202579168,-0.0167893911576624,0.261117900799765,0.189504439485867,0.179731289684857,0.140168062376531,0.0101796580225267,0.0579302763138259,0.279545682028156,0.111387928642922,0.223956469713561,0.231291192011768,0.107440642945083,0.195543076137986,-0.0088431963630983,0.27882618530568,0.130204639636576,-0.0270429703043459,0.0561360728038826,0.265501196572393,0.431597446693013,0.260996932774076,0.240627991931774,0.276969277870354,0.317825922207471,0.211927609952909,0.226140861692527,0.285443625725783,0.164558673540815,0.196863489341354,0.109217241753657,0.30986674880402,0.345709660553227,0.251351117885762
healthy,0.262176101968481,0.078481852108228,-0.350797596069623,0.299259091747963,0.139703004239582,-0.0391183490971332,0.0496874236004389,-0.0857641995389349,0.0841077633294113,0.294834495055608,-0.0350326788548541,0.24289582466212,0.16229518884044,0.123556888947807,0.131514157425372,0.141337458560832,-0.177404548093002,0.115997656638688,0.128383623046463,-0.101109973413281,0.156703954835858,-0.395242705502003,0.111891168382169,0.195611170379191,0.0283304269861124,-0.0358148111958354,-0.0920631139171832,-0.0171635584326309,-0.0073607758228403,0.0805786748594259,0.0521840035421246,-0.256790261035669,0.12616470443951,-0.0380673662519484,0.128731828913426,-0.20832004346815,-0.126053732448457,0.130870029456357,-0.156602521993173,0.0058342541301494,-0.249442781308582,0.0153176676832321,-0.120575687784355
