group,CD101,CD107a,CD11b,CD11c,CD124,CD138,CD144,CD154,CD19,CD197,CD1c,CD224,CD226,CD24,CD257,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD52,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD88,CD95,CD96,CD99,HLA,ITGB7
healthy,0.113179425507061,-0.109114717921358,-0.0154817235366162,-0.165025742830725,-0.556315780117995,-0.179464949742708,0.0782990600213554,-0.0339952195226468,0.0279820785737762,-0.226124791208609,0.17340411734714,0.0065674606690464,-0.116473834620291,0.12220775756626,-0.130815741000634,-0.135644378271542,0.0974485157308678,-0.121397397036603,0.0858305649434761,-0.0512317824311929,-0.290635704177585,-0.133405111585854,0.21592569964583,-0.214069193025226,-0.260350595438491,-0.288190661843683,-0.218111326647409,-0.302866522434053,-0.2860497760949,-0.0374468629523746,0.10524438691502,0.0574487145599796,0.105840988763456,-0.0542809137467034,-0.244362964865003,0.201749652025036,0.0209537192320767,-0.343489236306041,-0.163447091391716,-0.166746569552842,-0.261934758266343
healthy,-0.189281687819926,-0.296191781337585,-0.250295076838824,-0.186109084208258,-0.262652256954236,-0.205159087396357,-0.242580138841652,-0.143235556673071,-0.0750062180068221,-0.178450244389669,-0.0082245120339674,-0.198723815235587,-0.226144411850002,0.0429866079281377,-0.104049835778708,-0.0001823956468559,-0.246176005760948,-0.292538851830687,-0.232070867122005,-0.237020218637385,-0.0434089342150078,0.126047530743648,-0.38932996063595,-0.31466301298605,-0.143548060787265,-0.222498648593735,-0.10835161681076,-0.217810171911912,-0.212219188804313,-0.246552662441474,-0.416606084125983,-0.29659761581493,-0.227103039819036,-0.436533564592185,-0.0269161651933299,-0.165545333043656,-0.247768623121573,-0.314154232471693,-0.292675504464977,-0.0721833746096489,-0.190191736556936
healthy,-0.181542424331347,-0.0438805640623758,0.030489828119472,0.0110077328067137,0.100117227944572,-0.139594814158411,-0.130820727000016,0.135395108577522,0.0759780857802924,-0.155042907132464,-0.0412389928665384,-0.188285837806066,0.0376122067757728,-0.467970004248877,0.10061643254239,0.28729197326071,-0.11585647423938,0.181202533724098,0.100931148506459,-0.0100603468977285,-0.327239313662636,0.0964521826224623,0.213927462316277,0.0146698656974633,-0.42584364551747,0.120377680060717,-0.415067442405288,-0.273770016606708,-0.208631629333188,-0.1998653579203,-0.0808484914330497,0.0263751691692749,-0.0532860593153708,0.153044537945559,-0.388031844238085,0.0290664493121091,0.0196134736697471,-0.113196730652602,-0.208841991751141,0.11381434157147,-0.0294827828228517
healthy,0.322312098229883,0.341407883651804,0.268941922298785,0.428867584879985,-0.0156660530421872,0.248330069397262,0.262279237752444,0.255814257524342,0.0697264662450825,0.144941357876133,0.214857096198657,0.428923734551085,0.283206742568673,0.280682089903228,0.205797622462485,-0.447080993136416,0.33192708335784,-0.0777758292121631,0.288095542756957,0.329727472263155,0.404008203287194,-0.0922025976445655,0.195290972048166,-0.0777009635017533,0.58162889704882,0.0041055722337585,0.588539688193285,0.416701564156286,0.443824260679057,0.433139737629295,0.351961679256619,0.162807037469901,0.351325030295616,-0.245627316561376,0.697072064464094,0.240860020531991,0.679157258947331,0.367928473398288,0.536488385977337,0.0788779929227871,0.10394632416504
healthy,0.0414649727569246,0.0769985590149083,-0.0246195324928,-0.0031048468425676,-0.0039336603076505,0.195501095814271,0.207172535974943,0.171338535625604,-0.323583424101139,-0.204190928178485,-0.186379765419993,0.296762319263712,0.209734595398196,0.181523503993646,0.378161860644981,-0.404509560826442,0.231170043611955,-0.477332099402465,0.357844200629713,0.307396054111085,0.113971769932875,-0.0269776968090507,-0.118476395423156,-0.175049688494765,0.391608464497763,-0.36682036034365,0.175231463553446,-0.304261721795094,0.120670873514446,0.332876368949869,0.135598411055655,0.280589163468009,0.372991935545425,-0.347446586910918,0.341624729009216,-0.0162785549109376,0.529865503829128,0.164771967689848,0.0719515724292029,-0.198637938702018,-0.211318010915422
healthy,-0.200466240751805,-0.299024050131339,-0.190597720602897,-0.143390331171472,0.0156467788467955,-0.169319986571012,-0.239772179655367,-0.218252058076259,-0.0850600872920026,-0.159000010462689,-0.0619636198111981,-0.323800022822713,-0.421579853960198,-0.0473476666927842,-0.207481121825757,0.0601041419301439,-0.172480810191914,0.0575820115245131,-0.0740144730809684,-0.219523061915143,-0.230283857238162,-0.143665421037938,-0.150591236884539,-0.161144960169745,-0.407631258923506,-0.0251320638687393,-0.461276436579656,-0.357489533090336,-0.299011546665834,-0.296362585273993,-0.396055067783062,-0.224580937315374,-0.349629712892424,0.111581372047011,-0.35863762658592,-0.247612861273554,-0.41525802326282,-0.377973612609714,-0.478785886119991,-0.252389354711882,-0.155863588503734
healthy,-0.370948835870807,-0.0383972719530606,-0.0796884559835092,-0.0783115673113739,0.0488305248481035,-0.0629686379159484,-0.140121613765752,-0.0212822269254798,0.267412487350301,-0.0844512453952459,-0.136749626632561,-0.121282567954302,0.0173544653436401,0.305914679798506,-0.588445129343104,-0.0102717921279958,-0.19719798405065,0.129690708905196,0.0226080231041806,-0.358763602757719,0.129909717405139,0.0861380880200257,-0.0222077951030192,-0.0253771865753252,-0.0900763720060034,-0.208172381817269,-0.00769606965298,0.164151212280223,-0.194096197957228,-0.0815880128533763,0.156825254751799,-0.231050230672311,0.0022932775747796,0.107492740138841,0.186206820956565,-0.168729516740005,-0.242123782685687,-0.273429216121726,-0.118285429269109,0.189037886615099,-0.156175465543387
healthy,0.075758440098876,-0.0223494634811782,0.0079995556137245,0.127028785320474,0.0233989885906058,0.0982117983857888,-0.173458068860296,0.102446193824758,-0.106671974311339,-0.0529889238444768,0.0194066356162713,0.207866508154634,0.138187213879852,0.146706090843385,0.163400276081885,-0.266961913055933,0.0942429825570061,0.105357018211061,0.127506149757981,0.181747712108253,-0.0452792937178083,-0.230653016489367,-0.262477259334807,-0.0940514821531586,-0.0249085708292211,-0.105103634724771,0.117833964754045,0.0632081672897981,-0.0994119874829232,0.20453652700368,-0.0684078877415125,0.253432081096001,-0.0786321219222219,-0.211560565098474,0.173557529385411,0.319048716206373,0.188645508019657,-0.0214261467336914,-0.151430309527813,-0.0367291307110699,-0.20655919036028
healthy,0.161230145772234,-0.289752798752997,0.0218521227051913,0.0540085985677711,-0.0426193721948056,0.0333584333024299,-0.0514069849648039,-0.0840103704220395,-0.559555887564404,-0.176043010651428,0.187973469761779,-0.0685342497527541,-0.105625589092284,0.0527613575244,-0.19120564727973,-0.341722201107161,-0.098762016114959,-0.343759431322215,-0.0604373466046706,0.0086911595404973,-0.232908997313856,0.102679407083756,-0.344264216746385,-0.475060388552974,-0.188278315266616,-0.335249100981127,-0.253922220637365,-0.445848799110147,-0.149648887149209,-0.032845995169588,-0.15460429434465,0.0656389166199276,-0.0551136705743967,-0.505467235547541,-0.0332418625746584,0.0362684108609013,0.13981373082752,-0.100643009607836,-0.240866228331595,-0.221987186870975,-0.0839258020399726
healthy,0.365320212309188,0.269481318431999,-0.0914469927605221,0.0959932751356339,0.0195794007108627,0.317660626913122,0.234399096554303,0.159835770761307,-0.481074619596091,0.0998540031154944,-0.21761833627534,0.358210227276729,0.194199144288872,0.146701969656172,0.0805987337374461,-0.182298746800321,0.0551210502741004,-0.452382598942633,0.229681246534166,-0.0827068847162667,-0.465248465742897,0.165340717014038,-0.199532182616547,-0.370667716629485,-0.320696465710593,-0.279789565397655,-0.145529657695972,-0.108539475611093,0.0013340760617359,0.17559640550307,0.101910459631719,-0.041773950880109,-0.0404913222505282,-0.552599567304284,-0.267588206507029,0.0437667670527688,0.0784011154759918,0.180211782301476,-0.201993420045455,-0.134505233613768,0.178098283972982
