group,CD144,CD154,CD19,CD197,CD1c,CD224,CD226,CD24,CD257,CD269,CD30,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD54,CD58,CD62L,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CX3CR1,HLA,Ig,Podoplanin
healthy,-0.0459700277702908,0.205295643953007,0.135210182977899,0.306061564870772,0.0615241588407681,0.148801752426197,-0.0647477996857776,0.28240000924361,0.0519180518896684,0.0020364737953335,0.0879571202951797,-0.0196598420479826,0.0754223040743025,0.0024262410374896,0.268569026300191,0.128999192104161,0.0018771924021032,0.0563062258077393,-0.0537100994949502,-0.0316513002571799,-0.166996675975427,-0.217367874296815,-0.0226839697074507,0.108415867161605,0.136977329945948,-0.166806116374724,0.223107785994164,0.170826226559062,0.0593220689923496,0.219469560663979,0.12280548159173,0.126808327582148,0.258276257006571,-0.0552705744958425,0.292197772478829,0.404965289766376,-0.168479909019252,0.0830631132743292
healthy,-0.0004140125112032,-0.118588300756513,0.273556913565413,-0.0091796908460878,-0.112120043446983,-0.18955359619936,-0.0824025286344302,-0.0829851716209977,-0.121696766096383,-0.0591954115347907,-0.0546697925520957,0.181898654066239,0.0609061369451403,0.470300507389369,-0.0540409939024969,-0.0705073541288106,0.0744573295906424,-0.019203740793364,0.178713473514566,0.370083511943795,-0.0979884239214084,-0.187646125912199,-0.0362943316592522,-0.0797855298753861,-0.102966933260934,0.008496915062727,-0.0496948470097539,-0.0986796809091281,0.274647885847579,-0.0789425977053823,-0.251861132817187,-0.0077025301004781,-0.247072031374377,-0.0912300892559938,-0.116823096504915,-0.0680396118252271,-0.0106161703695516,-0.0895215915628377
healthy,-0.0069254009888009,-0.0724667589564316,0.049688874891362,0.120235793627053,0.158955132429786,0.233304183163471,0.0119864138786837,0.336397295736708,0.0927020072740078,0.0087418939823301,0.153875981458483,-0.185037430695257,-0.0585568696168447,-0.116937471187401,0.0158442350694843,-0.0360568244720702,0.0322204572035694,0.148904246843929,-0.310909698297003,-0.115309529137241,0.306375983904858,0.254704210550655,0.269148101462205,0.25284495475479,0.22476895207809,0.0614087758333157,0.13977740363379,0.065840316270702,-0.841972958012226,0.345020411676808,0.250556079134521,0.0234678719161281,0.240437654912328,-0.124552912593815,0.061105415017918,0.188053541719131,0.217581340177613,-0.0018270999593354
healthy,0.42156622493608,0.46436022976917,-0.249290540609741,0.395323210974225,0.557626078510464,0.26816939886743,0.418402368405232,0.511243807559609,0.515942036712445,0.565103786305105,0.542825071597355,0.0589866543027422,0.528767937860325,0.172915645149974,0.558887567586683,0.460992533364315,-0.312425359315181,0.251491415776346,-0.109061466634642,-0.0448681781996518,-0.200156779931583,0.146190163362318,-0.250939725083074,-0.172064016086989,0.501549890422253,-0.129875354182094,0.507844926669243,-0.284694059271747,0.0035047797836274,0.132707530493795,-0.127819183354337,0.374387630703997,0.217060938641996,0.385154603878985,0.524410174479562,0.0194608698798361,0.185235632829441,0.608733363091711
healthy,-0.160875915032436,-0.202812783655098,-0.112681401312062,0.0056007739481778,-0.232455411582585,-0.371661403934636,-0.372787556009214,-0.521111507817091,-0.154302188921808,-0.158596389168143,-0.282737412648811,0.301644263774665,-0.307723743868133,0.0668077013140064,-0.449778938885454,-0.473422290831349,-0.305083542433673,0.12812022795535,-0.419948861849306,0.216310051964136,-0.503027267795665,-0.242359571428714,-0.516095244966217,-0.417547577932983,-0.424505019326904,-0.207035622733756,-0.486953652494848,-0.299591140357822,0.144667708843481,-0.341894834428198,-0.612419075825179,-0.0170630635813443,-0.508930893448724,-0.133675762049877,-0.487344817766875,-0.0675729060357923,0.198162311390275,-0.270554799383075
healthy,-0.0668604494635495,-0.10784479115629,0.020921186896661,-0.052687313738481,0.0056313514999843,-0.335205681269364,-0.194733821874034,-0.219352255254787,-0.0465468263538961,-0.139683227301483,-0.189112233598405,0.588933495079213,-0.164860547847779,0.0512193288018991,-0.248003739666442,-0.251579064698629,0.0826834659555124,0.190361766817222,0.0222500740344559,0.358900124768071,-0.443117504534103,-0.153318359772867,-0.383715782768358,-0.294713765809832,-0.289444430135553,0.0440790883166612,-0.298308609617052,-0.151801321033972,0.316832651781445,-0.060545373731211,-0.475046049035566,-0.121628183002121,-0.365050838337954,-0.28891813336694,-0.118860239578854,-0.190123545858432,0.0811555308551089,-0.162230633802966
healthy,0.118343676204569,-0.100325747865895,-0.321498097741996,-0.0176529072702402,-0.260129052530379,0.16204392646578,-0.0685584021384945,-0.019423154272921,-0.0074443499417825,0.341324869280751,0.157679519086832,-0.236641286999397,0.411972671313229,-0.0631094392846148,0.307692890864757,0.260653676841341,0.513057468913484,-0.360447665413048,0.301452067448325,-0.131440812518351,0.349670120846919,0.12185306663441,0.0297126739766952,0.0980867408405927,0.091052222344368,0.275744571062346,0.268907277834775,0.239996483586727,0.332436057236868,0.079368374259954,0.32248580184493,0.168319979078014,0.342722899193432,0.372849028785378,0.330868077330885,0.0689836573279233,-0.115126401018731,0.244731209694461
healthy,-0.117748908058449,0.182540490815023,-0.327202106617537,-0.28049068302195,-0.523845782700382,0.0409464999675303,-0.039186422486702,0.0146904610587422,-0.21523118919448,0.0253806524809113,-0.341567579357544,-0.588768164739674,0.16894125566327,-0.420108636172848,-0.112200087939434,-0.319828336487548,-0.473356459215865,-0.370025201065365,-0.403811168207396,-0.362448749788544,-0.197555278693135,-0.0435807573528847,-0.339763405097986,-0.118022759290186,-0.0172763862614759,-0.185382703596384,-0.180580792170851,-0.198259892414181,-0.395891216788459,-0.141810742716063,-0.220939394822189,-0.0643453969096169,0.036068585588174,0.13652472871874,-0.0596900069090926,-0.0374309612342114,-0.331100403798251,-0.0173839311481122
healthy,0.232103868903265,0.246918355588602,0.66245348328876,0.245405305228888,0.073376018778218,0.103140790258592,0.22666759152615,0.143175319099747,0.298638832102646,0.0918938291930178,0.116300138906099,0.478964157944881,0.211781085997119,0.538788839929589,0.224914397543188,0.0944007860728485,0.377923092089539,0.0809613177458594,0.520758794237736,0.552202281753163,0.385445870728805,0.032717733038196,0.394979855108284,0.24962317480479,0.195322954421398,0.214253800367692,-0.0186379355763018,0.158331436457433,0.539557325711291,-0.0194621963879917,0.264393974321025,0.0920783379949712,-0.0191033153615802,0.189224233525808,0.179061432161009,0.300068212039579,0.452022791242012,0.116663626811346
healthy,-0.106423757936433,-0.151353437658246,0.323081080107929,0.112781075893953,0.292778426405118,-0.354632334289829,-0.190736757867361,-0.0423099954385467,0.0003103930695922,0.0198456080551755,-0.0309709189876247,0.544257171683363,-0.104515238182061,0.518897486467022,0.0734001320482023,0.0173582350639078,0.424113692857092,0.0031098567463455,0.342250922850464,0.227419981058268,-0.0396821384338865,-0.22769969925521,-0.1122976758059,-0.0933853243215193,-0.277054363338563,-0.170956610307939,-0.295519749277391,0.0063876684833721,0.349026381049674,0.0417763921985134,-0.0661864607900542,-0.176813629337594,-0.370744257928842,-0.073541176955127,-0.109466052676112,-0.456906043571668,0.120609696456897,-0.0008106607318159
