group,CD107a,CD11b,CD11c,CD154,CD1c,CD224,CD226,CD24,CD269,CD305,CD35,CD38,CD39,CD45,CD45RA,CD47,CD49d,CD54,CD57,CD58,CD70,CD71,CD73,CD82,CD95,CD96,CD99,CX3CR1,HLA,Podoplanin
healthy,-0.440776806849935,-0.0460894099263606,-0.141973735385384,-0.30644422802333,0.0549090537908631,-0.0149686083763811,-0.254422376884875,-0.420288418412659,0.123132159478824,0.0908399273302009,-0.293634336196529,-0.142649047424889,0.200151826567979,-0.0935283448871703,-0.127001776119333,0.0356101179351722,-0.0301391977440603,-0.176567884923003,-0.308250461214093,-0.16608900803893,-0.264809019427349,0.178091423061023,0.0002075051796028,-0.166240717185099,-0.179776283314137,-0.309512742559548,-0.145204626877642,-0.0909079217565498,-0.268081826821018,-0.444115177726103
healthy,0.0987197465955654,0.266145428945834,0.0666947568568711,0.133033955333984,0.1746243553097,0.0797431341957942,0.141341761463674,0.0102668859890658,0.181821407593709,0.331037494645436,0.0159045437125017,0.234373490985013,-0.249770056686195,0.175978644119417,0.0284118570828517,0.135457929112023,-0.13633989214195,-0.0636115342216222,0.149239692613195,0.133728486616672,0.301110581119032,-0.05221812273986,-0.0824615496793832,-0.260848286791021,0.0810786071119009,0.0655972669147483,0.0954713139251982,0.19517638251311,-0.0513372474278229,0.184567994291002
healthy,-0.0872939078642005,0.239797608012814,-0.0229251111285596,-0.0138142480029081,0.102493563860769,-0.0160624462041257,0.221961318937367,-0.337266046025099,0.0659781932388858,0.278529728764668,0.315658463316235,0.0614809346713213,0.205075225461908,0.411375749123922,0.0810986923106237,-0.071816714777297,0.0318046302275839,0.186553357028265,0.171818642446594,0.152813622601958,-0.0352104428993124,0.185427046580882,0.0213084356680254,0.0826713652989282,0.141709048978297,0.0087333074319483,-0.0517409876011661,0.0472803148701141,-0.165326142335448,0.0206377093852401
healthy,0.48624541390791,0.372199771248371,0.233982336893393,0.447468880839852,0.584544857008814,0.245853466631847,0.449009425061563,0.410655537959341,0.514400399802828,-0.0470191362538853,-0.544318900832328,0.173707540736018,-0.281412273593399,0.365973667167741,-0.324751528730025,0.0897142689597678,-0.352405860299321,-0.229484854130206,0.315276658743464,0.50178948349768,0.487943838583462,-0.355151183835727,-0.285326818893605,-0.209425488564556,0.282992914623655,0.419106558012158,-0.157508890489673,0.498499003110918,-0.192875848246597,0.521197064614126
healthy,-0.11511665753714,-0.143095137132481,-0.0838308647493266,-0.0373098988799472,0.0571224711646888,-0.327025598069937,-0.332951293329321,-0.167429182943593,-0.213776896497191,0.353969350950775,-0.369633093912556,-0.0638694588765512,-0.03682760243274,0.0805979216824583,-0.290890371878852,0.265351361465399,-0.141163907266471,-0.073701477349307,-0.31330957539537,-0.388592652736525,-0.35588716959853,-0.138109390945095,0.363781552088573,-0.351702988177671,-0.440965103583577,-0.109689969284899,-0.189639072287191,-0.231819619312823,0.289975383627841,-0.430175539012143
healthy,0.332356286095804,0.206322771511795,0.105593322209548,0.173275156347596,0.0393846329216319,0.13555777306898,0.323933682836432,-0.0304330027133232,0.260196445077642,0.192743619834125,0.130750092337559,0.145392605584529,0.412147413970686,0.0448161903789075,0.0341325832432379,-0.0267532280270277,0.137966697085694,0.170099529607736,0.0151982320120767,0.0775161275632311,0.1290847236122,0.212787806787763,0.117951322551184,-0.0565142649072741,0.176593123005326,0.162792170448205,0.0599372448490199,0.300264723191652,0.0909067975359549,0.385612433112243
healthy,-0.338687009948198,-0.0918177954376276,-0.112204568387849,-0.37127509941091,0.0900850044603189,-0.432918343306188,-0.204386017561385,-0.0509368961888851,-0.29225797666267,0.405605766370669,-0.301642128958677,-0.156710640992022,-0.183727926006476,-0.25464433847709,-0.403981828229949,-0.0249885253554387,-0.488814078001304,-0.352034676094331,-0.103384255552818,-0.403044783495679,-0.255232917477727,-0.405478063946554,0.161985137071023,-0.195523654571372,-0.61865190447182,-0.195805919600918,-0.392530944027033,-0.517638407432641,-0.294542303704864,-0.301257650610741
healthy,-0.253338132041841,0.0055858965923421,-0.037216886243606,-0.145021235414267,-0.497636821197995,-0.231575962378761,-0.14539698156054,0.0762977549582422,-0.175146382524931,-0.110546651265436,-0.0214203354560228,-0.136855006337459,0.0543745731447583,0.230272099905433,0.153932331896986,0.0414865384080177,0.0871205154207317,0.224918793798806,-0.08746496841311,-0.0962446958781069,-0.130555479279256,0.167273214899931,-0.0908104393768518,0.0621639515897556,-0.220903073243798,-0.264144215201289,0.0721351629124976,-0.217223766791664,0.146682579336566,-0.147664266862672
healthy,0.239022999971777,0.0623678822868919,0.229334778377433,0.268413067442141,0.134413649685449,0.265603120327431,0.259577994942901,0.230037398279581,0.179956547048201,0.215765636421612,0.341268432000674,0.160049699346983,0.173136757366401,0.288178332631237,0.255013365551437,0.238588042423609,0.27625491620439,0.236323415904221,0.0648499386232063,0.311957870655622,0.238192552109628,0.0843839575932245,0.11043515748613,0.207103125588947,0.233210698206257,0.186281688005863,0.243050745875414,0.191129421085842,0.142787221798476,0.306029910673805
healthy,0.170860896174505,0.263557633470499,0.0039624387872232,0.200407894157879,0.298334193179007,0.0728206454980895,0.256623934770822,0.331718559878969,0.296564624988623,0.300752331163336,0.160385087384801,0.098893444533788,0.117105258788687,-0.199513727490251,-0.136356735893993,-0.21395072202608,-0.0993910651024168,0.120785194204866,0.0100373617752615,0.116895004473125,0.195793270419076,0.0757858972603469,0.151888272935577,0.120698929262844,-0.0532555165097676,0.212828371243917,0.0373037061879987,0.1478912871816,-0.145073501969136,0.303187113699166
