group,CD107a,CD11c,CD124,CD19,CD1c,CD224,CD24,CD257,CD269,CD30,CD305,CD35,CD357,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Mac,Podoplanin
healthy,0.0171228463419916,-0.21118523788373,-0.214630105175499,0.0671667299447126,-0.211806090818667,0.0914502642073955,-0.107602138815671,-0.190898683102011,-0.0103437967775172,-0.0576876795676364,-0.0497773062144828,-0.172945492214553,-0.0464705403527929,-0.286004400939356,0.42876815592226,-0.0095002934544207,-0.512112581556683,0.0366885360028223,0.0514010644527031,0.0249562990294029,-0.241754640494854,-0.177694339170592,-0.143827473217238,-0.0548303390317495,-0.191862796552386,-0.0258861837366935,0.484317089193096,-0.154984261763719,0.251353416452565,-0.0084503137778995,-0.119488755141549,-0.212686215069773,-0.231210365325891,-0.0314681486717268,-0.0282888867681741,-0.311517221672407
healthy,0.080557316649636,-0.0784444768720441,-0.0032399071860312,-0.0236229145242058,-0.0957707061491669,0.0079887971969361,-0.093368235716888,-0.002970303441907,-0.0798522358860583,-0.0499819921819405,-0.0648784143706022,0.0335397325336048,0.138922811426225,-0.0665715510948557,-0.0857066353939048,0.0849783814555744,-0.0641558975317142,0.0435744248153502,0.049027261504828,0.265001091094108,-0.0707694599098738,-0.0946162376312693,-0.0537722202776983,0.027498397607181,-0.234934989673792,-0.117271442773773,0.0947668159625943,0.0928122882626168,0.0829032480326779,-0.0683056346579799,0.04216203808853,-0.143476734529765,0.326403626890167,0.224847120616421,-0.139009531545747,-0.132413805164684
healthy,0.0559615450851986,-0.174467965655155,-0.0848160569140895,-0.0229464017457259,-0.0081864481422649,-0.282941387970933,-0.0415950000716529,0.0596678844146732,0.0793220974894469,-0.199112890951261,-0.0413158259894243,-0.120370942874548,0.361519444268109,-0.153721567499283,-0.000775168848869,0.188115529265392,-0.0800887342010757,-0.173233127128424,0.0550067489322655,-0.0207490448932267,-0.0664714036304232,-0.124869528585148,0.0681829314174283,0.02692948109297,-0.067390793217965,-0.172604249369821,0.254998230138715,-0.144428278959015,-0.0265581261060244,-0.242693641968046,0.039600114250205,-0.0892711922527396,-0.208871075608387,-0.209030364841359,-0.0077987408580714,0.0571229075369443
healthy,0.327803279050337,-0.0019649291731003,0.449607143496141,-0.485561451329132,0.534369286308978,0.0968905311412263,0.156728172250004,0.522199194567356,0.410874706014726,0.440995791132529,0.304999552864072,-0.573631219589929,0.472564578270108,0.401668491425365,-0.226413050601801,0.0835939189024273,-0.611415941636562,-0.61479850506258,0.421981893341975,-0.100243410282867,-0.34725754386786,0.388280974618593,-0.269789410303116,0.545442145448941,0.370042232888582,-0.552293482663276,-0.0372362261958646,-0.488774188130541,0.36966034968194,-0.0755191612859893,-0.32200165290401,0.355235937026045,-0.0992131376045908,0.51609577188501,0.194307630336277,0.440613877100975
healthy,-0.0738538158868241,-0.334495499839288,0.117050379886187,-0.151556484764724,-0.112262178867463,0.0756075895259185,0.237900788193862,0.211811141223374,0.213872035302931,-0.0122106214367916,-0.0803194785198812,0.176266315246557,0.165708109260227,0.283027497618628,-0.5487978894822,0.0030213538467273,-0.0543483463432898,-0.1362702251479,0.0248217868691947,-0.0329491344765727,-0.185147900314287,-0.0255840078612196,-0.0341122135129556,0.0245626941546298,0.142430628812184,-0.299977460332493,-0.142977884859586,0.0371105991810398,-0.0446189306293773,-0.300923075239779,-0.218589442845206,-0.0270376886590726,-0.253128346055925,0.242316359564911,0.0639493012097495,-0.1978543799178
healthy,-0.129478142309826,0.177172765171837,-0.197548755004954,-0.0320681149164035,0.319693057014574,0.18874227739565,-0.110541279878441,-0.0283040807646847,0.0850223143902365,0.044453190545607,-0.162989438002058,-0.117094618620486,0.0160499206875798,-0.0658851762914192,-0.304437991076067,-0.499967656289712,0.105110414355428,-0.019892076827969,0.126628181636075,-0.125561643368845,0.0523440806621355,-0.0272183982466919,-0.297991933535972,0.0499722567759941,0.0912456917089347,-0.196128458343757,-0.551904200648,0.14470165344013,-0.151640842421892,0.142312819494945,-0.0420042567631072,0.0454057664976115,-0.0118642283215552,0.170562133762733,0.0772151576949446,0.088050936665903
healthy,-0.19422757392222,0.0045644845670831,0.256343509730716,0.0023994815161782,0.132817214651754,-0.143983406437353,0.0687305912107221,0.170741971141801,-0.0225219675121972,-0.0764486908077826,0.138994250440854,-0.435377488154135,0.253866571509843,0.196284035181927,-0.372673542492368,0.0637683149841505,-0.106191547271296,-0.0050332944987844,0.141812492805521,-0.121433594055826,-0.0193447046793492,0.074016645260583,-0.120999916705264,-0.206287569960738,0.0584922399961774,-0.28775648177453,-0.0258514525922318,-0.163190671016153,0.0398616657670561,-0.0844314013547148,0.0225398374279961,-0.0463405255293678,0.0113693256115443,-0.144227436844302,0.0226069626585748,-0.0227210938473142
healthy,-0.130714517867662,0.0500471575403015,-0.0809658184754486,0.186642990899506,-0.36079002984202,-0.202824842601227,-0.0831135995035145,-0.102133478787254,-0.201786127426566,-0.0511162618760129,0.0907472510387906,0.0278793904550697,-0.14392765771952,-0.244828704464302,0.201305864546954,0.245578870066581,-0.0088959181532932,0.094650264289544,-0.0707850919015308,0.22608313127793,0.139812595320753,0.0057587954204919,-0.0450262854861127,-0.278788634760161,-0.0328208402040095,0.337562832035763,0.177457081315027,0.0153760092573387,0.211248415452488,-0.156932374276093,-0.0691239548131819,-0.0839515353298262,0.0492840989583783,-0.184969483384502,0.0238643093864417,-0.128099081996356
healthy,-0.0837371094167939,-0.018045909503517,-0.0020521909568794,0.110746945148612,0.0617587055230679,-0.128631596716055,0.234848343464549,0.0564706104596669,0.119794888315452,0.0946347079302775,0.0562821074193451,0.272667532458686,-0.132814777868022,0.266023348727863,-0.0558018460925435,0.0799245400208375,0.274711711428612,0.223498542574722,-0.102154164884067,0.227787485776523,0.0637590441693306,-0.018004666694084,0.135377968131671,0.037750673178377,0.135320142615733,0.157481790970675,0.0695567397877937,0.306473114941482,0.0766649335271084,-0.0587722082858728,0.192978955871012,-0.0032287163351527,0.0211199906859996,-0.0351938382215512,0.168399500844139,-0.0010786354040512
healthy,0.0823866078941202,-0.0507447805976653,-0.352837116977005,0.0,0.118767618015395,-0.220356115134392,0.0259187139127175,0.0528702861872079,0.150215987125329,-0.122258972003607,0.327244520982313,0.1856130638591,-0.201581987961239,-0.0167932264302659,0.217029458007116,-0.323159455372989,0.0505137425472178,-0.0924804388989767,-0.162753407065889,0.0248757451119904,-0.162654658296273,-0.309147170822062,-0.226110592529785,-0.0185320713463228,-0.201486117326381,-0.0029231703228991,-0.100305503714012,-0.147802894034232,0.0671912339260817,-0.347949670248078,-0.306013369992759,-0.0230347559635021,-0.385810420090105,-0.338591450219899,-0.118354512299107,0.124639087516703
