group,B7,CD101,CD107a,CD11b,CD11c,CD138,CD144,CD19,CD1c,CD224,CD24,CD257,CD269,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD52,CD54,CD58,CD62L,CD66b,CD71,CD73,CD81,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,-0.088764766765804,0.026767434926338,-0.144675643730161,0.159773349715443,-0.310383768117832,0.051212266070909,-0.137045602700148,0.103014962895625,0.0522581026020329,-0.0860532420734266,-0.0897343514101293,-0.202334600758783,-0.0501667934948013,0.179863787416044,-0.188801646214825,-0.0739942555604242,-0.236224718724259,-0.100673808270903,0.0405790487441673,0.100283073385131,0.18133170904116,0.0574185477942024,-0.113199089084014,0.0066227887812902,-0.0997764056991766,0.0300447226808607,-0.136215115401284,-0.0122781041671718,-0.0542729620628689,-0.295702281114357,0.269817764418907,0.166340250738678,-0.25503212696005,-0.182134214006311,-0.0037244521237599,-0.287488945012172,-0.0863383579981159,0.184853811480782,0.14473622372786,-0.181595173504425
healthy,-0.234378630921493,-0.209197162000253,-0.283401536988344,-0.22016900929148,-0.190478649627581,-0.216426708277377,-0.152538797984743,-0.233234213303696,-0.205596539886683,-0.197472104476771,0.0981209120503346,-0.0444794974772723,-0.331457341540148,0.0209818620272755,-0.295540339036478,-0.155969295664046,-0.293086421149001,-0.326984810359587,-0.237856244076267,0.1179168489748,-0.313180328228837,-0.300690774778733,-0.1640063510507,-0.221149545740571,-0.213700679459226,-0.30100663135548,-0.247744609006968,-0.270488200386325,-0.353422575073892,-0.0599956241035257,-0.423697191701003,-0.119613958188628,-0.0817988134644731,-0.308861276771239,-0.257542242127353,-0.282585053032457,-0.23789090762496,-0.290124654990183,0.0961987271251458,-0.3243119289061
healthy,-0.231173641870475,0.0046822764432125,-0.178678376785063,-0.257354659458751,-0.388960333976133,-0.222500256933063,0.0495327340115794,-0.258982721925218,-0.339009061535363,-0.183118100439297,-0.24777521961434,-0.151848817726912,-0.0954580163378889,0.381549904344338,-0.110975910127613,0.10351191196002,-0.218611916943516,-0.281448110184964,-0.084768801801475,0.114471461880213,0.0230445257787239,0.204653681952265,-0.409155739557835,-0.435706416182581,-0.304931447167156,-0.336189722945727,-0.216645116517269,-0.0614567514394355,-0.0402632024574907,-0.406186318236966,0.131802602076765,-0.107928756979033,-0.377456055767651,-0.359353455362173,-0.243301204941798,-0.195298635029924,-0.312631339541337,-0.0864340558619019,-0.162055020150827,-0.21488778226402
healthy,-0.587732405216436,-0.323476525010736,-0.508794643219039,-0.467914600045734,-0.332562714421222,-0.557045399694871,-0.353893914058101,0.575556187754722,-0.503228979427504,-0.293689706548372,-0.100109363050966,-0.541590823900348,-0.561899265964748,0.13858669233161,-0.462339571507457,-0.0032840777204839,-0.610751962325533,-0.417082521350531,0.462546647388975,-0.16287150524963,0.0345189240083781,0.193490782279562,0.400272808949086,0.3893219035426,0.0880874360245613,0.25234732372474,-0.563722183576286,0.0451149970579942,-0.542296956404035,0.14567667035683,0.173232223907116,0.146120823542494,0.324633700535402,-0.319671154316164,0.108128437817343,-0.614666521312569,0.0911622305737159,-0.458515460776976,-0.101524010080356,-0.641992668217051
healthy,-0.223625473199315,0.103031232072827,-0.129792125468199,0.113853546815362,-0.313175551520324,-0.255026802599512,0.0881379185307143,-0.364148728573481,0.167118634647106,-0.197470424585096,-0.215482304375991,-0.284912309465857,-0.0602228640332541,0.342132796221529,-0.324623903714438,-0.0249001980987506,-0.298475686270206,-0.139180251195542,-0.172320054457455,0.197137374562251,0.163773394797792,0.0084031403862104,-0.349744280613295,-0.505743225100009,-0.154107808966141,-0.248871910742743,-0.239921140387438,0.0866506919428818,-0.365370075550118,-0.279502501674899,-0.323789051136384,-0.183491340320253,-0.406332804230979,-0.208103410037166,-0.16993018809623,-0.274280214883057,-0.267531096898368,0.147336663245592,-0.135170945675871,-0.0442606180682371
healthy,-0.0291775107747469,-0.0650190646078671,-0.0946185386675855,-0.0326942403295565,-0.211532383615073,-0.162166460239102,0.14324763265374,-0.0790112631509588,-0.0065475847126364,-0.246555529223203,0.1325504317263,0.0008832047113307,-0.0394884149999613,0.306593373321752,-0.0743037319965739,0.153035608120908,-0.207623120523045,-0.275303378820191,-0.0812570138888228,0.273762817788363,-0.340466793034317,0.156948756132047,-0.209475913916983,-0.120563469004781,0.15956407762086,-0.202335562105491,-0.272968792606944,-0.169684220665229,-0.0807558842819418,-0.0628756054177017,-0.0148471321094749,-0.193715583935928,-0.177936373030028,-0.237378508713219,-0.215161056486823,-0.205313617760476,-0.144402774156525,-0.0277341164193531,0.360686443512702,-0.268572344752124
healthy,0.058042479766178,-0.197832761544158,-0.0651600057091852,0.0098795426198867,0.124092666252864,-0.144531156347392,-0.170712019084251,-0.219066177341898,0.0668182335738779,-0.23398555430545,-0.484210111052114,-0.0859856566670111,-0.0122667231545203,0.388377760586372,-0.160615847498036,-0.274858642766053,-0.0890170342020501,-0.1047664482964,-0.301609708265538,0.0705725529719966,-0.273700476210925,0.0152263119451951,-0.6277136377481,-0.48267670599956,-0.505859697879175,-0.415489202349579,-0.574477516103193,-0.415079778746055,-0.0825082343873923,-0.181335107942,0.204995207506781,0.107384646897094,-0.553361483616737,-0.366206913728844,-0.480611692016551,-0.0166694893953698,-0.374310369571069,0.312809211639616,-0.253191269989859,-0.277333866531165
healthy,0.118317495349202,-0.0390966421814218,0.311632429964558,0.0858572994748879,0.0653342892980663,0.125393649656199,-0.0847632207415661,-0.190334975177278,0.0460824234049604,0.285262887460981,-0.0780844326545757,0.0347532917408808,-0.0330677430495424,-0.089031303019148,0.120347217782313,-0.227141022981017,0.117590483623357,0.129678018104177,-0.152974149518243,-0.0708784398746762,-0.169120915001711,-0.340159474482205,-0.291127158527775,-0.293263903311637,-0.278855676381951,-0.353141050805427,0.0295882937121828,-0.0839733543858215,0.0559178736067532,-0.120450425647205,-0.244077840333853,-0.153605965172597,-0.269047166275407,0.184834487655624,-0.251402418425096,0.204926827729101,-0.183879597063063,0.147882870174577,-0.328723611268493,0.181705044586162
healthy,0.243287953746514,0.375718798289045,0.387378014121845,0.121038770229321,0.327441252404604,0.21742361769151,0.466684861952502,0.346938610542262,0.252442881711048,0.144798863637717,0.240480992785792,0.520774220539183,0.251651171980707,0.566626766529481,0.275911228968616,0.507382225474164,0.477847591125638,0.343247968053045,0.522818818748682,0.346825267652894,0.422262737239201,0.374379167224043,0.490236336880479,0.461001216353117,0.416485774445134,0.389549938197683,0.407042545275769,0.442561292565084,0.234348851956486,0.343568313328883,0.642394414803838,0.20378064453309,0.428733103166741,0.234029028428909,0.522192369474784,0.294898246906611,0.329702636056773,0.19320914792252,0.393189164865981,0.394359626993366
healthy,0.478890010717088,0.315673071338517,0.403511748269601,-0.0067660202736108,0.154151650883588,0.494183945837955,0.310753268111396,-0.562250261116308,0.0377372837471688,0.386307210438564,0.289715900969032,0.325291936932645,0.453090497752007,-0.155908059624328,0.298205904636877,-0.363289263359506,0.425924655135263,0.152344039502062,-0.480142090408448,0.152175656787842,-0.0705161279294612,-0.35207752744216,-0.412208335976495,-0.334149102307512,-0.154026552387304,-0.0968744463291365,0.22982918776949,-0.0801391508599374,0.182351486562436,-0.0028149047553843,-0.206433220983726,0.0989056085299804,-0.28342423086784,0.202698059959442,-0.233455611802915,0.334717427363456,-0.193522836117769,0.069396917548093,-0.0908633655967362,0.369053298159213
