group,B7,CD107a,CD11c,CD19,CD1c,CD224,CD305,CD35,CD38,CD39,CD45RA,CD49d,CD5,CD71,CD73,CD95,Podoplanin,TCR,CD107a,CD11c,CD1c,CD224,CD226,CD269,CD305,CD38,CD39,CD45,CD45RA,CD49d,CD5,CD54,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7
healthy,-0.0668484766373825,0.207670347265155,0.0499321460909909,-0.0979738051369032,-0.271182488279596,-0.085845164111635,-0.0536532081185488,0.0608746678967773,0.008041976353262,-0.163868218596878,0.201777498116501,-0.0910541644274249,0.175750027528207,0.314611868555557,-0.484463563437522,0.118648523315938,0.183220268247803,0.220205502819656,0.18249479999856,-0.106272250930326,-0.13324711600523,0.0365176822944207,0.0995554997283528,0.1490599477999,0.250483207642957,0.162041486551014,0.346753882296216,0.111084025058928,0.0762132480961678,0.0646854268398109,0.0874002803002827,0.290963289061876,0.243315069722842,0.648771047121887,0.252878718096829,0.309959548664765,0.279039873588017,0.0186224107524438,-0.048976801755601,0.105579704764302
healthy,-0.303335048388463,-0.298720118356621,-0.139195853910768,-0.365825704331215,-0.434885302138215,-0.230423407952331,-0.339407899524406,-0.201094174775912,-0.0606938815275527,-0.361021373087542,-0.0813828524532641,-0.0887295404763339,-0.156357368277868,-0.12515887853028,-0.206182515766531,-0.25630045618784,-0.450440342453322,-0.288568680808744,0.0010823602795541,-0.125044371785823,0.207004173640627,0.0630839502792542,0.112846774259422,-0.0119903334272595,0.17515001513257,0.115861506711691,-0.125593558657295,-0.16677339185198,-0.116570546169669,-0.166564767188022,0.152428993671122,-0.154429839984774,-0.0844317552810968,-0.31003330560314,-0.0630027945573139,-0.0091378112528522,-0.11214828935754,0.0535798153740281,-0.25641377054507,-0.126608160356161
healthy,0.0783167213576818,-0.23638484651681,0.0729453937247125,0.0102172867032409,0.23574861728656,0.0133284128076788,-0.037799585479686,-0.168753581923708,0.0114134922513072,0.168680569508218,-0.0052668843469888,-0.0373260047974142,0.0762631037839473,-0.0173208464945212,-0.38181334727312,0.0918731280276502,-0.212776677129659,0.0431934627315099,0.0218353958502479,0.0596993197066058,0.239525503197628,0.0333054977385353,-0.0124794034817586,0.0666906383431726,0.245730388525981,-0.0487020541304727,-0.198022145935779,0.224882626985515,0.242588162369104,0.244273552672439,0.0900252962301707,0.10325590618046,-0.0574388425557516,0.0112574660127553,0.281714343820957,0.151860990729023,0.164584714363966,0.0829410531657271,0.0712516248385218,0.381660942059661
healthy,0.65685258745115,0.513347518734298,0.157292937566534,-0.266043651270015,0.62715200869845,0.300484252678335,0.210240752458722,-0.478705101750606,0.329662852537014,-0.165021766779523,-0.420642645173697,-0.404322855779075,0.568318133868357,-0.142606494548093,-0.0814062405684692,0.247580818341574,0.659050067583207,0.661824170095103,-0.471283684114164,-0.419524525291817,-0.322975416507857,-0.533851508526569,-0.315991126657977,-0.453376988359648,0.367534431787446,0.0494918694554484,-0.380201932836102,-0.34221409067786,-0.490820403233764,-0.505337926198288,-0.127399301640511,-0.378663406759563,-0.434844591534117,-0.0724929836432483,-0.57194414689186,-0.668399266698566,-0.490563724749381,-0.504925255381122,-0.131942413302524,-0.230241733760435
healthy,0.288035707491065,0.226040324236835,0.113430404648471,-0.0863890743392477,-0.430920592389487,0.423281043370002,-0.400376160762261,0.119139492394794,0.0425160875506595,0.0079935881249358,0.461726279210091,0.0774519304535369,0.0316559408279011,0.142648650647486,-0.182782627591342,0.318129604319563,-0.0131840138926664,0.260990405913818,0.154092413276122,0.317108357520909,-0.223674601965533,0.461843950477599,0.0544777530204743,-0.0048520790927266,-0.389572956049061,0.218490745888142,-0.258554511136317,0.0912625178769757,0.214952872411284,0.304255274795,0.0042650219678309,0.108622611572286,0.501153587142726,-0.139973753332661,0.540929368265765,0.255325773178351,0.0783640323573625,0.510479178133617,0.0564107741328995,0.206592652889585
healthy,-0.0934481909675356,-0.0568553173198916,-0.289695158044573,-0.0078701477896936,-0.180152346154352,-0.297044353804338,0.445153230765992,0.101328850647448,0.41702152346996,-0.0044968684058503,-0.389093827332627,-0.29118995679163,0.0402994705847966,-0.0018699268661639,0.226634581595245,-0.269830782134367,-0.265733890530312,-0.0693353943933175,-0.378047787014709,-0.422956187978517,0.0545212342417611,-0.415506209730652,-0.422905662031266,-0.338145187275323,0.385131910029777,-0.0102194011869772,-0.263239136818876,-0.131566113038283,-0.462704224705598,-0.474169795878311,-0.007430708952167,-0.418776729996775,-0.588053613813081,0.0469676611458815,-0.406421393507755,-0.589473353055781,-0.546515775888864,-0.28023070378845,-0.105637263709232,-0.152256007596187
healthy,-0.0440275111536144,-0.369668499764401,-0.117382192672899,-0.066763951916366,-0.0733067133422093,-0.318913397100865,0.498116906865213,-0.529040870630663,0.472077614857071,-0.228045684516025,-0.677129185241674,-0.553694867734022,-0.16781682808841,-0.498239480051048,0.0694129341874228,-0.472195268620933,-0.435601400068465,-0.396302666874921,0.193601352319552,0.31675479096497,0.011895546241941,0.199700611478842,0.0969866691776003,0.0140473765156603,-0.468081666592213,-0.122314765875297,0.502300540340388,-0.0841535494621587,0.240398208082257,-0.0166910540153239,-0.0290752411455502,0.11642526121615,0.236041410667904,-0.344664410596054,-0.0160366404380305,0.265281176712957,0.0708348493234286,0.382710516845365,0.0675579219618454,0.0392811902435684
healthy,0.089519588948862,0.293792650509256,0.259062286394979,-0.21439880127347,-0.109704177280984,0.41648245308072,-0.367542866207291,0.0097544912230504,-0.358631657459343,-0.0890916719295855,-0.0776910185387611,-0.114927745892398,-0.387059612385375,0.120450425647205,-0.222267472797928,0.13399819815682,0.274176982518516,-0.016075993651817,0.0408524317638153,-0.085171162650404,0.298502065355431,0.119364838507676,0.220098185585446,0.10907716444799,0.0993269911370036,0.317230699588621,-0.242953055987486,-0.448591446704217,-0.257190878165212,-0.166116828114587,0.310302929880899,-0.385262845561735,-0.345035283029244,-0.0642414461967249,-0.1639887682596,0.0994267991402305,-0.147348449659851,0.176012403446856,-0.123210247395946,0.0897363587490157
healthy,-0.271725759854292,-0.457925375855521,-0.356430924558733,-0.0942975534860342,-0.0913361180060074,-0.207126656166045,-0.165409347518576,-0.0962727347866862,-0.316937988747532,-0.0058525860812382,-0.288663610611311,-0.308183279429351,-0.350880755538151,-0.252911139891759,-0.227429215930132,-0.16734182290755,-0.367840980962058,-0.388387790637513,-0.147063710181092,-0.192694157113584,-0.0744042177674669,-0.0064281164110123,-0.141976565443637,-0.174698677005243,-0.0945365580635186,-0.186921683891671,0.0628815873198478,-0.0505258865170111,-0.17550989480818,-0.17216766015146,-0.171200706434487,-0.107940843237023,-0.355774886821979,-0.262234577185995,-0.276879428251602,-0.099071617939094,-0.313167139281896,-0.119144925744733,-0.0719793060051826,0.0887514034490132
healthy,-0.193719786943954,-0.0587461157274576,-0.111843030284527,0.504484823330386,0.300745186307298,-0.40461760395976,0.548723287974685,0.651368115474976,0.135589754140665,0.481385883787518,0.321101385490531,0.247054886772981,-0.0422918244576858,0.0794669265558495,0.373438820344633,-0.257282408934904,0.0133759020749632,-0.154743992074668,-0.290280893085071,-0.205535534511451,-0.0283029628103766,-0.443027337495602,-0.325362488727292,-0.362818424188209,0.031567321968207,-0.247855582683739,-0.0244540234374215,0.0575989223457088,0.257832669875278,0.0169716849408012,-0.452879199734833,-0.216222943236748,0.11118873783768,0.0192030903240675,0.0732923691570846,-0.409382617315967,-0.0181394395474609,-0.232997575807814,0.0418613227063259,-0.113409711863255
