group,CD11b,CD124,CD138,CD144,CD154,CD24,CD257,CD269,CD305,CD326,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD52,CD54,CD57,CD58,CD70,CD71,CD73,CD82,CD95,CD96,CD99,ITGB7,Ig,Mac,TCR
healthy,-0.165244703675293,-0.0602253066485522,0.004810400714753,-0.0933511930080878,0.0907788552192398,-0.12008240526076,-0.182378797663707,0.0548109471500131,-0.106977330226375,0.074690720316435,-0.143970905592478,-0.245757345168331,-0.0562876909517687,0.100568267742023,-0.279501366859076,-0.0394062053363647,0.18436679366052,0.134110721754495,0.0554160891282175,0.0850360968619748,0.360697107817187,0.0918250569971511,0.0575765842462784,0.0306860763008926,-0.0585531545937715,0.0705018431782652,0.177315774957823,0.039994365931255,-0.0125320687042622,-0.0965805106628348,0.102198610323293
healthy,-0.312614187827505,-0.56068472575068,-0.489591031835147,-0.298475372481754,-0.379336440567819,0.0487303401850442,-0.522403799483222,-0.417616664170232,-0.580265592956888,-0.456841114671442,-0.330309313552304,-0.201305931713709,-0.279254563414722,-0.478511477076963,-0.0025873304203238,-0.158718625385323,-0.228758917765033,-0.0866942872643632,-0.450580743638199,-0.414859617898523,-0.402798564517547,-0.0549243648389565,-0.247663992726763,0.0567652935357831,-0.244762093497242,-0.238254097169184,-0.169563287491157,-0.565487674472904,-0.34132422355726,-0.309435027357749,-0.400100657527232
healthy,-0.0694685713242159,0.210345361856423,0.0186914438619103,0.0831634189261658,-0.212602050672206,-0.23830488680023,-0.112669954752373,-0.0566682687004351,-0.0883219121585862,0.0129643406708364,0.0244085785441288,-0.301904658556482,-0.0158191865084014,-0.226253367248205,0.0662041699099994,-0.0152121432925632,0.146786240492366,-0.0198259667718873,0.0587223422063698,0.150390724276801,-0.0757139589142077,0.192668042762146,-0.0171474482303994,0.133947340609392,0.154039185127647,-0.0814724389691107,0.299557079820353,-0.373423245408867,-0.202174971500401,-0.134227961541305,0.022274048209663
healthy,-0.306488993614655,-0.390451239941384,-0.427487530203837,-0.232249187894324,-0.241619648186105,-0.258481922390611,-0.429162998519589,-0.290679289574271,-0.239102210418662,-0.29781013723253,0.41422774408714,-0.374131636775334,-0.0431449930891658,-0.156735008694912,0.471884343422957,0.517160794033213,0.169238716842943,0.242868220978237,-0.348832441041956,-0.24042625917531,-0.307520940708105,0.423179163550568,-0.1603468518518,0.395328188925605,0.14890945458998,-0.0707509373114613,0.318276420507577,-0.473557562525904,-0.164695401812482,0.0350212880172143,-0.299283581624592
healthy,0.206577686433839,-0.0710937143407088,0.156011819744324,-0.304802230347426,0.274084257156535,0.115970722197087,0.104690592746161,0.118542951951713,-0.0494129189490731,0.120370143191686,0.146857276508725,-0.337364201438977,0.266262613971076,0.158621076953185,0.348711755898656,0.501414198610504,0.437470365464666,0.353823567504528,0.268837366399256,0.142891421684145,0.256072087970842,0.370674015697395,0.658937474608952,0.287371670308001,0.201698757546357,0.0004740275249995,0.317039562918716,-0.16737218127514,0.105143482621035,0.0730985305929625,0.0006701881296392
healthy,-0.318915963263973,-0.164718849249108,-0.422534774761962,-0.483871691725406,-0.279159926148477,-0.118689246279949,-0.341481826602239,-0.367382801289627,-0.0604087101916915,-0.401920231436506,-0.337305159859609,-0.0510319314778716,-0.28466792650376,0.0117118333780607,-0.360642888108601,-0.460094834918863,-0.311316821348669,-0.437115890772727,-0.286864941135713,-0.421335536955111,-0.39900261251658,-0.210514831168922,-0.110664485232016,-0.38446546120808,-0.353264783599671,-0.438328217047144,-0.421319479904095,-0.311748634737773,-0.279406590211232,-0.403161085723627,-0.445735306495248
healthy,-0.093056813984016,0.288394821307969,-0.282699513156679,-0.276799274614851,-0.179003480531028,0.128010318765157,-0.148135734162627,-0.29839133823993,0.454754341362851,-0.28485450944656,-0.389080738352652,0.112685239955753,-0.377597737882318,0.369172994961814,-0.545419241725336,-0.54265409270443,-0.288636064780648,-0.4156839476987,-0.107430155467867,-0.432710184969167,-0.375128923957587,-0.513893592191936,0.121796994333539,-0.39575442020249,-0.695440385936011,-0.46583870431158,-0.581943525986792,0.0267439436908295,0.0702511449371837,-0.106430162865005,-0.369036883594464
healthy,-0.0873054948877174,0.189119666307595,0.15489025711752,-0.0820977106553533,0.0898732518553557,-0.120435311382481,0.235033255999035,0.322062587616786,0.105200813204242,0.160913293379331,0.0291316562201911,0.031133520318783,0.115079519388477,0.211582764703203,-0.160983170729596,-0.100066399440795,-0.0059443417513916,0.145972032253406,0.196474367465545,0.192092233451352,-0.0524074706483377,0.121067417013639,0.210304816664587,-0.158577468864313,-0.0312367561980601,0.303313889698818,0.242837204275931,0.170002385910497,-0.103588541088625,0.112807055790506,0.041552356472917
healthy,-0.23292438717458,-0.362244803743361,-0.0963013632282965,-0.530730507210466,-0.422244920436988,-0.394524011752409,-0.39320227873874,-0.340519744289711,-0.34479045825005,-0.333735871017727,-0.415235352825855,-0.441826964866739,-0.467505654987022,-0.435410999883633,-0.549502321438841,-0.476589226675018,-0.334327293403081,-0.37570488918219,-0.307018897854826,-0.305960708616231,-0.10587511451577,-0.249909059171879,-0.39577434051549,-0.564242423305672,-0.12127385594711,-0.277036684289921,-0.369117267404213,-0.141714031516457,-0.297786840726812,-0.533165488478143,-0.182264725819443
healthy,0.0359444827035578,0.172849396900585,0.0368095860891646,0.101497682352104,0.0708223715713465,0.268304789475917,-0.0299011990373837,-0.0311423387942754,-0.459502464791232,-0.17259225494112,-0.273759005757254,-0.196335622585948,-0.183721391600973,-0.216369146374692,0.0376575395341985,-0.0021341639745917,-0.290589316369456,0.140385850188833,0.0018347865610693,0.0503735206070115,0.295926381199341,0.0680990419667975,-0.361283672745888,0.224851243328175,0.151793554735134,0.0481043402956131,-0.128000903925303,0.141352718486602,0.14731032791158,0.245184800716268,0.0415420112952128
