group,CD11c,CD124,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD307d,CD35,CD38,CD39,CD40,CD45,CD45RA,CD47,CD49d,CD5,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD95,CD96,CD99,CLEC12A,CX3CR1,HLA,Ig,Podoplanin
healthy,0.397237962234994,0.0554543718626072,-0.0896327590868437,0.238683790372084,0.0828540434108812,-0.0591144501715861,0.146911716296286,-0.0109255106807901,0.0617097211958684,0.134059651322186,-0.059765417840989,0.0581277520387556,-0.132628796778116,0.0096106194429237,0.131759355714169,0.314732938709158,0.198423744928273,-0.0361498988376157,0.261362350627087,0.211783436711255,0.350864566205112,0.138837964750897,0.199527992604189,0.0998933149431976,-0.284831374472526,0.0019087033105818,0.178782128752032,0.175153403304935,0.115617285170799,0.195024251016163,0.411195853830356,0.130740942111433,-0.224525765546411,0.321121165043049
healthy,-0.102454960489492,-0.197374862192526,-0.245503111775459,-0.382592167728141,-0.162526441658322,0.248845712383982,-0.196424646610444,-0.295374553911414,-0.449422166893135,-0.239913593895755,-0.02090418513735,-0.116885989618432,-0.0491602304286812,-0.36847718220307,-0.0575123108156772,0.134217412093862,-0.119403310051083,0.0241497579464263,-0.124536614962506,-0.0213215862001411,-0.219229090193683,0.0076528928909415,-0.261772368209129,-0.123293563150449,-0.142340814131439,0.157575993127609,-0.127212236157909,-0.0590503647826448,-0.0102321026111007,-0.156359266670986,-0.242619461776508,0.187828414619272,-0.184421688750097,-0.299981836747637
healthy,-0.0008585418345069,-0.153011710304823,-0.0414734964885713,-0.284378419892778,-0.176583346374305,-0.100975514289161,-0.263190700214712,-0.192349739605742,-0.128607441869619,-0.0242048260715444,-0.286054560391583,0.0714328845281899,-0.021628167882025,-0.391539573352178,-0.176618282863429,-0.221822668527929,0.0669017909756534,-0.278848324593448,-0.278869986768182,-0.311698266141123,-0.201366604725691,-0.311707108081421,-0.390810063002282,-0.662431266542956,-0.0790967612001691,-0.131879607975711,-0.131809933363124,-0.0043522423175716,-0.265904096500658,-0.209588527586905,-0.182227804848747,-0.1755848484198,-0.391882694532584,-0.357713984784716
healthy,-0.276950693531053,-0.0318790647631838,0.0428767005374201,-0.15890995249795,-0.374926619554803,-0.368642672162195,-0.299522804922726,-0.269239362807143,0.408020969407419,-0.319397248628825,-0.38713959014977,0.008372759766921,-0.200003746643464,-0.0721318641052062,-0.271801532159292,-0.526343490279346,0.0012708284533968,-0.432461890773219,-0.0658013510493187,-0.442328721052666,-0.327556555078885,-0.216058408540757,-0.114969365258764,-0.379806550944795,0.422341730023891,-0.49073871837915,-0.586161937205541,-0.321857294332851,-0.410712974027998,-0.246061429749379,-0.310306646818869,-0.20432370535942,-0.0131564940455716,-0.223021936060015
healthy,0.0403630089533795,-0.164829961183991,-0.405371341220144,-0.280608238514802,0.24099286567766,0.139429726360935,0.245172702391305,-0.0115480295758805,-0.437576761339891,0.370294573775285,0.270224905463272,-0.0070542387415892,0.229720496828512,-0.279191978899148,0.0266143020075565,0.395269233940576,-0.269701383784504,0.0525129735031271,0.0773390650166685,-0.0397216135905588,0.354954420178255,0.337814856811126,0.325752826913619,0.0194125787272476,-0.224183315196777,0.327684706981821,0.37768331330126,0.0022753321199979,0.125420172124299,-0.251050120707209,0.0513144865747892,-0.151949021387767,-0.063843880438358,0.20990833547681
healthy,0.197597093873064,-0.147527550275897,0.187273197744237,-0.10352631589624,0.222473192346254,-0.240217691897701,0.210725188146864,-0.085994811368753,-0.0700266552931948,0.159759335137031,0.161226481155652,-0.151279132508628,0.328341404751956,0.201482144542352,0.100408752011425,0.0847814493355581,-0.0396609102592185,0.16760297765482,-0.37110670132911,0.0721898732076568,0.165041272117741,0.39545509490714,0.151323413419916,0.234862266024547,0.477212777648727,0.144100011159357,0.232146280368926,0.14990996567215,0.1848096280769,0.166223412422577,0.161985733124458,0.210279900104247,0.369872791234046,0.250565148364734
healthy,0.112238631705514,0.233200922165531,-0.513456619036258,-0.0934275546440048,0.0960445769349093,-0.437574987286091,0.103541695444069,-0.204878560840908,-0.035626215735074,-0.0281426609083237,-0.255669586088577,0.318137111458342,-0.181673460380205,-0.207409697971408,0.0311583242780107,-0.20414716996033,-0.125791909991888,-0.131125439910268,0.0522313616104626,-0.151057475801495,-0.229425492143694,-0.269242694828855,-0.143888382406338,-0.004420375615155,-0.284365978514549,-0.436365426655883,0.129994962240528,-0.014805802947257,-0.13426468001057,0.337291794896016,0.347013574918149,-0.0469761524464131,-0.114759118416873,-0.189862530990218
healthy,-0.146956653504703,0.141523996333522,0.181500584226895,0.541651871049332,-0.0920444616574599,0.0636586645878829,0.238034735538991,0.0745610589896881,0.430438960927267,0.112382079341771,0.173603580280505,0.513835568325105,0.126407555460302,0.199611373514932,-0.0330186549907417,0.0639847150136871,0.177374770104343,0.175892291558308,0.329291516841937,0.0021193761488697,0.0889634602889791,0.1670782492593,0.179164069969132,-0.164736694837924,0.283402593921354,0.143267451063014,-0.0208245041320401,0.25624332359324,-0.0054201745787683,-0.0153804617065456,0.21955021472242,0.0210549156942439,0.0405375170353193,0.14211198467088
healthy,-0.185785705174849,-0.53991158084249,-0.383393307197198,-0.261710025847915,-0.105565187611883,-0.334791422362188,-0.287069135762547,-0.13237789182003,-0.342130424160507,-0.379314767252188,-0.430807336157472,-0.315808913766662,-0.383695004077124,-0.312588430886094,-0.508676521113675,-0.410206875593105,-0.449952849579577,-0.397923230469659,-0.247157626257298,-0.329900519528628,-0.258312926698871,-0.279240151389354,-0.391351300041522,-0.230083997814182,-0.0956843781714119,-0.346155259132229,-0.240146382224472,-0.412247976402331,-0.318251107383877,-0.220403114074544,-0.300852846705048,-0.209451563260162,-0.270639944906246,-0.300768274556482
healthy,0.0134211636341432,0.0100956284915386,-0.249303468339242,-0.0360600711361835,-0.0288336081885499,-0.27424662902903,-0.187871756255662,-0.083672253264927,0.0209095444548252,-0.0728129643694981,-0.171023390717337,0.0127504126600167,0.334345527342677,-0.30694467924849,-0.180923599114122,-0.364326571998872,0.023987795647008,-0.221038411654148,-0.166721505572949,-0.155265929338966,-0.166760727493373,-0.507789858877068,0.117130881879521,0.055431970567568,0.218996944972345,-0.357528703838299,0.0345496441080642,-0.182878547435134,-0.0623094872590748,0.19447242650988,-0.0345521339452532,-0.3224008099579,-0.135330576916703,-0.101737921842902
