group,B7,CD107a,CD11c,CD154,CD19,CD197,CD1c,CD224,CD24,CD30,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,HLA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.235391572867198,-0.121634248326481,-0.0954536192772776,-0.204571012298353,0.103733388759791,-0.204213188275834,-0.333234382773696,-0.0262828475487978,-0.106218188477206,-0.0744016216664829,0.0492288295299452,0.003584759476421,0.0243599477030363,-0.121600593538274,-0.0806384775384715,-0.176358569309286,0.148472974830179,0.186708885477394,-0.121610315552869,0.0220651977005902,-0.268098617463613,-0.223477580977367,-0.156574194969347,-0.32440647449943,0.0769158714274812,-0.12811144120519,-0.105021744738033,-0.183779761744927,-0.191983960141665,-0.468390233802058,0.174716055428851,0.395028831028685,0.037514874779247,-0.337106369315069,-0.007312001991747,-0.0037726891074785,-0.182657423398478,-0.0727612997122657,-0.0387726857360901,-0.400342062649353,-0.37201167300135,0.136617888489196,-0.227476607800557,0.0207241962821377
healthy,-0.130539486264213,-0.0293687496769205,0.0199349823851162,-0.0280281839513439,-0.322484740508386,-0.133740674834529,-0.0635216825166225,0.075620937561826,-0.0259743077123498,-0.050975409907441,-0.155553087493631,-0.188213967829843,-0.40155014404258,-0.13170679840012,-0.0258747844855503,-0.105350900097493,0.11037846852686,-0.312996635184415,0.0910804849893527,-0.344355345990813,-0.0664837879891258,-0.147969231486405,-0.0796602371495892,-0.0204145444396675,0.0120178876498969,-0.107953559179999,-0.0041636589100371,-0.0940082459074704,-0.151429609802943,-0.159686532952188,0.0713681228850361,-0.348125883941006,0.0720719073753277,0.0137744519324898,-0.0850914668112228,0.0574539528563862,0.0853666083169334,-0.0645081682107431,-0.133750974070203,0.143331213979433,-0.0220766478685085,0.052098227336409,-0.146201093007532,-0.0113043422783384
healthy,0.0724432099629381,-0.0059022314547176,0.167834707909977,-0.11221658041578,0.108490209735245,0.0190979624431505,-0.114936198156624,-0.0796701474199477,-0.0173940991807555,-0.11829799515494,-0.260069466088543,-0.0586558668604911,0.167191200624727,-0.0877645410049487,0.0426090965149712,-0.121938986233033,-0.117240700101254,-0.256667018847748,-0.106632758528363,-0.473334321597748,0.182066186682917,-0.0439623323255521,-0.040173334703009,0.0881623593555945,0.0964785277655102,-0.0222825053278539,-0.0340968774601957,0.0550520505723897,-0.390991474177309,-0.201817590332742,-0.397046358818761,-0.140039077210148,-0.0672087072533918,0.291825366699417,0.0142372425177366,0.0435638879724675,-0.0461258336763466,-0.149371743319666,-0.0391456564958537,-0.236564125277581,-0.0077436248793503,0.0116412212199385,-0.138509323860297,-0.207607288612741
healthy,-0.487878746787607,-0.600969703137381,-0.45088717662683,-0.517847690640938,0.219384277406409,-0.371013427759686,-0.519974736443414,-0.473171225632784,-0.281693114840645,-0.590401258382547,0.157676928867996,-0.558705667148159,0.0776680162124898,-0.533127524606631,-0.529258196293805,-0.0471552922206529,-0.100410822006287,-0.166719953253906,-0.290343900062338,0.0978779457123523,-0.30399385621968,-0.309687500582613,0.0137232509739451,-0.224783124560716,-0.470465920875572,-0.28570103483732,-0.227707287733981,-0.616693821311304,-0.442932915962291,-0.534957984781859,-0.174364236671595,0.417610959729139,-0.187629703290227,-0.304991680080758,-0.484726612865873,-0.676152046898619,-0.349328786118573,-0.351996079154309,-0.587476580217838,-0.0876126207430646,-0.284701368623609,-0.200111328167785,-0.548776192033598,-0.411025740893255
healthy,-0.157309610674082,-0.111971914409056,-0.28181659841039,-0.0916484182743319,-0.0313629900318573,0.0493627534415677,-0.442345086622425,-0.237855201319824,-0.574934787531726,-0.0209189716087671,0.405448969931938,-0.156930055715687,-0.161522417100952,-0.313173716524259,-0.181353200087215,-0.0779856298798733,0.0027644989662984,-0.284343349015574,-0.0673949675919907,0.223863436580954,-0.358286075979857,-0.173783481170471,0.108750557977623,-0.0696408609181255,-0.0755403198814469,-0.16888784928849,-0.0336974826194788,-0.202208417688306,0.113998632951528,-0.227093515885384,0.114254132509124,0.537927301540005,-0.226860252764785,-0.428373109328347,0.204070317889526,-0.0942535426259282,-0.119102013077435,0.113820841723542,-0.221347275113887,-0.035526785411358,0.0901598311329663,0.321966394080088,0.210096678532419,-0.0251799254421622
healthy,-0.367102991195567,-0.14380193671554,-0.246423468921548,-0.156763543900144,-0.207473332756535,0.0828882349979228,-0.282545426234944,-0.225115796532032,-0.205019655578762,-0.0994235193684691,0.385863942518058,-0.208076792593109,-0.0099820929195669,-0.129026142921019,-0.277243375269602,-0.344570983120649,-0.24598687038603,-0.188025646811564,-0.0564055705701411,0.17597244152979,-0.524486763523536,-0.0270346567281653,0.256034072992235,-0.474479899481596,-0.0099692302745498,-0.126906765227182,-0.34621755806052,-0.219281866076119,-0.247171289122487,-0.304266324655134,-0.321394365578998,0.0819621745848444,-0.114922511168484,-0.508347617767773,-0.0623832157636542,-0.298865316336832,-0.242166278730544,-0.0976764616916486,-0.228469857051812,-0.231594870397089,-0.251449730364129,-0.511016605120326,-0.281600876382877,-0.0560106612561426
healthy,0.059922536531278,0.2430398998986,0.167829966134467,0.246175509264574,-0.406258161029699,-0.0530573414044091,-0.0292309290573316,0.483294174586959,-0.120025968434846,-0.0715682902377914,-0.535140866465806,0.258035306510084,-0.085919689062036,0.273994760357216,0.355418946192388,0.283097492483573,-0.0163240251033357,0.336475814791412,0.344882894151111,-0.391524440060851,0.449473962831973,0.187150132855526,0.0088194795372136,0.494269519780631,0.210137923893576,0.154088551452287,0.325581766172067,0.344790942318368,0.0700419840703182,0.298774959667275,0.391020444453377,-0.27664622228249,0.0616092440930467,0.226136107877167,0.137024476074255,0.627144037683512,0.457194944486889,0.29932109584412,0.438875888776719,0.0554940073258016,-0.105437261478778,-0.189784937178209,0.217914468029176,0.238101199049852
healthy,0.313252053454042,-0.0819038201758309,-0.13048658893235,0.0188261512028613,0.572257563054648,0.246024728810998,0.449220266361524,-0.148865395056662,0.358261964738876,0.420487389359915,0.493335055647244,-0.143037822247388,0.52051776686617,0.245096633381338,0.21489500142978,0.490426818856203,0.430834927985882,0.380821918532222,0.126014301773845,0.398164502504933,0.50878062267835,-0.0021893002123898,0.421537582136244,0.64029285556374,-0.0119551157123769,0.481359585379361,0.319694645956076,0.0960461167256761,0.118375068947948,0.177338410779729,0.08870964757398,0.450284951582599,0.343401817427743,0.647706141033388,0.176564840427325,0.0996309609454466,0.167423170321956,0.21780234309318,0.0447342702113801,0.302488955473971,0.204572407509749,0.436801649357773,0.0932651211026098,0.146182552444065
healthy,0.0432275894896944,0.150067968394629,0.0737331973274292,-0.127515033073365,-0.0201238354366844,0.157126021221211,0.149970166860449,-0.123200946644682,-0.0745100105506599,0.096440160511596,0.0173033900676227,0.114974094978969,0.170199336583027,-0.166387124011246,0.116736273584978,0.116263794469168,0.0482447097707894,0.0608588041120466,0.21741813640867,-0.132595118118861,0.155325007677697,-0.183777610041884,0.273519221010206,0.112046248622029,0.0202187023294227,0.234601078124733,0.237440595651869,0.0533813324385359,0.153976022809133,0.103890948201756,0.177929925685327,0.138668122103139,0.122322261311931,0.245507749704519,-0.139591832637209,-0.0865149443587295,0.207542406163144,0.141564514837628,-0.0210131210664856,0.199363620689118,-0.0922417014544563,0.408071927431691,-0.0378180095932598,0.0261035114894275
healthy,0.463478162546099,0.353491307762457,0.0338724606004567,0.318649573678872,-0.431011240181625,0.240117832160501,0.110067077595909,0.342846333862393,0.371979645126787,0.353068476458921,-0.12566027201492,0.305057686396366,-0.287315836783484,0.538981247415063,0.268542107165162,-0.387335558478897,0.0079819656489535,-0.148832246093272,0.290762556679476,-0.165969077911279,-0.440249030737175,0.22769969925521,-0.466588144265846,-0.341262982222817,0.329805960733517,-0.212916071427934,-0.0197032772194854,0.248211460410355,0.149485216384704,0.286370531033509,0.018296880909998,-0.0793659637329813,-0.0083552784397026,-0.16952667104201,0.255922574479923,0.108657608541042,-0.240731884163761,0.242426351352822,0.3804811681936,-0.204640105426662,-0.0064483861438493,0.0402032321522989,0.406951687371608,0.174061027326941
