group,CD101,CD11c,CD124,CD19,CD1c,CD224,CD24,CD257,CD305,CD32,CD35,CD357,CD38,CD39,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Mac
healthy,-0.135189318210757,0.173902568802457,0.10979346026876,-0.0863815776337548,0.009597425137339,0.133390978381009,0.0753758666485525,0.137586007107859,-0.061941300240451,0.0104730706090632,0.104671760758836,-0.0482622058341759,0.140839912528778,-0.0784870432114497,-0.0200180376917021,0.237374542703617,0.0282497101648049,0.0064110470499466,0.0662523713204119,0.0729836195493402,-0.0105797743365749,0.0087090896906127,-0.0354238553304928,-0.0945391911043207,-0.0284695483079441,-0.289602703226323,-0.427753186147879,0.0632912800619883,-0.206626334136316,-0.0479496422278981,0.0657890878269136,-0.112894096685765,0.0518617296565207,-0.227118070625863,0.215904748737143,-0.0505777779304005,-0.11344058137063,0.216639732069095,-0.0547470978731694
healthy,0.300973724356017,0.20784128412455,0.129209200061912,-0.196534277737957,0.152908900386352,0.277570943204708,0.0943082866178395,0.286155988943787,-0.211243144413897,-0.338786988001864,0.0626192363130568,0.346444017195087,-0.0373879581408083,0.136149880175321,-0.19745401448167,0.234859616998302,0.278235623431699,-0.0121439329580234,0.14259119188285,0.288827162507707,0.212484276731569,0.112012133811898,0.223648368804561,0.241193144699476,0.185650861785882,0.231675791810303,0.172996515470392,0.251559872927726,-0.200718694657101,0.0796360613829555,0.322835443771358,0.0806118449540064,0.380189723177722,0.335338637431329,0.195250711419745,0.223522349351541,0.0432143306177377,0.0372100845058366,0.126324127190091
healthy,0.18147456525246,0.184208327182359,0.178577858250657,-0.157225345294789,-0.0603726585479914,0.250992550743514,0.096326268240298,0.12366166587045,-0.266808927065541,-0.279867639291686,-0.162745897730958,0.282396551391574,0.0184615881402779,-0.0431606359061649,-0.163789670097148,0.0918212382213394,0.458551153958659,0.0094503168077933,0.0953004377806319,0.205575903199758,0.166669096900597,0.0628340145991053,0.201146025649864,0.116945225827576,0.100173065578096,0.135776186109465,0.121280414430965,0.171194413027244,-0.5471603480765,0.125725363371426,0.0299821231883791,0.0300898451801917,0.237967738049604,0.0954765868365422,0.111689241387438,0.281909788873838,-0.0482860142783539,0.011622011283932,-0.0396324764633288
healthy,-0.104756620082371,-0.0290395096193255,-0.484495902895754,0.409888776283462,-0.574634179753687,-0.0853972454512426,-0.115574230293496,-0.557197364578797,-0.297939223836425,-0.294780428698111,0.596856128524679,-0.40798832353789,-0.3483894544352,0.196924425203965,-0.0132696231923476,0.578062957866104,-0.0624433015790314,-0.0477863540128989,0.610839262706915,-0.390272128962741,-0.393661894964379,0.15053393537388,0.372772754443878,-0.372954519727047,0.369902220060384,-0.583203007647475,-0.378430966994762,0.462700820823151,0.206624346266178,-0.0991961937868661,0.507715729303223,-0.421375970766822,0.039056015689169,0.325243393696572,-0.366068614687314,0.116634213395378,-0.530552599813855,-0.116647475455924,-0.19716655912264
healthy,0.0326281752841374,0.320109709468725,-0.0582373611400948,0.320015179726257,-0.606347950115093,0.157490507767509,-0.177456015368463,0.288962235684278,-0.15894802064987,-0.244491756426223,-0.0140937885325072,0.203107508919653,-0.315438864809713,0.0844084841287864,0.183263994265555,0.245271552668422,0.0975559443004294,0.0586307356053269,0.454359562855014,0.317112985789515,-0.101223188036522,0.112027057220347,0.251695722135437,0.17046529682346,0.378730614293424,0.388942338488836,0.136748555854251,0.735166911800045,0.429309171019624,0.0158500733821946,0.336350126079932,0.147291502868845,0.416398003730774,0.16380063081196,0.34196963965982,0.342305378355381,-0.265092585249445,0.201477646427875,0.10731283630727
healthy,0.0785333943181698,-0.0189785102453204,0.101597825670079,-0.0688631255191856,-0.430107196272593,-0.209478060557417,-0.21741570702721,-0.103229741887046,0.103101699836698,-0.264660355516087,-0.0446100178159486,0.0232430086454072,0.133500248565139,0.0683470142977803,-0.146523937410916,-0.273760191666313,0.0537545189860682,-0.114802538898432,0.0159810287968819,-0.0670692790674275,-0.109287426579583,-0.253206487389071,-0.0115231907633515,-0.0811257166661547,-0.186088884434827,-0.132381367002639,-0.173910334542946,0.467196566403048,0.36195313451934,0.0453622377450009,-0.3194880948846,0.0205586155621402,-0.143257978755897,-0.112627945624512,-0.0228593990253933,-0.0396460586430335,0.0680531916626525,0.0887121734643698,0.144301387386542
healthy,-0.46991484854493,0.0197907875632485,-0.0502036740379335,0.251459177810305,0.160049167618842,-0.128927409149329,-0.111129120923927,-0.195875189293874,0.188337859460783,0.290562996809114,-0.14414240169285,-0.259226454812931,-0.0241067926273502,-0.157019872864959,0.117353220483587,-0.150192136476533,-0.309851213336964,-0.244658895310113,-0.149732393121903,-0.407570295468598,-0.302135335841344,-0.090336726077884,-0.200814912501902,-0.263822998362678,-0.242682530415045,0.0307410259862454,-0.368062747313754,-0.0013959080889963,-0.33185221012688,-0.188279974405044,-0.184518753542035,-0.287666079409688,-0.33749697106316,-0.457162466334975,-0.231702627646839,-0.251185325649264,0.0194114548453634,-0.303141703842533,-0.0889491975534329
healthy,-0.10268086096046,-0.0537779456478513,0.173165810450364,0.0594673181883978,0.186063619826106,-0.0567528027836152,0.144919413147052,-0.247392935279731,-0.131270023502658,0.18867944400979,0.0960290115674624,-0.189655376526377,0.0121884419971406,-0.0863596161710867,-0.119978473013945,0.110638863550958,-0.247664586526597,0.0601819052383824,0.197292630448617,0.128331750584836,0.100158110097304,0.159572551904025,-0.106697342994663,0.0471956452277099,-0.0239160388783803,0.175627498010709,0.0348059716679617,-0.0913147222322577,-0.302371004475325,0.0658119798427096,0.212822445729259,0.113089880728765,0.223829392451895,-0.052729599605796,-0.0740475141388966,0.165943928138337,-0.0516563541138245,-0.0893277859100766,0.200885635002304
healthy,-0.373509414216415,-0.253385230220224,0.0544823599197344,0.165731901266516,-0.0693299889893553,-0.122632944979054,-0.2013175133875,-0.217435021094642,-0.161471970326628,-0.105343293890981,0.0291711647208839,-0.290118992194356,-0.172017894144197,-0.0188523394967075,-0.0144591121876777,0.0122161303871131,-0.120961679404863,0.094233255412305,-0.0255532497740898,-0.0631221257641845,-0.0307425777896574,0.0284141297925355,0.044155199549891,-0.120457283248341,-0.0826389921709453,0.0646566557847659,-0.17499024112058,-0.291159347554001,-0.225364376739691,-0.0730808841531094,-0.0798515898534683,-0.10826911416643,-0.28227026581672,-0.106167552629641,-0.149579546936746,-0.100267505450503,-0.202688480005485,-0.35312018872753,-0.0318446497140797
healthy,0.0982599665044533,0.0585418375660724,0.571167830112197,0.0522929226272557,0.283448931256512,0.234457222788647,0.648480075365619,0.271490471536661,-0.119062600220922,0.0130182042861189,0.110638354658372,0.283929934862883,-0.126052860118539,-0.002635131835929,0.196436332412728,0.160955612525203,0.233196249885421,-0.204253528041119,0.0396344738138472,0.363584969747193,-0.264451287873963,-0.0148239134136759,0.241057282232142,0.325295134081165,0.11186305792739,0.314942825752978,0.554442625579253,-0.103610148111646,0.175279271255851,-0.0816728467480936,0.462087069810317,0.53136553802094,0.213635373330929,-0.0621045218404594,0.525926286600314,0.311146290410626,0.0025588833904164,0.130863551122003,0.473315931411872
