group,B7,CD11c,CD138,CD154,CD1c,CD224,CD24,CD269,CD30,CD305,CD307d,CD32,CD326,CD336,CD38,CD39,CD40,CD49d,CD49f,CD54,CD58,CD70,CD71,CD73,CD82,CD88,CD95,CD96,CD99,CX3CR1,Ig,Podoplanin,TCR
healthy,-0.133696953274765,-0.356321342521543,0.0503981982576431,-0.0628305619181884,0.0249017590839654,-0.323184089280146,0.240856785690752,0.0326705033873322,-0.0166402041189986,0.0626847908572687,-0.0445571367412188,0.156206031016667,-0.19027754812451,-0.251535374294634,0.351678475935178,-0.181368707961593,0.441156852693799,-0.109380069798204,-0.0578566180246349,0.126611794233823,-0.241831004969193,0.0146882386009469,0.198042480812522,-0.0308694470126856,0.0040376416185385,-0.244322645306655,0.0987526865025123,0.0120637587045996,-0.0811783545132684,-0.0076142742014027,0.209279434156933,0.0484473733646242,-0.233156565878571
healthy,0.347887996326186,0.168922031725852,0.261099802222849,0.287987605904189,0.330417809044165,0.165302498985021,-0.187029750313199,0.264734071110584,0.281694378713561,0.507939356339669,0.406005712297317,0.450876728561731,0.335116969308254,0.252684271868042,0.165568057037492,0.277458059625072,0.517208455874995,0.180400411232569,0.208736464846551,0.0414249376188858,0.244148974231107,0.23162836828583,0.0607822974860644,0.226445894778764,-0.081552512505039,0.357473112590003,0.115372300210903,0.160763291381114,0.0851351704284483,0.243242408803542,0.0295687088898216,0.319334226727719,0.249961321956716
healthy,0.413834992105355,0.296258257321636,0.137653594795888,0.228747694871683,0.0523683444978846,0.246384047480564,-0.0114942345848681,0.161108869934264,0.0578773346132069,-0.175982166156738,0.0733866567150753,-0.019245506084571,0.330215048706504,0.385492005190675,0.0461732011716742,0.0629705064883736,-0.0114575559248544,0.0576813463194083,0.34261993814705,0.0107978177024933,0.188016910032179,0.105640917598509,-0.0436282008325453,-0.267547692250824,0.219777214931329,0.0942627860846618,0.263697659383342,0.0920023674019108,0.274839020482381,0.181654941582954,0.0686659162552314,0.152747449968279,0.0791106073684643
healthy,0.622382322975184,0.382513357560532,0.612798016052685,0.61154014250155,0.556337907125008,0.597921955236456,0.379023689742706,0.666300975013442,0.552241607260401,-0.349615991271993,0.615303012631204,-0.121838064674305,0.689913307766801,0.563447502447642,0.0665369765767933,0.0955922113094375,0.10210690260345,0.193828451202555,0.576467728538418,0.20324369444781,0.750188424971566,0.650472682274246,0.22387910872508,-0.154405621827829,0.303942367742719,0.49089971107014,0.719353555126307,0.660864729147018,0.3577096201919,0.681051247610716,0.0921861174705527,0.684782340786534,0.63099656739411
healthy,0.369977721530866,0.268879736566358,0.183926652828252,0.266048278936239,-0.617017105886349,0.28846269096234,-0.206685177814548,0.0957096385741763,-0.141983970195251,-0.245091835623825,0.193547068716014,-0.430444556567459,0.257936021125041,0.190777854579936,-0.199806545977987,0.0071371322544069,-0.0329516403908701,0.517130446952838,0.293757052475588,0.219221891119459,0.220211978775831,0.201713590006617,0.759698230191691,0.38762684608354,0.445138811496431,0.268988410365674,0.513901668516217,0.269152828694751,0.22462469924818,0.471065082693983,0.201098750995006,0.347210423016149,0.162664233179595
healthy,-0.167765883055665,-0.168017819850246,-0.0110512637009443,-0.0032985060362253,-0.443839978284448,-0.121369837910876,-0.109485954841559,-0.0489326045450288,-0.0442300508531192,0.280624921547693,0.0514923380942355,-0.016961811624097,0.0658005498828468,-0.0622397464237564,0.109636902890799,0.178156770938844,0.275083295235521,-0.140557131495895,-0.0157706755210091,-0.253978510398839,-0.0982437159189621,-0.120336686341091,0.287126996116655,0.688061892674707,-0.397712287247855,0.120219058887949,-0.156658116358153,-0.132468727865724,-0.102803484320541,-0.0531398046993323,0.0284455162598249,-0.112275444656963,0.0816537688326449
healthy,0.107334149862072,-0.0193820277512709,0.127915348227162,0.0566306757095189,-0.145990794787458,0.198899405414734,-0.34655339352054,0.0362725684676675,0.0219126710155984,-0.190678267793745,0.133137712230995,0.0250815406514176,0.0179350401627051,0.06285986897784,-0.235098939316525,0.0491767327685064,-0.301825845973451,0.0625102703881292,-0.165238354892854,0.0040247372151666,-0.111514495967995,-0.144038776679625,0.372906875203306,-0.192053263235388,-0.060608112748589,-0.120745354010141,0.183724035829892,0.164611510718724,-0.074050186362869,0.126675019609608,-0.411723796682705,0.0159925295749336,-0.0003329155467699
healthy,-0.175381245214078,-0.0045497415945728,0.0265866282498903,-0.0509570029024444,-0.450887503098317,0.0229600174526751,-0.318558015931464,-0.264078068241336,-0.218664009136277,-0.602825738900592,-0.052141536514139,-0.440955735580923,-0.258273156164261,-0.301633716600482,-0.481310975821866,-0.494568727794603,-0.616559716337373,-0.5385751954061,0.102800486521116,-0.486330595660963,-0.132650873823746,-0.176742871340543,-0.174265783719519,-0.586831070762058,-0.523642203678037,0.0191496186432367,0.020552288391752,-0.11442901489962,-0.290548123716201,-0.159394918227176,-0.615193133119064,-0.212308695238542,-0.250608392563707
healthy,0.0661159077575793,0.0967506096279796,0.142116426687963,0.0582748457197069,-0.0643091731457503,0.0980010678696144,0.122473676182613,0.22085696326177,-0.0423688324740067,-0.211736079830522,0.112726481092162,-0.43106006671992,0.0505576582974555,0.0529526726411151,-0.0319328971059961,-0.19322973723056,-0.248947034700919,-0.126169170759568,0.205315950343239,-0.0507518799645735,0.0882703168742901,0.0870784456343469,0.137316871418275,-0.0985859495828158,-0.0356783699345284,0.147526385198056,0.0770840239239045,0.256200280878421,-0.115991261826697,0.0137882066443816,-0.512448649510572,0.198587301158067,0.0891035925867089
healthy,-0.230361200807431,-0.0443537502956924,-0.158220209819724,-0.279712598832288,0.241099312829134,-0.199309685799684,-0.24064450190108,-0.0333813304722952,-0.263608215383192,0.254162618033409,-0.138365085381926,0.475062751722356,-0.455692486465923,0.0265478889212708,0.0167932264302659,0.152310620116699,0.127136238275535,0.208233427806597,-0.194689924678818,-0.0781973814648326,-0.216118652926856,-0.142117856721635,-0.202023548982582,0.0061286458481066,0.0825300500342241,-0.215237974121011,-0.219359574721615,-0.0165134302507328,0.199431352312762,-0.20935127765059,-0.235432564043387,-0.171353412187597,-0.162740829248996
