group,CD107a,CD11c,CD144,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD32,CD336,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD96,CD99,HLA,ITGB7,Ig,TCR
healthy,0.110975896871575,-0.112513769191699,0.0723621122977034,0.0246578368633146,-0.127086109075634,0.0913592300991117,0.369786587758128,0.0704073562167137,0.0839629797200877,0.159204498965126,0.0539137581295429,0.210818411838402,0.171421797082975,0.0520436066004633,0.0982691326695209,0.450669404591387,-0.030419514145801,-0.132114723734185,0.187213140170558,0.227865670723545,-0.0859452530605207,0.198133428119706,0.0505766231733648,0.0894784468879827,0.127430059909479,-0.356233037462301,0.397067264263607,-0.0809853026457767,0.194420944748235,0.182243181497485,0.137437183961643,0.0681068333952971,0.110939393359526,0.0149773504026548,-0.0085841342818246
healthy,0.322748516562722,0.162631770366739,0.300819789218996,-0.141847075070269,0.15182860687755,0.332793894322526,0.0137826905266862,0.258688983030001,0.307930505491084,0.0064884777009446,-0.263237736434103,0.268227266023292,0.101418065645226,-0.0550471811356283,0.155668152694542,-0.0325065944051422,0.112298623292615,0.231257221181866,0.0202298710687139,0.321792109398462,0.230502346189324,0.124428419450244,0.337869484520454,0.291774555703479,0.236794566178728,0.176219834706533,-0.0638091704713548,0.165862463337536,0.332920592950309,0.190529022828048,0.246327059311036,0.0596150420468791,0.245505768410298,0.218708695581942,0.30525334631575
healthy,-0.0453489705955366,-0.120124311678093,-0.0805456368880859,-0.0876118170357386,-0.232786541787778,0.14613615627751,-0.222237779818226,0.0339374188190679,0.0069346115204764,0.436146154839628,-0.248169714444491,-0.0611062184767891,-0.142257427583041,0.26769302803403,-0.297167198704708,0.223975200970302,-0.291679677581808,0.152467332718603,-0.15871115565709,0.0004826881621921,0.0324734444166764,-0.132545341578546,-0.0142048352788613,0.12158580086287,-0.0266091990864902,-0.0259908604652007,-0.0397288800551414,-0.200342425177141,0.116620917065581,0.133449549207659,-0.0819129548897654,0.346354107414366,0.123622458043224,0.0519628768975803,-0.060484394160992
healthy,0.382255519890901,0.0020868738684491,0.412611880701078,-0.473862055948714,0.487225981561452,0.030033258870222,0.0569733978240387,0.422519586293287,0.473551869370946,0.335472816719899,0.0336854686196712,0.267968634761871,-0.544379798352679,0.286239296103982,-0.215698977617201,0.0271276475549837,-0.598762548613851,0.102181956917113,-0.566978134459833,0.364146366816978,0.303271659976062,-0.359397365058554,0.370652363170589,0.544207812504078,0.34286382511275,-0.482260850327008,0.0057445067864853,-0.507643524611508,-0.130042227078656,0.252608693468771,-0.311201013764704,-0.0729063982847034,0.449097915715413,0.199130690434249,0.355465493753492
healthy,-0.500585928843209,-0.623453245987584,0.0193709711056515,-0.247147873544457,-0.112828682713724,-0.46751198931756,-0.594988452381467,-0.200933157722326,-0.110652840772166,0.334899346109212,-0.15842163771507,-0.381270113569184,-0.473363377511809,-0.0219253366292638,-0.39149549459507,0.0406938596231089,-0.543577329316047,-0.347280033092999,-0.534728880725391,-0.36128403958824,-0.107478553589341,-0.457080937430696,-0.516796958796637,-0.194421647683622,-0.611012245409716,-0.313112339471327,0.0384904351887264,-0.798631397096539,-0.373477272859535,-0.221086437659796,-0.366736127361953,-0.297776873667497,0.0048198651863535,0.301979659996269,-0.289904236649685
healthy,-0.0998240020075671,-0.24180027868112,-0.233439363877508,0.15631069571719,-0.257140047417459,-0.191753617049212,-0.0179003482778682,-0.170834834564643,-0.129953330788845,0.273064148037345,0.0526270256091273,-0.148585845376012,-0.111164424635371,0.0533393632661755,-0.177553598170634,0.0838114669714791,-0.40286807615552,-0.114999532033762,-0.236349738534816,-0.199886412384012,-0.0665789378382775,-0.243533778966103,-0.115063379810322,-0.124793340124239,-0.316321809515197,-0.264334177878501,-0.0547880086293301,-0.225105127842629,-0.268966868655159,-0.233196315040661,-0.227129766702097,-0.183293058639652,0.0277958073939803,-0.176508144552295,-0.130334330924736
healthy,-0.138098342904141,-0.284019942689098,-0.0699932783943141,0.19811935221418,0.302468021523734,-0.385513651179817,0.2755415593583,-0.220603166407905,0.178838839678875,0.436323625740783,0.142993984024318,-0.342105901432345,-0.225356238004274,0.255281370353376,-0.558488544690611,0.349977430757402,-0.540879755735113,-0.205284582815037,-0.238902887919723,-0.289316014253728,-0.153636956567762,-0.331651329553003,-0.234712395376593,-0.303571877612238,-0.359033743824411,-0.425951382585167,0.169964380907521,-0.375757313907294,-0.442048195719424,-0.237981024210142,-0.36635355358472,-0.143779928071395,0.0825559681618995,0.376097384302489,-0.329453225083519
healthy,0.304072077332943,-0.0701570153883136,0.234165061073792,0.417721649713624,0.58533347355331,0.169849624657326,0.343703850176158,0.23154046936894,0.407939469777948,0.416315388765594,0.293508687552293,0.414506522154424,0.398220513308585,0.5380799692542,0.271539688192267,0.286784266256045,0.289282079207092,0.443401708640574,0.295311466600524,0.0713254361145196,0.446632960914546,0.114446312038968,0.0737390586026211,0.225339688747023,0.278977141734081,-0.173648792353085,0.280957189076417,0.311215706685019,0.179798496460294,0.27017031897014,0.0248926536210103,0.0115412130472152,0.397555248391396,0.397650594631479,0.277923958048363
healthy,0.224924068881931,0.231465422433304,0.301370119888225,0.187633693368091,0.2512143842174,0.0927366621881819,0.432839280429385,0.276711924421643,0.472237867145741,0.217740909260382,0.454374502713058,0.30874749887405,0.268629864483342,0.39414015096885,0.18080984833466,0.211308075074248,0.371572870127724,0.0841294235300802,0.320524337558883,0.0991843358205974,0.248639196271257,0.319752803487494,0.218270337082014,0.172054931694136,0.348088910355133,0.34955831401053,0.0368836961272876,0.488381437398369,0.330015138971119,0.185884046719384,0.293480002386987,0.220151426091149,0.376066389260715,0.379359117601116,0.0897933744965331
healthy,0.250305125215264,0.140858307855484,0.237683146943855,-0.0157081453628384,0.206926105880309,0.0125226254541512,0.177128285988492,0.431005898018812,0.0636680859188219,0.393931757423188,0.278060707173822,0.148668177959116,0.155319228655022,0.256977829139686,0.215132163085247,0.197365841872094,-0.0976868969099503,-0.0606656328815848,-0.0788624402039626,0.116486400780491,0.164071897293673,0.0089280474900793,0.0943487916207937,0.228016148553928,0.140288013072858,-0.103068820274072,0.0974454689848959,-0.03979308685537,-0.093938233536423,0.34914109672978,0.0270554352572299,-0.332145576882979,0.0545553938836779,-0.201828347269622,0.0990776969390824
