group,B7,CD107a,CD11c,CD19,CD224,CD24,CD269,CD30,CD305,CD307d,CD32,CD326,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD66b,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,TCR
healthy,-0.132673181936586,0.0443953218924971,-0.102277679243046,-0.210267420718872,-0.2116933163777,-0.0621047714386271,0.0558043490013953,-0.573202186347279,-0.130427755583051,-0.0203567749328891,-0.221263428886238,0.056249338919257,-0.283480431839698,-0.172989687422759,-0.0241011463899765,-0.22121654526772,0.097078423162078,-0.112201530307501,-0.0169335701492444,-0.312666632648677,-0.0870987386689213,0.0853533775731599,-0.0852451613746934,-0.280064670032189,-0.127237495965875,0.269514949336131,-0.291093148421719,-0.180653874235518,-0.288998173959527,-0.111268837527999,-0.227902165809813,0.0880776158856337,-0.0074736866785072
healthy,0.25264318780674,0.185924028726698,0.112063436424631,0.0947143690412479,0.219074942399912,0.406371890788493,0.177184739355258,0.226061571967778,0.289051147874996,0.230464694508389,0.248138915930893,0.188970900556074,0.320487478383269,0.287378524583426,0.476216638460873,-0.339196653539523,0.0936110511762877,-0.0132936169644296,0.152460212319785,0.216957247951682,0.233112756402212,0.312212820779096,-0.0104225967003379,0.16143452807676,0.112068017254176,-0.208269279518201,-0.392844918892304,0.185929621679015,0.285009980882539,0.0793696919922553,0.0540856897928402,0.2275094568992,0.127410301678462
healthy,0.314810502474966,0.276956728325895,0.472024256464677,0.0131540484081466,0.334256295089852,0.295613765714651,0.237051666996621,0.279756326572626,-0.383402547193555,0.154861388236061,-0.306255807428262,0.279619445776412,0.131007188788128,0.274521027449107,-0.0339616298497196,0.129204378130628,0.182568660219102,-0.121696020376552,0.429505923522186,0.387706384177396,0.260661458362586,0.0108974483754673,0.367419169412184,0.327784887926527,0.1637941342526,0.287923107758594,-0.331738998451826,0.409107541082305,0.0886842752743295,0.403325754784383,0.358667956947845,0.369286756572349,0.0692217814474063
healthy,-0.277247564793253,-0.299969764073594,-0.134900366536649,-0.0611561859433852,-0.337606854532094,-0.3936710724527,-0.433882822955809,-0.289163594495526,0.170123860661206,-0.350562314835936,-0.0221349463372783,-0.31779935783611,-0.291180088234325,-0.164942896200873,0.0424116161374676,-0.148543120899129,-0.180657166559165,0.0315947892398144,-0.510337280670548,-0.368474457590729,-0.216857416452988,-0.235486607940366,-0.372971721749052,-0.35400556757375,-0.205086635725373,-0.416686340296825,0.278199131257908,-0.396713206193956,-0.258213179060431,-0.544672258625853,-0.332524401723421,-0.328970673709744,-0.300839159116374
healthy,0.210000231329907,0.23023331507428,0.148515173969486,-0.421804045578153,0.353543922642615,0.24698169303148,0.314338614164094,0.0443936546810486,-0.595209609242067,0.242939797790631,-0.279821848822941,0.432871400815432,0.337593214648656,0.0275221223134751,0.085699467955253,0.0409195582586,-0.0650507948061823,-0.203280463500124,0.400431857513773,0.219462821163606,0.0794492626954933,0.0151645225522879,0.0214609665844725,0.482590192730339,0.218191996865522,0.132218011331353,-0.359275354798185,0.553833307574908,-0.123069797670041,0.380455476319669,0.0598810596232554,0.248384963772959,0.149930658716449
healthy,-0.190994794164509,-0.355550146856375,-0.432505447424446,0.0601170332181178,-0.250108798276384,0.284061893747233,-0.28502367179137,-0.0168107529774225,0.0825994468619931,-0.163041234223666,0.0717898660172016,-0.381215200690715,-0.200630216054039,-0.0115391407201331,-0.124552510725653,-0.249428096068213,-0.242063355393614,0.152948285573424,-0.14697515976015,-0.27289384419781,-0.288109639808062,0.002660906595565,-0.188551085648913,-0.29967115130951,-0.165888614200538,-0.680272265157009,-0.0979647985576605,-0.111841289047156,-0.307368706178912,-0.415918822287668,-0.349732083666825,-0.279499397315085,-0.320587802696985
healthy,0.0859698684404815,-0.109786534657206,0.232822776238904,0.0229896269590595,-0.0665001033209382,0.0983215712104071,-0.109081505900949,0.163771831207761,0.090885856929988,0.147159203262061,0.267558064956778,0.0088194325937705,-0.242636467446984,0.159009871324946,-0.168186925307095,0.15969393923566,-0.0266517329205723,0.197096149068359,0.250158102961237,-0.050917456607058,0.122754164327691,0.0161637526278954,0.0104188761779716,0.018438890904863,0.155845112955684,-0.292941283247945,-0.425948902686559,-0.0744372804137732,0.109687837136403,-0.111148958920733,-0.040792558803405,-0.0540366552109236,0.0880561621206456
healthy,0.0698997681911248,0.291736765144518,-0.0882649869347136,-0.134559641266652,0.22503542328245,-0.0940321854255527,0.228425872328202,-0.0488048030056506,0.0258712162961498,0.207762938818854,-0.329859167849284,0.23571335200562,-0.126215207379335,0.232887629852625,0.186933604977884,-0.0974211102176919,0.182150603260105,-0.145442481895074,-0.245856819481016,-0.348614162540274,0.160347145204422,0.0547593405672175,-0.160410282267582,-0.0325007879478339,0.0830093493637243,-0.261810003156901,-0.0408448701127325,-0.285611021741468,0.0012721774623129,0.107184947738442,-0.0095020344467297,0.16697249148735,0.251766409055576
healthy,-0.436949147814749,-0.473842673758824,-0.349909862448339,-0.223008445974723,-0.208401196488918,-0.49729004195693,-0.351392174051909,-0.49261180649405,-0.141943106193992,-0.437539936461896,-0.402473853226922,-0.310340769106241,-0.178275535523707,-0.423895711919988,-0.448999911804026,-0.152072841562497,-0.185630085509541,-0.15518914517456,-0.285389319474183,-0.377095220064951,-0.142458987888293,-0.290546462380394,-0.357830013219824,-0.309071324531168,-0.155237033340759,-0.38409640304726,0.164863238891674,-0.44228535221164,-0.318789413276621,-0.369455972653033,-0.318145191381752,-0.350699463239967,-0.247753431846286
healthy,-0.342735007670073,-0.410106735354722,-0.36173231509167,0.336052967891434,-0.456812748709836,-0.249045033683068,-0.235399443239082,-0.170390826430276,0.392104709849465,-0.405073247005031,0.449534866755044,-0.220098451516762,0.328976865911844,-0.222866400836696,-0.134864120899851,0.0557593896482586,-0.36070763815426,0.216575704032329,-0.101331174929389,-0.228965306416917,-0.574959677666098,-0.0263941747820256,-0.197135393430372,-0.435690329443708,-0.383132657336686,-0.0503434888943733,0.133604479488725,-0.164857074115104,-0.450099076192911,-0.58356188820396,-0.122056906785457,-0.43103532287456,-0.318004096464854
