group,B7,CD107a,CD11c,CD124,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD307d,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,ITGB7,Mac
healthy,-0.160428760438324,-0.109673071606423,-0.0994481909645569,-0.306170092873617,0.112792860674016,0.183038361250991,0.0551926793652142,-0.266585153330367,-0.228981997518742,0.052749638308395,0.0708022457884258,-0.0657809834608235,-0.1035747002641,-0.0318457307055216,0.303674805938958,-0.119912091059541,-0.157214189047482,-0.260393977680982,-0.126038978523043,-0.121156636910221,-0.147235294264596,-0.0415915837264184,-0.074756465365388,-0.125949806614274,-0.0649408980021431,-0.128543742701463,0.210489933195847,0.177575608991914,-0.0744149585574277,-0.11459543163966,-0.0026463212458294,-0.0606386771105131,-0.059018180163497,-0.0415118076055934
healthy,-0.138322662031931,-0.202291013973603,-0.119898248513475,-0.0789161987977862,-0.0151372740321814,-0.101382859207332,-0.0976440890239448,-0.242054862118622,0.271438812145886,-0.157259386948144,0.101966236191179,-0.158008249033704,0.152762658089012,0.236547860307825,-0.300162236219741,-0.282950384206059,0.0557781781843758,-0.260228406584543,-0.102917708754046,0.0200473203801851,-0.185485080423058,0.0128158184714236,-0.210623662251572,-0.180717056293752,-0.304460992217944,-0.047238054914953,-0.110207087244188,-0.2610123778472,0.119295303492804,-0.233775907191617,-0.172429720054964,-0.109423476875844,0.0490228947957052,-0.0743675277240197
healthy,-0.116431441582085,0.141577274054358,-0.119766585913715,0.013567872864663,0.0762141598723266,0.0381235412901496,-0.190584911343988,0.169462759441293,-0.127429437905996,0.155727021105936,0.131187908695314,0.0492709281628126,0.260616363015678,-0.298395033727731,0.191552835542749,0.242353044417156,0.0144320182196164,-0.212555834905634,0.0626415577962365,0.0278999595129608,-0.0697632156049972,-0.138507044723298,0.103473565958862,-0.0872433428297691,0.0806372672997203,-0.0162531864690454,0.273345208161876,0.665187991741033,-0.012330515705439,-0.216506688773881,0.196919274718205,0.0310587367270761,-0.0653980000546851,0.0974270572477164
healthy,0.513467047517226,0.410214459729652,0.0299707669607586,0.352572692547032,-0.426220704962037,0.50468953499105,0.183911529036753,0.341061038798749,0.230301780178293,0.467598107065863,-0.0603962808211185,0.459602358926573,-0.358781957134298,0.186979746398242,-0.451628771062787,0.0189634636369959,-0.327476687559007,0.2752424115825,-0.155058976943348,-0.374517881882791,0.374360185013529,0.312715822027812,-0.255019773731736,0.496609396810156,0.62113788742997,0.498076797513602,-0.406880569836698,-0.0432692290220121,-0.213696349193333,0.143169072206575,-0.203545271136777,0.487388781230729,0.5288513537259,0.277742502378366
healthy,-0.400181929031583,-0.283122176773877,-0.291855603201359,0.0593886763520901,0.160477095701929,0.0410715288539498,-0.456277126616922,-0.429927398182522,-0.296737484120932,-0.232994935256618,0.418882520140526,-0.355708126288891,-0.181246120528043,-0.02268795703376,-0.192036438525244,0.244351992354074,-0.690852899976879,-0.340967589638265,0.180336794837675,-0.387259652267685,-0.247826974410543,-0.267369488250027,-0.236917775847006,-0.470840500231113,-0.367648067346717,-0.275485837243779,-0.331752278249232,0.240424401264215,-0.557129934405711,-0.7011660600012,-0.443779947381165,-0.474397192211827,0.0986654755794726,-0.174407185117499
healthy,-0.282178289827767,-0.309108454745912,-0.269567993610964,0.0299206509145546,-0.0463449422267876,-0.0572485015238658,-0.345262103117991,-0.273759032195966,0.246423753091748,-0.33089115286216,0.101712441099814,-0.360986947027598,-0.0680850379696347,-0.0471383097998405,-0.346353112995508,0.197079481903438,-0.14889752051853,0.0002582928986767,-0.0280635574045534,-0.158634032921876,-0.219468032475857,0.0617609015252604,-0.229735922120808,-0.23795873478514,-0.336680864677739,-0.285488210168013,-0.0599007217669862,0.0136728735569379,-0.132767744555286,-0.434553896426943,-0.240519945296773,-0.187063338500798,-0.50576406772399,0.0346628414661953
healthy,0.0962589063731197,-0.0648304153919916,0.0601558189960358,0.0205637464037967,0.183917015672476,0.121413219907414,0.108062667896525,0.0966891640574236,0.0741078067392992,-0.0867244136999686,0.175335590944333,0.171447615450945,-0.287928175761179,-0.0736724688502058,-0.338236785328215,-0.0733335622317731,0.0474700534977642,0.243543053682854,0.303357431341124,0.0423446195252574,0.160076724263442,0.144400526494679,-0.18364486422107,-0.0482674684040574,-0.0861767767150327,0.126471476412316,-0.154380787461618,-0.128284184444513,-0.0168806741452953,-0.0638869713925811,0.0086391884090013,-0.321141479392919,0.0671708353165019,0.09808398769745
healthy,0.1923407512928,0.0826996467686325,0.301829857383964,0.12231289490544,0.205630338613761,0.148450759044055,0.323279770958288,0.204276750952825,0.517540972704608,0.533457578254141,-0.0085137420974574,0.441228509244165,0.265612159654683,0.090883382717809,-0.0631704599769986,0.294059697364939,0.316233416427069,0.420208809515569,0.167531626437473,0.346566599251387,0.104353976133459,0.0558291201143182,0.220547580491762,0.470169239905222,0.358795234347866,0.172243240022251,-0.0630702285688266,-0.094313316587167,0.432969943078967,0.0857479581907532,0.0656443365650836,0.663170600147012,0.0171525586095905,0.271481447170552
healthy,0.0923631265601364,0.0031228473535452,0.0552676155098769,0.0533304849955504,0.152983293476784,0.13956799786532,0.14906580297951,-0.0949995119134934,0.186076226988841,0.0650099961844222,0.172954889762676,0.0139378659962937,0.122169048283269,0.280701323479163,0.199352027739505,0.134712059958493,0.17028943865782,0.336769063682684,0.0040861386269167,0.139882924124899,-0.0459925759873883,0.0527147902288231,0.0701562282005045,0.0212602689440391,-0.133295450090458,0.0044180769925371,0.164137347283616,-0.151826411061831,0.112856386847166,0.21389273885185,0.0458219104191529,0.0990448433140079,0.47256519661575,0.0257094419710002
healthy,0.327833485597461,0.20961912796706,0.10404597331612,0.60624758971916,-0.122016819463597,0.0720153164841804,0.344319583915822,0.307439547251234,0.31102456695261,0.157340051555392,-0.235892142296184,0.313238918347995,-0.234853210712551,0.089874859969386,-0.116472827148064,0.294447940961455,-0.28982133249035,0.565432199089268,-0.196393697126993,-0.100508960517679,0.29275141145185,0.15520590035917,0.144798563316114,0.472759553277497,0.322007538034173,0.398905915433258,0.0166728973972763,0.321141042440789,0.126180630003125,0.446692144237398,0.175347915625456,0.383742726560113,0.237157312623793,0.373138384763534
