group,B7,CD107a,CD11c,CD138,CD154,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,-0.32252588898331,-0.294910008591635,-0.287442720997138,-0.165551790752346,-0.27151198480932,0.105657308870608,0.19599856706305,-0.0744008762130986,-0.198662831644999,-0.255388264244637,-0.168431283901853,-0.0336033382060062,-0.102377618049247,-0.136216169710003,-0.203970107102937,-0.247435899807105,-0.226752180993488,-0.015129819918849,0.0570400023339024,-0.106746523098188,-0.124003048237588,-0.218564879170931,-0.207592890613474,-0.188841293419932,-0.264357480498216,-0.13550249438767,-0.336544108758677,-0.324463399914026,-0.248506529126494,0.408418172182306,-0.107495981463428,-0.236867955601791,0.126984090846019,-0.0209214045787834,-0.245684374849252,-0.058696895109574,-0.242293310585023,-0.219142352426627,-0.198572256147108,-0.418328539878478,-0.106171118678258,0.345237096587563,-0.318579663489495
healthy,-0.0482286510808442,-0.0816644368048662,-0.0607920606762442,-0.128826347556515,-0.100270629666346,-0.148512141968979,-0.280075990134283,-0.114964982768742,-0.162021312400028,-0.523971054212274,-0.133258893167743,-0.0028525830816421,-0.136810656508088,-0.109401785917996,-0.155869577142141,-0.189965165258101,-0.352567491289622,-0.19392342003443,0.0709225368959699,0.0575809063138827,-0.142215912451461,-0.304938804582446,-0.100327569207055,-0.237468020661272,-0.237138069148284,-0.188793145150521,-0.2272745218507,-0.0717356949340494,-0.147290236892989,-0.0876372811703203,-0.0718249884696198,-0.274205452714477,0.163011288792636,0.379757490280976,-0.4525100678679,-0.128929138816004,-0.0360535783464914,-0.0940395131655485,-0.145322922991701,-0.177897980361341,-0.105700442688895,-0.382255103977737,-0.123800019486502
healthy,-0.196786902432157,-0.143818024283532,-0.369663584171977,-0.163072036448717,0.0628509588759759,0.0400003941542777,-0.147691576730534,-0.449344602418317,-0.0869015006204568,-0.308081764359034,-0.188499495903129,0.17394993037826,0.298395099984785,-0.105621812627334,-0.187454897958924,-0.137279362222068,0.132906722847268,-0.206019785152914,-0.0184796425576063,0.165562636321793,0.0858570319671783,-0.345905933089785,0.0711620241550703,-0.358180266400718,-0.210737711301568,-0.207755808373866,-0.169826010232382,-0.192761392447052,-0.366114189274304,-0.201718233491218,-0.117564519816428,-0.17750013848289,-0.106821477439633,0.58207274267302,-0.345889935561727,-0.211832911400262,-0.307728303298372,-0.178707964691764,-0.312659222748713,-0.309766541299697,-0.0661581104722901,0.0923709772872514,-0.0007100129375655
healthy,0.654222085173794,0.563575713285839,0.274886207946516,0.634227289965204,0.546162747797742,-0.34814649616977,0.59319986153501,0.236518074952028,0.483085683807937,0.22353869673573,0.66764090158139,0.187340067932729,0.0895771339068396,0.599643647362531,0.444666171370251,-0.391902713126202,0.484515156494753,0.276025737049405,-0.154534969168929,-0.0062332866375688,0.220240404649155,-0.412933227991466,-0.017798195158215,-0.387346971188021,0.520101127974091,0.451457126422508,-0.10749844761603,-0.181489153644588,0.579903859151943,-0.124232458022037,0.627738159847385,0.488601096347315,-0.20327311129384,-0.105650732384445,-0.290672645762738,0.452519227262046,0.190620802194044,-0.149013520541254,0.629609295427276,-0.0642161608878075,0.692545948615483,0.327921270990392,0.714190987666697
healthy,-0.164646279372994,-0.154664184753956,-0.215683360663699,-0.0615682555474795,-0.0130106314042893,-0.527630661643732,0.374175790455639,-0.0553645936689122,-0.0613231251277591,-0.0311210176205887,-0.131767245949537,-0.165148120746142,-0.228048229379878,-0.0800226091609532,-0.0412209635893775,-0.186883635941046,-0.292866068102276,0.10257244440473,0.100966630959011,-0.202053038499891,-0.027935579412187,0.0531280898623524,-0.254949134180583,-0.427820748288917,-0.19036551504406,0.14482119037435,-0.309816004464002,-0.323232277417012,-0.0360071221750499,-0.117172146138684,-0.235425500022399,-0.334674097222247,-0.331752278249232,-0.695456448483134,-0.183480830468694,-0.392548525954719,0.0699732182577884,-0.0910003504510888,-0.194690398971139,-0.31578031222055,0.0814651723654266,-0.22487443940751,-0.165741888936377
healthy,-0.276624982433157,-0.262763909696227,-0.203680389313035,-0.126897218903319,-0.165860332861206,-0.321786762053391,-0.113034244760866,-0.181842454627287,-0.160981296972749,0.126373833921607,-0.190157963549876,0.0786694476274622,0.0062317963022076,-0.166891248084992,-0.240185649796714,-0.414643437452863,0.108173610162732,-0.17944010378163,-0.400323612072429,0.0535022718007836,-0.020295186369388,-0.193939501065575,-0.0087060534715357,-0.225848988933921,-0.0071646873058146,0.083969958790158,-0.211138670384081,-0.204623608576152,-0.327582977693621,-0.292094902836587,-0.200090776710788,-0.134188643140756,-0.432945647910202,-0.309165118767162,-0.240127467102107,-0.139935568405764,-0.229454336800486,-0.206182516101669,-0.2443508112797,-0.107088207497355,-0.292050438317683,-0.307719676039063,-0.248671062041413
healthy,-0.129860648192998,-0.392838699063115,-0.153046486267944,-0.237071976572558,-0.21538278718177,0.276783435433754,0.0628530514932309,-0.56231312265958,-0.395219024092498,0.0299494610349235,-0.341291894218508,0.448188195762044,0.18884161266656,-0.341259388050003,-0.410146709011384,-0.408208947304245,-0.431801462892606,0.0579750224882103,-0.387022191310765,0.379681752992366,-0.235871122175694,-0.399734166339097,-0.208401034990456,-0.474493543330569,-0.228369067975667,-0.287500147345261,-0.145648900435309,-0.529382774027156,-0.46638971667504,-0.379579534511195,-0.116849866732248,-0.358935602482135,-0.479527664477121,-0.118131731920838,-0.273207218474625,-0.144464410267079,-0.740024085297398,-0.619585704054584,-0.478666516704763,-0.228702575645728,0.0344692444387312,-0.0435730723113235,-0.383333132677219
healthy,0.230649282670619,0.495070459605326,0.237132531909138,0.11527485830736,0.625786587863309,0.196598162791355,0.359389550983114,0.465332104456293,0.41269244261123,0.527797826146522,0.334454707757596,0.0063358080725264,0.0841140878015674,0.452926333639258,0.373088951066049,0.226198742415601,0.332841139103013,0.338692956148803,0.0036649528467668,0.0376338209178251,0.0727070782896133,0.219234960711161,0.189860368446884,0.130515647059413,0.293744622786028,0.32193678245562,0.165979231347192,0.052057176656614,0.266294643409645,-0.0809003438036832,0.272449496344121,0.313386087109252,-0.21882627129532,-0.188428357105826,0.237833207568449,0.382590632613477,0.300322015472852,-0.0131154841659087,0.497394567595479,-0.0371190365572596,0.198810737243207,-0.0038952988682147,0.610090055121962
healthy,-0.252793775022503,-0.0624437704997933,-0.224201863151925,-0.156156526780441,-0.171323554589245,0.408100319814489,-0.173138027202616,-0.0935678841378818,-0.134407304987513,-0.300677447414233,-0.286197227664971,0.242840042798349,0.153197854145973,-0.164411186349803,-0.273916818466312,0.0900912887006558,-0.429466958511977,-0.150259955101093,0.13342278038657,0.252781495391574,0.152382590101448,0.053743083845136,0.237593041134587,0.0122750631662725,-0.199522132036381,0.0017196794804885,0.281848135316867,-0.0359226487904384,-0.178557261862925,0.0140810602655908,-0.277581602498671,-0.329609708083952,-0.199241866644851,0.355989072976799,-0.172228144567674,-0.259052418743348,-0.279842105647867,0.0202431959060632,-0.241068664728737,0.0521181227110637,0.094608229268753,0.27211374632743,-0.260266830543387
healthy,0.258837397096874,0.272525158625132,0.131271762402525,0.397584203338766,0.300254152491509,-0.321662279881608,0.172123944202364,0.250242044789678,0.178618405392072,0.0790879333621261,0.392027088351467,0.17762962522303,-0.0433262111397396,0.522466217704218,0.261803027669763,-0.211955529253951,0.322055897732026,0.335242557256049,0.205118662108717,-0.069609930623648,-0.235373374029995,-0.3875082294003,-0.093807592338725,-0.223172575628739,0.249452863534321,0.300017183622716,0.10813334099702,-0.105392008877143,0.312397075377354,-0.310604005144078,0.348525805872282,0.0535737557169539,-0.0738371170450809,0.110928489850731,-0.316618974239539,0.145786484619434,0.243687430632027,0.0173195778729994,0.301184530407738,-0.363575881472319,0.0120779296027655,-0.213198958383403,0.217865071675537
