group,B7,CD107a,CD11c,CD138,CD19,CD1c,CD224,CD226,CD257,CD269,CD30,CD305,CD307d,CD32,CD326,CD35,CD38,CD39,CD40,CD45,CD45RA,CD49d,CD49f,CD58,CD62L,CD66b,CD70,CD71,CD73,CD81,CD82,CD95,CD96,CX3CR1,HLA,Ig,Podoplanin,TCR
healthy,0.150886200434311,0.0134128963012268,0.216760994197224,0.134308854828065,-0.0468925085237651,0.106357143529642,0.048495169970048,0.153721559415493,0.287660239151327,0.0588466421712533,0.322222682271806,-0.200206178227007,0.225076306187417,0.0781273998403688,0.113173819937122,0.178126055661915,0.217839667627654,-0.0025035936159529,0.125881952881867,0.15686336666361,0.14957580884347,0.21243115290523,0.107195491752971,0.209424593037985,-0.10553788741304,0.204012932865415,0.170207853374916,-0.543446736614733,-0.0555015324502497,0.488787136910973,0.0632441500794712,0.204591910652856,0.169907214904166,0.422141372994873,0.242286506616851,-0.143061205764461,0.159002690944226,-0.076321438084188
healthy,-0.212284066389909,-0.158841676712209,-0.0252038703180531,-0.298612105665522,-0.227671388825172,-0.288470181776963,-0.136797147166696,-0.229566584858088,-0.290841916995883,-0.210744643828862,-0.297290683474479,-0.620128939233109,-0.343585710283814,-0.0823757143145886,-0.255408519070893,-0.0946595005969298,-0.122736736398421,-0.198272881927905,-0.45805377099575,-0.105463525382168,0.223819633617373,0.0805182972965772,-0.218551261876368,-0.191669390927579,-0.0554475086186731,-0.188748001930747,-0.296296061126801,-0.0004533009055463,-0.22086255700256,-0.0212749824770243,0.340098451534453,-0.0221281146685509,-0.0502673129612644,-0.229337948002413,0.197433672971812,-0.293855029066674,-0.296081387923396,-0.23894227839695
healthy,-0.261376111207744,-0.368102819562803,-0.0467803092445018,-0.25773050536379,-0.0030878491238075,-0.319578229703547,-0.195742292523649,-0.282724704132049,-0.111922754354365,-0.343254125718079,-0.2251748375447,0.141878414116051,-0.272074124713397,-0.132668334040033,-0.201351814059312,-0.500149155090762,-0.0166250447367398,-0.0364425058826332,-0.345747477958667,-0.169190810094641,-0.644504295665039,-0.471623714112008,-0.0951388218459564,-0.439086185890796,-0.204404867433926,-0.0959967467853814,-0.347856546039857,-0.475421750597956,-0.0429398703608893,-0.350540109685928,-0.538928901436416,-0.196689009379263,-0.251305965343753,-0.345703885463871,-0.025824109863933,-0.241142326689584,-0.357732918463051,-0.163214007472022
healthy,0.666855020355897,0.6567987989238,0.453669992682407,0.697135385215833,-0.418349895960314,0.621606042313167,0.475913973850843,0.607955742129961,0.645477132209323,0.650439918061324,0.676504412955264,-0.090862508271695,0.610011573970341,0.0237469850584807,0.688503101906929,-0.314087393178319,0.215319305568439,0.0583672455818619,-0.0456429848606878,0.408838795319269,-0.200620965631054,-0.167618398095101,0.63512011427752,0.735842379318218,0.0224058380647186,0.685289827327579,0.637209991631678,-0.0137545020929587,-0.220332379132798,0.123587280436071,-0.0404440045930727,0.53649680443864,0.574403685441881,0.701050868001771,-0.0620556465010256,0.199217552343851,0.713542574111359,0.61743927089736
healthy,-0.134156227637254,-0.159810128054457,-0.179046167921401,0.0018480203086921,-0.404995736549104,0.362562461607281,-0.0237855201319824,0.0092222374223141,-0.10246313332603,0.0792506251812017,0.334040953879362,-0.184312066498254,0.0947616105667804,-0.0363636855253453,0.195877671163486,0.211218910807175,-0.0319347294382756,0.0648051608700153,-0.358691351991162,-0.225183420532021,-0.0257192519828349,-0.231885245003056,-0.277046321945539,0.105083943400343,-0.218091381683938,-0.161836460680101,0.225957101293798,-0.265594982586721,-0.573789121642672,0.0874185028870734,-0.0459643969551965,0.0280084056687596,-0.0490144460849547,-0.0956791447266477,-0.267771142745742,-0.132897573078659,0.122799672257407,-0.197035310113954
healthy,-0.140133855258261,-0.191887033270817,0.0537638736488933,-0.0624748522701667,-0.305782080783071,-0.0713349174072711,-0.0325660460864709,-0.0143480088181859,-0.0367152905233771,-0.0589619291690323,0.120871814147595,-0.147734308410507,-0.0057323471504853,-0.0900178034223729,-0.02144266266457,-0.260885795208192,-0.0722706073859619,-0.397194653337341,-0.180471630267973,-0.121620962259572,-0.151679603727186,-0.193459202232177,-0.0059854411072311,-0.168110632322908,-0.341422402527311,-0.0600821537395349,-0.0399991076087546,-0.18831973148916,-0.13761881282838,-0.179029706129211,-0.166055943459031,-0.0639620957740702,-0.0463169347291724,-0.137350689599158,-0.168608937108256,-0.0181510771687396,-0.147701279534667,-0.0660416095741465
healthy,-0.16199252745107,0.10800674694436,0.104880955089918,0.0578586175615128,-0.123962403193913,-0.146580656584579,0.293374953807432,0.428440429178895,0.0677504141490667,0.0320187854382774,-0.211920749582842,-0.494378754666734,0.0062797673101218,-0.184688395068395,0.0988566250436075,0.172640190961409,0.118588271255748,0.066395111350583,-0.338752905926008,0.139462834294569,0.347432802751738,0.545674069403701,0.13886771635669,0.444785210871466,0.291999261646073,-0.198882549336427,0.271131814926352,0.295367504450248,-0.243788604370407,0.173408777554998,0.323297372717299,0.482255180271708,0.142782019513637,0.311906123775052,0.185345597590128,0.240670272199249,0.173447434576922,-0.0083228886692481
healthy,-0.13028891140477,-0.122955208587847,-0.239043423378858,-0.11408441226632,-0.422204773479489,0.0100701098902301,-0.0696294891294775,0.0945280651467974,-0.219218182510833,-0.201322251271563,-0.115242735108065,-0.213701526446258,-0.163251871062882,-0.610437376021885,0.078194011464315,-0.514219868393508,-0.0273577529609731,-0.495701531401785,-0.556372058981976,-0.61388283358787,-0.537511143528986,-0.473911825734458,0.0718657803275083,-0.295287199664536,-0.0847750093202923,-0.0932854263749892,-0.261441813802503,-0.443205464888548,-0.288557771702573,-0.309959681031092,-0.457122815989636,0.0453239207579696,0.147505628919757,-0.18053235942661,-0.155026564445025,-0.449147766109572,-0.141450998695666,-0.174451778569082
healthy,-0.04836551244194,-0.22202522323729,0.0151727682766601,-0.0637742516418686,-0.0050836390566493,0.405484292305617,0.0619398889518018,0.252895343666078,0.0928024639418066,-0.0700036516523579,0.021243719423981,0.102082100307619,-0.140602213084749,0.0952214810912473,0.0071265484989378,0.123905113992537,-0.23068994344419,-0.0711345428076769,0.0945034791050982,-0.060844832261671,0.001314976360292,-0.0473315876497345,0.184328274417025,0.0700943026933664,-0.0220726435455762,-0.118973025210194,-0.214713250727133,-0.213954894323885,0.0612299046211137,-0.0770810726148627,-0.151353203133112,0.122575135153623,-0.253549338968561,0.123564562039573,0.0480095152514528,0.168973964727043,-0.0819894447981872,-0.0608766348258617
healthy,0.580342839074459,0.587461157274576,0.181760901788111,0.567091330439975,-0.205928718563147,0.291834994311439,0.375889227917884,0.411718479475568,0.401441703339269,0.611041183401404,0.333368941102858,0.0074096929378749,0.639976869416179,-0.0089500154467067,0.433978280734996,-0.0813576912002497,0.134553135225217,0.0887512402340902,-0.01146394999885,-0.241163741884855,0.0972819771300127,0.0284555196612236,0.568306236496738,0.324279538907636,0.0105746356891509,0.282998039785836,0.614014202144974,0.0782760053131869,-0.174972838963445,0.130968989542339,0.263020122556795,0.180210125924607,0.601663241309309,0.557013014781147,0.17101379702322,-0.0613200813636075,0.662816480851019,0.130130350382254
