group,CD107a,CD11b,CD11c,CD1c,CD224,CD226,CD24,CD257,CD30,CD305,CD307d,CD32,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD71,CD73,CD82,CD88,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,-0.0554383169971149,-0.03404261712687,0.120808053459036,-0.340585863153831,0.336045908293387,0.0746946352844963,0.0383551950946077,0.129623971311348,-0.0842087729862472,0.244657166416091,-0.0704139939032738,-0.327201159412606,0.284782588754469,-0.0846808806325414,-0.146202409106697,-0.0879041298151635,0.0935086049071671,-0.144747696915871,-0.0409573113969495,0.10474645705888,-0.0915071093163486,0.224394529814828,0.141112980778278,-0.112925026193643,-0.258002775613341,0.160089641945444,0.0061023645213333,0.0969194780330685,-0.0040158355346672,-0.0037072891224762,0.048626152439622,0.0410662307577562,-0.0679158682354331,0.0778582014687323,-0.205472692142129,-0.0952254094174111,-0.251695904880985,0.0010147919048329,-0.0048997217450729
healthy,-0.310019818190162,-0.275046441154631,-0.370410958412968,-0.295598846337996,-0.454042990492448,-0.234116270089935,-0.0997913265374813,-0.40029069526435,-0.314817966034928,-0.0291514903027294,-0.257204682881169,0.315640648183855,-0.322708805590845,-0.371129349733122,-0.268483192503294,-0.17303771352834,-0.114639353749614,0.0151483263258567,-0.223737630795308,-0.0215774193409169,-0.316435344666162,-0.332825968782963,-0.154273357419367,-0.346212273197165,-0.193189331441172,-0.324155736313187,-0.318759748877794,-0.338888470846157,0.105051614098039,-0.305061432293574,-0.290745604737847,-0.412907589824226,-0.235518427349697,-0.332659761566141,-0.345882842028209,-0.156575036639938,-0.38204771272242,0.0372618015853813,-0.293793991693739
healthy,-0.234105955858203,-0.257050805674938,-0.433778261884619,-0.287187119313953,-0.415044910717437,-0.176490277900812,-0.531379228594968,-0.204998361827377,-0.27558412898201,0.462659742554187,-0.201399992474233,0.218710957462806,-0.277031608232743,-0.203411118563958,-0.133535603751765,-0.0555578418096488,-0.048491117990363,0.144639728455691,-0.588163735329597,0.0750047734594441,-0.537587122286162,-0.27712210977122,-0.256266109133479,-0.407932278600943,0.0532724950826666,-0.414714679208335,-0.385176951293249,-0.207130853677837,0.645884050021271,-0.528353112965981,-0.12644958946514,-0.339827498431657,-0.102666802219802,-0.284731935251953,-0.390587722338751,-0.295797239397601,-0.0020617995077534,-0.128380002331434,-0.161097202114051
healthy,0.506522433265747,0.393743680650845,0.242137864741309,0.642984035371477,0.088915375747191,0.333166930264691,0.139221477281046,0.470453967522048,0.478858023652055,0.255103465050386,0.383582845199885,0.299019823346135,0.375549623125109,-0.484382155974779,0.362487030202702,0.210182091746547,-0.153576254545522,-0.0866324225457974,-0.421886250655125,-0.0407927923127447,-0.408543265589988,0.40088040728993,0.277464779877973,-0.196749101278919,0.439364393056442,0.456784432738381,-0.160827235932053,-0.349368550387671,-0.119087682512328,-0.262658631962234,0.371942336721764,0.0501948841641421,0.271711918530439,-0.234829524953901,0.489142804340143,-0.15787778883656,0.629046091523307,0.403115680046075,0.547941781237313
healthy,-0.10777892357161,-0.206011720169637,-0.0753442833796416,0.171556248109487,-0.163563406524611,-0.190339374427556,0.251143774415389,-0.215557322975412,-0.393200941460716,0.0244246367428878,-0.0670976584374125,0.445290712415016,-0.285500392158298,-0.401579014586239,0.0700999003872834,0.0385123304270548,-0.0238856026114153,0.257853667356637,0.0474022709902614,0.171163921686519,-0.222756645666491,0.208639822699727,0.0929774788987154,-0.191172031285367,-0.253758806267526,-0.290046844678494,-0.113392399489049,-0.35251697688783,-0.120916293958731,-0.075068902404286,-0.296348150246106,-0.302739319975978,-0.2165357734198,-0.0394177683819224,-0.196404055294601,0.035766831258732,-0.219351119559345,-0.0194183909345154,-0.716456983538612
healthy,-0.33573484498728,-0.280565326460864,-0.154428269304214,-0.0017976388470454,-0.335077182545743,-0.294158582148353,-0.211431960498292,-0.223863323320879,-0.0558682644528732,0.232994720083916,-0.444348830265795,-0.159315485148979,-0.48457914105423,-0.0838294358742575,-0.225703725577478,0.259779943837384,-0.338212973360248,-0.124245177443355,-0.458357553435261,0.10052021664442,-0.500242558316583,-0.231143406186655,0.127016085226369,-0.401526732862413,-0.237143197202832,-0.390279094598982,-0.265190713738343,-0.124191110561434,-0.274315376930566,-0.451089990398033,-0.359225596388494,-0.382199114671319,-0.37989938749672,-0.471330538781692,-0.320479545302291,-0.341642005029928,-0.0471077646685782,0.0124214339886133,-0.391027165765353
healthy,-0.24719273789524,-0.0543863930362084,-0.273869074024988,0.0457798294765608,-0.40220544418206,-0.222566886016627,0.143033933060151,-0.0457588482660027,0.0470680242891104,0.520188257671888,-0.337213536668922,0.215415715892318,-0.458972136715089,-0.262380669568204,-0.341676017722162,0.0984058402188962,-0.61024151213333,0.188929900567838,-0.580567833249637,-0.049225761713263,-0.350122459908992,-0.292260790702559,-0.232341748035582,-0.448303793676461,0.19216379921717,-0.386825086540428,-0.150128322231303,-0.442403156491195,0.11774250051418,-0.278174032213529,-0.206714134889605,-0.567405146744335,-0.216514258689732,-0.413381917555525,-0.444574299689871,-0.0717254561088424,0.132181205169608,0.389987344518206,-0.225748207109581
healthy,-0.103656413712408,0.108200885844256,-0.116564379652957,0.127843712977292,-0.108872723707343,0.129308518495301,-0.10773004776411,-0.060735198185784,-0.148593784523293,0.157537227803341,-0.0001338678729502,-0.334411224365604,-0.130802776424469,-0.152117336100002,0.0256291049359969,0.220518062002614,-0.143732787099563,-0.0893555220737815,-0.0929788186244207,-0.114616471557183,-0.162219852822833,-0.119213441990651,0.19048762060562,-0.118486372822751,-0.060297305877357,-0.0978333290975529,0.0464291816214367,-0.274081275889314,0.102178267304667,-0.121886219306028,-0.218345826558024,-0.169386244394274,0.101171586608149,-0.0545363244653855,0.001661748521968,0.0386786599420184,0.0713255043340885,-0.107549861971556,0.0126909307240972
healthy,0.237494517722784,0.0012506560793537,-6.45649713900431e-05,-0.0704783670812437,0.0477398473110957,-0.214506489499614,0.109352916587246,0.0888038415833495,0.0262515441020906,-0.0086516950338113,0.0913143014604509,0.189256812245026,0.0142122912850686,0.275942383682987,-0.172120790994239,0.117397231540263,0.0502324496603974,0.131143881260245,0.226373180424276,0.132547438381577,0.205402723648959,-0.0163870925109288,0.181227760636105,0.175889311460033,-0.0118837897455433,0.0469623919700009,-0.0576652944209908,-0.101815850829885,-0.325286398739851,0.0287376165364123,0.0290442152016161,-0.0409567568812531,0.0088011271407352,0.103585850077854,-0.0326709042274263,-0.0386383935563404,0.210964716942634,-0.142840307383542,0.0178106382571387
healthy,-0.102678875848337,0.151601141755594,-0.207452843602042,0.180405181469104,0.0161005184410516,0.0334018454781069,0.129388678544515,0.049662891134755,0.111799940345491,0.218941200917757,-0.0393721787672146,0.313352245355722,-0.0085770102668721,0.127963591514216,0.272771116462159,0.18140831020349,0.100135009765304,0.370564437800666,-0.196082403434791,0.0987072271942841,-0.131606778433159,-0.161729800732141,0.204631285568754,0.069064091503717,-0.0291407277346301,0.134261681940462,-0.138299647150267,-0.215448479354415,0.226044887697667,-0.0107603755272174,-0.146813873517386,0.0221812803889051,-0.103798704433178,0.0671261745965362,-0.0156962496388466,-0.18967982944309,-0.0292736259863637,0.179188648355575,-0.0656635192770922
