group,B7,CD11c,CD138,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD307d,CD326,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,0.209784650260404,0.357541906092656,0.174913570604904,-0.0899737069545833,-0.231111397392879,-0.0409263341098796,0.22542840928861,-0.0005560514752762,0.130545420794764,0.0169052702545269,0.176364989691934,0.213682474209607,-0.0021209836231556,-0.159550828235135,0.0090030706386483,0.0408083573029248,0.166460649294443,0.0394733765618749,0.27558921563461,0.0445477419133368,0.24696335004051,0.297645947661529,0.279518847388171,0.274864399832302,-0.13691798232635,0.186539813003761,0.29502469802091,-0.111210570080102,0.260525766616789,0.263999018524334,0.21941188514611,0.141678098750771,0.411957308162439,0.0290901718926966,-0.314524358455751,0.260369502907132
healthy,0.185349436752863,-0.0407564398193664,0.0561917349339761,0.326091950789199,0.279374647751605,-0.0043856025849159,0.0076887415484686,0.101888908088135,0.181052406111278,0.406955794369923,0.0782907793898358,0.0459828696252,0.266804252761683,0.20317068898241,-0.214226516449975,0.225748769848577,0.179034075114974,0.0402707494494774,0.107188608252978,0.119028001846464,0.0470613287760483,0.254683867657137,-0.068953079637321,0.0168031945247098,0.0027567138944127,-0.0199252848277083,-0.102297521837174,-0.0683486822111211,0.0321267044558409,-0.116970780053554,-0.0150059514118113,0.118558853448422,0.0310214570094042,0.173429758628823,0.0331634001447502,0.087919848714753
healthy,-0.0337362844574122,0.017129953745638,-0.0429855158839715,0.12480765097665,0.13907375837,-0.0558923418205457,-0.176548276677644,-0.147849843036422,-0.0714274355230255,0.195274227663124,-0.0638136232544685,0.015930920854059,-0.326927594199805,0.124029179907002,0.119184603010061,-0.297257804922282,-0.339279852782282,-0.203533537279954,0.114362116952142,-0.231453374732902,0.0087671931500208,-0.0154671256183998,-0.329470660221125,-0.126380276952598,-0.149741461821051,0.0384390123086031,-0.0705014078522842,-0.195015411231933,-0.308082677406435,0.0052510043538242,-0.119786788710381,-0.329826025280309,0.139433822989571,0.105949890833909,-0.12115706639299,-0.171737929338367
healthy,-0.60706215290011,-0.334395219276718,-0.653718455072358,0.427480971403384,-0.542607931235634,-0.408231554759787,-0.601305888055759,-0.0241270953393101,-0.565408978718472,0.104107837513915,-0.544263481267207,-0.670491654985915,0.33850448818457,-0.167116613810958,0.11514261853373,0.107373799158937,0.266807476117769,-0.260207065821606,0.0510536600921921,0.179948596606107,-0.618715213550405,-0.137651097443775,0.171087011536582,-0.683999314053953,0.0179973547857387,-0.628097160506899,0.0917427865171162,0.237819568930064,0.10757842659242,-0.473449813238234,-0.104856654828036,-0.647694283363959,0.0463327750778995,-0.430494300447175,-0.131154838325138,-0.688256787987683
healthy,0.128153498701781,-0.0307379837414197,0.134710954080978,-0.247711280551017,0.302701888518995,0.144737420377595,0.110571774455169,0.406181305965981,0.21063731590778,0.008266800128362,0.117093964649397,0.209999308074242,0.351687003181164,0.245849752899441,0.0217920438167893,-0.270883255820648,0.0686159605819427,0.265600840512051,-0.045486102945423,-0.029079764896893,-0.0846286119241048,0.0180749537700056,0.151544544741232,0.232719715952428,-0.0559402504145976,-0.114691934802667,-0.243671324024108,-0.326980940883741,0.180184203637891,0.0650980350185163,0.083927784353854,0.110816442250565,-0.306298501249275,0.210656460791805,-0.178080853448239,0.184482022969524
healthy,-0.257241935713758,-0.337910060465461,-0.217918460424527,0.0150646432581139,-0.127353737514156,-0.379269569669432,-0.450736786467902,0.24011590927993,-0.331375119726513,0.137803780093205,-0.253743485402289,-0.240503130851315,-0.178899527734713,0.0191318903622476,-0.330961436463867,0.108208438561904,-0.235264917479752,-0.304021503946632,0.13845545794837,-0.260462966997157,-0.314066995257261,-0.124144318150318,-0.189030103564993,-0.259140545447941,-0.238591916239105,-0.163831889042213,-0.65539565744923,-0.262369038779642,-0.172660638719072,-0.430437443485263,-0.286973317778463,-0.283083068889364,-0.148224424625488,-0.12396667240519,-0.216961587533488,-0.353469146142328
healthy,0.0499069614008362,-0.376127153654715,0.0374844718902792,-0.322081755408093,-0.108763961369152,0.181005803316329,-0.11685339998051,0.146162494822233,0.100705840091142,0.0556497092504076,-0.0731642731052287,-0.0051336995695082,0.0757671598641904,0.394942474015248,-0.0306539315665756,-0.247622778236923,-0.107423693468643,-0.151957558203886,0.10766297983206,0.1681120362594,0.0252125803821295,0.158243456568338,-0.0317759494649041,0.0077019084133587,-0.235335410271201,-0.0584928693351542,-0.199814272167761,-0.075640636693958,-0.209417747906346,0.119118499319398,0.0874636631031606,0.235075824911521,0.304522451267409,0.181544567575692,0.0799674392226972,-0.059841965340351
healthy,0.090051651884665,0.0516850645143477,0.148144396218294,-0.340915191077833,-0.110637829853588,0.0287511197775338,-0.146932395048094,-0.118383940694098,-0.116499182928047,-0.520526231958503,-0.109570854009815,-0.0885755142629815,-0.228439639047924,-0.569809663366322,-0.353168183415709,-0.409143789451082,-0.141214463722277,-0.322442871906037,-0.340546346326961,-0.120211780186302,0.0053358991032642,-0.129520601938656,-0.182928653849323,0.0745333752123441,0.06366476271256,0.190107424708401,-0.0745874007422645,-0.328609537541272,-0.0162338981858598,0.240638714414685,-0.109340311872932,-0.110605981622194,0.0231604072636683,-0.167419568204806,-0.138712252917273,-0.0746253166015921
healthy,-0.048405341302035,-0.0680191973594104,0.0070596367946202,0.133267729570556,-0.331907975023,0.0002355128857482,0.0756926045612456,-0.232476004103366,-0.114233171511217,0.0144721656653861,-0.0090702524899544,-0.0339202631881052,-0.211826320556608,-0.294223656779456,0.210841436359816,0.165627399276898,-0.250305750181591,0.0629879203375864,-0.0684428220008562,-0.0817149635079494,-0.0217699076884669,-0.0363215870631855,-0.0674962764203906,0.0231055495715441,0.0189389576361299,-0.166652497100747,-0.150528858737368,0.278550855494773,-0.233140828564423,-0.172694507478667,-0.0975751169572831,-0.124821644219243,0.0290749540652462,-0.0519446244825224,-0.227728637455511,0.0065638910563605
healthy,-0.151770981657355,-0.145843311491023,-0.302001300234306,0.319432736668818,-0.157133856491683,-0.247190312536145,-0.183506480340088,0.0567548122831837,-0.205071283236814,-0.0530858822809398,-0.181623349326164,-0.396768491571671,0.345187613847137,-0.158810017846712,-0.0269837499999134,0.0265426590063465,0.473148762857106,-0.244087563171209,0.130759005207733,0.310063537451404,-0.221303689356258,0.0495484229169442,0.178663571037104,-0.275327851543565,0.113936515905655,-0.233033118144922,-0.110863941135136,-0.191315894558396,0.328495992510146,-0.291014309987156,-0.02305860959423,-0.217912868362688,0.229345148335313,-0.0120779296027655,0.148224037733223,-0.140750969561545
