group,B7,CD101,CD107a,CD11c,CD19,CD1c,CD224,CD24,CD269,CD305,CD32,CD35,CD357,CD38,CD39,CD4,CD45RA,CD45RO,CD47,CD49d,CD5,CD52,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,HLA,Podoplanin,TCR
healthy,0.298663169397116,0.112190357518669,0.286534703315661,0.114816195928117,0.0787224273191746,0.143151364196832,0.0231096586314764,0.221740971640701,0.20707461592062,0.269935847387892,0.0530481143422979,0.371927886837499,0.170709385900999,0.10279851437082,-0.191777737576688,0.164832556792609,0.33739224840527,0.279472981238762,0.289355192378568,0.202613266393965,0.15668670453946,0.262943762549774,0.342291732499937,0.144869938618116,-0.114452965040399,0.18075864723351,0.445782473124779,0.139042560342366,-0.253009844871075,0.281998678860834,-0.0418096524143486,0.187551081812657,0.294893298088495,0.012460859918414,0.375886334754711,0.34283389706548,0.0762465764480093
healthy,-0.270054115192546,-0.206322917727605,-0.236986674045976,-0.127113527315163,-0.0640205587862693,-0.396737084109434,-0.329086331314847,0.0021358353175349,-0.246086847318376,-0.430419792506156,0.171917270155754,-0.0912802180727818,-0.215379936470861,-0.182413219963263,-0.0163415885579716,-0.202468035229437,0.0804278023445598,-0.199594886311055,-0.163574389276491,0.035899512728248,-0.238015530519088,0.0673204309999986,0.0271968614387179,-0.31119349415522,-0.181829021674683,-0.199564402630957,-0.461404236080823,-0.011418185801912,0.063509318005603,0.104881743036265,-0.317313782980766,-0.179691646120447,-0.0669188145451731,-0.343732258996245,0.222238674892101,-0.429723007442503,-0.229914662369059
healthy,0.245037070418729,0.271310291544904,0.224475497426435,0.239512730355179,-0.180332277423098,0.307404003543504,0.389610115180795,0.268863894197375,0.30900862252959,-0.142199790936833,-0.217652785306953,0.471981050904001,-0.0207433947575557,0.202077466852125,0.0265567105631059,0.273325450311663,0.603964388370564,0.0945346848063395,-0.143310828378424,0.473013512162976,0.190967075680133,0.261246756390586,0.369538986384453,0.517721113494714,0.179611074191224,0.114813116995177,0.292269689425665,0.323514282366107,-0.297577101589491,0.461787298180773,0.158134728204402,0.27189506062459,0.316905249632,0.486580510243462,0.257981902607943,0.235866297859292,0.2072783061457
healthy,0.0849017775834571,0.240103187590787,0.308870231715732,0.432771244170544,0.199249998379146,0.134709757267188,0.315526475409416,0.146271339571717,0.210359051648858,-0.237917279774596,-0.166283739413547,0.258791976256498,0.13098020609467,-0.242125261612134,0.342581479607397,0.050578936400905,0.498761210663764,0.196655119653807,0.022183189443462,0.462031954624478,-0.0613065886440446,0.374527996029899,0.380164108273588,0.208262178194363,0.464843548846868,-0.0010093019869739,0.102906443764901,0.465970364891645,-0.209159628755019,0.526505828167957,0.0660703492132509,0.496853741545081,0.395957091923426,0.136867808600537,0.142423425340231,0.0606786716904983,0.034623155180182
healthy,0.0299183632656945,0.110702737571181,0.073663225394213,0.0134543363177932,-0.520588074061728,-0.234343757736789,0.204960333052189,-0.0684851573170401,0.131481829532318,-0.478253175607854,-0.511722561682249,0.391055652481967,-0.180859660917122,-0.0413721569439153,-0.120569954217782,-0.175324589605251,0.201999380536718,0.367173794283675,-0.387624814913282,0.0965561125702659,-0.123875193599002,-0.304826564100407,-0.0140249299170457,0.276023018147159,0.225556381316967,0.210565676502996,0.270087867933743,0.185916487810705,-0.258543069535982,0.233212800944808,-0.0036283526006306,0.328549113595654,0.0562976261339897,0.12424008345102,-0.19011631112024,0.456920252908694,-0.060699896313045
healthy,-0.0500374133410563,0.113667336520874,0.160330429695004,0.0276905665142126,-0.15001885038549,-0.339686765979552,0.0747974309496779,-0.164601242364183,0.0930419461029415,0.093411620146933,-0.0227742371507167,-0.386587208882749,0.0622449199159784,-0.0299044244338476,-0.17052555832676,0.18330627724383,-0.202261721182062,0.222368661352448,0.107814115551629,0.0017082431249929,0.22426913968039,-0.0538476615099154,-0.08271756305044,0.0483034514949686,0.1782000518906,-0.010681520849506,0.0925896789621007,0.0637091212055519,0.106163160780624,-0.187541257796857,0.116345371084051,0.0883141647553742,0.101213367150361,0.0831233701073296,-0.0827358806750762,-0.0565604139091095,0.262771135561462
healthy,0.0603327307345725,-0.0840102661917741,0.202170700566587,0.223830060375397,-0.003339818867113,-0.0760594017287742,0.37229375112204,0.0856117890519521,0.0936162017088254,-0.498994559990074,0.146595602410226,0.252524778854163,0.0590579734321739,-0.0990653967887279,0.445786430335201,0.17533322774143,0.584815495140489,-0.0244945538122169,-0.102763268978053,0.401072389383784,0.0771111820538026,0.307365597999096,0.219640296250262,0.300309157710708,0.263911156317393,0.197421926002274,0.259223998730263,0.335715895403618,-0.372851251628236,0.337094077547589,0.0538542025517247,0.414220128425723,0.240403280464016,0.20949847477835,0.168712018319219,0.165223633799568,0.208571590051359
healthy,0.155295869387513,0.0405575487398023,-0.0390618219300117,0.111468669067035,0.341376689112554,-0.195066698204789,-0.0403333244272511,0.373084772293642,0.0972151884843261,0.0487065245575473,0.426903735030543,0.287362038733106,-0.0443788185470684,0.0206673581690644,0.277670154772313,0.0161538055058119,0.413034185072905,0.0038312753716821,0.313923615469586,0.352246936117333,-0.0475383286242878,0.477792980328526,0.427385446520522,0.148338626865775,0.016033098689417,0.057786251245165,0.0476431551348525,0.176185312415092,0.183140995278935,0.391725283053917,0.0448609947236663,0.0142232724300535,0.386304541274442,0.0753104430155923,0.121572642841949,0.092141444944747,0.0971371480825895
healthy,-0.310731490173924,-0.214447483869495,-0.345911344832364,-0.145852270370107,-0.459621552948199,-0.412788511099373,-0.102891423673682,-0.390998635941937,-0.299196584756105,-0.481782213861525,-0.569905506622521,-0.545124632710187,-0.0709966532130236,-0.235803988945775,-0.396775668820906,-0.222343045702901,-0.523452639741456,0.0237610386318641,-0.664130193712514,-0.537067011006051,-0.340020318203681,-0.531130725774107,-0.49689229228418,-0.27236342061973,-0.231290651709442,-0.434159289141475,-0.224819271153176,-0.43000558084844,-0.314611315082081,-0.525350497718125,-0.282293152088804,-0.0524670409965872,-0.449613429018906,-0.305007834119958,-0.368096261509136,-0.272500134516163,-0.150318355799739
healthy,0.233627287837045,-0.109120278591788,0.246551055643734,0.13945228118905,0.295819847187906,0.226423702483013,0.117754772127691,0.490611545169976,0.167110197059478,-0.00862772465369,0.241243598177141,0.239108532045566,0.357598800786186,-0.0015549283731727,0.277953706053796,0.0494733503114326,0.191122136130556,0.352593544130553,0.0744132043688037,0.224188844188069,-0.227560587985572,0.0444717402410278,0.303245750956142,0.268523363880924,0.0500740101750967,0.4178418959356,0.371356602721124,0.124721933777028,0.51674698909286,0.539135419104261,0.481434437580457,0.366246671121876,0.157105993368687,0.459268187484693,0.3873201727123,0.414855629506814,0.16201384405133
