group,CD11c,CD144,CD19,CD197,CD1c,CD224,CD24,CD257,CD305,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD57,CD58,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD96,CD99,ITGB7,Ig,Mac,Podoplanin
healthy,-0.337707748062068,-0.108530455496397,-0.106059140286158,-0.0759159576357777,-0.0799826337852156,-0.362900970237112,-0.221061353170919,-0.360155335782615,-0.0501795224498105,0.154035825465546,-0.280283991974195,-0.127470441682269,-0.271985675767079,0.224572112505651,-0.0612999337744028,0.081903276864745,0.101659269183886,-0.219502925862652,-0.12157698784201,-0.101043435491256,-0.261128066580007,-0.114608692903357,-0.167708857802994,0.0142898377814012,-0.374259635213113,-0.316991948232018,-0.248091403294343,-0.288010458220225,0.121829952800955,-0.442586697779979,-0.165042330670862,-0.141335640246045,-0.267666966211901,-0.357535152393708,-0.0045464944635345,0.214756865161332,-0.267909487762082,-0.240819490956716
healthy,-0.0180356988861261,0.240078340636111,0.333956121693447,0.297077426365597,0.215737017502362,0.153291613615258,-0.0235990321502621,0.231544889094585,0.399801360469992,0.125347431182939,0.263812506840826,0.264477266476931,0.216506672330086,0.174463253346436,0.244381682921816,0.212652713880202,0.519894635476665,-0.0495777751470368,0.344792158073756,0.0991816287358226,0.254915246795653,0.127013089569319,0.0685871136977615,0.271913446202755,0.187809350448577,0.249523811048514,0.146314281509922,-0.0015569279921206,0.305230008557417,-0.263374287147975,0.251819505419088,0.0540743502129777,0.101653409306359,0.0300989574422272,0.380117421203661,0.0849251122375465,0.0530794837452912,0.264109441426608
healthy,0.0500611655406532,-0.448558905793679,-0.0827959055582406,-0.255635082246561,-0.0143023192368376,-0.213803482839571,-0.0082579010929492,-0.141496159580817,-0.18427179768104,0.0511890780393745,-0.28338546152849,-0.248116567005074,-0.418403087474319,-0.348138793638585,0.148211937288669,0.0668176407753532,-0.377079413337199,-0.218519067235015,-0.072898377544454,-0.330110127534578,-0.216730737472613,-0.176452073838795,-0.316335365767961,-0.231747804929918,-0.312905441741446,-0.330017162570846,-0.246751178411766,-0.502103143149317,-0.0799802585328157,-0.245396232562399,-0.0782496507370172,-0.163033961104105,-0.215873140471338,-0.329008182753739,-0.0585855104369008,-0.380635277000778,-0.247776865721783,-0.298470505274243
healthy,0.053189322763045,0.356338936575262,-0.335103909753166,0.436590840171316,0.499576884026104,0.103113493661205,0.118457087613881,0.461352647005814,0.275204129380643,0.28231818344022,0.437285337305851,0.286485744070292,-0.477800070909687,0.439500871401858,0.324725363773458,-0.0862592732899524,0.171069402645014,-0.582984918844954,0.046619189727002,-0.573474030195904,0.377624789142388,-0.168366480436784,-0.300126694192232,0.350717766903129,0.376224426004997,0.563422691096903,0.369408012056366,-0.400547050407737,0.121467657182101,-0.48575800123572,0.347529146096559,-0.102479186738148,0.206895752971842,-0.323403309145914,0.583603155021768,0.249954875311355,0.154783093164895,0.496361982132239
healthy,0.0099355098962164,-0.128816957852582,0.131555536031833,0.0885681710788128,0.274754365436768,-0.291296710382321,-0.449788567738295,-0.296758343654736,0.530390380962864,0.119802839909083,-0.38647173668009,-0.275028553833052,-0.207460567198506,-0.0684696701457186,0.207623405124072,0.0852649399993153,0.138982276949458,-0.378185643207452,0.324360359881083,-0.241672609240198,0.214104102785115,0.0794544842806496,-0.0384979619870582,-0.0969608676825147,-0.252618388733376,-0.296931278530565,-0.425397862117242,-0.252556683441555,0.247746971861095,-0.431952304173219,0.0473647109758005,-0.268613037301073,-0.22781762851479,-0.0670479266017867,0.259327648457924,0.0074831847991547,0.0008577402546762,-0.0508526250145703
healthy,-0.392934024903001,0.025771424069064,0.287584867671781,-0.0639605063783485,0.047456593944207,-0.175780667012976,-0.0022847519199493,-0.0120990739451895,0.281055057425844,0.166709232326223,-0.131536253003603,-0.15691211505344,-0.172515219795784,-0.0808838031776923,-0.0284266919724779,-0.0459272979222654,0.0642810195525702,-0.299832209451844,0.223589352945034,-0.204823429969806,-0.0039391064405646,-0.0593003523034552,-0.164396807936416,-0.0699194299087668,-0.161377928895638,-0.0315738134659584,-0.150771668226414,-0.415981956530501,0.368505390004272,-0.222861670626769,-0.048213378057799,-0.298461795620838,-0.127434397203665,-0.236887303882743,0.237073051059706,0.123954884345901,-0.241271335505105,-0.116020813092908
healthy,-0.364784068872337,-0.249990464655814,0.0796692714222978,0.0895794642670475,-0.0619682587975493,-0.277183914595256,0.0161316465857314,-0.153326290085337,0.509721431516145,-0.0316358371735216,-0.236775438478281,-0.268392293992499,-0.202596911421192,-0.139290794481486,0.296635567281827,-0.386337369435342,0.358013539839588,-0.51309161649496,0.237603311680342,-0.345576258426219,-0.0385068070652477,-0.0584932735869015,-0.250669721876869,0.007039207982279,-0.244143969662443,-0.0944649649367386,-0.26858014002719,-0.366425873361537,0.482841559959802,-0.339041847641277,-0.0839210925695128,-0.407753042364511,-0.0275671520354273,-0.238487069501117,0.182592065982187,0.211387832032942,-0.128872830736817,-0.177933144091842
healthy,-0.0719769120261427,-0.40275857402675,-0.229891949581977,-0.327922715976369,0.0402137500914488,-0.0658141746566294,-0.316109605755007,-0.394512988653173,-0.116024485328141,-0.194353021696798,-0.26419593660709,-0.182012361124792,-0.295271085670715,-0.184664445565157,-0.111550740886874,-0.235889692319172,-0.370980846270792,-0.424500035137149,-0.178629936075286,-0.262616504406997,0.107111677153458,-0.242463095215098,-0.484807294053963,-0.149794767747007,-0.219694735639227,-0.139661228471282,-0.115269967006824,-0.0508675104326841,-0.327221605061713,-0.343485528688618,0.104921162286545,0.0485905096414268,-0.1471038886685,-0.390988642762267,-0.162253932793423,-0.332684932151423,-0.0279857221495598,-0.245886782779382
healthy,0.44236690147888,0.575851456708071,0.239312967094236,0.538823542400855,0.237193488909461,0.245681500932958,0.359641345838261,0.501443132316179,0.409816440102349,0.442223055575877,0.512505537707349,0.400110341642469,0.371767950029407,0.282116170351187,0.393037642458119,0.376318587979342,0.263046666198848,0.485055330020928,0.464294134825347,0.454045347225563,0.284434986072812,0.462533533951219,0.262257945760331,0.124520840490404,0.41232795621598,0.340353379383532,0.409558382763276,0.409005176567395,0.57447065241502,0.531738098094001,0.376582978550903,0.261436383262974,0.383418983132604,0.492880115886803,0.0681004735834749,0.52064666991591,0.531704724729791,0.410775931679414
healthy,0.0076692363623675,0.243224981976225,0.0206739461549616,-0.0119091930321232,0.125895771612083,-0.151218594769877,-0.0761170135855695,0.024624516854316,0.29466217258426,0.101196197380378,-0.0518898155729653,0.152752468562389,0.215805581888583,-0.277730591306925,0.0078783037574086,0.0305675292967769,-0.113606711700316,0.252669942681074,0.0122490871388977,0.0985780502549532,0.0451452487584453,0.174840951358561,-0.0923591119663378,-0.0615193141064413,-0.141269288637808,-0.0902030655033726,0.0002033159609751,-0.0345367160372152,-0.207250373763474,-0.0868951080311142,-0.0454105892894925,-0.328630490554516,0.172826894239036,-0.111193739598842,-0.119960453342721,-0.255534180119536,-0.110082971750161,0.0629275393072134
