group,B7,CD101,CD107a,CD11c,CD124,CD144,CD1c,CD224,CD226,CD24,CD269,CD30,CD305,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD62L,CD66b,CD71,CD73,CD81,CD82,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,Podoplanin
healthy,-0.298814839224995,0.0014523023627012,-0.0019976654065656,-0.429305496057875,-0.0332726231175643,-0.172692714942376,0.0546267765809413,-0.305224360203011,-0.132159708030035,-0.0759813449216311,-0.0646456254786969,-0.285808409890275,0.0215490395169456,0.0347476731499768,-0.119587669873904,-0.17056131739526,0.0187353553378748,-0.160260092114471,0.0330972555309137,0.209475554517045,0.0559475346141631,-0.0939995879651584,-0.0213251350406795,-0.146120942755155,-0.0051912412537272,-0.000845467318507,-0.211944818548568,0.43918680772474,-0.0641631626967282,-0.085099417402935,0.178076062660368,-0.19846173366796,-0.0684196725177796,-0.222830823196105,0.0261195842311895,0.0378938500618079,-0.34611134227659,0.0914843398150241,0.0441373346559869,-0.122578574929107
healthy,-0.325118172638327,-0.12857172808034,-0.283606690243946,-0.230081672635836,-0.238488362746645,-0.24984520770263,-0.218608137881451,-0.237596427689324,-0.226840878911006,-0.113120639086316,-0.334909350957138,-0.13506097301754,-0.243483342395362,-0.368879280178738,-0.239059572992624,-0.254442814226577,-0.431959969982142,-0.13336970616337,-0.266597233422341,-0.105025611598522,-0.346667894710059,-0.332276141927895,-0.33937446606967,-0.20861045259386,-0.281016987951833,-0.26295396015064,-0.220136129009536,-0.355753573740553,-0.22163011554815,-0.231806661341311,-0.304675564375461,-0.229498109409338,-0.0799352777570306,-0.273199885241767,-0.292974578950824,-0.241258074120422,-0.289002115305252,-0.459255835548456,0.163564119724407,-0.247966192015946
healthy,-0.0162807910892317,-0.106897437555496,-0.0268794676427287,-0.172904193028018,-0.282152053092613,-0.151020627204305,0.106625131951303,-0.371113965006347,-0.109144031535659,-0.0751516732990709,-0.122203590658278,-0.242216073822355,-0.131216265473619,0.469847333129955,0.0300607037397328,-0.0565834112259371,-0.0975209616445764,0.0859148066451001,-0.176365859202592,0.0673248500221441,0.110429105981229,-0.142715575853891,-0.167097216005445,-0.0942325501944936,-0.161025265558543,-0.0862973704023105,-0.202554299983121,-0.0661391705967258,-0.0717783549192111,-0.0288297145971931,0.460634609305045,-0.237985413628078,-0.160135458965329,-0.204662756731367,-0.113600249807873,-0.0132316549410865,-0.251706571268339,-0.176317112743686,8.64447120292464e-05,0.0272928973200216
healthy,-0.609857652534547,-0.288443045207676,-0.561844192531686,-0.326812736227648,-0.385405380240687,-0.450834485178313,-0.594778636849105,-0.360288676110055,-0.505120161991696,-0.404351583214486,-0.541986873920368,-0.613457767688732,0.162528764834574,-0.152580238402895,-0.625173366139017,-0.512255079275456,0.428772882601915,-0.37935110631374,-0.170330285106742,0.139346737106437,0.139332455682458,0.229485728036901,0.244589182867876,-0.537896820302267,-0.344489288087057,0.143512677057017,-0.606827837958761,0.239569536800248,-0.62383206103809,0.308281995363268,0.251098387460351,-0.0278737401774738,0.102053829952956,-0.408383379654727,-0.471154515724527,0.0171850753570347,-0.587173676628663,-0.481758453167264,-0.15343990201803,-0.59663136125071
healthy,0.254973057640123,-0.0387459581499132,0.235379258374781,0.222203539033092,-0.028878823234215,-0.281169645598531,-0.548470140488723,0.155668638140378,0.26744488524711,0.0445531893595662,0.115688787779521,-0.173031131677946,0.0806013012515299,0.145830594148155,0.0657088411357647,-0.0381746106220332,0.0677441435462514,0.15381701808646,-0.284457410877058,0.0393018082809344,0.0845034904006553,0.239170270263735,0.343875278101123,0.332064692053243,-0.178657031319142,0.281063360619452,0.031932632034189,0.0326003148531016,0.474416552422084,0.3736679955011,0.573695242532456,0.0002917191420035,0.192052060228782,0.198639819043285,0.103338000449905,0.226887920399295,0.147850459463168,-0.245340588701447,0.221085485078824,0.0526418840428607
healthy,-0.0313378928407669,0.0750166850538167,0.155313863417645,-0.0154954021469998,0.177619814537831,0.10242270383383,-0.0585049733856606,-0.131482128769773,-0.171934803326769,-0.171426034734677,-0.003234648590566,-0.0471416205755802,0.299705855968509,0.101220612548587,0.107442978938587,0.010176852882662,0.0679461325249383,-0.149152247894996,-0.229761639103761,0.243221340573911,0.0053089354598352,-0.217135987550028,-0.112896424744249,-0.0067632417914032,-0.15092136995853,0.0046162341074736,0.0620779445347925,0.133234517162666,-0.0859845615917996,0.160166639023219,0.415877875445663,0.124392765261079,-0.136505948593156,-0.103406922810624,-0.191547677165237,-0.0563099573648563,0.127020648344382,-0.0569112652017247,-0.0921067167824068,0.0671063013194638
healthy,0.157753854017027,-0.0524774644270003,-0.304640330182094,-0.370097946428046,-0.0137984747856095,-0.0991318212087343,0.270779334978398,-0.0926394511624516,-0.0742440555463157,0.401759472947265,-0.0377894213308608,-0.158858676271528,0.241419620679192,0.373530007734954,-0.0639408863048367,-0.0957162011196218,0.0908427821734966,0.0610762010956824,0.0816531033451699,0.0735042146287888,0.478327432090296,0.095426480494481,0.0625102703881292,0.0684246932155431,0.0122935583367091,0.0867590530333899,0.174174089839388,-0.278475359080412,0.111788637039485,-0.382445580478114,0.0889718123720097,0.0646631505890382,0.0664838858645476,-0.248296910289571,-0.115445692913913,0.0698280266141089,-0.201507599704735,0.211627412437225,0.310120073277834,-0.0122219331710874
healthy,-0.243950856065695,-0.14845593312305,-0.193982731995389,-0.139131097962038,-0.0620870890443916,-0.0015993060517276,-0.384931617790783,-0.150228007368393,-0.0084113956274692,-0.371827480581408,-0.200063158850839,-0.233853595998658,-0.154501319768588,-0.572833430887066,-0.13116629497546,-0.539553182469167,-0.42221128901933,-0.175357033772611,-0.118307377211375,-0.332644447473815,-0.441089546047409,-0.324997543200314,-0.350199372828446,-0.0043902967305338,-0.079631715037309,-0.314263744574597,-0.256167106635676,-0.049034560158467,-0.207189734545309,-0.120176207262123,-0.0611351211234264,-0.120565938632418,-0.326855681766518,-0.0426017633550885,0.0434549038442678,0.0626331284657679,-0.26634505310104,-0.319276004080446,-0.31056755722173,-0.356932426615233
healthy,-0.0612036816792049,-0.0491141962480913,-0.0920515257884692,0.0019692316273963,-0.131313741356969,-0.201725803435721,-0.1520532713062,-0.12376894831031,-0.202967337195872,0.0081375216076316,-0.0660800652132655,-0.0698591542596297,-0.433453871739626,-0.448377855806965,-0.260652523379821,-0.08318681274476,-0.21495649963847,-0.112199829447304,0.0609966154370773,-0.567120985360541,-0.37871956370027,-0.239115301355506,-0.244273757008822,-0.0155385699213661,0.0182947440116593,-0.207888531374803,-0.154344543914878,-0.207616954664279,-0.081301994802236,-0.217778299014298,-0.557344633247246,0.140451061546005,-0.175849979832345,-0.077714540652833,-0.280443144644091,-0.218597388884898,-0.110041004275122,-0.376938963762076,-0.385083257049466,-0.157270303546787
healthy,-0.0250059788204788,-0.335945653901541,-0.245840826265337,-0.240814021778341,0.158776702639652,-0.329328678127302,0.319823479757255,-0.25003158049633,-0.207335845711664,0.0359583738472879,-0.084572822019748,-0.0717916056532808,0.343890954431786,0.441907012681147,0.0030583388353417,0.0494199162995964,0.382674968447501,0.011262140793324,-0.123461312829918,0.242010507811723,0.301367622492292,0.055575239796438,-0.0710371722971261,-0.340451466604494,-0.172020722131503,0.0512079965235584,-0.207993891538628,-0.200607059397127,-0.0538556327522973,-0.0961398239531258,0.465674940358638,-0.0883570694998558,0.127804837629875,-0.284472365540659,-0.181442596978549,0.020086611024307,0.0050961849476774,-0.300822331377353,0.196549134966795,-0.0303997774430982
