group,CD11c,CD124,CD138,CD19,CD1c,CD224,CD24,CD257,CD305,CD307d,CD32,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD45RO,CD47,CD49d,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Mac
healthy,0.112236368380083,-0.0742407020846659,0.23179964264706,-0.17876627308164,0.214702500450907,-0.0129918677393612,0.316022588448644,0.235539332846461,-0.170344669846624,0.250946104719423,0.240234439209524,0.127134862321366,0.12791725368618,0.140401422268374,-0.120010078553687,0.186869214132603,-0.0868755867244903,0.288479813765546,-0.0170260437677349,-0.0353894700443518,0.272880932945917,0.120889573396971,0.297657073474358,-0.0143448368407296,-0.0540914904916054,0.203185238270892,-0.499203070179647,-0.0289530756481179,0.129375825680079,0.236876442778677,0.0188917933382825,0.256781378660463,0.0750825152997806,-0.0248024210165176,-0.240554587079375,-0.14539028206083
healthy,-0.286002403030003,-0.558982533813336,-0.484407289840873,-0.367115306752266,-0.463694071704114,-0.435733791939783,-0.11123557846278,-0.628080044560156,-0.513354668955624,-0.556463063185733,-0.21796460721558,-0.403409900227124,-0.365970641662262,-0.466741409562399,-0.272567007262034,-0.138881870936369,-0.394821697585203,-0.0924624234034652,-0.279269371065517,-0.346699378313958,-0.3087724611128,-0.125825743946744,-0.421276758453083,-0.321318036065154,-0.400433927031331,-0.470307277018837,-0.0658863942965471,-0.0994421099510029,-0.19270077477932,-0.236177874466247,-0.203654725450035,-0.421929100353334,-0.117753412463537,-0.560921629322407,-0.257590729508675,-0.352694764103501
healthy,0.136354840644723,0.123622676959932,0.0199023034642757,-0.241031647966936,0.0896195593466453,0.110024131832773,0.175945800165381,0.0254638030374038,-0.130979958987749,-0.114628908418165,-0.206239642768827,0.0211934108998258,0.0708358864173458,0.0007353069037193,0.359366351643097,-0.0699661660997719,-0.338541228142369,0.308584677340692,0.119379243320845,-0.05670190084676,0.298929488268653,-0.0318161815212817,0.266224267343422,0.215372090992907,-0.275210830915319,0.107692942320854,-0.237418358234702,-0.108119173579045,0.145879485807425,0.0930983623768759,0.059594615050069,0.123891228948829,0.24641357447027,0.347826527096021,0.102302514202611,-0.0177902817129111
healthy,-0.117342235792291,-0.497954688548673,-0.522157559539275,0.429463665670961,-0.490887967858316,-0.0943477897916691,-0.221667806155218,-0.472066847734668,-0.228554638949214,-0.310890272569948,-0.401902956421353,-0.257054901094858,0.655619893451762,-0.463873463155462,-0.371513811903584,0.203830100029541,-0.0440759548639753,0.632924461448876,-0.115793178649434,-0.146653226561388,0.643293890624026,0.380762887239159,-0.377885167048373,0.252115097001661,-0.536532445150137,-0.368478072244561,0.475737978747034,0.0975671957168488,0.49202293039608,0.0573399530982107,0.358661112891946,-0.380767657076777,0.0350050969161824,-0.428310815078203,-0.296542762138215,-0.129476785725793
healthy,-0.549557891134474,0.145065716711406,-0.396935309461712,-0.255692879810621,-0.20186420388447,-0.20819921238931,-0.301467122057192,0.0384742990749914,0.196524384869698,-0.315570246653917,-0.154099339177174,-0.16869179556669,0.0451940818942398,-0.0184120121400252,0.176069985888045,-0.657758108566146,0.0439040480852567,-0.534941668066336,0.0502126183899269,-0.155938843569652,-0.246189854272725,-0.295182417582921,-0.233762027383811,-0.248045873882295,-0.0823048340423281,-0.0972581487966178,-0.26704368249174,0.114156998023149,-0.411419028484218,-0.397088454430127,-0.387670923009768,-0.277041105626413,-0.298497011209619,0.261028777347225,0.168892639201176,-0.0636633877915241
healthy,0.289480856890042,0.120170203486487,0.339685509364712,-0.0530934537519169,-0.102677058795624,0.223160381172577,-0.0509234507644517,0.21116344867864,-0.133005494148121,0.234019162129102,-0.413579719272785,0.216526363489098,0.399684389562485,0.22231583605841,0.17686966272956,0.363842430538022,0.154868082436677,0.27649421585601,-0.0656844222437001,-0.095597772745617,0.347286629303134,0.39569020730392,0.367938882667857,0.0425764535463323,0.266046085670827,0.139823154831384,0.534121852145272,-0.0812436784842053,0.178949806027419,0.37787413088983,0.309433053566014,0.177907165570429,-0.052005818135471,0.372133370032637,-0.286633508071448,0.168451240027901
healthy,0.0650268734221022,0.0008037946477054,-0.100123431073683,0.13336577670326,0.0424372792928749,-0.31046734984173,0.232751959424835,0.260757138327759,0.12875496398415,0.156529014804147,-0.0241081302768477,0.13224509733314,0.0859796782027526,0.48993303674153,-0.21316868336962,0.0842330906770903,0.181479418868159,0.246364389669408,0.135290824518077,0.05592203321374,-0.170125354058914,0.16277465430694,0.204263748979713,0.112579986982894,0.277654305427149,0.182837320659192,-0.175219701075921,0.170515792066954,0.216721885757676,-0.138781053909549,-0.052419737188452,0.143442757468997,-0.0541779439109605,0.0569577258531741,-0.0069783694353,-0.139847722492579
healthy,0.120386162592398,0.005118528754195,0.0861750661930524,-0.226068108722856,-0.137713754459107,0.315581011397006,0.0884736325925151,-0.0431924275938289,-0.469905765379047,0.0906285499873482,-0.128315216293371,0.0547161841694667,-0.188762586910921,0.0358133018974063,-0.280466648999419,-0.352568463858966,-0.385531708488581,-0.183783079478036,0.0373549348739011,-0.181602697585415,-0.203303219457932,-0.300554030111596,0.0119809421966557,-0.170151259841438,0.135390651012055,0.0619361016753082,-0.106739506393112,-0.543210335690207,-0.137526194387527,0.279497511340812,-0.157988051610767,0.134601630279413,-0.0726004685605224,-0.157750558332218,-0.160829627846967,0.20148390459695
healthy,0.0890673780325645,0.0334838124512778,0.0766135537001219,-0.186566919369156,-0.140716375957209,0.0053752352747258,0.0666905679635219,-0.0631570485094047,-0.179670817414493,-0.031865579128931,-0.241460588937404,-0.0495448927604946,-0.0875134941626517,0.100589725638098,0.242219791484126,-0.163939836381598,-0.256908866273876,-0.106355288020421,0.339970718108582,-0.358983198395264,-0.0319415622176122,2.65995178011391e-05,-0.0338345383628942,0.0420516017455398,-0.222044043926825,0.0815756910568156,0.0681698895542512,-0.216754132272362,0.0946418480433816,0.0223095600044297,-0.0881750717687253,-0.0928652919676296,-0.230414203022177,-0.037229845391393,0.0408321947315642,-0.0508876971244177
healthy,-0.14891100603597,-0.101874069323707,-0.0374196897260015,0.396757349003307,-0.0210699834255026,-0.157006362836921,0.395951894358313,-0.182407660563694,0.165753815993833,0.0837553621048019,0.221309472864022,0.0165413769432533,0.297568541787215,-0.0017564806741881,-0.167517616736479,-0.0577620898435646,0.22731670222945,0.300450476713712,-0.356054335268093,0.0335829139058112,0.143903628001045,0.195185589955527,-0.0955675058290278,0.19303893777646,-0.0123888432757186,0.0005082899024378,0.044064085978516,-0.143921033333038,0.434171001225555,-0.241745290874473,-0.363403687205065,-0.0195693501990815,0.149740010074103,-0.325694677932201,0.513301873136423,0.0991563688027891
