group,CD101,CD107a,CD11c,CD138,CD1c,CD224,CD226,CD24,CD269,CD30,CD305,CD32,CD336,CD35,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD54,CD58,CD62L,CD71,CD73,CD82,CD88,CD95,CD99,HLA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.238302785962543,-0.096222951726192,-0.149935138678781,-0.0945798786685284,-0.213119293490911,0.0097406495863679,-0.366576371764546,0.0475115093874893,-0.265797082860451,-0.183128272952141,-0.110451015895113,0.0123994328398338,-0.261080742782542,-0.215036046529245,-0.254914541663031,0.236608096167766,-0.0238583663061438,-0.313497425552718,-0.339280524213279,0.0685415792725399,-0.380006926795079,-0.27686828645779,-0.0343884750180149,-0.171039539755147,-0.163306576347458,-0.18850892247522,-0.102729610400534,-0.162467797476449,-0.22965412848645,0.025141860540984,-0.0581680226621857,0.181439902020733,-0.334354079381987,-0.21358024801784
healthy,0.132077181729032,0.254818029082865,0.0935431026283903,0.289678618234659,0.394443581398337,0.160351745087559,0.23433073098372,0.0777706164726149,0.21336038183632,0.422932925160068,0.373463570455971,0.390073484974066,0.238957163843887,0.213549446640021,0.136961887021891,-0.0118634500155892,0.158527428928748,0.21718922599668,0.0033988755904145,0.0921597952747364,-0.0529411849509828,0.222406200434092,0.102040934101924,-0.274923786845249,-0.2235294052298,0.0283147016756339,0.36811461620443,0.0289227158774814,0.0938420478111529,0.0536175333279783,0.323922446190161,0.29881278417152,0.282463039418894,0.277313894139091
healthy,-0.15879993875003,-0.125129213861486,0.0865491935071971,-0.167896254864491,-0.182038232109615,-0.0023404982863522,-0.170236076465725,0.346669551893948,-0.183146529984434,-0.115002149569659,-0.298483448431489,0.0874314743773296,-0.133500126844594,-0.309990836719301,0.111836839406027,-0.253604623395425,0.0301892239910879,-0.115299997060764,-0.0085044136140446,-0.0561780953663209,-0.12302509214059,-0.0959657768003341,-0.103819211643199,-0.582626856974345,-0.446736151265668,0.100569583095977,-0.0111670549134889,-0.0654430727800684,-0.272097838921109,0.0635848790680357,0.0604762851006931,-0.184847609222539,-0.282623016507779,-0.155299076353211
healthy,-0.222671927632386,-0.501727163635148,-0.286749140340914,-0.604739340823389,-0.501940337047025,-0.359285324118068,-0.347012148989091,-0.246436739868865,-0.551840632674182,-0.416593392282315,0.0607466938025584,-0.156171348796362,-0.415385456943319,0.0261896812909507,-0.159419114955551,-0.161661776790835,-0.237023033586808,-0.321009554625434,0.106399699862067,0.028609323966518,-0.117091320569935,-0.552300955152915,-0.207386998465542,0.056658742375572,-0.159243695706665,-0.115442173926468,-0.386247737533218,-0.272999492653887,-0.0649859656536083,-0.196885061363236,-0.62267394633103,-0.0602978288866148,-0.60277161273645,-0.499635642148136
healthy,-0.0839010221592105,0.11597431475389,0.0862112473286284,-0.0366686134935225,-0.226129451965999,-0.169332660343858,-0.0859474497914638,0.018067216916512,-0.0209305372627423,-0.104310890103445,-0.447910261500343,-0.0755462614014925,-0.0523591916262301,-0.0972471408742999,-0.470918099776363,0.0216017202900051,-0.113106336915254,0.392398330843713,0.0428028427159588,0.265670473475498,0.0849025958736589,0.104420654307645,0.255321886182842,0.523560145673679,0.106552790095621,0.197138284482021,0.105124161834489,0.129240151754822,-0.188224559067744,0.343505607592252,-0.429535044548566,0.205929667764081,-0.0972791882223168,-0.162951456663727
healthy,-0.229622053458783,-0.296571086846714,-0.302878965071359,-0.25296830167213,0.0788416000442626,-0.239753477222812,-0.263816827294929,0.198315395255628,-0.256628214806562,-0.0776069096752366,0.101509395592115,0.295464073886022,-0.349616622700056,-0.244981121790458,0.066064131048209,-0.410849515424806,-0.10528353403622,-0.148189012623319,-0.319952918722889,-0.332898891433476,-0.446281457044087,-0.355725946790206,-0.208598677604016,-0.285254327422242,0.0376861928607601,-0.152036341334175,-0.274863412867937,-0.36876377056364,-0.395047746052006,-0.140873451428659,-0.31247283313557,0.145997794618123,-0.456688824973809,-0.185246157278364
healthy,-0.284390798707483,-0.0642041937893236,-0.31590320802335,-0.0818592292907329,0.157558640030998,-0.243132656870679,-0.350923817310636,0.260778658543479,-0.142056568144283,-0.0589906136010354,0.239794337114636,0.030532638749009,-0.244586209027495,0.320348868899472,-0.167197590452347,-0.100994921342218,-0.363755567970501,-0.0349424338229478,-0.249801429062005,-0.117616726932885,-0.0913680262959194,-0.107957258607588,-0.313715528265933,-0.137696362207424,0.414336832387916,-0.0354818785400149,-0.229341090714569,-0.361862860970555,-0.262813205284358,-0.148788280511207,0.273920833298483,0.120168189462416,0.042354199260444,-0.299990199194381
healthy,-0.150821210408047,-0.159231637443053,0.058509676906207,-0.0866380174312345,-0.591869041561539,-0.0723547137529404,-0.148134022994875,-0.0479756048089554,-0.186014338156444,-0.121912944991111,-0.361339054136275,-0.074614143767508,-0.217144518070362,-0.191003483543244,-0.395925640309289,-0.139134937164529,-0.262554160076364,-0.120706016124834,-0.0083028569430737,-0.0795907665519194,0.0396720722866562,-0.115109715359029,-0.058520810216372,0.146021290056088,-0.19622721580049,-0.046062036315976,-0.0437896873869817,-0.069619175578683,0.0689232076065608,0.0148164221552087,-0.371197262574342,0.0557225804198852,-0.202195609817777,-0.163280325353413
healthy,-0.175447051978722,-0.147129593036652,-0.329636461431865,-0.229233664291856,0.220381767773559,-0.127744959969708,-0.337745165422495,-0.122248370209763,-0.163165710805486,-0.0968882290354268,-0.198159371185378,-0.02359120431188,-0.140577524300172,0.0816082403485503,-0.151853943309379,-0.155727336557925,-0.141161476368961,-0.228430007185992,0.0494299613833781,-0.156012093145528,-0.0470944462669169,-0.242048096025006,-0.342064395975678,-0.131780014996232,-0.451767920915094,-0.200307245601418,-0.3904952514532,-0.181427834936805,-0.17195462944928,-0.19838454827321,0.0687350732208282,0.0435034598074609,-0.293914993513668,-0.197237050803275
healthy,0.0541981288929826,-0.212155661461337,-0.222919136932817,-0.134527851922554,0.0208603318491294,-0.133960522715416,-0.0617119462186976,-0.1344085085118,-0.175557302026553,-0.104894948571201,-0.0107592801563664,0.167507675462796,-0.123345576218827,0.104863275706424,-0.243190797564221,-0.24622671874921,-0.33884980019339,0.0236508517994294,0.225641547370238,0.0007113879915305,-0.0205242471036306,-0.331490264639689,0.28541149070816,0.0089860421037268,-0.456073395196604,0.113593020895814,-0.354757386462936,-0.472042178967575,-0.102072778470458,0.0874284018489495,0.0565001452603943,0.0737059256125481,-0.166894778162609,-0.234712363817952
healthy,0.0370911134279236,-0.174164636848962,-0.128815937084935,-0.0755150299960302,0.0206223482975318,-0.203824014113693,-0.170904757758318,0.200445266703218,-0.078591899611084,-0.180747599775546,-0.149074980686338,0.0137940479505428,-0.0949033471460702,0.0935419478259122,-0.131964675852767,-0.236800958848143,-0.0805544228479493,-0.0066775799629297,0.0953940927764511,-0.0624846702102717,-0.122445936099382,-0.139405154342801,0.225165744953228,-0.59448460693157,-0.0142633078076567,-0.0175344856469498,-0.137434023099926,-0.299824770780305,-0.178426552815287,-0.0467300585618655,0.18468833434954,-0.0093427831448541,-0.0403898543044193,0.11963910808047
healthy,-0.11607779675434,-0.0772709544041823,0.0389587932650966,-0.0849714177314671,-0.261248365155779,-0.145969278630674,-0.10614952214834,-0.472687940794164,-0.0017381924385092,-0.0197922186311802,0.574451904981744,-0.091349052835557,-0.204990437040531,-0.0909949461478305,0.348484668642184,0.0653465362640405,0.0649572002562259,0.119028646433202,-0.536010148994126,-0.294757146644307,-0.204361696618078,-0.0957367346402003,-0.0061411075418802,0.299696032189327,0.35339561330846,-0.422963576523402,0.0247538542366191,-0.200678836964053,-0.251635493380724,-0.301015372729034,0.0235428246749463,-0.0645068817070657,-0.239456563130572,-0.135339180783299
mild,0.160851600653541,0.225667636720814,0.0436499448559205,0.283373257060236,0.672805801640073,0.216348133353485,0.308154902750516,0.294231541472122,0.18335350043796,0.279246349976643,0.380767410728674,0.325259023107373,0.231191004516828,0.410668677892811,0.337135866991888,0.139024924887245,0.195151301364366,0.162237660620655,0.252423817009892,0.201879074473789,0.233132610306426,0.267960536652419,0.275586682215268,0.0909191658492766,0.0525254635839084,0.243774669747817,0.24693418860387,0.178476384248119,0.148730595621748,-0.0375236005751029,0.402016630701319,0.408194347939289,0.275574695957034,0.17141093722734
mild,0.0462960215134423,0.0520133137516708,-0.209391221874241,-0.128352193396371,0.198682124517146,-0.112543640665939,0.0633706386059301,-0.0202541389640959,-0.211133942806094,-0.0771028221426028,0.0386232418499221,-0.0807457644318023,-0.175878393739425,0.229874465857915,-0.31858803552077,-0.289513119948276,0.0077323131392449,0.369031779949591,-0.176231052722112,-0.236148306281789,-0.192272994223177,0.0347371234554936,0.134262330840451,-0.330038596234599,0.523448535911354,0.0468591105410295,-0.105708255826239,-0.0897468642556173,-0.147023474797434,0.111960425248846,0.122510168471971,-0.214111034137713,-0.0772174845435079,-0.0096565197114858
mild,0.0330961786180005,-0.216218614429915,-0.374465680079686,0.0166273618873537,0.073400074925014,-0.179203356616976,0.0798215654223297,0.245122005884652,-0.0254104797011673,-0.25080417236637,0.323326844452623,0.0682048826015392,-0.130306658682876,-0.267039774332903,0.0414109735623112,-0.548712224242315,0.0348237532399942,0.101362008229781,-0.124929078419481,-0.325964611199369,-0.335742815766353,-0.272627309514175,-0.0488841064802545,-0.875989189935706,-0.575461362981324,-0.125025452801542,0.115941441409638,-0.233526526986868,-0.311374561247102,0.0453159992452358,-0.143254283145257,0.0435184762533402,-0.060650300605466,0.141998298428557
mild,0.237747650334745,0.194396622006301,0.145954723475333,0.417284995088459,0.0920993923856127,0.28680945427373,0.457299108623092,-0.0974066133783706,0.277304028230152,0.398921853806867,0.0421812529670063,0.0294987701958771,0.304765349416193,0.269608257227655,0.0802065905411734,0.312186216308306,0.316126747835577,0.339861424132439,0.358866934189726,0.341349173408588,0.517607172145032,0.343497598709652,0.303617093930461,0.481570858410451,0.212555833257736,0.102060595819884,0.344368046805548,0.6105010598252,0.553167430830027,-0.0712385822767537,0.0836943600024301,-0.0817220960931107,0.365620729761398,0.367579620438493
mild,-0.126682071710994,-0.0071738450720264,-0.114152745082094,0.0326110871771786,0.27363688893553,-0.137654993601796,0.217149740882334,0.413949517317066,-0.259566833370154,0.163387299395879,0.0272666580965259,-0.363271675293778,-0.14734365218596,0.238011849977197,0.442155551589444,-0.496268171232933,-0.0502301225198163,0.116049688294868,0.259990000938296,0.286963424888691,0.265494388498064,0.366094100377874,0.13171947839575,-0.113789639749771,-0.372039199508557,0.364997338674212,-0.115645963100237,-0.213950820709481,0.17726456692986,-0.0681218027376483,0.193313145637915,0.225683640917515,-0.144052298891961,-0.345984644949141
mild,-0.25542268898764,-0.142621760743629,-0.174200754914951,-0.107514038832896,0.121894142812757,0.186226964408433,0.0697723904433602,-0.141646032053348,-0.274624927241679,-0.104002323852524,-0.4022030585869,-0.273812587824523,0.18605488152863,-0.116947896281044,-0.215534368359785,0.196302938678457,0.276958997562186,0.0342538918691848,-0.0300888788332843,0.0093850497799914,0.118296871983424,0.022463354593971,-0.134361716180987,-0.108684833436886,-0.0092307937275654,0.123043982363108,-0.234446146984086,0.0591557025905724,0.013149882115312,0.388486061433837,-0.309901609592523,0.0297532558920025,-0.0510500558127057,0.0446588439277538
