group,B7,CD107a,CD11c,CD19,CD197,CD1c,CD224,CD226,CD24,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD40,CD45,CD45RA,CD49d,CD5,CD52,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD95,CD99,CLEC12A,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,0.408636433761243,0.0846091950768411,0.217648676794397,-0.0249622546023678,0.356131176061715,0.333946212259585,0.258146721347668,0.234678094958007,0.166568308593851,0.0273750807438121,-0.036662901071122,0.106413225001052,0.154082430060218,0.152303314389092,0.222410730966079,-0.0082526290466449,-0.0689783206602197,-0.127218123187069,0.167445710460523,0.229273230366029,0.296164748587348,0.0863151752401212,0.335238965065546,0.127126426514653,0.328858694673677,-0.185761356871852,-0.0235135307337101,0.174971940873959,-0.407628969883773,0.0643632242379958,0.143385218568644,0.14435634064629,0.155397864268985,0.238302448748818,0.369505197882216,0.19647898422769,-0.0239892268848285,-0.346887661733978,0.0840873862046556,0.306312030990609
healthy,0.411460743832329,0.376808521688843,0.252661091459794,0.375446110111499,0.394871865022894,0.400557703298943,0.263709826276536,0.341564009043114,-0.100065478533463,0.541472583926169,0.482213509741499,0.413391635299324,0.403594404413587,0.354239385125646,0.337653950820793,0.164459263296794,0.258900806701183,0.591009046764715,0.390597134042336,0.100932749386067,0.181673313126613,0.271831222315687,0.298826082319709,0.163879123016071,0.34268817241512,0.321569612783025,0.350823686591235,0.347698350338385,0.0725459913797629,0.384240426083808,-0.140654126348558,0.224127686741886,0.232972314608202,0.278625486635669,0.387607550741179,-0.0023078569245527,0.490995262368642,0.19143041570812,0.284798166982886,0.423191628838662
healthy,-0.0207563096891935,-0.103942205311595,-0.10177809033357,-0.29604635437459,-0.0069020706373491,0.10363429843797,0.0018537574922878,0.0408408053527731,0.19053316764518,-0.120582473609491,0.0453902362118737,-0.0906626786389513,-0.074886886118687,-0.110151617617973,0.13450222518957,0.0145961931234072,0.203984247082019,-0.285800248997428,0.10666913318649,0.212534829464422,0.0083576971228252,0.205005273369053,0.0853153018351516,0.156052597646025,0.0127891025320049,-0.216916905509964,0.0526797895482612,-0.0229558279686694,-0.0677776424013185,-0.26929568697348,-0.0726741625654414,0.018368791156248,-0.0903356857769946,-0.054142055987386,-0.0376753074469851,-0.0991083772643808,-0.115118722746268,-0.019008231678431,-0.223732337061568,0.0166995042915429
healthy,-0.478778835242938,-0.33489471619214,-0.0240897934889774,0.450179822363709,-0.460228063564658,-0.490515881790853,-0.0180451694581624,-0.317121752726463,-0.0559091610478103,-0.37889822626587,-0.263804432667584,-0.239015795249688,-0.372649960040422,-0.230453440042929,0.718218796833609,-0.336325109840051,0.22019439946397,0.0280201344500774,-0.149272162705901,0.687124582380132,0.700374687153395,-0.374313772619004,0.207336221075603,0.395990455760149,-0.296841285454243,0.337651598854716,-0.50755780227987,-0.293395540482796,0.47448930385698,0.133638613269706,0.593628059764807,0.133818584335055,0.399773859138068,-0.130261256936939,-0.287065253596681,0.0863615686889796,-0.450906901115908,-0.18289985437507,-0.101351171677865,-0.379663002899168
healthy,0.46907038967202,0.216987275837805,0.245386395457597,-0.0369970600974604,-0.0603744445939174,-0.0144458480796651,0.425608987893557,0.442287097820675,0.0548638000606122,-0.0211367048736529,0.309836263848921,-0.477801914460932,0.166385545098164,0.344713877961053,0.183501126693244,0.166060593079033,0.0022838823214102,-0.319319334675996,0.213103169975399,0.506969634887924,0.404387539682683,0.376364494094596,-0.050270965172828,0.259790648127826,0.392667142877386,-0.0264582265474448,0.394092580811581,0.154931189319637,0.262021522821009,0.054356004815299,0.332017416530876,0.654517247829341,0.512619590727584,0.0620645721851013,0.440314472000742,-0.222162431744674,0.0688012128561839,-0.0475513768250085,0.177933450608945,0.359358550102963
healthy,-0.136087599647952,-0.106707950675422,-0.130015081779971,0.079150132402762,-0.120705515000265,-0.274594022214033,-0.262900008177735,-0.345726822458613,0.135855688313894,-0.018998113226886,-0.156897277655961,-0.229972782956949,-0.198087944547331,-0.14677048557,0.233361147089897,0.008928757789524,-0.168756431055716,0.290380000689238,-0.114241869527566,-0.0778342511504123,-0.038327201381883,-0.240783910424063,-0.15759319330755,0.0338978767764453,0.0054560430967497,-0.128034752238003,-0.0936342341833923,-0.225649803747994,-0.0709914170362433,0.135492815038056,-0.0198087378487384,-0.256300651281321,-0.129308114121798,-0.19622006111717,-0.152700029896223,-0.130756059608775,-0.0440875891281341,-0.208529282475944,-0.269123859024056,-0.177233509652095
healthy,-0.120289450116125,0.0725757878460424,-0.271586831741446,0.161997427767928,-0.124490800432774,-0.258425007338696,-0.142814980927196,-0.162404739492008,0.143816073500672,-0.0976470365585422,-0.360239350139368,-0.236928085170312,0.0803292349305746,-0.357320809729537,0.328194676638939,0.0108167277452406,0.141758128212664,0.0514376050969092,-0.2686264735349,-0.20998365194776,0.0379607823811548,-0.136822751117818,-0.0430097599903688,0.0611175820657961,0.0464398969161418,-0.0229516231042226,-0.0286689789308189,-0.133439511713874,0.157471726801539,0.450470481306041,0.151926067307658,-0.0508874751685283,0.0001623907595676,-0.213720791806388,-0.0705751466542669,0.0589669524482991,-0.171331458112364,-0.292356951078888,-0.13209300855737,0.129240442255967
healthy,0.122241459500749,0.163542364820728,0.127483759479932,0.242220539938108,0.12913155973086,0.0791604002629348,0.0249358053046857,-0.0311088124000054,0.106869795539949,0.0034978940400406,-0.0638549753972897,0.469389595849531,-0.0483139168707172,0.275102652692434,0.293096097762873,-0.270729143708226,0.37968911492504,0.21310399120779,0.465232848819551,0.228328565934527,0.232629609789096,-0.252802279224236,0.363001136284985,0.353074820300775,0.305944280844986,0.256195556141309,0.106497525389473,0.34958165080198,0.371497357189643,0.1587530388524,0.223117112871511,0.159042046263326,0.11455973924508,0.425175982882897,-0.0465289586151056,0.12835700456565,0.18881059689553,0.0277292461805116,0.10988218221668,0.117126714807813
healthy,-0.0036244262686383,0.138683410953856,-0.158765264648116,0.147491382889678,0.003212318959848,-0.148528017628775,0.0285940350696755,-0.0463948027258264,-0.0088929592813043,-0.0395581307177615,0.0698489238669223,0.121145446946816,-0.0931325284426812,-0.174153402038689,0.0629849900127651,-0.178420413447479,-0.0763263530410334,-0.0543747828494253,0.124711452983095,0.1044617220616,-0.0592502780144055,0.196162515508963,0.20207507055146,0.069305043630868,-0.0521819000306577,-0.153577977998761,0.110265415644437,-0.124023622401282,-0.0085955801743727,0.0578559843752952,-0.0990670722213076,-0.175310481141243,0.0733865499720787,0.0095296246661942,-0.121010700348243,0.0332185283968537,-0.0514818955802856,-0.218043656687728,-0.0331991760989155,-0.0467759450830023
healthy,-0.602184796085,-0.536831948728805,-0.146354593915181,0.313960221510152,-0.271468528347629,-0.139313472499965,-0.418087318733973,-0.438195552110653,-0.532101976532232,0.122919700654337,-0.543642863185747,0.142793428263367,-0.395545156037535,-0.363910292751573,0.207294939222554,-0.134242149550582,-0.0373134667967553,0.117428028366599,0.307194252510447,0.0155894115275983,0.0328254744663401,-0.0964049781613753,0.0995029804479617,-0.0919486270242651,-0.294217921771194,-0.0484152437924848,-0.217777435102921,-0.57345266793043,-0.0461211317612968,0.343612743883847,-0.185768747309508,-0.158335499181631,0.162640059671302,-0.04556287041864,-0.428283383002814,-0.162504282243573,-0.250463506253958,0.0616246513041552,-0.375691329377406,-0.594923644561433
