group,B7,CD11c,CD124,CD138,CD19,CD1c,CD224,CD24,CD269,CD305,CD32,CD336,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD54,CD57,CD58,CD62L,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CD99,CX3CR1,HLA,Ig,Mac
healthy,0.0155208790528844,0.144886443907359,-0.0481678532804367,-0.107876319618538,0.162595602783131,0.213131566413082,0.162027707872574,0.0798737052485645,0.0558043490013953,-0.011505822004523,-0.137125291199224,0.077531261233814,0.0896542215420097,0.201371583539078,0.0147009043852998,-0.106011016508169,0.230747303738733,-0.0530658177422927,0.0710021717772337,-0.0555802863296836,-0.3728984730327,0.182648733710909,0.361103446063992,-0.174402725224723,0.048321712830832,0.0287211580944442,0.255827810617593,0.234770507201566,0.161975575256741,0.0689280496393375,0.0974380510756122,0.0784340213694452,0.372949154141074,-0.110385673603268,-0.054700951593043,0.176350965742832
healthy,-0.0900380932641411,-0.146047834966876,0.079457128597117,0.0177545461375296,0.191267694166461,-0.0783248143800463,-0.0704621568621337,-0.0032600710219885,-0.0381356757254171,0.232871874723627,-0.32160452319882,-0.103298080764333,-0.0418705830073622,0.140063675518233,0.0549015246162937,0.132773413767482,-0.148911469502838,0.0698559220446675,-0.0675281884178909,-0.101553778566556,-0.0982816615820836,-0.0773634120177966,-0.0750095472668397,0.0806821279474036,0.0633664695775256,0.0253269253678529,-0.139425988091755,-0.267794256951613,-0.0688381605016403,-0.188225602942041,-0.204108176438628,-0.234682973251837,-0.0487123338309793,-0.247053407762178,-0.0118637563569244,-0.0754549897862297
healthy,-0.278346190411069,-0.314042338179279,-0.100252040024136,-0.232542703635221,0.0378946132533325,-0.177283573703803,-0.221446348925093,-0.103896806467707,-0.237051666996621,0.228669060246203,-0.0298083317117436,-0.197901809578948,-0.551686772945548,0.0973271849770276,-0.0841584550241272,-0.11690138590883,-0.487120730070609,0.250357489247425,-0.353954145796756,-0.20210183598111,-0.232389526823218,-0.413222933965003,-0.223076973335743,-0.267607037155232,-0.0201788820733514,0.0132429600183805,-0.0454933117050578,-0.512759753104642,-0.138068142555724,-0.204205724870941,-0.128443990162505,-0.393345326456527,-0.583948169986075,0.0524258078220255,0.124297890930053,-0.258721797879566
healthy,0.0430156147029977,-0.264709065696021,0.207068886856955,0.133146663684268,-0.259854290691339,-0.179521165660273,-0.0154356011691294,-0.179896512688252,-0.10268123391593,0.186961040236607,0.0459138065434885,-0.02787590653577,-0.117505981500809,0.237872544477155,-0.247648414133175,0.0759381135955688,-0.367265036945036,0.0551361434886439,-0.241513314813262,-0.268710976787773,-0.0277724815577642,0.0271631030112568,-0.204735992331436,0.0494367851520011,-0.385708423782657,0.178720708107017,0.241082684263831,-0.341506624176614,0.141742763515372,-0.164590189875875,0.0476513934624938,-0.0536112389108695,0.0150625266964732,-0.200966273581214,-0.172894121837346,-0.130658375663071
healthy,0.604560557072713,0.573361716927493,0.176343113303944,0.431172317285903,0.412132225298868,-0.252188628894023,0.491398724428828,0.199212349875258,0.113215178830288,-0.219445967043792,-0.11003068669297,0.265032708158954,0.230198546030951,-0.100856548494614,0.282535275511124,-0.073267830783138,0.539541096340639,0.263838310223971,0.66714062574134,0.454162998991579,0.3192264787382,0.389255941829223,0.448939408310394,0.301055165554477,0.557942623419451,0.326042149781577,0.344131347850225,0.709999230016949,0.217701156037841,0.534071544270852,0.209994193574806,0.486875450133649,0.569409915034906,0.298497011209619,-0.205740220047646,0.301733960700547
healthy,-0.161375324669776,-0.395857092650812,-0.0948449766517628,-0.0670362071898702,-0.0101160908813571,-0.210669341842422,-0.0783311458492649,-0.0132237048403165,-0.102097868446098,0.193841668566546,-0.021235653923082,-0.110972673992329,-0.343553233612393,0.134704126019906,-0.0683847125957934,0.118113088859192,-0.260317016085142,0.161652843267879,-0.172738400257498,-0.186506562252907,0.0806935097907952,-0.192810650086026,0.0698535987566365,-0.0809920655109326,-0.54965705100698,0.130884252362688,-0.018049354481491,-0.305481862588205,-0.0494203967213326,-0.190442820599898,-1.91211690908355e-05,-0.134758414725309,-0.165259071693435,-0.0596384241560388,-0.0479344110578864,-0.209369945438487
healthy,-0.101181236812654,-0.061824921561611,-0.0444096542857237,0.168564735949866,0.0607652481259203,-0.336843856255954,0.0978806741651561,0.124067027377534,0.0593880871002447,-0.242849870216002,-0.170865967749502,-0.195400083066744,0.477459547847639,-0.17494738014787,-0.137355701870656,-0.346919154426529,0.103467855677162,-0.200234850233777,0.256438236496133,0.111848745511808,0.113318091116595,0.147250045597774,0.396646959624108,0.127027610685211,0.531176263769986,0.296561895923181,-0.204180204965695,0.376276719265611,-0.074706495174731,0.246990428257003,0.231386011761475,0.178077706941935,0.0905850838263119,0.203295240275878,0.124675748667036,0.403146547758799
healthy,-0.0135676048629776,-0.271801562859783,-0.0658096554110789,0.0112431014987098,0.286458422980697,0.0870964471300698,-0.262779784317412,-0.192828844707995,-0.375673417530773,0.367938854211824,0.234595840174411,-0.0166728880419657,0.123710675849092,0.196538627203892,0.31498603830303,0.1318175836366,-0.0167375052661962,0.267746720012254,0.0470939556444137,-0.0339100183819165,-0.161312230667401,-0.302965593558525,-0.039214287211199,0.0580320097962023,0.200179421109754,0.228942767104377,0.0196363646577535,-0.104134517631247,-0.112822053894594,-0.173809750173955,-0.234013696357035,-0.2063012126709,-0.364986445365064,0.145512861797997,0.219259110870188,-0.0517835571365964
healthy,0.112715674068644,-0.0597871635071799,0.0854373435144705,0.198250435892289,0.499381931994894,0.302464094876327,0.13791357515437,0.111619229608263,0.0126294566861019,0.244920663521853,0.385287858577373,-0.0400216009235667,0.433095786410598,0.135077217417169,0.156212804527797,0.20166866694913,0.322405904016405,0.358930131659849,0.254384185380182,0.223888141332188,-0.165883147555281,0.0810737224270209,0.0753726724420545,-0.0347229104952393,0.0339716587122245,-0.100218926981792,0.0770945412628821,0.103913746320941,0.0411068795677695,-0.0544927436788896,-0.001458018050423,0.133983742687613,0.0052268153786283,-0.0011364233398923,0.184633104827128,-0.0797709803304741
healthy,-0.557174034208138,-0.290536237527691,-0.409943702383687,-0.610713740473819,0.335140882031656,-0.279465551305422,-0.491644589258778,-0.348826959971553,-0.581425429842142,-0.0214170576697482,0.02339208582662,-0.402302624422334,0.215906899063178,-0.241324883516414,-0.0894890771481503,0.0868574950363323,0.0704560417091455,0.0096971939849606,0.0185977146357283,-0.03889344826138,-0.34806980349697,-0.346825751759968,0.0690461506762203,-0.408563423579578,0.0571642196478045,0.212051146344491,-0.331391231114707,0.0200995693810287,-0.255922574479923,-0.254318090357585,-0.577457219326869,-0.0335118459436142,-0.329723166114732,-0.0285480495833304,-0.0287310977250015,-0.243448798378835
