group,CD107a,CD138,CD144,CD19,CD1c,CD224,CD269,CD30,CD32,CD326,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD58,CD62L,CD70,CD71,CD73,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,ITGB7,Mac,Podoplanin
healthy,-0.363686774731968,-0.0837133067975094,-0.0176964266195367,0.0774195193960266,0.0165438990858479,-0.172860766758348,-0.0513340406701754,-0.240348945314074,0.12126328321041,-0.163634440492384,-0.252848064914467,-0.0447289913883717,-0.094446754644936,0.258647119772238,-0.0326564925968734,-0.0639834197200655,-0.222256153814975,-0.114099475986431,-0.0720672043538922,-0.170275179270119,-0.164155362823902,-0.273796626551319,-0.231405877003463,0.381795231174405,-0.279163153190701,0.1388919863216,0.222311284476885,-0.102017744895073,0.0832309384225422,-0.0988419055016757,-0.218370508729927,-0.013209519131742,-0.158922926999672,0.0222396273893762,-0.16471133196546,-0.381494045697427
healthy,-0.562494148184032,-0.490793807054389,-0.284446445111547,-0.250800097158416,-0.437641888781423,-0.433908409999388,-0.454777280004943,-0.36454400290254,-0.140426454590664,-0.551106244953659,0.0442290111455542,-0.08359774505071,-0.299103665126467,-0.115153552426083,-0.480634379818009,-0.387494995155715,-0.0629371659348184,-0.453665772409079,-0.213190194208552,-0.568025860583669,-0.33957236121257,-0.207019216285929,-0.469262858737466,-0.418549248521479,-0.268717296180124,-0.288208001886686,-0.23585518029015,0.0263280154884743,-0.451776446747003,-0.476171429336342,-0.349152719105498,-0.45794627935351,-0.409981967426918,-0.377054286311905,-0.441362240834497,-0.529547071207827
healthy,-0.0550843152082454,-0.153269839667664,0.134483668284643,-0.0744860975186362,-0.0382098153338034,-0.223331174978704,-0.07176440280208,-0.128414145477393,0.196999532336471,-0.206918967779775,0.160271034116963,-0.152914810701104,-0.0207500558368332,0.0979392345595768,0.120647491964128,0.121220529389965,0.0229553095553348,0.0031785704122598,-0.0584566078172269,-0.0804031824244087,-0.139005348657406,-0.128390878851645,-0.0615891252692838,0.104356538431741,-0.0900877208711983,-0.360870150082696,0.290081624218972,0.108992273824,-0.0344643608516033,-0.242440815832491,-0.0541881323859692,0.0507198203639758,-0.0719707216257915,0.14765144861976,-0.0464301564533104,-0.168670673448084
healthy,-0.682344601998015,-0.660476903908929,-0.569354831667479,0.353820974659584,-0.728181382929952,-0.444380663466856,-0.671928195622876,-0.70207256137568,0.0727433058882813,-0.694243779602361,0.314279454588659,-0.625143977436252,-0.157867441466629,0.0295897416764993,0.0670617289010638,-0.322977486036088,0.10816416760163,0.0464495574529112,0.184236525471876,-0.403628725629853,-0.127548630294378,0.0489145164845118,-0.719254192595016,-0.0501404520089924,-0.593714384134769,0.0503390547158278,0.262845306138925,0.0182504391234101,-0.54226429406474,-0.50791981616671,-0.076363978261616,-0.370085573605483,-0.648607220693196,-0.538264194013989,-0.559163263571458,-0.688310197774755
healthy,0.0188684587685047,-0.0206200160759331,-0.0114288729523344,-0.340673436633468,-0.373514869301668,0.114777786509226,-0.0978026923004505,-0.160631198280895,-0.71468266693999,-0.0446704841054541,-0.202856596277887,0.0606062066275829,0.102000479101358,-0.13684261575783,-0.0490025827016091,-0.233299838874751,-0.0435537697811511,-0.157546460513669,-0.189159635737071,0.114681701801678,-0.426832502047944,-0.218845382933766,0.0101388475598167,0.531337885272436,-0.293384367061268,0.343148717502044,-0.304919349982886,-0.0072525790277666,-0.109635086689327,0.268517445472852,-0.155690755020464,-0.14710806902005,0.176792210703866,0.118039443485403,0.117224501472417,0.120351212534483
healthy,-0.181354672764883,-0.0556897013949546,0.0045144008216624,-0.216804278252697,0.0983825504918772,-0.0577490024657414,-0.0319582187037493,0.138994520979645,0.0063546692683034,-0.117926538809874,-0.181146056176822,0.181633707295399,0.338587822717589,-0.247400466182222,-0.0803552963615157,0.158545920839681,-0.124868011038779,0.184083860076197,-0.16582522854978,0.437543616962387,0.105323308927693,-0.0748124293962505,-0.140849230780872,-0.166741110476582,-0.0488063988268966,-0.299892948446361,-0.274942720540826,-0.237862618160708,-0.0435930228945982,-0.085440772274373,-0.0883612585072107,-0.0027277511495992,-0.165580198890226,0.249129613274889,-0.0216182968039403,-0.168177743826613
healthy,0.153292456526768,0.113046837389417,0.223282947429619,-0.0532749747443367,0.236698431144738,0.108363120170565,0.215063355951025,-0.149523681892685,0.0292996522745538,0.117219473503772,0.0846828504772209,0.137206395419174,0.27447446653548,-0.383532860802655,-0.197421497614197,0.318329867388421,0.0614451853676661,0.33752474836307,0.274168422278948,0.358919867206143,0.200506632045666,0.0606307186929937,0.275898024264977,0.0338097564141523,0.0787747840664402,-0.135336612818883,0.302497674874722,0.0178545591921392,0.166033393798568,0.186108365539329,0.165703531062876,0.328962738329794,0.19797065500002,0.187273074486212,0.268589117399985,0.149036073376159
healthy,-0.0962950177289931,-0.0447739983213327,-0.144137457911956,-0.694224900802471,-0.673897089011758,0.142461117191524,-0.0896606339599817,-0.275988189121263,-0.780050960129986,-0.090838149488332,-0.663503129340868,-0.0198288338189029,-0.419507625912452,-0.677883005639247,-0.661931950343749,-0.721787798097614,-0.654475993322286,-0.649118991078315,-0.720478075973724,-0.365664021443361,-0.708763681490933,-0.56401897761797,-0.240942704949318,-0.185315899018511,-0.366984636635961,-0.245494009244531,-0.452994724518881,-0.662422235730326,-0.150652594221267,-0.102897549828904,-0.164880372371423,-0.260117369446798,-0.0013293988175744,-0.367488601253349,-0.271016126374716,-0.182035537573769
healthy,0.345147103707868,-0.0098571003468809,0.130595050405406,0.20940378497597,-0.437812470915638,-0.0497486336895371,0.0403059334197667,0.149206818435678,0.159339474933312,0.0228813581195102,-0.0593024263870448,0.04062868318043,0.273661208892567,0.0679115748965803,0.113542641562169,0.212752381382547,0.0793719731072281,0.196598988026883,0.153451488571058,0.108974765848192,0.302051688643378,0.121706093699112,0.0394231025490521,0.0769463575057502,0.308855328439369,0.141480134303391,0.366812609125385,0.260377029754753,0.0721347329095975,-0.0215448907799844,0.239529038804772,0.136735021794127,0.0243212320656174,0.0425049548768922,0.20049646429657,0.116005922296681
healthy,-0.117289308775373,0.045554404883828,-0.111657713244782,0.253154497524971,0.287851614360349,-0.0802921279119108,0.0336866475192979,0.144294019283327,0.399089325146333,0.243443771293204,0.244782293822918,0.142481579394438,0.0834478226936052,0.291340175780315,0.320370926994891,0.145063952574378,-0.116009516952128,0.17710138488323,-0.0402442349494448,0.124123957083039,0.245609907860836,0.0582888617743109,-0.0287413434108553,-0.197807891126469,-0.194675032633713,-0.0076868552935494,0.468637119185223,0.0104558365972018,-0.109108700962536,-0.029029878481332,0.114678151715304,0.23790991521803,-0.0271117039216441,-0.042886885623379,-0.0996669577255635,-0.0182398664658589
healthy,-0.091751416143183,-0.0316052671666775,-0.0594420601848844,0.094018485666551,0.210674111897188,-0.0290418845492523,-0.0078195534082248,0.0564656510678582,0.0860638182725422,-0.143343542511235,-0.343791286996806,-0.0414729330867583,0.499689685762777,0.150630865020682,-0.267913070368894,-0.118300289218056,-0.336068900202943,0.0587116402527921,-0.0626611933096588,0.333732201148141,-0.0883895765692631,-0.0698750797137227,-0.161973642830699,-0.328476650987737,-0.190496695742863,-0.186818609240635,-0.265970993113317,-0.259940492894878,-0.0552295170506864,0.0130052917702696,-0.0878823694130523,-0.130308726376542,-0.238561295889169,-0.0890598951203938,-0.0749307827710707,-0.187796598674047
