group,B7,CD107a,CD1c,CD224,CD226,CD24,CD305,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD54,CD58,CD62L,CD71,CD73,CD82,CD88,CD95,CD96,HLA,ITGB7,Ig
healthy,-0.0712342624935315,-0.314402756130236,-0.217353451639737,-0.203357193033425,-0.0985097748343699,-0.253695396419907,-0.0105063756015877,-0.228273924346321,-0.0585998336329312,0.146909186884207,-0.512717316995243,0.337785324322269,-0.32683384945091,-0.219748921423886,-0.166138680242277,-0.265747409522028,-0.259549663107053,0.0521055395448782,-0.121649268668673,-0.017174414820902,-0.0678230734174647,-0.0281322462131201,0.433710237744067,-0.204598312561214,-0.047836027682272,-0.105609803866781,0.0470795916625656,-0.0484540340250543,-0.036063927628091,-0.116407635251981
healthy,0.282033240937621,0.33066813965397,0.34868735391391,0.325087672781863,0.201629337536022,-0.0142289844736338,0.476479642056379,-0.024534964658483,0.30482880500327,0.293745952760717,0.263470922824161,0.150431760591489,0.15683232104848,-0.050648924252004,0.505144707231878,0.136637202265656,0.164234061885642,0.33251730955727,0.167581254280861,0.282583948714882,0.0945652079137081,0.202846801284295,0.167184015238504,0.0116532910835703,0.439748715431567,0.15634024838365,0.123630169417988,0.045842504447932,0.469091265207823,0.229198052838637
healthy,-0.0759187753832988,-0.131126796389785,-0.123908698696624,-0.246156211364193,-0.14843820283957,-0.285589723925522,0.119523820552796,0.183989683598889,-0.242517929978446,-0.255470960846737,-0.221500293452506,-0.185935895732605,0.183337031807645,-0.115720268154622,-0.0600711459554344,-0.370390338100697,-0.363852911506708,-0.17826954431003,-0.478955610640568,-0.288467424124569,-0.396067413882438,-0.499590373613567,0.247626252395341,-0.340274808409712,-0.0086185985361069,-0.14036712564343,-0.0677335724920083,0.11591519361534,0.152069590422089,-0.236877720896142
healthy,0.418742017540006,0.446842277484065,0.326050543007179,0.412011305414534,0.54269344056708,0.158037277665011,-0.121005061080781,0.0396676838450232,0.442697720584339,0.33883213338959,-0.118630711857459,0.404559917646165,0.140974505818301,0.0334222376402521,-0.0899853677745697,-0.0010838806342841,0.0882638155799994,0.545975913085955,0.165700816421515,0.580006073027566,0.0571205896621307,0.0911551748041498,-0.264812067884028,0.216402618547741,0.393170802516994,0.567259486861954,0.519259017257861,-0.0179624224173924,0.251726081826392,0.224789603599539
healthy,-0.165122686431365,-0.165146661847569,0.599361069344536,-0.209919867037155,-0.178930420915415,0.284440425486657,0.191921280252769,0.556918770306774,-0.149285875913711,-0.207723192960789,-0.171756302916155,-0.1005947954942,0.201045804135293,0.195747747297535,0.100082346172843,-0.0778148171305479,-0.295220784729946,-0.0360599974595782,-0.0823611656202345,-0.203534995873703,-0.213744673036858,-0.593290901101901,-0.153022949652741,-0.151833212892985,-0.3074293352156,-0.399669433792095,-0.320632217909704,0.120262969534394,0.0887422237252153,-0.272615263948953
healthy,0.073016521695126,-0.260024902288201,0.543299504657864,-0.0894909806507276,-0.162095626455794,0.3183867423453,-0.144557714875594,0.239233664988563,-0.139090900787139,-0.109788625880049,0.0771219056505541,0.0561609951394343,-0.146854069431646,-0.338533408893359,-0.254432072552869,0.13750486307963,-0.197477182540259,-0.170003811905013,-0.0719142372000801,-0.171822354252273,-0.42983732431024,-0.492621539760729,-0.270009762237931,0.2428121286572,-0.27357218359997,-0.181278296419211,-0.0714913196350495,-0.0411718668526566,-0.190123537152128,0.391218414741894
healthy,-0.0123741917993854,-0.138230179031018,-0.178433193629115,-0.252947431155998,-0.219029880698971,0.032132936431376,0.270544702156041,0.197504965000232,-0.235228746941314,-0.381487592951586,-0.0703529041100955,-0.106602123472529,0.0816860811736615,-0.131029252164363,0.531294175352642,-0.253270893354533,-0.167137850227377,-0.220792058910696,-0.0512180268188138,-0.0846557221366633,0.139887867163555,-0.0381215851923522,0.427343648560419,0.0527845695389426,-0.211048408479002,-0.348994012949759,-0.105190448556236,-0.0489868048857537,-0.122197235982701,-0.136261845289281
healthy,0.108208299568944,0.130979793398596,-0.135246244088654,0.132105263622365,-0.0811098864077393,0.114281199317332,-0.117674435347028,0.373928352673948,-0.262864974709825,0.114063726128368,0.200098887521493,-0.0508535397940571,-0.296364616821777,0.206969882582867,0.126195659597909,0.130078092108155,0.142404724220696,0.0307320771137371,0.231939227291937,0.127818781114597,0.0266550265711557,0.286900985391891,-0.0177787541429208,0.146896981145219,0.252493747914844,0.146792337950361,-0.213190160000229,0.018325574770916,-0.0073510965469673,0.0242300794005899
healthy,-0.0242557757978107,-0.178173594576536,-0.0386709645826605,0.0047795262107742,-0.0562136685622677,0.24321117104503,-0.172586172166106,-0.162739771420723,-0.0514797625394623,0.084732201295274,-0.101862340290012,0.134752021886819,0.241781444726847,-0.133490206493496,0.0367336008524889,0.0745328601013533,-0.0506577337980148,-0.0397612382202876,-0.132053306123755,-0.101754046030987,-0.0916842602327097,-0.100357292744283,-0.281398444182244,0.0889654444103873,-0.0535314238649075,0.0881113590553784,-0.127841673602999,-0.170323633495868,0.0937488755931704,-0.211727364882652
healthy,0.0282720658500924,0.10765048149712,0.0058702441384484,0.291282581992358,0.0392064344788755,-0.228248595247172,-0.0106577775133818,-0.183983840262415,0.149144990536833,0.183793077147259,-0.226747836744905,0.270084734254577,0.385103927089122,-0.0426891357420505,0.0506066261210498,-0.0174115505373176,0.133131181272153,0.272893448577144,-0.0473083895738686,0.404816236168443,-0.213669844660195,-0.198234254119565,0.188660148024217,-0.227693606674987,0.0089382834121851,0.430235065239178,0.273856265648799,0.0358223122175444,0.16499680101405,-0.41441816577193
