group,B7,CD107a,CD11c,CD138,CD19,CD1c,CD24,CD257,CD269,CD30,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD47,CD49d,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CX3CR1,ITGB7,Podoplanin,TCR
healthy,0.225798456253893,0.152318885285717,0.021720483549581,0.118570210438258,-0.169390206718799,0.0162861677202672,-0.20049980528515,-0.126124732649187,0.11836383059219,0.0255870790072047,0.120933014755166,-0.221711550000163,0.0189953946553206,-0.0904065280562674,0.0954536848790784,-0.104293884366205,-0.180033704832888,0.0030709103959225,0.171066574395409,-0.0815369676322972,0.0401249146988352,0.289857779240992,-0.0545002877159042,0.100941445940021,-0.0007868021106211,0.11388637322292,0.173301416685983,0.10552729288686,-0.287736446986966,-0.147826624349037,-0.0609601338213052,0.006767898365105,-0.100563522758658,-0.0003326703266,0.133966456890224,0.200279830656757
healthy,0.164742707385315,0.224371163676506,0.138993863219218,0.279507000639838,-0.0652373382635876,0.006744057447951,-0.400351172923243,0.320789231435801,0.211491694071923,0.255084217788857,0.187183886065832,0.202221472142165,-0.42824016395247,0.230839479922253,0.176350507267916,-0.0662933223544789,-0.131915989883712,0.359142597509656,0.123578414361765,-0.202283289012136,0.163012849248826,0.0655404381764841,-0.165096578510901,0.0644857468625429,0.285336878682873,0.227198351221258,0.17652461609962,0.209854761898073,0.21168806162945,-0.24613888207861,0.19547518462311,0.281619867194155,0.293492997054685,0.0383298722768302,0.274545510009628,0.235752313072164
healthy,0.116858606047157,-0.0285195061083368,0.0308461816254985,-0.118308671148574,-0.0954022620728678,0.0742244355568589,-0.0073223238592971,0.210110785603226,-0.0461548895939323,-0.15353306110857,-0.162162962863089,-0.178482130570092,0.0669955246174243,0.111131175824747,-0.0451121030918316,-0.338007804196811,0.353635566991219,-0.189303888882449,-0.103689927912284,-0.0413894047697958,0.377806338786517,0.0445948684705107,-0.0792752153562102,-0.19684961089357,0.029758892370163,-0.0439821315455543,0.0989574539000283,-0.114033701450641,-0.317954540068275,-0.181713861449847,-0.077085788769394,0.123913978668115,-0.0977209254231861,0.0310410091789418,0.115826777214868,0.0543595147010803
healthy,-0.668960745938813,-0.591687323836771,-0.256489707421634,-0.791166591309115,0.219267620772991,-0.632574103392919,-0.339960078339153,-0.700772691626017,-0.686582612199921,-0.682420885220613,-0.0181309399539969,-0.67023072480807,-0.1807302126176,-0.682716736179297,-0.540833625068012,0.220921213677161,-0.359205041879901,-0.0792269668630591,-0.157901925895829,0.205704056660982,-0.306317841648052,-0.102651085862998,0.193362851053434,0.0521322495306883,-0.711760227576306,-0.736570663898624,-0.65165602833406,0.237234874298526,0.062606935014958,0.0259121070929835,-0.616629773921598,-0.401121840555307,-0.660721485788358,-0.653581014709371,-0.745117128409389,-0.705380811537973
healthy,0.0203902220982759,-0.0394522319705099,-0.163935913287572,-0.277008517850271,0.0530541597844293,-0.0830872307850019,-0.191644929177242,-0.0902121065153088,0.0574638386668017,-0.0624729468859107,0.196148621227499,-0.125141659814305,-0.0084566710524058,-0.172918002988855,-0.265508700810101,-0.335150291303022,-0.0316487467865895,-0.151973336137172,0.647041809738202,-0.194583975767944,-0.442540543409889,0.142415948099391,0.0830043774726848,0.0696540143531126,-0.0072961800196811,-0.0527899838081358,-0.198493748663789,0.185433587842365,0.313274590792146,-0.174156086004423,0.0932584681945886,0.0435898736687862,-0.0407469392467714,-0.302895449456139,-0.214522740339243,0.0433707461038003
healthy,-0.155983977302987,-0.177992305050203,-0.15634555030009,-0.020377121770148,-0.0212202899005448,-0.231916843624713,0.301322082929125,-0.0759251498395725,-0.097528893133473,-0.0902828572665602,-0.32509455938506,-0.0994942283304445,0.0193685190687129,-0.156883231135701,-0.0832897916967599,-0.279517823607368,-0.242283049207624,-0.238167075904581,0.0460295429489853,0.104346809943071,-0.123792252792882,-0.106262621257994,-0.032895041710544,-0.0499489910817361,-0.0316988040803283,-0.0003810825906434,-0.0936212363127271,-0.485355694899535,-0.23415466205156,0.162026277160699,-0.0120701866353363,-0.0034014900623351,-0.200693703803273,-0.294349097676618,-0.179780360188538,-0.12968971738044
healthy,0.12182767837848,0.101019432219855,0.0136253270659198,0.173048366712468,-0.11994165038302,0.257867915641415,-0.117744725483328,0.150116341027872,0.293972679899323,-0.0459543758368976,-0.0041607259252641,-0.0387750711688473,-0.158893020142292,0.0793419850133614,0.340564736152241,-0.128937096610991,0.278069049841063,0.0776457564468262,0.178388607682703,-0.0227947046509073,0.104240471349993,0.309008431192746,0.0765710221169916,0.283484313203751,0.170159959607002,0.112841644559455,-0.0522111940905476,-0.0131281832179417,0.201102893440197,-0.245516420309362,0.0944325592272638,0.250223971287609,0.168627113746088,0.0078889723739166,0.0685858483803046,0.191659480275447
healthy,0.273014793933936,0.374303774147684,0.257606369084716,0.440266627511243,0.334388290301057,0.335981547198539,0.416031210253659,0.43013012894593,0.451417766840647,0.35035112306492,0.13562589155252,0.293906915062368,0.608194333680509,0.269785976575603,0.669363525081614,0.508683535537182,0.0021859705755741,0.390217524921206,0.475813194521676,0.37112452621739,0.308075589262229,0.454237958747659,0.43910324982337,0.45891116673496,0.52736003580528,0.382216682600814,0.379027767517271,0.333792329240888,0.210635276778768,0.424852993986037,0.488382232111078,0.159586477743902,0.472468339765958,0.325302578727059,0.475843803556122,0.082832238477159
healthy,-0.121677167590003,0.142886737138586,-0.0217583953584445,0.106198050323559,0.392348940768498,-0.203156096395233,-0.204127211401861,0.0081296494307703,-0.106557738106797,-0.19985174011456,0.206955919560699,0.0592226309937938,0.139912974846323,0.089220171873024,-0.118717540957431,0.0172554409890891,-0.163622889580557,0.21908090662626,0.241477824813915,0.0007100872345577,0.0355224881550975,0.125595696042277,0.129429321944589,0.0766864098206842,0.0146436198368428,-0.0927572799474326,-0.175664857667344,-0.0083690080445705,0.348768883650747,-0.0548938523023678,0.04559687130406,-0.13860635836787,-0.0282512679325861,0.0086331992331603,0.0255978597107769,0.0726299775638474
healthy,-0.0605246752675262,-0.0112622087145903,0.0764367224115967,-0.152017489511881,-0.14258942274525,-0.333346006433324,-0.0347290277328507,-0.196582277408405,-0.159782587931413,-0.0738224855868956,-0.49705844269553,-0.0578822160577752,-0.355254590401667,-0.281774951362821,-0.204214530163621,-0.207598890746341,-0.0475808082190867,-0.357745498045727,-0.147895282868047,0.142430532593057,0.127438544241181,0.0438925622477168,0.13130189786536,0.0585967254808654,0.091505125134914,-0.112933009364608,0.183492654780079,-0.105017600489338,-0.440853924673806,0.104558365972018,-0.0144861834611277,0.177961332521123,-0.1478912871816,0.282807792308822,-0.164361463375684,0.039153345645738
