group,CD107a,CD11c,CD19,CD1c,CD226,CD24,CD257,CD305,CD32,CD38,CD39,CD4,CD40,CD45,CD45RA,CD49d,CD52,CD54,CD58,CD62L,CD71,CD73,CD81,CD82,CD95,CD99,CLEC12A,ITGB7,Ig,Mac,TCR
healthy,-0.160036573999281,-0.229244030719971,-0.0306731313870071,-0.136867628045531,-0.0844422851891231,0.0154335176137774,-0.160774802445149,-0.252640549268805,-0.144599088967973,0.184172410691116,-0.398244046565198,-0.172979631931895,0.0503454260868466,-0.170173875393138,-0.115611209148439,-0.223399764269438,-0.29951218116666,-0.386268286211849,-0.247301738394605,0.0849072482397147,-0.0506681579877693,-0.422248628117767,0.156156923469513,-0.139225224173787,-0.270014928182205,-0.261311971538409,-0.192858979323434,-0.0538925929092142,0.302884817571403,0.0559840408888307,-0.109435235153901
healthy,-0.347190758405123,-0.17340865182155,-0.335646603814462,-0.531471884405941,-0.395904719011233,-0.0981945859717355,-0.399167007168448,-0.639843222210723,-0.278283529002978,-0.385518018966194,-0.304828323243868,-0.235144388615465,-0.473262246232603,-0.318984770741084,-0.113722361944673,-0.159628548584734,-0.268493912161706,-0.0929595958350431,-0.402877939136962,-0.208939070525777,-0.118624206893474,-0.0645496080459825,-0.119437750204982,0.0779669933656908,-0.263932524913979,-0.185773848340895,-0.180448071441205,-0.487405684335407,-0.351260278908142,-0.345669121581719,-0.398297541308362
healthy,0.0342024300938162,0.130038425719422,0.133608493127685,0.106078729674829,-0.0159206642404775,0.120154847579028,0.0330046281067817,-0.109041264839624,-0.245921098613304,0.114894539941761,-0.473618596673193,-0.00910753048198,-0.280633863547119,0.0086985856053367,0.291330439730843,0.384813335173341,-0.011160184274231,0.134703012425319,0.265046073648052,0.11051660625752,0.0825089935727385,-0.365435396719542,0.227093340510438,0.209571341932058,0.240175104694637,0.0043536413031961,-0.0578139379784614,0.359503723386477,0.285747798096676,0.0792744868396871,-0.0910797635958114
healthy,-0.314832375343432,0.0192948899601463,0.30040020106307,-0.411856416134214,-0.19016017762387,0.0011631260341965,-0.41557517179023,-0.292358885379651,-0.186361801217927,-0.255991887090831,0.19103558323673,-0.0849416961526095,0.0697278922838753,-0.0296268982631425,0.590630633448852,0.634976387053781,0.247648080313576,0.427355962075803,-0.234886548439149,0.297961163232663,0.536132252726464,-0.0584649225433982,-0.0238145744304866,0.55899653285479,0.202278620397698,0.412763823365198,-0.149169562815562,-0.487548147403543,-0.0847881408418537,-0.092301749343864,-0.310621656745105
healthy,0.299036482906909,0.470073811964742,0.563782611231352,-0.0971554096338261,0.143847888865581,0.0641338904156812,0.33371392039782,-0.0242367549217887,-0.14460907499614,-0.0186841999101553,0.0075177793079753,0.408569781793184,-0.108579903866764,0.370807065913793,0.347491499417718,0.455394764841634,0.141681278249263,0.303183216528886,0.106505277170411,0.288772644032112,0.350102477046133,0.337307643007546,0.18815884659231,0.369693151740054,0.231714591607758,0.400778745509977,0.408788626831627,0.0430952651956317,-0.0221653828228127,0.253700506438678,0.139016166319466
healthy,0.36766114709994,0.391408200682735,-0.0564369980453327,0.216397138943738,0.467714721316632,-0.0524234051315931,0.173407139435952,-0.18748848149672,-0.146491287100587,0.0897919049371019,0.449781086330066,0.302604239884877,0.0328805432040197,0.0900426282825232,0.474104891980991,0.449027344249894,0.182538117153621,0.380332197134186,0.396498446188085,0.291105758365472,0.732989396910287,0.0324127531967411,0.221877717123965,0.350955323151872,0.485340634594913,0.491755781220192,0.207188492055558,0.0929763454120363,-0.060131524110674,0.321412928473646,0.381023722335284
healthy,0.0844080802332945,0.204993045706763,-0.128858642503953,0.105257560686266,0.350461031568139,0.166856627310999,-0.149706560297131,-0.528087135795631,0.0397475902949374,0.0426073544111307,0.410534409033639,0.405762487116885,-0.357395377602497,0.307867710387123,0.546813512422333,0.509142093202846,0.345019425613305,0.340512242938007,0.382974132333748,0.186571338520019,0.220553478061421,-0.433603787017509,0.0803642133347339,0.278758363241636,0.448907226390406,0.467652909403049,0.316504149516452,-0.11735255585266,0.210720045484109,0.231984238909212,0.227814108654661
healthy,-0.0061676560942123,0.0181079715464,-0.332476369871497,0.104702467070605,0.127639590791438,-0.139096167321965,-0.0952891402608472,-0.357775162095479,-0.286713588694597,-0.296629582952149,-0.480442000457974,-0.237336680893083,-0.476077755652908,-0.358384481269511,-0.372771918468,-0.258719529115243,-0.281167364840826,-0.473415647253787,0.0187326333793014,-0.0881152382139209,-0.333518110855806,-0.398865357816085,-0.451904460365978,-0.198172342488361,0.265546454651047,-0.37245298401759,0.171886037900956,-0.13384293803082,-0.36298903690584,0.140260982744825,-0.354080572042987
healthy,-0.278210122458881,-0.228237173863802,0.325761171156013,0.303732652070855,-0.386839494604702,-0.151697186190475,-0.167677329627484,-0.0542673291238,0.173164711426699,-0.129113044871165,0.0119344209260273,-0.300491679694352,-0.0060712294268702,0.0516739022200615,0.226004987043394,0.0014122922137539,0.188869616909474,0.0480520289077579,-0.150219023654813,-0.166796932533806,-0.210089007359134,-0.178021527850366,0.0110712286719233,-0.0559738177267426,-0.2873278148977,-0.0259758995210569,-0.215099295821413,0.0897297445565995,0.253638592797583,-0.230986587625814,-0.0427800035445902
healthy,0.0415991493061444,0.0200678351481951,0.251127640058798,-0.0446557857674831,-0.0501027682171604,0.292277038707443,-0.0383852762729044,0.0395860307639895,0.0271551605030762,-0.160364946219885,0.0950755566403199,-0.259735089135021,0.0362508689152826,0.0357580611387822,0.201042670739027,0.17103799853514,-0.0491422883028709,0.18502608763923,-0.0167573203632195,-0.0439573091392153,0.104909334921823,0.164247708729259,-0.0333166727783144,0.366969410668782,0.0396605382068902,-0.241961676675453,0.0628315968163752,-0.380352427151495,0.423047647420782,0.184628954475224,-0.218718689469295
