group,CD107a,CD11c,CD19,CD1c,CD224,CD257,CD305,CD307d,CD32,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD70,CD71,CD73,CD81,CD82,CD95,CD99,CX3CR1,ITGB7,Ig,Podoplanin
healthy,0.0967316739725845,0.201642649964118,-0.0882080840680744,0.128718407724312,0.138840020005426,0.275894683069859,-0.195074874133888,0.0867330614114576,0.165398924193889,0.0482861413743776,0.0637635938662479,0.213909823522037,0.0844717300465139,-0.104583615090052,0.16276016883985,-0.0711357456980693,-0.0184807380693553,-0.117568551158773,0.13327597312737,0.133325113353647,0.0856881723761266,-0.0742540862341012,0.0677264504283099,-0.18895317478782,-0.0072389381478971,-0.563736585912955,0.0330787668661044,0.25255908828428,-0.0755161335443018,0.163423715324627,-0.0747830781691805,0.305122001057526,-0.119416326126224,-0.0883358013544336,0.242212429308183
healthy,0.0366226858249909,-3.92561414672893e-05,-0.171634487132382,-0.183053896870862,0.159617616372519,0.0017913868195529,-0.310428200470459,-0.0586636888757117,-0.517677078003212,0.0307971456042685,0.0136040865297449,0.0712087373767888,-0.280274717872291,0.206019196333971,0.0958040664115816,-0.0256673094077393,0.165994212564894,-0.223149014234086,-0.0187623899524007,0.0807703143048826,-0.202231440326949,0.235604907847308,0.0475930265652752,0.0612033004568273,-0.0509572079248243,0.414165689414299,0.153135502898504,-0.320633873273362,0.109122649211349,0.148180072499575,0.115134333551787,0.0610098744601014,-0.0003721896403472,-0.102082430489786,-0.0111591854998738
healthy,0.287540697493482,0.404322100372132,0.101540188465757,0.316347746068953,0.308759362430563,0.203759582220152,-0.470145932026533,0.158425289007332,-0.146500155791536,0.270170084412006,0.27347242934639,0.223939652545888,0.0696924952295491,-0.270888017729468,0.207004711949441,-0.154333850232377,0.712341388499821,-0.0967423997713462,0.687997307271487,0.268148050265974,0.248458453630207,0.434297502193534,0.507677962397887,0.454233038742057,0.377543782209866,0.304428742762509,-0.464054598979806,0.342083775191529,0.586021986419112,0.311092835717674,0.327566454043313,0.385737480021704,0.21538678820858,0.242333342721987,0.293557215746289
healthy,-0.161445285205184,0.1102294303589,0.465414054286865,-0.362832899258446,0.024354864814482,-0.388843369279828,-0.196704116039161,-0.189263980813489,-0.230503724549393,-0.143568542742243,0.658672264548775,-0.356075226919719,-0.36786169655117,0.345843188353271,-0.146074251837965,-0.0547679102095227,0.713362081831052,-0.0650436106970689,0.713478541501309,-0.257083826029727,0.211431042741505,0.555143183086383,-0.218866164483742,0.211766839985014,-0.245792777173995,0.600464765272422,0.024637467661192,-0.0243675064332476,0.613161773181879,0.221727729098012,0.437266520676366,-0.236366237038165,-0.353901529256071,-0.182398618437697,-0.30747124254618
healthy,0.0764267875370748,0.200159126450861,-0.406310352897744,0.0428654577004441,0.271559789421739,0.260511503999876,-0.541757231139362,0.289113448799285,-0.376697713878835,0.34528506914243,0.159071893236898,-0.224684085646245,-0.0326973498427717,0.144741042119373,0.14992938442566,-0.468026594319607,0.53456620453374,-0.420817376522105,0.0357615231741726,-0.0154403241154833,-0.23516267977851,0.0432043143082145,0.265978926172013,0.200137585098172,0.152658360136463,0.0712760353269092,-0.422643754194259,0.0504674115666197,0.308752650039209,0.47212803958363,0.226887920399295,0.149373709528468,0.0284466553155376,-0.0118404822771436,0.167813662548082
healthy,0.0134629635060487,0.0258847221186928,-0.0325968862982696,-0.17240187046955,0.0815911025985283,0.0307432762213694,0.0615735502095403,-0.0837350757764773,-0.0247268488510655,-0.151083997228465,-0.211723952819886,0.111896444998921,0.214740285276259,0.0374694154894655,0.103875412337642,-0.41439458800656,-0.27268420363072,0.0851874872002442,-0.116355683905033,0.0167993796516884,-0.0662719878594916,-0.231266638590069,-0.097475032014691,0.2325948900604,-0.0033801683421309,-0.226225507038599,-0.387427574624835,0.280414503040257,-0.189755301390102,0.0335842979801103,-0.0711510509531978,0.0043311693348785,0.153594433523969,0.162373222933398,0.0080605679267877
healthy,0.0339148436392269,-0.1112848588109,0.0635538347528302,0.0705212548558044,0.034885847374689,-0.0975278139161968,-0.4402893176383,-0.0745265506698583,-0.0794302865649034,0.0591545141554634,0.312535481853143,0.465019505091991,0.0151038454491469,0.400620797122746,0.287994296724204,-0.0457440055447529,0.39655652614594,-0.0456979698983775,0.343692832097642,0.0090990283531307,0.167462152294576,0.405979137800838,0.480194408449832,0.1114746680232,0.279048549869907,0.0344656354354571,0.0309438968293464,0.0415596840541457,0.334269810911741,0.169058775014315,0.328711375516929,0.242509958689024,-0.176045200941592,0.122338495746122,0.302460340843002
healthy,0.0599522699910536,-0.0135582299518271,0.252703138155353,0.576063637296741,-0.0168963926654701,0.315238271546345,0.47030175338358,0.189958511716465,0.188547500342651,0.244006393249085,0.300675601078081,0.254470034009254,0.499726121882763,0.28380062135236,0.301074773205607,0.344723153995965,0.19478765971211,0.264311528933884,0.283092137295873,0.146635910799831,0.128133588863332,0.181405352242323,0.179647939899025,0.172823442956341,0.159803082848151,-0.027353283911915,0.439445859837473,0.247364580040164,0.244300370260377,0.0025179955976649,0.0968939850624272,0.257836900668564,0.358084495760832,0.175750603172671,0.205236145303759
healthy,0.0136641042431495,0.18681874471709,-0.31961075810043,0.223065767732508,-0.0255185138557859,-0.0587479715379934,-0.102582502760107,-0.0417736995175177,-0.0813171679353627,0.0845736999054777,-0.146158319902246,0.017582159508532,-0.121873681758533,-0.266791619887598,0.204520939928469,-0.256176590794758,-0.181874380391993,-0.128302099548416,-0.124123326898523,0.10930031606804,-0.0976702763879781,-0.0466156549464964,0.0914995579724238,-0.108201111292543,0.171484880632489,0.0375260089984972,-0.193717004833914,0.071976455015521,-0.060978535547016,0.121609237185902,-0.0492244619874055,0.139575819275371,-0.181680587843936,0.0814538464029592,0.026202947864269
healthy,-0.35095477426818,-0.251806593897735,0.559412660663666,0.151368438141421,-0.509113125606585,-0.204031711078618,0.325417473408591,-0.201462836808864,0.537102631523391,-0.0551379231441778,0.563931393798991,-0.242084365860166,-0.206079840391164,0.191521381835323,-0.364652711347197,0.311075832401228,0.258136359710231,0.239673805017765,0.0713420528649249,-0.490409794498536,0.0744241680289346,-0.0555180884153208,-0.346724192242615,-0.10450228210455,-0.273968257414024,-0.0189464743150867,0.432988829168736,-0.185382740380903,0.194092811396601,-0.313911115549897,0.004919170046769,-0.191106935537905,-0.3336783941103,0.0935029717481498,-0.176825372127355
