group,B7,CD107a,CD11c,CD19,CD1c,CD24,CD257,CD269,CD30,CD305,CD307d,CD336,CD35,CD38,CD39,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Podoplanin
healthy,-0.0026542219878711,-0.0708612865645754,-0.0319843135793958,0.162826960264811,-0.117439592249613,-0.0639088495584121,0.0753097016421563,0.145707216551485,0.0637956422317002,0.23421173266834,-0.0638397779681767,-0.011422127135921,0.241133896742901,0.344528675695067,0.135625709333173,-0.0759659708933406,0.0684895909201815,0.0523793576375183,-0.0136740389439948,0.0629928818784933,0.0573009456201205,0.197918332380787,0.0465864745646952,-0.0530107922030989,-0.313777308969636,-0.255775814559033,-0.220666227432618,0.0978570014633059,-0.128348062358996,0.0098395810505859,-0.0283376900074237,-0.063919828164407,-0.309886908773181,-0.221275051681888,-0.0304735811277107
healthy,-0.259019927574962,-0.294324886711609,-0.160087972399659,-0.0719186665963347,-0.299530464271538,-0.141615444994284,-0.531297716416188,-0.196953600668801,-0.372258015276355,-0.394810223776958,-0.345003186939585,-0.216938571076107,-0.206317216468047,-0.288079492215759,0.0411862501258612,-0.239432351651681,-0.0233319236401065,-0.266935110969449,-0.207930187160012,-0.270738740774524,-0.34133807429681,-0.384092216379312,0.0462030229032705,-0.228033658714835,-0.253157429025358,-0.29059703937233,0.0610285790804163,0.0577788827933697,-0.182528120497865,-0.127144275987451,-0.104801728860672,-0.193150388886553,-0.131955733678089,-0.349067182044498,-0.229551804136221
healthy,-0.137954705651749,0.0524049500405949,-0.111099401679645,0.110728192127729,-0.0127589724559188,-0.141396269465516,-0.0130465122126003,0.0859459114320054,-0.0474277895061154,0.089881534965325,0.0553790580957954,-0.0845610330020409,0.199207628837899,-0.154461954106992,0.0951830786524869,-0.207721370085728,-0.0585870092146231,0.0048295293726574,-0.0223313129005806,-0.182919111913187,-0.158988537215879,-0.0773640255074552,0.0397465682300367,-0.104441170157354,0.0462296144361726,-0.0248544302818676,0.131862856286363,0.565295793324053,-0.0677798963315902,-0.24300481259642,0.0443331578456187,0.0649340511776344,-0.228133433309324,0.0108125706904303,0.0992030076366655
healthy,0.265205594357141,0.225576849198029,0.0251339449429013,-0.383023081557582,0.0628778354509777,-0.252867837945392,0.272949799824043,0.194940712086501,0.282168158845282,0.242873723632554,0.140906242512353,0.113766849308439,-0.492590673275725,0.180730729751618,-0.353822396754194,0.179738424608543,-0.494569018927876,-0.077818805739151,-0.434210821846955,0.308271302405835,0.203999812009474,-0.128195773434431,-0.317708552736945,0.223796342934078,0.301028489269385,0.120087763493105,-0.298165725532085,-0.0462261957711098,-0.432328873674816,-0.011354432208425,-0.175538433220849,0.184470633897912,-0.0708200483857663,0.0828233027018338,0.20862003382656
healthy,0.113384879892282,0.239095772980699,0.413151619851002,0.65186190659028,-0.0059482903857444,0.197604272976929,-0.0497128443311073,-0.0523263431568558,-0.241467405312058,0.143917474961939,0.0002011923791226,-0.0526447872169186,0.0419055312366548,-0.0778826088091677,0.256936761158651,0.192612863900588,0.0933965537332873,0.322374480126709,0.20252315229163,0.269032989176744,0.0554452855818028,0.467030446109363,0.199643465463449,-0.0857538041274214,-0.0331794457330685,0.140063098413046,0.134053031211043,0.373169463110213,0.203166402115489,-0.153616067951183,0.212459885560936,0.176411398187541,0.430882296036402,0.0067100083966882,-0.117243552116926
healthy,0.335136473840037,0.333565227296587,0.315985623682513,0.208181031828224,0.266645297237604,-0.251472706631144,0.193513197786058,0.227078893320301,0.0209482467935512,0.185172159718108,0.136399128678399,0.15334913274761,0.433852457699239,-0.0970666869441754,0.233942173791539,0.194359754292752,0.311983131412105,0.0642597317023389,0.296547263869073,0.258291159098727,-0.0378663354500805,0.221535954251312,0.317141973377795,0.268646961424888,0.0930514019859376,0.289444757813105,0.558924430490315,0.143519596102658,0.346912287025078,0.358575549532983,0.353161275745949,0.335877459461055,0.162626913333145,0.220201910607314,0.340574377670002
healthy,0.193098921200907,-0.103491359598807,-0.298428726061308,0.347859968994062,0.314986199662636,0.470783366823182,0.0434367574584742,-0.0368001694635608,0.171239826710834,0.434828364861391,-0.138819406463962,-0.209860804099205,0.163692079655241,0.0433658444664372,-0.114006536975264,-0.233473239023744,-0.146268723584983,0.149604504742365,-0.179445067098599,-0.0973099723147545,-0.136562569988999,0.167527072687014,-0.0438826186685908,0.0337121669110151,0.082440298418362,-0.166382288937672,-0.434692426094834,0.412747470810727,-0.0174000795036121,-0.374078467975067,-0.184443424716988,-0.225512974413588,0.0053739256106013,0.23051511807934,-0.0052658329088195
healthy,-0.148578574823,-0.0284508006926571,0.118566265954569,-0.0799050882974924,-0.594936757157238,-0.0385790035912014,-0.0472458707987882,0.0442670387917722,-0.225994635839426,-0.207497714375242,0.125835800573275,-0.0670223634385366,-0.112440283963,-0.266555927154857,-0.0098620549331179,-0.12126318250743,-0.0241178225489284,-0.0914289317781792,-0.0959712728630199,-0.162576065083001,-0.388329975597557,0.0464319139025372,0.170411088470061,-0.008406517452902,-0.155542438397782,-0.159339885506562,0.29862382135414,-0.0060804661009245,-0.110733663235255,-0.13835365000143,0.211386808571967,-0.0138257477027742,-0.0764215458531815,-0.229473419236413,-0.0821605567190248
healthy,0.188191363948531,0.109260127660748,0.109792733848768,-0.124680857381604,0.191044713495899,0.0212980410805604,0.187710162833927,0.146322031647767,0.275140430604141,0.14815863139332,0.136612365948406,0.0959990084199612,-0.136268006164598,-0.101590181808094,0.196317852927803,-0.0407135463355945,-0.033413549315021,-0.0082651440408089,-0.041088464125383,0.243764630182797,-0.0206493820695591,-0.168046646096763,0.0027663498513184,0.202598632324132,0.0798020559593539,-0.0073810986881308,-0.0166813730566905,0.161637771136671,-0.0288956602570525,0.331960350156111,-0.0203623514084534,0.255822839784865,0.0889032720515796,0.206998469209176,0.203743704553044
healthy,0.194944569580059,-0.0455561415572167,-0.0135489842401827,-0.0137826307699744,-0.0187638160853978,0.174464702740545,-0.0495594267782242,-0.0755150829586679,0.19994012946437,-0.207166894331545,-0.0571663582620077,-0.0822984556559395,-0.167578606781087,0.0018659140478073,-0.0802134130856801,0.0285751247488447,-0.215316092981828,-0.0637973288484256,-0.0832323950090791,-0.0205744873083293,0.100583206601773,-0.0702612882346832,0.185436572581303,0.134058562905756,0.0102387134510071,0.0064044527707174,-0.0049802161056799,0.171193507357113,0.0843572836143176,0.242563033930285,0.144398137414534,-0.0123327675733795,0.138348240288448,0.158548414870201,-0.0201651857039218
