group,CD107a,CD11c,CD138,CD144,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD49f,CD54,CD58,CD66b,CD71,CD73,CD81,CD82,CD88,CD95,CD99,ITGB7,Mac,TCR
healthy,0.110380319607505,0.0570058667872146,0.0149985827413837,0.112979988051597,-0.322000907660983,0.255718606344753,-0.133612061215413,0.278959564575832,0.211410770900014,-0.0142553165673346,-0.337727565596745,0.02305538593916,0.0248802365968707,-0.118459514398763,-0.0570593352873076,0.0646377777514313,-0.112054841544759,-0.142926829631912,-0.135870935152795,-0.159997200215613,0.221257195000416,0.0920457464815552,0.0204938208632756,-0.0835052141395049,0.14292752090752,0.0114067844794183,-0.0781604646126338,-0.47109778863369,-0.177378474618095,0.143972511894977,0.0264624833987037,0.0230057562128336,-0.164647737142139,0.0137380523762629,-0.0107119265156269,0.0216724436737346
healthy,0.392909515128485,0.24337380213666,0.379477349417968,0.239440307656517,-0.0988369960791578,0.366015176955302,0.326560900135546,0.372729494439613,-0.059235249612482,0.292810414368768,0.277686060980206,-0.136979638858838,0.392178080007386,0.319714894304917,-0.132701879656957,0.139929302876399,0.239138824339603,0.14588986696698,0.420771829209129,0.108184538952194,0.0383094563219104,-0.0037373361891835,0.386358522288494,0.125999170745955,0.414684997019711,0.410993419585522,0.196456329305632,-0.0909444042234704,-0.0103934289708416,-0.0598759047907051,0.328207910226537,0.47120821313757,0.282972099415646,0.151873185637987,0.387752840722735,0.396431418672734
healthy,-0.0844524458714609,-0.0818783170980345,0.0415536263541902,-0.362836311889988,-0.217414795799833,-0.185009893613248,0.002268004976598,-0.264880413793299,-0.0808224169397782,-0.228165358466125,-0.216475645575336,-0.0594938398696828,0.0052107788283227,-0.0069871573554829,-0.281907746931493,0.142804340774964,0.115529157034083,0.150411466637959,0.0688589025949048,-0.115795665037546,-0.262702374812533,-0.27242878121517,-0.0162340834957689,-0.142131835296886,-0.22222253344616,-0.12066866658912,0.0199295232644601,-0.0480128550451183,-0.0176001758582607,-0.320764138558875,-0.218595350763866,-0.0585000781344564,-0.143594282547031,-0.223291936551672,-0.23767091791059,0.121559021571675
healthy,-0.33250647649759,-0.0506789768861385,-0.462443110084669,-0.310852800760475,0.558582881842614,-0.436735315191828,-0.0774073976095212,-0.334951037455331,-0.155984148309101,-0.386040144352904,-0.224375483324517,-0.245088948396504,-0.45046657010095,-0.266296513342341,0.704094319651726,-0.426564007105127,-0.245352723447659,0.258448483205237,-0.186665205207214,0.0629641031511742,0.655192259786763,0.671552021728821,-0.375844264304549,0.46622216038651,-0.337243429713594,-0.486765799939804,0.441987507941085,0.0508877834919142,0.017124530303087,0.596437009817174,-0.321720423418039,0.0827140118229902,0.376640428825438,-0.310127846382869,-0.0987238439530601,-0.381333455057854
healthy,0.13408041155195,0.132266475493382,0.147938888922143,0.345093850247181,-0.293065544579122,0.0892243557861668,0.247774269289757,0.319545772952555,0.353493139356048,0.0870520072518602,-0.586191281829308,-0.245525349554851,0.331234041280872,0.337669186724069,0.457484375765184,-0.287879481481019,-0.140417481977851,-0.0090403675222488,-0.0204138380097479,-0.484077536630346,0.448115726153481,0.211934079442728,-0.118245520124904,0.0757722723706158,0.366704112677482,0.308123151270376,0.0091750993984503,-0.296845746504275,0.184658216888267,0.331640659178784,-0.0610936127079166,0.289069688540372,0.220946964877618,0.115582257311968,0.0733844440111879,-0.0505513332070785
healthy,0.127575679036271,0.124191805074165,0.0288633004895251,0.0360794434954926,0.197287807249276,0.072127914573777,0.213400065078382,0.224348957989121,-0.32732754176944,0.18863770605507,-0.0244108789978986,-0.0058070832237459,0.169976873181128,0.175111774481779,-0.0151567210232151,-0.248090152756152,0.167610109783545,0.40200926454073,0.218122503668569,-0.233759399625935,0.112778497824966,0.238108774491381,0.0604287011832056,0.138366599725752,0.102713370928763,0.0859733532803101,0.370906300108601,0.1277046390218,0.147864468767268,0.0457221393730532,0.132418368450082,0.2543209623995,0.168892394585508,0.320205662694274,0.204966769259728,0.180551629947325
healthy,0.21604645292044,0.312837509433518,0.134146276272248,0.259343160321624,-0.153599242461304,0.0320163875437365,0.511970674964814,0.450819425441075,0.0779859197568791,0.15527956810386,-0.433203081296835,0.0802739088895307,0.290712192288691,0.384471551259872,0.187748233963854,0.345183101858751,-0.137583500466902,0.308169843940574,0.481963444312379,-0.545902325060746,0.546618963022752,0.540348519095309,0.368328667734732,0.305555452770794,0.38953380856716,0.0262232840457254,0.366492345175299,-0.246286172563132,-0.0375763277550263,0.388287968176686,0.10600199817849,0.572598412823793,0.531115218242104,-0.0650758385035116,0.294580552665876,0.386947740010686
healthy,-0.116654914728167,0.103825103188153,-0.0165339727922203,-0.241561851563032,0.148272725726947,-0.204603292339245,-0.139667761952474,-0.0765704030532321,0.0362629399107691,-0.233793582121815,-0.154105331764055,0.291067729710208,-0.264728321365996,-0.0106521229157003,0.03750206422916,-0.0236731995593024,-0.28152651352091,0.0681014874435575,-0.336233055777081,0.0976891977076057,0.0641165063937359,0.168824895690213,-0.035797804110507,0.122327742092578,0.057985112509781,-0.109767186256693,0.262769767504687,-0.0858535376641416,-0.191002181824564,0.111261594883575,0.170538736658475,-0.0034707506886733,-0.0122455796038841,-0.212453312816858,0.150099193856784,-0.272951298995046
healthy,-0.112014031023157,-0.006101389796359,-0.069039289176548,0.0961816697968429,-0.114013117392262,-0.0801327549932823,-0.112325792802775,-0.0082573750430449,-0.0248234168910327,0.0225242925207153,-0.104544607113285,-0.182891140913943,-0.0277289918489171,0.081258379168905,-0.0603414354100159,-0.121030990112304,-0.0996508294880127,-0.0983881752274523,0.155228519338407,-0.0869543846203714,-0.109156187667843,-0.0190989423673078,-0.0405434699825407,0.0106132076026545,-0.103111645349794,0.110437974980343,0.198363899641868,0.130719166003991,-0.0412544688833347,0.0448975869718742,0.0790238545587118,-0.0341149796099006,0.0209846079209354,-0.25710539890853,0.0257891199936376,0.0154051293194082
healthy,0.109476785613,0.0632711999895324,0.121715675548978,-0.0705044568007031,0.143704194351645,0.266152676205727,0.0213621257747286,-0.013747710791294,0.130208242620806,0.169043871690495,0.35525925044606,0.255380554394099,0.308178609974605,0.210545180598694,0.110537037483776,0.411223122545224,0.225049966543872,0.338772548827038,0.186058181666918,0.221739645473253,-0.141519463088197,-0.029471788220553,-0.0940694220714161,0.0071834864862707,0.141980205259278,0.383644593009236,0.0380012141976882,0.564141850318218,0.260371364377235,-0.0018272335800935,0.198080579525207,0.184196623321691,0.0397632912113833,-0.26755684730194,0.173702351527852,0.0629361471122473
