group,B7,CD107a,CD11c,CD124,CD138,CD154,CD1c,CD224,CD257,CD269,CD30,CD305,CD32,CD326,CD35,CD38,CD39,CD45RA,CD49d,CD54,CD57,CD58,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD96,CX3CR1,ITGB7,Ig,Mac,Podoplanin
healthy,0.173194304284752,-0.114139901086943,0.178507422275292,-0.223824997672047,-0.065026750174815,0.0638800284525149,0.298354737965105,0.0778211577100476,-0.264496800615937,0.0166394810106519,-0.185549336623812,-0.181021682638957,-0.29264856091891,0.0251427918574407,-0.334505934405959,-0.260899556422085,-0.307769353133521,-0.0347077275936672,0.0168324114127063,-0.17874894554176,0.0067275181307627,-0.0526542724967237,0.124087667978945,0.0660537638179061,-0.010013172380941,-0.566928563049109,-0.187089630269916,-0.0607458627006679,-0.164048248318771,-0.0725928946870624,0.172761369421629,-0.0084276482738688,0.222007125397066,0.0145588192943336,0.0433154952276401
healthy,0.223005398088128,0.0297125582363082,0.143873758477615,0.0611803655214309,0.189423308602116,0.121699945066039,0.267090551079192,0.0997896760421763,0.0180809698909506,-0.0160591018600849,0.0501792616092819,0.294792368991728,-0.071235605869326,0.16559717695458,-0.119581355731086,0.31570156350559,-0.0940494202646751,-0.227699922326979,-0.0637172659046492,-0.0600276163260903,0.0592203480104934,0.149099365754851,0.0759880359407459,0.150808258063517,0.137827746515684,-0.148393732184198,-0.14862705826817,0.0619739138877071,0.100905278924624,0.0217996253136827,0.115935396991392,-0.023704800648811,0.0853537263899374,0.237738334796291,0.227316008624971
healthy,0.184331174961981,0.120190028249945,0.246585479753736,-0.152674680105914,0.161909226830573,0.0996792797072581,-0.0487160766498718,0.161856848307079,0.0597465370881478,0.0090499783517514,-0.0206133232559216,-0.263302138815237,0.0487798467916742,-0.0021671446143671,0.242413835595192,0.0237212176781592,-0.129070398329589,0.17359952851222,0.179151586855674,-0.0882846988138124,0.101583617915635,0.175284816872531,0.0451512257846203,0.188517785239783,-0.309655687025806,-0.393802311077421,0.273149377911718,0.143466054095219,0.172145426066204,-0.0867758335812509,0.413721850555691,0.108885817321908,-0.0041301362413973,0.253916705712734,0.114936894333119
healthy,-0.672203487693015,-0.600195075431576,-0.286347580269902,-0.414672883201237,-0.667971551842683,-0.58546504665862,-0.701791531841426,-0.436842015954077,-0.694741736181597,-0.699435074805448,-0.712122870748724,0.0910900187081052,-0.0405836255900739,-0.706541867445135,0.243723587509163,-0.278848993409729,-0.0026526485440152,0.0772745063271536,0.163097903595934,0.0253866326476741,-0.50044791351051,-0.698004490498229,-0.627810627443993,-0.630388239018291,0.0665832752679461,0.400392970151589,0.0357474176001581,-0.623754937232931,-0.528607829287169,-0.580735398744305,-0.679105620370475,-0.566530943519098,-0.132128356230018,-0.550621854156598,-0.720270333254898
healthy,0.103761457313189,0.213080170739276,0.261738588828453,-0.208388053371146,0.282066257642481,0.140916618077339,0.0745896730910812,0.197166779647241,0.0099223192351293,0.0561318953864453,-0.0300059457012631,-0.576609308953252,0.0666197752906196,0.257839955567825,0.256412992701415,-0.300567766922039,0.45106675847852,0.458722570949322,0.174760917195891,0.0701246495852283,0.203846863553003,0.273654128530379,0.226313532836004,0.206638053236826,0.011396439252812,-0.200619658532459,0.338139723502367,-0.110419595359734,0.259818589104739,-0.295413953579727,-0.0119955942642364,-0.0620912044594957,-0.298380153384018,0.0093398383286966,0.0775973389111221
healthy,0.027796732910442,0.219225835291218,0.334129788099523,-0.107972035715605,0.191766511642023,0.0475202952260167,0.0228308170708215,0.205835401087803,-0.0401013700279462,0.0545843531812925,0.0767869385160947,-0.434859357855966,0.118497620042235,0.240424774347123,0.12975638415627,-0.380067366192881,0.441568242834351,0.323706862092725,0.262010811706658,0.19626086562783,-0.0580757747865069,0.344442957174366,0.0899410955475978,0.227352008044589,0.406996985356865,-0.0205119912910063,0.346112771283073,0.0929404370920892,0.339750901902973,0.0736520117423139,0.114626217967375,-0.19375257578998,-0.389467089845327,0.0622530135789184,0.190229938124825
healthy,0.195218257917928,0.125870542136256,0.16650149674554,-0.0765949316375944,0.143146505670706,0.239458306391219,0.176073746440631,0.215223978970928,0.215476367580953,0.29957844048069,0.0678998012187375,-0.107008669890386,-0.0589886686989356,0.240033363205084,0.0009726207941487,-0.126667839236186,0.327573130410907,0.276908645403625,0.0179574958569535,0.0858502414041587,0.01049302498293,0.113276797045628,0.244263776648719,0.185388995558354,-0.0288487671725909,-0.143950748562515,-0.0882989109138523,0.209717411077534,0.323778909721195,0.166985715200244,0.403801187121629,0.27388809897328,-0.103106243139745,-0.0898035304446,0.118416230165616
healthy,-0.0860611798661422,-0.444336514314224,-0.215475761918971,-0.172766964053933,-0.27016511542488,-0.0198905272425991,0.0522178545963589,-0.396724574560614,-0.18127529611687,-0.358046123640637,-0.168076080716347,-0.239440746740896,-0.263689418778717,-0.259737214251252,-0.374493372495759,-0.0131158234534447,-0.270473520091389,-0.230898497845478,-0.244188434807009,-0.362545782466037,-0.155147000515896,-0.362406953186131,-0.105029514387863,-0.262699063729673,-0.427780680727693,-0.270580741491144,-0.245026276276818,-0.295479954799313,-0.0769690005664618,-0.152259555226294,-0.431190506480271,-0.183115152724006,-0.198396154220089,-0.290094279003988,-0.340143382844812
healthy,-0.100328898579122,-0.377403349790057,-0.193242959370399,-0.298110526355465,-0.135122767807311,-0.0815002319757134,0.0006943681485836,-0.0732583611668817,-0.431401038686252,-0.141605801483605,-0.315993737188719,-0.420140532806319,-0.383034173696183,-0.197172232776528,-0.370531660812201,-0.147815839848388,-0.344061938425605,-0.322458503070816,-0.374758998365564,-0.171433892228342,0.0309762387595846,-0.301149798408807,0.0193531932116996,-0.196657337269609,-0.122717129804142,-0.44878537541779,-0.170542344880845,-0.0454628416999916,-0.0322234294231149,-0.136006574685368,-0.183203187131922,-0.282978554956454,-0.368581944708705,-0.300665018422218,-0.228447086123876
healthy,0.401422508983441,0.515525067376878,0.133061250887077,0.198955264515068,0.370739643317939,0.387836796700231,0.0289319175394961,0.256766437883437,0.281836907189734,0.380526812914366,0.271020927140886,-0.104243214345172,-0.156930384480324,0.360680093314639,-0.0835866690413524,0.0542151692779572,0.166329521483841,0.0840208543370557,0.0914641703396473,0.1933384077162,0.0483520223152381,0.235211842189191,0.362962391838202,0.460205677667268,0.164130600352408,-0.203062465767267,0.34392596496427,0.590029444094017,0.198200473152475,0.339807418761974,0.498610735280763,0.0320372200480135,0.145279861641262,0.377427331714839,0.591377003859738
