group,CD107a,CD11c,CD19,CD1c,CD224,CD226,CD269,CD30,CD305,CD307d,CD32,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,HLA,Ig,Podoplanin
healthy,0.164193206988098,0.108602417747905,0.0118844685326395,0.0395188093890432,-0.0768978117545975,0.222079599806688,0.161142197817336,0.0842579316394791,0.0692786994424879,0.193745249536099,0.120239141264937,0.278369294301656,-0.0692367067788736,0.187197719981418,-0.109167660511924,0.144357454555314,0.328266251717105,-0.0664162450787764,0.0293840080575378,-0.152226207939638,0.1544593661189,0.241744325739851,0.210349818214656,0.23310241905449,0.15361082315124,0.280101370245172,0.381328707589973,0.246442916245996,0.241316380734651,0.105916893320014,0.198945622562947,0.254353126780858,0.120488375150815,0.0896383292971924,-0.293812822470366,0.218178133366641
healthy,-0.551260238877287,-0.316512989926407,-0.107300011967304,-0.43472057151809,-0.415673760300765,-0.477817455769428,-0.452966656809201,-0.50049940540247,-0.500649186144404,-0.476956797563574,-0.0301127963114836,-0.447377706877363,-0.0748157597663208,-0.218867496823972,-0.139918434165618,-0.297555071620154,-0.36871720866457,-0.461694549196644,0.059733400507248,-0.0891781340287653,-0.498462703539188,-0.236598140590369,-0.182412431003591,-0.528800801774026,-0.235987465364323,-0.557856167732021,-0.103570333671172,-0.208906647129918,0.0914342768602657,-0.514441339637627,-0.467480314620564,-0.311109143014201,-0.493857537250896,0.0590814616335426,-0.266828958512276,-0.549609147780794
healthy,0.238043955197135,0.311221415008757,0.0622574595512637,0.0787202718317094,0.151635291631727,0.13592013350659,0.238476557205195,0.154714231202717,0.0035729540663469,0.0618138789328112,-0.0728721592686777,0.277186234121661,0.147736133293411,0.0435862842270468,-0.0195769757570864,0.0830100567295064,0.0398541552457356,-0.177086916781984,0.345396234604592,0.33465769802788,0.112949029952965,-0.015041164386559,0.207921869186223,0.313228494851467,0.38741261453843,0.0099977714237373,0.165487932593003,-0.0962537094018873,0.404042544630994,0.145332246560546,0.110290539594582,0.176061633703546,0.169634360722398,-0.111440651599825,0.192118570000998,0.0291578646360273
healthy,0.328618775531403,0.139921058290462,-0.544109494789625,0.394935919965102,0.0656439604620823,0.364662740106633,0.304050296696955,0.439884458846086,0.110292368634805,0.269104878436004,0.131800454596293,0.257893079605464,-0.686128614263042,0.241242269881782,0.308812031982679,-0.292175014693431,0.12432751550053,-0.189986264909323,-0.564439505727748,-0.547084864040148,0.341668768952648,-0.125282691415582,-0.432550228823378,0.342773763029973,-0.177056314220972,0.428608169859023,-0.349791611742704,-0.137622494143669,-0.420246309353422,0.375110299842107,0.0505743514770596,-0.281380847629595,0.374810083538351,-0.122734107183967,0.150763795753908,0.383447133163957
healthy,-0.0528888616995966,-0.217960248348249,-0.628292713482507,-0.125008515408344,0.0983809598650506,0.19148026977877,0.0668825804350357,0.151260256248008,-0.163457184356249,0.0744411802753901,-0.57589929866884,0.192872222244986,0.0270600739824139,-0.106444445184521,0.096757463820447,-0.0502454110710251,-0.0300835507512074,-0.324606703907769,0.165767149641191,-0.195276738385284,-0.165250557463812,-0.439635594301698,-0.083490690177312,0.146302622732308,0.0537668960910575,0.118257487179952,-0.0161288589425391,-0.391382010492196,-0.0440806101947376,-0.164060375698787,0.399765025620316,0.0184829727341072,0.0459831113462397,-0.437963648533936,0.117078688756395,0.271214000077708
healthy,-0.103167480015984,-0.11936860042284,0.0962070153117451,0.0734460044586449,-0.154933145830669,-0.0549546089825795,-0.0785147373441274,-0.153262019148713,0.153058909684756,-0.203763125900642,-0.121524034620203,-0.0468227355338877,0.326753688579788,-0.17741119993695,0.341798162596968,0.108538785450907,-0.0841338800654732,0.366686563442496,-0.0290116277785531,-0.0645256092456239,-0.220895394304875,0.0129484692605786,-0.0148147663878109,-0.074599966597727,-0.008332055749863,-0.0762949763091156,0.171597320995415,0.185227222362518,-0.071330708808443,-0.0804155131928171,-0.110266774982515,-0.0820302364407555,-0.112745330100452,0.0276035816988588,0.141165435181299,-0.0850385903381357
healthy,0.171947268479929,0.236842247723351,-0.374254265672024,-0.256000019950532,0.444702749165772,-0.0005619541158892,0.221724318524178,-0.133899849195465,-0.338514060825785,0.288570259727026,-0.143707818299002,0.27239276557064,0.210053670842999,-0.09005927377164,-0.0108826834022238,0.307648074892632,0.138704005973689,-0.453275594060809,0.248374733465078,0.265335802255275,0.114482320370299,0.0312591689590378,0.205294055531684,0.107076108068771,0.13332097216773,0.17768652699895,0.447654429778371,-0.23029524893958,0.109237439420997,0.0850814492784853,0.495548634953088,0.255830402622947,0.409106604178701,0.0399571475672603,-0.326247118432139,0.0796701016019557
healthy,0.391016132596518,0.0673361755996784,0.112078094146648,0.311906648719247,0.246019652883115,0.258149737233521,0.54346404959779,0.0836748111071167,0.34226563191794,0.411911445068051,0.05066636818165,0.369317702580367,0.253748589248271,0.338371630168149,0.289806705095054,0.260078381107833,0.415028541457014,0.314100203055802,0.116305892893056,0.0750332869734278,0.162846237189495,0.039232655559185,0.289890918862595,0.281254272892762,0.231477862328458,0.260238313921644,0.0612878090657945,0.397873977473543,0.0952256710658359,0.0670906219598711,0.0487946714466429,0.260436042723043,0.406197808709872,-0.228952712882593,0.135015020093205,0.397516965493335
healthy,0.238522290269521,0.0489725307993477,0.328223970388121,-0.0042863879941415,0.0907694369072256,0.0680704122138195,0.027517947988651,-0.0615171726247786,0.393645539795621,0.0420662883075162,0.259424170768182,0.110026381416934,0.294315745772741,-0.276678526794977,-0.0133496512443952,0.399014215570872,0.0375361855006066,0.29907461977146,0.224058822030162,0.273179550916496,0.101928776071214,0.421111636948464,0.15504858926284,0.15455543312945,0.384635998003135,0.110703450881738,0.22481619579628,0.655296285823848,0.100779212528243,0.0695077526698574,-0.0991252789373007,0.326909740557562,0.0488674156791759,0.260485712939328,0.299497503090687,0.158191089867319
healthy,0.0599636518047106,0.101106099377212,-0.0902965001179939,0.0316573880323472,-0.051668984016708,0.0550926780599264,-0.0404036225533573,0.114135452269148,-0.0274057136058389,0.109321711953643,0.0014238660937942,-0.0304279649943796,-0.0561297147259506,0.0444286288177001,-0.0241532207299503,0.378931958006597,0.109715684203587,-0.0687836999931003,-0.318671866810905,-0.147460567958698,0.0793294908654488,-0.220937230055882,-0.0509001328170039,-0.0422487592187838,-0.0465491316120464,0.309106759085904,0.33919602302381,0.425532310053539,-0.127500298699859,0.162635662545852,0.141980638065388,0.107094431226535,0.10854873938553,-0.174856803697899,-0.108731468775536,0.195673234142076
healthy,0.0353354699273438,0.111561491200111,0.165343280873277,-0.115244190458771,-0.219849394537807,0.0656935718671639,0.003444838431695,0.0959771337447814,0.228013184239035,0.0838286174701725,-0.25033528678337,-0.147062512311929,-0.281078479717562,0.0185605009838044,0.0863851381234499,-0.240236400290255,0.0876357823848046,-0.403936493487574,-0.285637040659252,-0.117142606658571,0.0612639540391764,-0.344368473651929,-0.316902868102437,-0.0895513148468294,-0.0991899900645005,-0.206027781873093,0.0525068722600989,0.046405888654739,-0.215752613258428,0.0496832044666312,0.0091661691467609,-0.15663548995981,-0.10192796617179,-0.497617445079562,0.394628156132284,-0.0931732964198638
healthy,0.256808295480787,0.12106087340432,0.101255457005242,0.268293803408872,0.144073156341108,0.155492932752899,-0.0846187323521273,-0.0048104424968164,-0.0095436353957411,0.0511644346880124,0.0361827328838493,0.122637492791243,0.135687647806603,-0.0264396096799429,-0.0001121224774433,-0.24523972795746,0.120287473291113,-0.0072505165929897,0.160480458903836,0.116760154033773,0.102780445403031,0.0034216436951191,0.114069388678042,0.103400143733387,0.34667516645779,0.146287550322693,0.297363673139839,0.102033618438766,0.323030081191927,0.41605516543856,0.262329891787009,0.270156441225804,-0.002259313416238,0.165733173708191,-0.0478679478275385,0.124266854890505
mild,-0.0533813943673766,0.138621736901194,0.0053773019125352,-0.0789537440491205,-0.104888655762926,-0.0400440357594317,-0.114986241374827,-0.0002322154499657,-0.141450465396936,0.0636107578290552,-0.111237837934727,-0.0488114438663476,-0.159616702095657,-0.171373339371548,-0.0931931733762449,-0.240489352202516,-0.0018196325461101,0.0569444747207561,-0.116177092734436,-0.105252823895814,-0.0782647608287753,-0.0727913718201967,-0.0152897362497609,-0.161356865409793,-0.0956786935497027,-0.129278456891874,0.112108491426667,-0.328163680499582,0.0072977554286813,-0.118171136260891,-0.0880987277084286,-0.0779603470289377,-0.233623580690899,-0.0224537419878087,-0.211134199213278,-0.115220838461976
