group,CD107a,CD11c,CD124,CD138,CD144,CD19,CD197,CD1c,CD224,CD226,CD24,CD257,CD269,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD54,CD58,CD62L,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,0.411643152349213,0.2183699189046,0.130847533518943,0.0441570116892712,-0.0147215962826318,-0.0227095633333737,0.334945041463976,0.208492401832629,0.0760004755443713,0.31198704247746,0.105686850400831,0.174568902678594,0.246239483911364,0.174832750219258,-0.0233651067613035,0.265813603514313,0.0810849601220189,0.051200995826932,-0.0850605180750107,0.124631591678833,-0.0053968140835361,0.342967216661398,-0.116002858579494,0.194236926564847,0.126466145499369,-0.239202905886334,0.268174816309791,0.135579357864747,0.148537090034548,-0.0280607240305895,0.0592676848490924,0.12352730104739,0.251227956072667,0.265712018647463,0.103218780074598,0.10503610418879,0.342517104290073,0.141392334621323,-0.212502411958212,-0.176096961509745,0.186803134225171,0.358718281775192
healthy,-0.194701050941357,-0.112675118483494,-0.133199177664316,-0.252997863091708,-0.062866807330466,0.213025492908468,-0.118929536804012,-0.0757280093683759,-0.271309549454283,-0.217268703572565,0.240637445775599,-0.214951549127698,-0.116936376435223,-0.138699498010726,-0.0352370008768993,0.499815855640669,0.185012183382749,0.0137681717335341,0.0026461727750441,0.139641711769013,0.240395514408563,-0.224658122525625,0.14466717529426,0.0267877157654773,-0.217301897822665,-0.156212133794161,-0.0802009589887444,-0.137667128084584,0.145268618867789,0.142242473765834,0.132950143752465,-0.163889402930592,-0.24199200863263,-0.144369111561567,-0.12646346590953,-0.145977600402839,-0.183213675911019,0.12141630414597,-0.0187665658579674,0.105193956700201,-0.148824319434905,-0.245952350279761
healthy,0.166721352157897,-0.113266197738162,0.210807574700641,-0.0025082091763283,0.0457721142926959,-0.0142588751588667,-0.0837342744311965,0.183792470997243,-0.0935163695830141,0.1888440173661,-0.142045445505193,0.100970369573026,0.132765107947503,-0.0530573985838648,-0.0168061172750392,0.172973355619208,0.296983633679338,-0.0886925463572518,-0.0968578261654755,0.251713543517162,0.167653046184974,0.0349590290106626,0.0585889695363667,0.0398885202594296,0.125724669170497,-0.104260587219501,0.103214925753867,0.0984008222778446,0.363535402455786,-0.0804088391470873,0.0248222766162569,0.0003712318345005,-0.0027713634089627,-0.0022385705518635,0.218023527222805,0.09770534714496,0.201733799048998,-0.0243235012611688,-0.151898565578127,-0.0838225557643592,0.10701817375532,0.239066089497921
healthy,-0.429593305543826,-0.159744692828097,-0.387552453737226,-0.518921106000219,-0.291880544076747,0.439215035823452,-0.43076560430063,-0.558287826516521,-0.118239131579149,-0.397908710067934,0.001758345186919,-0.46454466715554,-0.3937024520274,-0.46685197586526,-0.154184057301996,-0.158141045425176,0.668956918851251,-0.261918490429,0.22727490150032,0.194636517038348,0.523770093475216,-0.0062738564005556,0.54162191606693,0.442986157832263,-0.438139308986018,0.147531825075987,-0.350415707416599,0.467901089091392,0.188932432525595,-0.0445334033659681,0.419142609065779,-0.430827180469009,-0.0720288134275695,-0.31816068765491,0.241637837791334,-0.184747336848566,-0.407349912521285,0.0175325931958678,-0.323257457714889,-0.198455730677672,-0.315590172393252,-0.474418992769646
healthy,0.332771000099084,0.407769885323885,-0.205413822406825,0.362892830091068,-0.190416645968554,0.072397800343,-0.0558178827377727,-0.330932663524354,0.368624954556085,0.488683508770049,0.228725290597518,0.314274274549403,0.0673582744637344,-0.245064332557004,-0.607327986702961,-0.115762430406267,0.176360273836774,-0.263104039551166,0.223439820444634,-0.171650665417197,0.647205264312579,0.368417154358092,0.422268301269769,0.166981380354624,0.295921690928107,0.449506370307839,0.334011188710488,0.420895612404702,0.100169010600905,0.182129984324236,0.545450456490866,-0.0049031791900414,0.425288043755329,-0.0507209451749531,0.3414634911745,-0.0275961852103305,0.301889122316617,0.269331440753673,-0.174743739795445,0.039594572734768,0.0607089491365282,0.129956708370568
healthy,-0.316327021067556,0.0713479977153946,-0.407491807320653,-0.236813954438691,-0.256195685386827,-0.003316838668069,-0.163676721971487,0.302756137802918,-0.12437559066341,-0.29823903439162,0.0663461958465952,-0.216274407603771,-0.208767446480892,-0.137556210913609,-0.173502386328284,-0.129158185426765,0.150886039301429,-0.275734031548759,-0.302286495353747,-0.113214389321253,0.129404248439456,0.163902987516558,-0.17218502572405,0.0104072663443274,-0.138626497952787,-0.354313711618082,-0.109738309905804,-0.277500437132635,-0.310025705514569,-0.0210189356320598,0.134275861205757,-0.263758841163427,-0.204075862776487,-0.137893676696352,-0.214770219606611,-0.237650294104083,-0.034603479365201,0.0202526085020298,-0.163894144070421,-0.0510262562456526,-0.142927423320934,-0.0338474296082704
healthy,0.0551404600664982,-0.0563407274175783,-0.0165112817216152,0.0324403872823525,-0.129013177397334,-0.304961130535902,-0.184122781416416,-0.200094229623393,0.312637282932021,-0.0158338836182926,-0.272934424556566,-0.212334715311944,0.0944405782649088,-0.194298900544887,0.0183982099507773,-0.188354907479275,0.189369268620769,0.118357426456306,0.125257182071507,-0.41016691173734,-0.1652048651442,0.0851275438746818,0.143205346707351,0.0659213006774466,-0.0731354947217665,-0.123178045243484,-0.0956878087185788,0.169370181464888,0.0072332169737361,-0.225823107524244,-0.0080832458888048,-0.0050509644978803,0.201132908913862,0.228319330972845,0.153524224095299,-0.0499043473253495,0.223187760765118,0.185016581736418,0.233854019250044,-0.122538831710772,0.0436695543215783,-0.0181053637667439
healthy,0.0783226005082237,-0.0753437208061266,-0.204874098966611,0.0655406681483614,-0.198114037157764,0.0286128781527324,-0.0213014150785537,0.377195639332064,-0.0391069733466928,0.0393866938111656,-0.17807221040124,-0.156622387444084,-0.325442256746098,0.13855544885772,0.135691889553275,0.0632669883934926,0.0218157878029033,0.0437856530440756,0.0275870996102082,-0.0987474422325357,-0.137524305080911,-0.0879825022854155,0.0274109278996237,-0.23021723417098,-0.084462332833882,-0.0048767341846976,0.106866243809426,0.0590940619851397,-0.0320546310755263,-0.248235818062522,-0.0902763118628298,0.0881150284423058,0.0984059901141501,-0.163508282261482,-0.379947546398109,0.0753267490408379,-0.201935680389558,0.0748619224684227,0.108941926304156,0.0358499539905185,0.0519165059354067,-0.117589404990463
healthy,0.0261686702284426,0.0108469151935272,-0.0498086605147122,0.182890777520443,-0.232783080362644,0.0281575655521147,-0.0259497206509538,-0.123130167270964,0.158126122231238,0.33437075735202,-0.0047844385999267,-0.002330322963869,0.0520502712795414,-0.0469944810582606,-0.100659903863705,-0.159972088233295,-0.258608030616204,-0.335654066959823,-0.0474814644977877,0.0404881769454218,-0.30036690021791,-0.0676845621606998,-0.125680808031448,-0.0869538236919239,0.176171577623079,-0.0063084244727282,-0.0831101130063195,-0.0179416805287155,0.0297039938441859,-0.154310300357939,-0.235103204762372,-0.078018632528199,0.0841806909367387,0.010378437577102,-0.115938303825635,0.114254881555925,0.0885647476687582,-0.0123782726868276,-0.0098230735531978,-0.336605717445508,-0.156646992505123,0.0792665481074725
healthy,0.218852109886228,0.177542821788809,0.637554235647466,0.185776557416861,0.0400243641226699,-0.179072857136358,0.113086439817854,0.0876343589239809,0.437976194455272,0.296950553091951,0.382736423628113,0.208687607122502,0.199168486994762,0.278941358881984,-0.187881392164473,-0.127639424836557,-0.240729606839095,0.0538005217117778,0.100451225585615,-0.0019622977475509,-0.200941440794043,0.594543559834458,-0.0523378308054649,0.246598828950122,0.278171518029445,-0.138506992948094,0.130935478868001,-0.0705891500196374,0.19438021748245,0.116660575214349,0.0932904255614415,0.325476802871295,0.476948637302448,0.190878842836111,0.0511388719445367,0.19845751721705,0.286915212554241,0.163876784627387,0.0643815061028769,0.382641368641451,0.169821875714766,0.269038030371419
