group,B7,CD107a,CD11c,CD124,CD138,CD19,CD1c,CD224,CD226,CD24,CD257,CD269,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD5,CD52,CD54,CD66b,CD71,CD73,CD82,CD95,CD99,HLA,ITGB7,Podoplanin
healthy,0.0651674693783975,-0.039196428691559,-0.117506983800799,0.203378134303712,0.0507312259994337,0.262517681449975,0.0455939058634458,0.0898766746213467,-0.127055574618928,0.214635869456616,0.225662858506522,0.24992748828462,0.0695349149965246,0.236149683620373,0.186930289380857,0.395636583084842,0.40292903710173,-0.0431654071716018,0.34583519862725,0.329400577888792,0.0328842361578995,0.149422846329813,0.0479542452155473,0.116535914431532,0.184556938425418,-0.170388843161311,-0.119894564034952,0.258221886735217,0.126194653495776,0.21579526783351,0.0784707758311928,-0.156601608281918,-0.0246052830451991,0.0381836170906559
healthy,-0.367980849228896,-0.461773096208821,-0.324202197417809,-0.242227371608599,-0.360858021332683,0.110377665113595,-0.348129532200268,-0.339328633871104,-0.429718053264662,0.0752479930677254,-0.275661152801726,-0.255579696188974,-0.286579448511058,-0.155148706447113,-0.0094311948814012,0.207272323306985,-0.229781738759158,-0.136754861514671,-0.119153577415179,0.0443783720755936,-0.289935347852881,-0.122710855853413,-0.413916509446246,-0.253783612297944,-0.156494680692115,-0.464787998227076,-0.150138970794507,0.0794997993808724,-0.0891574085082556,-0.487708376190056,-0.363456571479458,-0.120976789580577,-0.106720780067946,-0.374619801916268
healthy,-0.188894068111617,-0.0183264763424351,-0.228147271784088,-0.122698251271495,0.0242268020441521,0.0983106948867294,-0.141374399534102,-0.198517750668527,0.0372545476519733,-0.252367185424408,-0.0644263711598869,0.0123811405961195,-0.0659264372709028,0.32531841296683,0.0569617850681781,0.164833473527495,-0.160471585663072,0.0880534392400494,0.395657430390062,-0.230261010116116,-0.219726187229201,-0.132021360433407,-0.197077260708124,-0.0921401473497577,-0.0161919948194268,0.029882451886473,0.13803928216813,0.645561050996432,-0.126795641500238,-0.245445557212735,0.017224864066676,-0.291513683931528,-0.017530046506014,0.0046671517095978
healthy,0.603409517998089,0.477899258389998,0.0691178722465124,0.468746431545533,0.622225127814701,-0.295221864640687,0.570849734751076,0.255615887194415,0.408922177263005,0.328706480782379,0.579615639189979,0.573770214697655,0.596781215788885,0.219840754687864,0.160501681365849,-0.39230088922081,0.352900387538455,-0.0764254789368984,0.177868495847933,-0.419872125016654,0.119230541070332,-0.454906349925396,0.449761972292001,-0.0461722562098908,-0.213475963526398,0.630909570720011,-0.356326884219219,0.104530633568138,-0.340574058385568,0.0667561902566225,-0.185187141878698,-0.0078636010980694,0.611206531467137,0.586071215631254
healthy,-0.309283462294409,-0.192305807044659,-0.324146010364063,0.100452252246589,-0.427087219761426,0.186769422674743,0.091773623094343,-0.498787417916635,-0.448181723801948,-0.144537735332096,-0.29544211763375,-0.0941874176823405,0.0729797606803593,0.50512027602503,0.40253754209452,-0.125810552300181,0.0049570326292248,-0.176144424038764,0.429409915466123,-0.639977591310103,-0.389171703292595,-0.255600781423823,-0.243106252166366,0.0863267323286204,-0.11172880410425,-0.363785385604658,-0.263856542700699,0.254506267796676,-0.462187081678584,-0.570969989964167,-0.437556089215598,0.0169232322398698,0.0783464360683743,-0.228930984093371
healthy,0.0743945544742137,0.0422535743791762,-0.145813362892043,0.32862321610351,-0.0280344557119543,0.0308049388375012,0.184205740454769,-0.179202643892022,0.0839814008207311,0.126580077647089,0.0838739922415494,0.0840106322444128,0.0605837707254462,0.400408412832665,0.175951416297778,0.357750972815493,0.467538282163134,0.0118022600136778,0.317356364154593,-0.11489843455018,-0.240807007546529,-0.111482245380992,0.247097199385947,0.259228782468547,0.0408101855878101,0.0720974636562929,0.0098047778202381,0.261068775313933,-0.21995239595352,-0.212798951543032,-0.102364462071535,-0.162990540523289,0.355554591155652,0.0056287537065919
healthy,0.176041678913908,-0.027158242136757,-0.205197425612752,0.337191854712418,0.0853867917289562,0.308041545995861,0.380886870440992,-0.289435690658903,-0.206071879909053,0.407201866845885,0.163365917988475,-0.0873179648203486,0.279525761505406,0.590660553031049,0.374957676284323,-0.011509346064094,0.0362756113407459,-0.202902938518334,0.381243426012386,-0.211669746744129,-0.156719482114117,-0.243026942121953,0.0427022277674579,0.193365388877454,-0.250669721876869,0.0954160685031639,-0.451144200000862,0.164644885016523,-0.0950187177370756,-0.386784005741792,-0.278240327443289,0.111024571968682,0.288716748290227,-0.0464823522198273
healthy,0.361137717676315,0.342669667083821,0.0385818087219779,0.419121088249346,0.151781870232583,0.531513879417808,0.516176493711134,0.131151435004153,0.454549149424113,0.459970246933861,0.389927946339366,0.377595190172931,0.341963829449606,0.579066458628617,0.421428072844245,0.519690292525354,0.623597787831964,0.435063220664371,0.490297916456656,0.408685069531295,0.462900163657171,0.430780895810472,0.389332893922964,0.404611528544726,0.346054386807644,0.274851696164936,0.0038390573911459,0.479431533653336,0.440426977611496,0.17428612771946,0.248859620474563,0.0071742675698905,0.468814526630466,0.504332299087819
healthy,0.133200984444135,0.0752118679073264,0.0132358191349588,0.116114288334404,0.156143331197648,0.48879321230177,0.0764873222132179,0.0578530476991108,-0.0133785355264719,0.278239623176904,0.161414586662086,0.0896480053053218,0.119489332516895,0.0101133969345009,0.317848644910396,0.399018920859737,0.153806578864529,0.0425323882493674,0.122196806315383,0.387260538106008,-0.028391530570145,0.273984689468262,0.291604726676079,0.320067512125008,0.232227090162845,0.100801199759703,0.008822152304175,-0.0852252254093747,0.281515377390382,0.0254084826508658,0.23591465523227,0.13250696143145,0.213674986227164,0.0584830854440462
healthy,0.258633266657524,0.0191761932167349,-0.132549968462919,0.445839270353602,0.106564768567526,0.325817337687262,0.392677402546929,0.0015784822001031,0.119044991963131,0.316863960996186,0.107499466435438,0.180544147127597,0.235277440309267,0.30836502938718,0.474655932838414,0.363120753750554,0.0701791005758642,0.196791645507181,0.525069565713096,0.0437313362332627,0.311776566302507,0.0188009683475942,0.100990838644739,0.165093720620802,0.20893683551496,0.0337877543883234,-0.0391921354403508,0.386411120723125,0.281495484311074,-0.0538688238016267,0.176577708137148,-0.0369203141245956,0.0614132013699938,0.183411990573359
