group,B7,CD107a,CD11c,CD138,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD307d,CD32,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD5,CD54,CD58,CD66b,CD71,CD73,CD81,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.200861408720227,-0.0746332759036808,-0.285500915315821,-0.205071082778163,0.0898884699876484,0.186106591793618,-0.194500874784671,-0.183761251905742,-0.196224387275248,-0.0098470958518261,0.0953861896264796,-0.0097319102031358,-0.0309193330204705,-0.0806705150462298,0.0531092614022823,0.090055372333439,0.31381614507506,-0.195259900972727,-0.110592003419919,-0.160373595596145,0.0007229358230712,-0.279400805751352,0.0445253462350023,0.0075036053681738,0.334486143332789,-0.10437281850446,-0.265003878230077,-0.155355768685999,0.0001960237959873,-0.0313337402169566,-0.374906145259936,-0.0976449014187294,0.159016668846472,-0.141566524035949,-0.0425962709856821
healthy,0.521959755786667,0.404678945174852,0.180854471235855,0.510692277039502,0.373460094102326,0.502253055785654,0.258090972649043,0.491428998503351,0.0489648216079643,0.452628890964707,0.408404355146697,0.461923748890802,0.453599536230093,0.037896744708568,0.257145918086297,0.277128263232577,0.429588475775313,0.0272567483651443,0.0928008453670121,0.337098653293273,0.057690247791418,0.465214765004359,0.524574498075368,-0.146953728840888,-0.0404737180835894,0.11657437047074,-0.0806579021236461,0.303622680298424,0.207988346829835,0.441009684633633,-0.0827236150542505,0.271375071169038,-0.0140592526515684,0.578640560187541,0.407550281387137
healthy,0.166759182194236,0.137505783212412,0.281295099634516,0.166204895419917,0.133910667965489,0.134060277833226,0.334577336890192,0.0723728070239555,0.563227041365001,0.0674897321763591,-0.28578906401058,0.113916128263911,-0.102226988627913,0.0660750800759213,0.0487885928248802,-0.120543540992029,-0.193377235480466,0.329142516243455,0.387139119666797,0.312856701308613,0.0842911150535563,0.258499497389098,0.125334965146772,-0.177543471930552,-0.661065004188682,0.309191482251063,0.357973840953057,0.286724285883075,0.124462921961962,0.227455359683103,0.23127106947874,0.0743387988417632,0.246031255403238,0.0101011173917666,0.0705764151352224
healthy,-0.563160563849923,-0.442463681458711,-0.123992508806995,-0.56070569693141,0.368186138088799,-0.594938775156621,-0.164935521925183,-0.444779714277412,-0.205831868744694,-0.47091613260934,-0.301581736287404,-0.404899350380351,-0.278641291399187,0.636393140949333,-0.330806040728057,0.179954845615479,0.0174001994077732,0.556256066418509,0.522913042401202,-0.462218751191795,0.292610047271763,-0.447465621830112,-0.602528971437733,0.438296810347795,0.149389179271943,-0.150789225073202,0.381779494273089,-0.0593279297511562,0.234803238031749,-0.41477879915256,0.0556580120678034,-0.481925943102915,-0.241729574592843,-0.500079115909735,-0.516753126306491
healthy,0.0259165439753787,0.0631807483005992,-0.238141752824939,-0.24870462785925,0.0877975918556485,-0.423556042388089,-0.129858818422695,-0.231982054746871,-0.444491373249684,0.0968513042430532,0.305214018375548,-0.287000928818497,-0.143951333914287,-0.11152884658724,0.102763099505854,-0.422232744170716,0.516934759713506,-0.331252701632936,0.0359497417171945,-0.081793643516403,-0.0673949652389576,-0.0802579802164927,0.0158468994545999,0.214021265968063,0.477750791891289,-0.135649401031666,-0.209571277101049,-0.114805785693448,-0.234526291784309,-0.0448406737972648,0.0048009169474808,0.104146890889443,0.104101520180646,-0.0142199006985187,0.163908868277497
healthy,0.134314274597572,0.105890296247214,0.164634718957373,0.185338901651253,0.0658106725420495,0.217482151958721,0.19642705975831,0.190596433087837,0.0229626942669706,0.152616353111608,-0.132706269189408,0.302014293791082,0.165691523628777,0.117078591069174,0.127483572727012,0.254767790708214,-0.376907604842946,0.175498187512615,0.18902685935074,0.0773511881043113,0.145313697547782,0.164933763879381,0.0658656424681236,0.323489122361621,0.262229629088473,0.113218424148873,0.0969820616949101,0.171095491774004,0.15352126194044,0.20362432679248,0.0377031486564808,0.194559922892709,0.262025771677556,0.180336814927593,0.265746693441044
healthy,0.0984807916409651,-0.259189825441089,-0.12746493470168,-0.196191813737073,0.226491599871693,0.179383526524476,-0.380739798381175,-0.198369802908923,0.165781184205284,-0.15983012669344,0.3912057539887,0.0415660788622348,0.368598061837134,-0.3148697717591,-0.238990323078532,-0.220251759362396,0.347732525791123,-0.0555438535803758,-0.406300521088973,-0.117536824944092,-0.291631160308645,-0.190295881179215,0.131048484259596,-0.411925829881442,0.0654233122691738,-0.066356077016164,-0.156892881046562,-0.462755935935629,-0.37359618146144,-0.359851374216744,-0.168492674416745,0.116632400698195,0.0659773110246554,-0.137236707043434,0.104036108365602
healthy,-0.204910738151147,-0.182774840813433,-0.0173800128912683,-0.131345879861398,-0.201938354335989,-0.346651862314015,-0.0333840016374207,-0.0739001187270514,-0.0976055408182197,0.193966500813649,-0.158725191816939,0.151605366116207,-0.316334941967463,-0.207942025734622,-0.040539817947011,-0.14066755380954,-0.0237443615281181,-0.0869164151421764,-0.211427422184808,-0.25868606673329,0.0799402191151821,-0.10484979248344,-0.130386068052024,-0.0817170787543927,0.0097816193797482,0.0891343515181301,-0.186029914576986,-0.225802956568983,0.196397683810928,-0.060554116140516,-0.118453396072431,-0.198016024102994,-0.0775758672907169,-0.0653715129486046,0.152176990754912
healthy,0.125354699005434,-0.112343445300957,-0.107888067192762,-0.0350342723172276,-0.0457000713123657,0.384866899586133,-0.0432235413843931,-0.0760234288818804,0.151233320952255,0.0450485850414305,-0.0474065481304732,0.0555120731569942,0.0867207398727207,0.276797264524672,0.0164446450154838,0.110133803054085,0.0896571468432983,0.1476849950244,0.0493246355401723,-0.0310071438635788,0.104429706887272,0.0189273070078364,-0.0470821511124132,0.0124756278972363,-0.249872533405316,0.222623283112191,0.0329389454434313,0.0709935006274456,-0.0320793091434867,0.0760865529800328,-0.0322394559809465,0.268792608896453,-0.133405346499709,0.0205335349478534,-0.127744904672354
healthy,0.397850226294801,0.506596469477022,0.157474986640614,0.543500656482278,0.0789460983074268,0.202523422776473,0.154165094876736,0.318946890358021,0.514174012363356,0.552725627423889,0.261572310971284,0.422765161100429,0.200154890899079,0.209625234238252,0.268795284775799,0.258875351561669,0.204492081060568,0.17168598669355,0.217684725408361,0.193829036430165,0.24167300964525,0.308030016131181,0.278390618732883,0.0116926812915964,-0.166392734776096,0.31697837580622,0.24200693638572,-0.0075641232662625,-0.0286951586061529,0.352859845777188,-0.0194895338501583,0.254864785685474,0.146498141403453,0.488524423510589,0.190262411732074
