group,B7,CD107a,CD11c,CD138,CD19,CD224,CD269,CD30,CD305,CD307d,CD326,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD5,CD54,CD58,CD66b,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,0.07075397470525,0.0444201376118333,-0.0104302705167848,0.023620300945518,0.122254164003792,0.0588730583144026,0.223093220774159,-0.147475959695704,0.0345784078674064,-0.0362617186026416,0.0212794787376251,-0.113874879353563,-0.284678528104534,-0.0378375626292784,0.0917667055481211,-0.127233242186122,0.165007847685147,0.133900302568859,-0.17053412479584,-0.0387199525577161,-0.0896216779129386,-0.130892851901325,0.299667396994529,0.33147121513503,0.0707688458231111,0.132324521330548,0.0313515558707295,0.127100771167823,0.149005139697411,-0.115806237026453,-0.0970165513837274,-0.0386112736020713
healthy,0.407249221840884,0.345220579726327,0.280822019852374,0.325271148179248,0.290084186698355,0.328777486062388,0.460934956700357,0.421993950968278,0.316787304514913,0.383315454730074,0.318467426124934,0.483898411237703,0.175445886004143,0.166247879117843,0.298829696709083,0.436201287398451,0.155818832091935,0.320861137521774,0.258180527038331,0.269447908950484,0.387731875543164,0.264450032394018,0.16705815939664,0.258049920349478,0.296014118602637,0.303372077169859,0.342828873436951,0.4946928525826,0.0604810965779481,0.440095852504113,0.206312890913537,0.372100555883358
healthy,0.0173195774020211,0.135703647921715,-0.181816674929089,-0.0300600701285631,0.0409635764497773,-0.129100228485255,0.1719110781371,-0.0419791661685983,0.0551822905802469,-0.0146218928865731,-0.0203037370981598,0.285620042352485,0.0343654770902881,0.0084215874938858,0.296800265251406,0.0288168421350482,0.0426782379532675,0.0112696549439001,-0.0179213059310087,-0.0002176597784025,0.0473177790560063,0.0284009272904152,0.0486153770103698,0.306906073424533,0.0134307771068474,-0.223877543033509,0.0516081967988899,0.116520388262292,-0.27249688036559,-0.0592981139534055,0.0799421486910464,0.214300838235633
healthy,0.649696713534893,0.59987188327779,0.202259567629929,0.692425122238136,-0.25818877128651,0.411646363972007,0.649614768202961,0.708222183555069,0.0604211427863344,0.601739730824543,0.618836859982416,-0.246367476777356,0.236793553626292,-0.0142640103752641,-0.0016649399514485,-0.207294279112751,-0.0141944517353084,-0.213966009313772,0.456358669517278,-0.119276206826753,0.637768634529158,0.698124220095334,-0.233166426318328,0.129450949711935,-0.127766670851271,0.32740561864344,0.0698485768424507,0.606258011600642,-0.0270191514805001,0.615764516008099,0.0587139043383042,0.699433020186091
healthy,-0.0287749863256043,0.0373557365517872,-0.0582676257455196,-0.330309314122023,0.142260269156479,-0.110729187337824,-0.0779186819008453,0.0401341355751911,0.413152124597003,-0.18871845161707,-0.350831414952943,-0.195527826240984,-0.0975200842249431,-0.0205549408926921,0.14389197695039,-0.279814197667266,0.225160937864973,0.0698290794611475,0.0399016499657076,-0.0028238113926937,-0.148292490010403,0.0745794705582107,0.226769825132226,0.469489430192245,-0.322598482728582,0.0592669334970339,0.0819474658466282,-0.13575966206985,0.0703334332805938,-0.0739045995240877,-0.0144927503072237,0.186271281997815
healthy,0.0899207564632972,0.194912084802243,-0.0168269266538229,0.12593294197255,0.252870225283512,-0.110891605034709,0.13217490521383,-0.0491095513575206,0.237341496939512,0.146736013176187,0.0502265191874611,0.260607984318799,-0.190407861224274,0.162883574772387,0.280708621798518,0.138471383349816,-0.0239449965594471,0.218395809227379,-0.290489002509799,0.132540778478233,0.0174405239678862,0.0525725850415611,0.1316104978046,0.27161833559757,0.22699294762141,-0.0997237807049109,0.0217048316764562,0.210726904792107,0.175300390401393,-0.0764807152399839,0.211591398383058,0.170470444362046
healthy,0.0470697848280489,-0.0756409777959434,-0.112170505070185,-0.0724633854132223,0.257263329045385,-0.261627163517165,-0.140902440965766,0.181393680245716,0.343422417190745,-0.162243935319179,-0.132324397237132,-0.0280438995646233,-0.157304241904871,0.029773446298174,0.282695351478206,-0.441756836648593,-0.167929423336354,-0.44364431898318,-0.363668172807094,-0.244080837564943,-0.419395021271496,0.0740841742276256,-0.108548471872905,0.307882042666831,-0.230713367597334,-0.491400554499685,-0.448425843470233,-0.327855124434276,-0.291032801265288,0.209205072372205,-0.298233472708614,-0.15140894869927
healthy,0.151438413102941,0.286630211174042,0.175893010046187,0.100460418685531,0.0766086737637675,0.274702642045062,0.546114770483525,0.126535862731836,0.20795970038053,0.469943167992003,0.499975836707574,0.143087840846233,0.299014278125503,0.0143932693618478,0.158075275911427,0.184046662238134,0.0721390126457888,0.0821006828415235,0.202923807840666,0.144514961151058,0.266757994765317,0.22480586656462,-0.157127134651903,0.217574939176562,0.202197821306806,0.0308284325876279,0.18903695290149,0.488886415163002,-0.114632318779772,0.195300754207267,0.168158071480388,0.398971134638804
healthy,0.17626925849345,0.311336022234462,0.140396530287649,0.0417508239592121,0.350099422390956,0.167241856279613,0.159796974973942,0.0134420557149259,0.374696089029023,0.296365845287604,0.285654721255946,0.16203279953169,0.378970696519995,0.284902272208112,0.272739330722448,0.420660937657426,0.432732693937571,0.316195067969057,0.296472742436232,0.268402434372395,0.0995265287020703,0.183788966535797,0.196084017585733,0.369322805788274,0.43501534106219,0.0549086164149915,0.278122182078921,0.165326155292614,0.202248387628844,0.0690920355168394,0.2773641638904,0.12168848930339
healthy,-0.273840984389162,-0.322038292433421,-0.166166787851297,-0.383653503630989,0.101646901928561,-0.232036883415155,-0.478940674398236,-0.122969779980372,-0.300041812662443,-0.294319819459853,-0.18186921607499,-0.0668693352330819,-0.0894602124032066,-0.210705141600886,0.115259172961411,-0.0741003197285841,-0.0524669232449452,0.0210367591781189,-0.123512509018591,-0.0898962023139021,-0.0261007959596814,-0.165662383637295,0.136847677338684,-0.0802852606101973,-0.0040605190668744,0.0211591015691399,0.195639492068378,-0.400967831683263,0.18871907777442,0.328867693336317,-0.15401086660363,-0.386077173527348
healthy,-0.130766571650812,-0.247876767304359,-0.195927813919658,-0.104689180618006,0.111800647944887,-0.355981832208991,-0.121767107482111,0.0804484688247648,0.549865729500633,-0.139844076936265,-0.112670222548528,-0.388095262149453,0.391467381545749,-0.396000272181072,-0.0744139953902693,-0.642385973207947,-0.109887420252545,-0.326825382474968,0.136324865336949,-0.568401370736946,-0.271549005722788,-0.202361233946889,-0.228493430447228,0.0230264275368698,-0.538564670817077,-0.359879294411557,-0.402567390992557,-0.147003480769767,-0.456008046064667,0.104685466913492,0.256088448266958,-0.223372253343621
healthy,-0.0410486213300885,0.0131727286066884,-0.057086085737415,0.33428473803878,0.1388108964375,-0.0949668028079353,0.0994774741651901,0.0020661767938233,0.264861794357995,-0.146536032283217,-0.142022701511921,0.0187647196303101,-0.0803597813332953,-0.0461406294174699,0.274277829349174,-0.0345365927043396,0.188789135012246,-0.204434006710718,0.0065431889299321,-0.167563833571163,-0.0735767100124011,-0.124065943454242,0.0713669587356999,0.240937063381027,-0.233196756455936,-0.0956778798495253,-0.144554519132688,-0.0644064558621912,-0.0478328264035344,0.107399667803341,-0.0735906671583709,-0.0114360890635462
mild,-0.122020124782477,-0.16795059753029,-0.145858533363591,-0.0423558518055964,-0.537286081629251,-0.0695424288807537,-0.223007028432245,-0.149144712120097,-0.304260691499012,-0.238496297283739,-0.112416869671776,-0.181616986033885,-0.213479379806584,-0.474871484249075,-0.196369323365787,-0.214000792058698,-0.232116930545658,-0.179756470435989,-0.0248538896026088,-0.235956081157664,-0.0772856647995545,-0.0766677606096398,-0.214614671832692,-0.299561498096069,-0.200520024284836,-0.0981782961525281,-0.099246759565933,0.0134336387726546,-0.0779193666582334,-0.220610074261299,-0.354859796176039,0.0072160268342796
