group,B7,CD107a,CD11b,CD11c,CD124,CD138,CD144,CD19,CD197,CD1c,CD224,CD24,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45,CD45RA,CD45RO,CD47,CD49d,CD5,CD54,CD62L,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD99,CLEC12A,HLA,ITGB7,Podoplanin,TCR
healthy,-0.105461086984746,0.278581265268403,0.0663800364949526,0.0906268451551485,-0.0935846740349519,0.124244016409505,-0.108899131050971,-0.021905900502273,-0.145806839268716,-0.209216504240689,-0.0401980612436091,-0.167655698145502,-0.131978694264348,0.0700465668008406,0.203328752674443,-0.0872650675756965,-0.210962476755449,0.301676864235586,0.0828425589225491,0.149926732059159,0.0142899840180315,0.0432350873148907,0.192355927930713,-0.128538414424302,0.186971000309423,0.138913956375578,0.146224393951068,0.0703980073951375,0.0373578705444471,0.533057129181877,0.109220961593322,0.178977641199943,0.0564738322329622,0.149798699595254,0.12010132950401,-0.0051612451040517,-0.117688085339343,-0.0780173521493243,0.0619368816104111,0.402867895095691
healthy,0.214428757420846,0.209876732455732,0.136643234946882,0.0298496562237001,0.298537951033564,0.122425688365112,0.198162409578914,0.162661710638107,0.16730489311557,0.0214213436015798,-0.015255535493296,-0.0004512527685803,0.21069718251929,0.236575637490597,0.479564841037394,0.0357065737337122,0.0882946979852941,0.264153434836261,0.485722270054049,0.326678924111869,-0.0372342296636282,0.030996819921929,0.298525613493528,0.0210959254980136,0.0862036811761451,-0.011141079154212,0.125659381575699,0.253201429868047,0.0040984273655203,-0.0837171817276292,0.284117283291958,-0.111938123971777,0.243668657324956,-0.0081672550684967,0.0666746369564044,0.212003314084845,0.0371211407010717,0.121597044323956,0.0859887094998511,0.209081484477842
healthy,0.131838487174578,0.267011611351306,0.123896380349695,-0.0280865828717262,-0.0334526546003119,0.190969857287342,0.549890513491594,0.173467242826743,0.0941017397574782,-0.0289784926628419,0.115833952800223,-0.0981687825882046,0.195397920493863,0.182683818095997,0.0750829832371557,0.34550796339342,-0.0045865508036002,0.130965255515713,0.335757861811206,0.13090565033113,0.0270140197152008,-0.190883326293211,0.0817319568095701,0.137400918875588,0.0481105690288099,0.0876222560099784,0.295337831273353,0.073844426634802,0.0153518298153048,0.165919515146853,0.255197729536409,0.147729063163241,0.260072983299683,-0.0919023002740604,0.197374557468866,0.220250507872605,-0.263411377370672,-0.121912209603612,0.166625836187895,0.107567590767517
healthy,-0.526752880550699,-0.451222282777531,-0.393448455731689,-0.127781368599198,-0.387041516600522,-0.58582772669881,-0.329712305001055,0.313375791903053,-0.469487316306405,-0.612028358538668,-0.220846920669995,-0.158023621529387,-0.525927566760862,-0.13998412241422,-0.215808812693919,0.565287790859279,-0.294684337320586,0.0848587655798596,-0.0295758671443203,-0.307705821198023,0.488198761094572,0.0167443886278019,-0.170290541554417,0.459527654124525,-0.405130107644141,0.347348580795227,0.131588225308063,-0.596956117906444,-0.442397474029378,0.459721743908226,-0.0008796070116288,0.320246093359632,-0.396676873265903,-0.0927835151104469,0.189160222398281,-0.165574771493057,0.0631670311254464,-0.43892007926056,-0.50207073875926,-0.528851066599611
healthy,0.0395417858447874,0.0304944788177854,-0.0565022987095295,-0.346086928051541,0.0093064646302952,-0.158637953867202,0.130366635541035,-0.417390690693431,-0.0885681710788128,-0.585764977034263,0.0957493704036398,-0.310075063101184,0.0199724118074654,-0.219258085222693,-0.560865216797896,0.130884316171884,-0.0255477835506205,-0.491415346156768,-0.0861085846317292,-0.522376459616402,-0.116205963338502,0.31916096679464,-0.366914926046239,-0.086768748333124,-0.260071561771738,-0.169805191747318,0.251920114198171,0.195511122021126,0.0268951453342156,0.195864227158498,-0.0621479709632607,-0.0680047020525653,0.0775682947864559,0.105915745668893,-0.229905548600782,-0.333516541880492,-0.291535681635772,0.127773681018627,0.259819245213332,0.0527533799187505
healthy,-0.215448013280272,-0.10590648742401,-0.143865943371754,-0.280525925979347,0.0071342120124925,-0.091457333054506,-0.189046380294835,0.22964167235689,-0.0270758417322798,-0.154422802954614,-0.183169343621203,0.0501118683122305,-0.123549490457449,0.114739413409516,0.222851493226266,-0.289933060701044,-0.132901021273465,0.104114620905511,-0.0747755515676182,-0.080746365745508,-0.27841657661439,-0.225702254075995,0.124944863425906,-0.194948234189331,-0.129015114753349,-0.152919110494704,0.0171478734131953,-0.12395832091827,-0.222452783969421,-0.406270400870746,0.138495485309384,-0.197306580505226,-0.100979742795253,-0.268861249138893,-0.207930574202893,-0.0549081949829325,0.0351185436284977,-0.143691690988161,-0.162583768541212,-0.210930063180455
healthy,0.117247176441691,-0.053953934924601,0.0882311628033452,0.0657762664107277,0.149170890036662,0.0064946710311213,-0.0898804182757666,0.0755188169078273,-0.138757768319709,0.429026147106037,-0.217293761303206,-0.11119429929397,0.232949052709919,0.514077191469156,0.0372491703335413,-0.317074378892504,0.155490461337834,-0.073341161801307,0.259790813851246,-0.160126409181869,-0.398048071542728,-0.153784049566714,0.0345266291512402,-0.416074854276935,-0.120398817361104,-0.223210627650813,-0.419793639015336,0.151972762720952,-0.320071630941051,-0.330497858023322,0.0500162357556103,-0.506744852707806,-0.0741945730972431,-0.400567391185386,-0.464307659755954,-0.201507175244995,-0.225960776864809,0.373695056517147,-0.17487766079907,-0.190094777205628
healthy,0.0661753276405035,0.180387361035028,0.0793749009603181,0.161333836943554,0.251339704150797,0.220100245810037,0.0809648688687129,0.442972185041957,0.450438929409541,0.0701573218842523,0.0417640673545692,0.27653800344362,0.062937722955866,0.379422506343278,0.565114726359393,0.447586147944157,0.137119972467831,0.51829096803913,0.666627910423127,0.54309083728772,0.348061034708852,0.265042156962441,0.411694438469373,0.425298710230547,-0.0506139448222023,0.577463770062363,0.206626559359861,0.03483189740182,0.137966636744677,0.431482628926299,0.552991955069956,0.355825930968113,0.259390288894751,-0.0558042267590616,0.267060700541538,0.239334989482344,0.0037430961234211,0.188280788135389,0.314431028409011,0.171182084944984
healthy,0.0707891606753841,-0.0032414364935533,-0.0294660069685095,0.125901694210584,-0.0975121703059158,0.0419751488667047,0.181482638371861,0.217700916078791,0.13916083000132,0.265462284496992,0.162822526247042,0.183823167260344,0.25153776218705,0.190166100431156,0.26329892723058,0.203014471880777,-0.0898743684771919,0.236301534335341,0.307662214026572,0.170856406012604,0.206832631710336,-0.0399016105310146,0.155857001912397,0.150402521268468,0.13897655863087,0.0253626402233862,0.0985537376411903,0.0141631393394262,-0.020648557441169,0.0614293686926344,0.358121390572156,0.0817349441910975,-0.119983301562006,0.197955422384465,0.177780009566133,-0.061274192989421,0.197370508985306,0.187127568064551,0.10132595752935,0.149560948212481
healthy,-0.148606959847417,-0.249696357176638,0.0391160547068129,-0.197227195118886,0.074646465210164,-0.166659976795969,-0.348211967867228,0.231872494130157,0.0817357436307258,0.239631751794522,-0.226670043934805,-0.121705265329282,-0.0756502775271488,0.375864286971931,0.436618367189911,0.278318278614055,0.0512089744231565,0.313369877928682,0.194474034665177,-0.062170265389019,-0.140507163638353,0.0572048417440447,0.0525689989711027,-0.158131387831657,-0.0394384001569263,-0.069064091503717,-0.219682872797164,-0.0924555824625941,-0.419542485472236,0.0249010805283997,0.358423638016771,-0.113999072802501,-0.279757996912417,-0.199938177146076,0.0622070045497671,0.0852809411334311,-0.362203379088505,-0.223851118993628,-0.1422709584337,-0.0314680735561237
