group,B7,CD107a,CD11c,CD138,CD144,CD19,CD1c,CD224,CD226,CD257,CD269,CD30,CD305,CD307d,CD32,CD326,CD35,CD357,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Podoplanin,TCR
healthy,-0.0778066217015933,-0.0159068760945168,0.0236345491497357,-0.0596243001413232,0.025616594567792,0.149810057742893,-0.0778103265610353,0.254830478831615,-0.041131845829996,-0.0975856521110567,-0.180476281349862,-0.144268357572323,0.0783590356642777,-0.0668809999066567,-0.132833648761052,0.0596875625695783,-0.118519102114611,-0.286127724463934,-0.206402465510456,-0.0355559625359223,-0.507524063999908,-0.244671815019731,-0.146790869272553,0.0036632704793105,-0.15281159053781,-0.328739749104736,0.0471958328542896,-0.0436827996541361,-0.110613449750518,0.327623973516755,0.0622271415067898,0.192852446034557,-0.155444987685163,-0.054354966142878,0.0787035540889279,-0.303882176804337,-0.131329055808298,-0.141323283189,-0.169889603849114,0.111256868300916
healthy,0.179211939746509,0.0968670004699757,-0.0431353619922841,0.202074722019325,0.108948384818879,0.254510532194422,0.192150844892959,0.0641496438975088,0.148939197879145,0.115692433989739,0.135472427821591,0.138229303855951,0.635450880528879,0.232799278560443,0.30685639410135,0.17930723409415,0.0641420343375369,-0.0395713798028796,0.24155266477063,-0.0063668434740207,0.477094793314438,-0.174672373286177,-0.0746795055068872,0.11264150315964,0.108172788686165,-0.149566103097514,0.0788190573193103,0.0717213735819988,0.206206372436201,-0.0121084881257913,0.219433307395757,-0.387039309386602,-0.084241586711974,0.0104013553354199,-0.0730083912807275,0.120916141630265,-0.177078147841762,0.263714757392612,0.183769243444429,0.20330330050516
healthy,-0.168244549538692,-0.0517947031696709,-0.332930258538432,-0.103874455888631,-0.038963927425003,-0.0700951194067997,-0.106011627640876,-0.3619694517902,0.0027162760483146,-0.154080587336754,-0.049823019117355,-0.245721481843694,0.367579464899733,-0.113302345353303,0.232070380930446,-0.168767590813072,0.0196194340697196,0.0904814495208306,-0.117490700773987,0.141587939740955,0.231619926304522,-0.353815698471105,-0.377580712663204,-0.224853877350984,-0.187044309803905,-0.226820416032743,-0.255782050640099,-0.0673337811310376,-0.171612553531861,-0.0385642988673697,0.691141913383942,-0.376156609112539,-0.312531999873908,-0.0366337747392947,-0.098587685632726,-0.188090105602029,-0.332739494818378,-0.0417395633067313,0.0320641842604624,-0.0728018847652061
healthy,-0.654201755986532,-0.617913333653257,-0.405867195759221,-0.680303004324194,-0.518426258596901,0.385188022533592,-0.60413824992837,-0.577774343909396,-0.641846234958493,-0.635785119264012,-0.647979068740577,-0.693365795974089,0.250104333667246,-0.618562163392127,0.0681884410281697,-0.731468692600834,0.197914598930748,-0.619100261778258,-0.215922760566123,0.0117932766316489,-0.0137149251980219,0.0704391259917564,0.0324686943868735,-0.627771222600007,-0.256439848132213,-0.0324199391805738,-0.782958756141413,-0.639022604216627,-0.679847120819005,-0.0922483615298957,0.133070092525967,-0.1548626535714,-0.66205962652892,-0.618075751669732,-0.231011818920611,-0.710263363674425,-0.0328987171920609,-0.479228696470655,-0.694070021654329,-0.636051486732929
healthy,-0.283176355495682,-0.219846133226972,-0.0919034665400025,-0.196181945401684,-0.123005666520887,0.347528221879952,0.450276140470084,-0.414070480255064,-0.381059047305517,-0.398411491737082,-0.207973429347067,0.0542378766145861,0.390794187886205,-0.192239318251717,0.641485480830832,-0.270424543563125,-0.192990944305132,0.072017818318536,0.028693592719167,-0.0473905581692623,0.374175790455639,-0.372178226685914,-0.113495781442242,-0.124988446479134,0.223395131751163,0.0029179384391168,-0.359313177073129,-0.37180787845355,-0.0565366259314322,-0.398102733899078,0.23770190706794,-0.352739070895924,-0.606912517375272,0.0012324715649988,-0.259610326209168,-0.315598372904316,0.171392735025065,0.0437568153192488,-0.373860965384896,-0.237055115569558
healthy,-0.112960256692148,0.0331811183143665,-0.319205855697941,-0.0139847241392097,0.0286159642577288,0.139790595877677,0.0308974200044337,-0.162316235537869,-0.154764368737659,-0.0342511770654324,-0.0601349336029738,-0.143226109846823,0.393587686764849,0.110758606048368,0.229441223821013,0.0456845438927103,-0.104619841183331,-0.0958025970566366,-0.0246089904942969,0.353987018343164,0.0596343603849468,-0.294292072544012,-0.185439281457563,-0.0193753217024949,0.0688579378336716,-0.131523868935717,-0.102976766112744,-0.0258351579833277,-0.100753256846562,-0.220862490982562,0.387036155107322,-0.304404254414198,-0.209638490633203,-0.152649756043309,-0.15250936919578,0.010958802908998,-0.0243737166569931,0.136983468051526,5.88557897077102e-05,0.007101628540756
healthy,0.271753659682635,-0.257640750950279,-0.207309351307969,-0.2034777137263,-0.211094055244212,0.123767850638547,0.263176671815504,-0.291739158093212,-0.303422166455758,0.0252698117289866,-0.0413177529908976,-0.0211265662258011,0.645790171540798,-0.0778159525942078,0.234948817408687,-0.229831780727215,-0.2351148666389,-0.0075435394636054,0.023084479944111,-0.246274990628488,0.238675693226392,-0.355409328134559,-0.401137335119252,-0.0913542446654325,-0.0365501809427587,-0.269657393416163,-0.227271568604365,0.129180245111261,-0.256868606515651,-0.557764989274677,0.327635536554747,-0.337548557236116,-0.520208483317812,-0.163028707731044,-0.375674783183906,-0.167513631153863,-0.107844085382816,0.461455782386319,-0.178420721213029,-0.0669160249007553
healthy,0.0741562716775491,-0.102064760526805,-0.250963746356639,-0.0861750661930524,0.0089960965409681,0.190994258084023,0.265424088497456,-0.188994327637153,-0.0303077271021512,-0.209450048885767,-0.415235426750366,0.184388376172904,0.177534622032252,-0.392299801680833,0.100013299691903,-0.0981584399232891,0.0595155782055035,-0.268228816659105,0.283778725629077,0.0465782189070907,-0.11521637265176,0.0562749192808329,0.109115308169104,-0.0139814065110848,0.0632081672897981,-0.20531456442176,-0.25451228036542,-0.131253529098429,0.0395702871814469,-0.180504251980131,-0.0935202123131334,0.0592603275239921,0.0422614936797284,-0.210444934949975,-0.301053894196036,-0.270798539139914,0.2036868140495,0.0646366687372984,-0.199419468721881,-0.0158716378003109
healthy,0.183186203863269,0.330231225209078,-0.0057785649394088,-0.0087090846438306,0.245102111733744,0.603636042804314,-0.0589278199942267,0.0956736464104548,0.166245837605407,0.183883666603483,0.139426031239665,0.167142737874907,0.434678540899664,0.310064320455717,0.449129084100696,0.0251866187245271,0.30972990494897,-0.0992670555838852,0.205305681227236,0.434426406928779,0.534068478070274,0.370455140221476,0.411927361673331,0.0130725511454497,0.493346259115851,0.307796320235882,0.166075256475445,-0.0758730126187071,0.0015344219495039,0.166728766018229,0.458272839149032,0.30740820695527,-0.103646218036214,0.234330010122076,0.2844374237056,0.149950055368649,0.213437786667784,0.269969262390712,0.0710189334935685,0.0301475269999657
healthy,-0.0078590219150076,-0.153713929753192,-0.211926564813424,-0.023387306078751,-0.228549381797912,0.251533011552032,0.34665888153302,-0.230774097655073,-0.152854177020239,0.0934283139472578,0.0367398179893249,-0.0220350472797199,0.439201936194314,-0.0344634395962372,0.46824853541634,0.132018293058919,0.350456106926107,0.0886506128502016,0.0294399771987377,0.347204970702011,0.253342967091704,-0.0805790362075859,-0.148070329094296,-0.301042622755206,0.112702355405344,-0.0624963324305552,-0.140456812498986,0.0357331099440148,-0.264514065228679,-0.0873703129844285,0.448412587886471,-0.0223328548678097,-0.229172491391361,-0.0721052264985415,-0.0023571023140768,0.0275193987174583,-0.350674359064468,-0.286902005733488,0.0259411434181105,-0.124106758744448
