group,CD11c,CD124,CD1c,CD305,CD35,CD38,CD39,CD45RA,CD49d,CD58,CD73,CD82,CD95,CD1c,CD24,CD357,CD39,CD45RA,CD49d,CD58,CD62L,CD71,CD73,CD82,CD95,CD99,CD107a,CD1c,CD24,CD305,CD38,CD39,CD45RA,CD49d,CD62L,CD71,CD73,CD82,CD95,Podoplanin
healthy,-0.416184437668409,-0.126212911155454,0.0326091542070459,-0.0039124670163685,-0.0430047713936384,-0.0050432733062829,0.192419052197523,0.11366202121759,-0.0357336792099561,-0.151508581426482,0.300113520640926,-0.104232330146453,-0.117080818044925,0.0497912452457603,-0.0709768816441452,-0.200090193969831,-0.198610204883279,-0.115708668544981,-0.310487600480341,-0.191352732059656,0.169129661984049,0.0053704734073217,-0.127920840131651,-0.42444178105182,-0.0159192185650023,-0.160347465117666,-0.278779791023092,-0.141285880026915,-0.0807263175106547,0.0469252274548871,0.0082278463768351,0.0274901978815715,-0.0606806567722206,-0.145787045464668,0.382969233166485,0.167438311091826,0.229110130655638,0.0234917330533149,-0.0640974781132079,-0.188755365381265
healthy,-0.0917651562939354,-0.13379115195323,-0.352674117720284,-0.27941104306675,0.0594895116824285,-0.0017577746138474,0.0842987948797095,0.140983351835097,0.0859474113782897,-0.157745573640967,0.0065748310709778,0.0162452469019853,-0.0325741592027225,0.602791051941271,0.0136516359549635,0.210767975295149,0.0245857891307706,0.020742472457143,0.210366319022821,0.404880776989894,0.230694432953688,0.0934378091777471,-0.0032658459595327,0.105590919936705,0.330721798268611,0.217911865589622,-0.233158797266455,-0.314897073835561,-0.107835243628894,-0.106903643933977,-0.177793836455691,0.0821391604385384,-0.104884437104539,-0.145263649055616,-0.190875153515859,-0.306320050037115,0.196089368617451,-0.183461657755031,-0.284698604499598,-0.258271491655058
healthy,-0.263562122457498,-0.0861545482754722,-0.336209948119038,0.465202400342143,-0.268532148162729,-0.107779136179362,0.0528550315099221,-0.515890377901473,-0.54417684501762,-0.325523516156381,0.633116088568829,-0.36665262700727,-0.351933980691862,-0.317881506845021,0.0501297556521115,-0.0624140109985969,-0.0275137091419565,-0.264420247484848,-0.265073251394403,-0.147407233790137,-0.201305643278588,-0.505757208771916,-0.202140389721018,-0.152424144143389,0.0107937311717498,-0.184939647341436,-0.229262121320244,-0.119681270557585,-0.306296530249923,0.438386340325671,-0.158375426176311,-0.0659850520117532,-0.249336947867486,-0.15311414581918,-0.260152521745108,0.232105097460635,0.448797645041844,-0.157792660981295,-0.0800194719029989,-0.269473576904064
healthy,-0.418568497934142,-0.344857920956928,-0.768870642889578,0.0425941755391288,0.403390327676857,-0.225450596920416,0.0211985080653189,0.1435205037804,0.233845213263694,-0.669622322915324,0.492625106968586,0.0250226765723127,-0.506942499980842,0.639063001812456,0.207883585396918,0.568740211793215,0.165900155387169,-0.237542230590785,-0.161401487342642,0.679546446270515,0.08324140479611,-0.0004097065433751,0.09435750078945,-0.036053584247495,0.448284743318217,0.0532732641974834,-0.590268660603581,-0.695413317252084,-0.300880927195061,-0.115654578528834,-0.34263023971735,-0.0156763307347335,0.375058297961985,0.383326774130054,0.0554382384438342,0.122466484652217,0.0974735403956535,0.20997452553857,-0.28333058417562,-0.700589295225524
healthy,0.528858912184023,0.256839235209281,-0.155410888491038,0.122780770088286,0.152400833331511,-0.302188335281593,0.436792493969707,0.107945765621387,0.460664884046249,0.091723405961706,0.556703123583287,0.26589650123877,0.174741861988029,0.367755413531344,0.481950105704861,0.044208008315373,0.0541470433701009,0.449523714400716,0.133164619188037,0.168380673960694,-0.2464394815562,-0.0801613947443559,-0.39832906464821,0.253086751267649,0.315357441301153,0.200200770992395,-0.18411041586238,0.275415286590739,0.414789247009974,0.282292436201454,0.0406095365394191,-0.165866953592418,0.0237480684367052,-0.138058301306608,-0.524628834969334,-0.209868326240344,-0.129365413878207,-0.12159843538762,-0.0566859541350663,-0.271684857716732
healthy,-0.0276962812116668,0.0923606691468399,0.385651132147597,-0.194239744627692,0.229129873543761,0.190584104545354,0.0896977146510661,0.108020654947975,-0.0158981562822109,-0.0100117046972378,-0.202353166731482,-0.0156186336088662,-0.0845876915660644,-0.113746870592929,-0.241498010089654,-0.249622115763964,0.240461286612236,0.169079638536024,0.24717930488747,0.121476246228472,0.241989059955478,0.299626991106159,0.131490148328152,0.155327993101426,0.254995302387972,0.253869969417454,-0.278083461474908,-0.251374743693403,0.049412782437545,0.223475626084845,0.461963570345563,-0.125804605940915,-0.589556005249205,-0.501752976729135,-0.139823408475727,-0.321218888571029,0.0586646704260619,-0.569308687621382,-0.431569468044225,-0.435674632784988
healthy,-0.162924848390736,0.117722424445188,0.230341031775766,0.528022124453049,-0.448248503330037,0.117236180287592,-0.397490182835096,-0.660235812378057,-0.365157397669877,-0.412476357781529,0.255076315163501,-0.51826915909546,-0.490714651432586,-0.180464939819198,-0.030405709625227,0.184882888257136,0.228665285260456,0.54807808351961,0.486898178804992,0.44148905515219,0.379189421937185,0.336978859865091,-0.343334536623304,0.42721090721555,0.489244859145947,0.49262860822456,0.255696168078836,-0.0024577574880043,-0.31686464596579,0.233488236884157,-0.459480084373284,-0.0984512972335019,-0.13028324791941,-0.2706938254314,0.109361558247316,0.263893100634069,0.303503189341923,-0.0256131767319961,-0.0714645671814762,0.069658518046916
healthy,-0.0975464597876422,0.130289822834055,0.312506853944493,0.353221300043351,0.203130688847577,0.493499417819007,0.083960737944112,0.286316773155994,0.178996661705977,-0.0098627645707275,0.213146773646541,0.261854097567039,-0.0733621420076444,-0.026942545666576,-0.369511416900975,-0.0228638594034289,-0.220296983843837,-0.448815544756151,-0.355945760123065,-0.181832310575763,0.0175027994026135,-0.0187154047818366,-0.191666866224796,-0.42749265222764,0.0352519383673097,-0.0836446694254379,0.107768184441883,0.119574218762799,-0.085826702672021,0.180372536064738,0.251055408528059,-0.0181248577149194,-0.218444212430868,-0.17609044284433,0.0317321744894711,-0.0837737166425066,0.106342064743344,-0.187745692434028,-0.0268132504183784,0.213234075603841
healthy,0.06737354764551,-0.120536428847937,-0.205746623718796,-0.456683080323558,-0.375779313978852,0.0320524462216175,-0.449260150452655,-0.319131612879277,-0.32563234771517,-0.101187281266825,-0.472416312819503,-0.102860121516673,0.0824367084950214,0.163577111925964,-0.0537818610484841,-0.174044674709458,-0.0801291854716997,0.0509816334885227,-0.0980685154036607,-0.194268508348538,-0.187268522579796,0.0175451793015615,-0.0840645968448131,-0.102214776324059,-0.203039801964548,-0.0859508357241088,-0.192680999370854,-0.17926716143723,-0.168502361106562,-0.227525094055088,-0.247559651981884,-0.203599872475887,-0.107920109889168,-0.250556477511129,-0.327025440453925,-0.211264350282483,-0.442590857846468,-0.331825961794183,-0.129685217416008,-0.427494780442208
healthy,-0.183039107848506,-0.134812331977919,-0.0854330173720627,0.185851339304781,0.17325236855844,0.0050794326856977,0.086643134765347,-0.121273474091317,0.0015244028389941,-0.0676386385569953,0.236157153347043,-0.131966869673421,-0.14545604605259,0.114260109123372,0.0780634782667617,0.359458603852974,0.162218715819792,-0.1181353457968,-0.0258132214069671,0.205048665535396,-0.361611071409394,-0.0015157179452069,0.242081511000213,-0.111258222432361,0.482366185047204,0.11396077275015,0.114549852601554,-0.0915129130868843,0.241566511486908,-0.268169982765283,-0.108844986122094,-0.0920188037106422,-0.641190471531218,-0.456202956282974,-0.0385663183957267,0.021761379070471,0.0607757379937244,-0.285454490401277,0.213839809094882,0.200435865941494
