group,CD101,CD107a,CD11c,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD32,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD49f,CD54,CD58,CD62L,CD71,CD73,CD82,CD95,CD99,CLEC12A,CX3CR1,HLA,Ig,Mac,Podoplanin
healthy,0.0896796708968003,0.313571429532472,0.287997522620371,-0.0253762627274803,0.0384633380823793,0.229770089308342,0.242670420933448,0.160735946453176,0.300715157936535,-0.0739590338172091,0.299963860529431,-0.0014168906349238,0.312064952508089,-0.0384644267681516,0.18713393973338,-0.0408591411312905,-0.112642834261513,0.160613085501898,0.244289921842908,0.103418335719667,0.208908886425016,0.145101796895087,0.196048957157426,-0.248460400761383,-0.0747474534752704,0.190404311566185,0.214276417168075,0.116226864767219,0.0885169953755454,0.0813270600564571,0.186061302319474,0.0389298594341552,-0.127851553600458,0.0829988763508737,0.26112706587021
healthy,0.0571248043432991,0.181696456811264,0.0346467567110028,0.227371612823787,0.374543698288212,0.0245620724340566,0.2167682948204,0.0638908747225448,0.139913659219204,0.445272312447227,0.67937763281027,0.188151289302709,0.0803746088222572,0.0145234514338188,0.299756188471631,-0.0314824345514431,0.385723644071328,-0.0015983481093858,-0.0234406000865384,0.115138540083507,0.146920375561599,-0.056584563463387,0.110095282738915,0.0827396848401696,-0.256408407967838,0.0271571569276776,-0.162736989093682,0.0096199037120397,0.0197097318609623,0.0932701854100981,0.10109156038927,0.0115863175467355,0.282215143903395,0.0988853694497289,0.221941051600772
healthy,-0.142397429967596,-0.0721330871646835,0.0888079761908403,0.0820782403184566,-0.0163728962845299,0.153302637756075,-0.0970802859545325,0.344569276471464,-0.113172867579615,-0.164488218684045,-0.0492239011785052,-0.0871993372317046,-0.115430661690888,-0.367208397681095,0.0056634767784498,-0.19372522231674,-0.0172053980402347,0.104044563005122,-0.147709257865481,0.0921804829723374,-0.113786346152686,0.0607554685801989,0.0301199517284217,-0.232134767771157,-0.241302601219354,-0.580752246659709,0.216609220896239,0.0925635378593567,-0.203966672296146,0.0229362600292384,0.0462968995971694,0.108303015430409,-0.200676596491894,0.14596420848053,-0.252991809913374
healthy,0.241463268463692,0.386655724693979,0.17262653031371,-0.530429747644309,0.551701903122431,0.181227076659513,0.420924824396226,0.0891962270823397,0.452217445579231,0.130884643145181,0.170946417273332,0.327996523042487,-0.628733169774016,0.498202353257808,0.294024769092227,-0.186868553042631,-0.07308177895452,-0.536037523817439,0.191453235120253,-0.545100554039062,0.431776627246072,-0.288456135513742,0.450552199551326,-0.202213169809553,-0.273543268494603,-0.288638640477785,-0.40147730926224,0.13395430964871,-0.239875205779161,0.173540868511878,0.43664937752699,-0.0724619527042604,0.348194271105134,0.302601173549812,0.457598189390084
healthy,0.0432129107185749,-0.0248720592857563,-0.17024910186746,-0.465749792089857,-0.363223382761253,0.142915550750464,0.11798759423806,-0.333250288988857,0.0683096625211318,-0.218694439759396,-0.618370579954256,0.207723192960789,0.229540835899434,-0.0362486489006746,0.0040037571236047,-0.280727202006674,-0.281741246207325,-0.0453372215609827,0.335802863175302,0.0811221920424652,-0.192319986451083,-0.0475341584436782,0.178803788274524,0.108478728844524,0.320066099015416,-0.10918140518168,0.0371105991810398,0.276451567215197,-0.119196313958732,-0.36669639102443,0.0854924099149549,-0.268491280287864,0.154873508185038,0.130662432129011,0.501086699449127
healthy,-0.0393661484815647,0.0593055820750514,0.179258629742611,-0.293703126438726,0.0663840432055722,0.0662131575216692,0.2852222561724,-0.155464913174327,0.0520961619577802,0.0518300374914341,-0.138029079348596,0.0407534728988603,0.0659934425235336,0.0726721520014091,0.199477613670662,0.0213264657331345,0.145931374412621,0.0674615128916529,0.201541105845609,0.047501990748042,0.192732876342486,-0.0035003096884495,0.0060795908792354,0.0354281280651816,0.444565516031614,-0.119940591605939,-0.0406817140430219,0.147599211693734,0.129559748825496,-0.0034742935694895,-0.0082980347070103,-0.0650072726693387,-0.0462884899745388,0.0857753865682677,0.0381144743620794
healthy,0.101943926796714,0.186185570182695,0.270224299034854,-0.276913137137332,0.220411691524229,0.0948093842527433,-0.243954198544884,-0.360957813300122,0.090516545857952,0.297426892313802,-0.157303116530495,0.190153562964264,-0.0801115327447216,-0.195271797869294,-0.1003515320999,-0.143747372707942,-0.197519102177948,-0.154180399167943,0.144684208669766,-0.256145980686526,0.158025306962009,-0.153264589758199,-0.30833741817548,-0.0908637203630344,-0.0165182457197899,0.110639027342663,-0.342125816956283,-0.0174415351347844,-0.240305846008275,0.004024544139141,0.135124387515316,-0.102945404894241,-0.0963615989965361,-0.0405808123304358,-0.0145297982113726
healthy,-0.0918284122410618,-0.213745759049962,-0.0252055684339337,0.0718618368352035,-0.49630303180856,-0.203097365063574,-0.128440676089293,-0.0968776350900838,-0.0920462827571431,-0.0241552682765072,0.0284338602686083,-0.182078523378927,-0.0181248992320193,-0.174277913564779,-0.183886494478599,0.103884754329262,0.152122650458695,0.101874736777714,-0.13471037869361,0.0597756379497818,-0.30184978598086,0.257040588555113,-0.0872424409679125,0.0572515232367932,0.349491331786824,0.106936892948869,0.0057412566754869,-0.270990769456809,0.136708847708936,-0.173161490822962,-0.225466039460626,0.0752518283146124,0.131515853313283,-0.216241221264889,-0.229163837606484
healthy,-0.0597357072556417,-0.012412329987509,0.143947603714101,-0.116080815143283,-0.240758802287765,-0.105163430336195,0.050086802144111,-0.12519060114933,-0.0485362174317348,-0.0631165514414883,-0.165718325708144,-0.0826056409821736,-0.327340450287682,-0.059733917296844,0.110569648714772,-0.22541896067737,-0.0816553729714803,-0.163188566312243,0.170838692568631,-0.0751814621452559,-0.0648722036051574,-0.192075118042026,-0.0142482025595203,-0.0300642268255617,-0.227520900595794,-0.0932686512754059,0.0058081067335278,-0.0134823257994299,-0.0562811156289567,0.0241618387087067,0.0092230134655796,-0.0578876565905172,0.176579832775656,-0.0561597262889254,-0.087711474075776
healthy,-0.0828486664948074,-0.131798280362638,0.178054104212967,-0.266734442548328,-0.0236906281301671,0.215515436387409,0.172406476812302,-0.265538760718434,-0.0660502545015842,-0.16412977370608,-0.080245024857405,-0.202580813922313,-0.336676971181108,0.336004420732932,0.170834797265915,0.128278217773026,-0.150787090074965,-0.337500636578004,0.533165411130438,-0.164025745475768,-0.0474953338858945,-0.121606164089011,0.0830756851946278,-0.200296040700387,0.0129918681017738,0.158834071563431,-0.391840089953389,0.330674848194046,0.283159725817144,0.0642927967423374,-0.164504850111029,-0.109937440943498,-0.0273097713357788,-0.0644363220541297,-0.13011104745646
