group,CD107a,CD11c,CD124,CD19,CD197,CD1c,CD224,CD226,CD24,CD269,CD305,CD307d,CD32,CD35,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,HLA,Ig,Podoplanin
healthy,0.240638030403323,0.233044421839119,0.232164839518647,-0.131252752370206,-0.243646695910744,0.170483161870559,0.2326571710282,0.249442734532575,0.0454108704808903,0.0645462852935587,-0.113071515610127,-0.0584561680685697,0.0759571942892475,0.128343888323021,0.0974330663570102,0.0420554395586178,0.100083385693579,-0.0566707827610157,0.0404212847159662,0.475819530739312,0.0585645499624631,0.0542573907355221,-0.0037238832746452,-0.0205163709518356,-0.0796332188837332,-0.0833518485939264,0.0282447538416506,-0.255850060078499,-0.0495388528320241,-0.143544759537043,-0.0634509292931834,0.0596102726227865,-0.051773259523982,-0.051925457513066,0.139543662226128,-0.156917048687887,-0.107855042807626,-0.04980996282616,0.215698298615214,0.0960883087362938
healthy,-0.0819382102873417,0.0103464913947241,-0.226118581437701,-0.341088528066013,-0.196197835516354,-0.318745972959856,0.0017245634901668,-0.168871320750031,0.0297338029130654,-0.156920912999155,-0.522059465853829,-0.253118806420911,-0.526405475994883,-0.205943940072074,-0.208359701989995,-0.0445749967136824,0.0341722370769849,-0.428227695118302,0.0149612735015669,-0.0038320322376473,-0.0656106986275298,-0.103119082873426,-0.203246905670502,-0.236134222667642,0.0557521148271742,-0.073109590852567,-0.132285694778458,-0.270452334836936,0.231065674979174,-0.107890311733718,-0.135004446631163,0.223130267451474,-0.196432307958767,0.0625212330661721,-0.0599778425846928,0.0336689045661389,-0.019242219727299,0.107220470231276,-0.260088026842854,-0.21894962365148
healthy,0.0494109263301242,0.215156716169108,0.0111701437352797,-0.125298685088081,0.0605773966617825,0.0283745743572649,0.193142889559603,-0.007162848938794,0.230075625826678,-0.0449803179355135,-0.336349199727219,0.0317088171399415,-0.139593692881462,0.183338274366484,0.141856150954958,0.0485676778766711,0.192213684303297,-0.264181499548534,0.338052800873486,0.100802807367339,0.231746461396711,0.0576763099925528,0.0268105782302982,0.183939525714043,0.223262151829292,0.146096018225934,-0.0375621916293035,0.0991588208120342,0.0922243963960773,-0.276648664774216,0.275307215113229,0.178602777487244,0.0352870908631991,0.228447861637763,0.0261614919001048,-0.0272410845812189,-0.0356682247801627,0.253889333691313,-0.0875877032216331,0.0804965334416038
healthy,0.0376814805464805,0.051114357556251,0.077978107240091,-0.283972229774653,0.0675295338000822,0.0685180008406815,-0.072897290119794,0.0573234017542153,-0.236573713639615,-0.113555597545928,0.0494335614419328,-0.0530532856883295,-0.124220263214913,-0.4415243549211,-0.0450936383493966,-0.135042207673595,0.0548514676920226,-0.289222711243638,-0.359155605042978,-0.224736080938249,-0.282630543692112,0.107044072665888,-0.0023886049483559,-0.110383392976616,-0.281013632070201,0.0128414386493415,0.0889291832906346,0.0272052058391648,-0.317439103542847,-0.119358765251064,-0.0894200287424032,-0.284703099432121,-0.0142728352041701,-0.0857243898871009,-0.0403473857580584,-0.161375415092675,-0.0925718630319468,-0.327648963059641,-0.0011249329276284,-0.0305494611917587
healthy,0.320287322833053,0.323525040995549,-0.0421189481721608,0.358796362011158,0.156536885432971,-0.612012988577707,0.327126813049222,0.386288150998581,-0.109160043568873,0.221102584539151,0.0366369551143318,0.252697628178081,-0.132863698534466,0.028657370016098,-0.0234505774382561,-0.0408243964952079,0.399193090649951,0.101026519249945,0.404749688138628,0.241785712932829,0.494073675432647,0.433892652359152,0.154393795235482,0.271124306550084,0.267509065934522,0.198607705470801,0.572271156554238,0.10634946552931,0.448034590625382,0.594630284110715,0.138177633595697,0.353210017586038,0.160432023098157,0.437332614111178,0.20553833483981,0.395780798801264,0.384413786198378,0.211000299841781,0.255470245611649,0.140692262540311
healthy,0.18963915822561,0.372349684673056,-0.176429417191722,-0.0156281319529308,0.160660720263772,-0.0686639100592766,0.382671992394885,0.203586098667567,-0.0036239968906113,0.132792851605603,-0.452994527675134,0.144087992592071,-0.1533321059304,-0.0640514375563363,-0.230406960802487,0.109597030530847,0.160225325923649,-0.207780472519701,0.438714764408313,0.206464814226634,0.393037604015385,0.25729033312877,-0.0004555429216979,0.0300820592135994,0.322994555402749,0.342451367058754,0.157510401362127,0.333809803973728,0.203366884922456,-0.382891397750651,0.0524467700101396,0.408501738816383,0.152061895444055,0.443618217476812,0.329924846280029,0.433368499067357,0.143419412811928,0.189863302869407,-0.315719555196221,0.222156528778089
healthy,0.0437366350915978,0.347854599992932,-0.319675829681171,0.045979253918119,0.0177844000618248,-0.0917890496520019,0.281557164361844,0.276051695399502,-0.129672367201263,-0.102915169261446,-0.477573322609222,0.255809145611787,0.135985429327414,-0.1374961595995,-0.0553038183803917,0.250938301494467,0.228467583602114,-0.183496579852351,0.392017040155717,0.193575468542619,0.220328407575822,0.0788141292260269,0.0773713631826218,0.115655679128818,0.134763781591708,0.144117065904204,0.0416107810311056,0.331554167987281,0.282438736673591,-0.468407561962885,0.10658797563727,0.161664917776097,0.0199990891605264,0.310910061700399,0.0105849949801102,0.239039198083647,0.264395051923573,-0.025370778052771,0.0664113722813965,-0.0133921182619362
healthy,-0.326620497462322,-0.0228397028047558,-0.14291995872103,-0.476793398157974,-0.399897683695209,-0.596537304424559,-0.1451182111994,-0.210752190443813,-0.309889320441846,-0.145723380693274,-0.49485300966462,0.0006693393647514,-0.62165258772876,-0.558708257417556,-0.309612923340408,-0.507229473992524,-0.216139379550615,-0.462717418525667,-0.371454004667512,-0.212567367496723,-0.492141744048425,-0.166223388520675,-0.352358638326296,-0.480434909995811,-0.288102695236986,-0.278871323063593,-0.229676993979051,-0.374395794101383,-0.207309099121882,-0.36284520537039,-0.0904747177063727,-0.430066319013203,-0.378774100226538,-0.176395799706692,0.0403748952512997,0.0115095065129403,-0.355476232027381,-0.113462601241203,-0.369129084274382,-0.294403153360045
healthy,-0.027170089632955,-0.115409886359702,-0.140515500808783,-0.356605426779518,-0.0857411554468093,-0.175060892844848,-0.170580597777575,-0.161283472795885,-0.158390098913365,-0.130667318077651,-0.134516080320218,-0.0961819149667902,-0.16777431893309,-0.31275486792724,-0.0546073793688643,-0.177613850866334,0.112030854531822,-0.204690967562944,-0.233526651824265,-0.282393858350301,-0.244564134847164,-0.178454907117396,-0.123552356521257,-0.148805166738181,-0.104669102547483,-0.245923185342766,-0.0054157083884591,-0.0244052456623682,0.033674282791859,-0.125698772678213,0.0091990865972306,-0.127225195115373,-0.24056973634232,-0.0371602412581301,-0.0823647651393507,-0.127337513554294,0.0912572956344907,-0.0694966580934177,0.0363449957617081,-0.199429162936839
healthy,-0.350853312928408,-0.0176392436334454,-0.578408129333402,0.15738548224831,-0.272689984043231,-0.0516791135759839,-0.32790336903475,-0.359986352942403,-0.611189909894358,-0.316308460694798,0.242794322019136,-0.402312081221356,0.149607644569382,0.230901840903324,0.0306839198972759,0.144299819335474,-0.129547673768083,-0.193028131061718,0.27969833799191,-0.483492879509275,0.179879535001306,-0.302168589722329,0.0346487236520799,0.168951999454498,-0.198777333198662,-0.403495962442856,-0.24470525147907,-0.496497576701333,0.0335623259295822,0.002757890631648,0.0403142184715654,-0.219065003657879,-0.346024580830341,-0.241029765700637,-0.260214736311237,0.112321049401227,-0.196332135506559,-0.165798287964727,-0.183249580896211,-0.424279560514174
