group,CD107a,CD11c,CD138,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD326,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD5,CD54,CD58,CD62L,CD70,CD71,CD73,CD82,CD95,CD99,HLA,ITGB7,Ig,Mac
healthy,0.145358076011907,-0.24658158144601,-0.0497814802172901,0.167916824861782,-0.14887054592829,-0.0809293222643092,-0.215008507666423,-0.0142349177670709,-0.117072408185393,0.226167407961788,-0.0850178938988547,0.0800488474325463,-0.141228344798243,0.0790814993628945,0.119469514077516,-0.156763196201552,0.368917847110701,-0.0118778639536067,-0.0871857702409411,-0.0835777511110774,0.0075111806702151,-0.191869070944751,0.121924998552492,0.0278296955463602,0.170236478311062,0.183007362222695,-0.0577872162556282,-0.0373445239355138,0.108474668104509,-0.265190267811432,0.0365321303099726,0.118351634202203,0.175918035687351
healthy,-0.215778779391889,-0.145471126561321,-0.329514448644074,0.0459795582501099,-0.295371899861343,-0.277984866841911,-0.337650628575335,-0.0230755222664616,-0.280393093930546,0.0054478327700456,-0.275491234837554,-0.0562940395047823,-0.285381878523835,-0.0385633503553883,-0.119490552297269,-0.221584789229644,0.0225034766893338,-0.0819512168406795,-0.0194522617404457,-0.144621729111664,-0.197809191451095,-0.30260384363876,-0.125217173485696,-0.356280847837763,-0.0626461851465078,0.16020678781608,-0.0083084108126347,-0.336747600049234,-0.232352315861068,-0.0441493191849433,-0.0870775165590467,-0.0395019304281255,-0.192823672071828
healthy,-0.206721127525491,-0.409841297879676,-0.18029315079347,-0.243675677797719,-0.363022003685684,-0.260478818134216,-0.26194180910046,-0.413859272000511,-0.23443294985654,0.427279935489804,-0.142540325102309,-0.255666635787689,-0.0975539409237099,-0.0299904653174619,-0.179590353307115,-0.224025342686257,-0.0376707662354612,-0.52803819179856,-0.392045957683479,-0.0342627197831287,-0.390945352416915,-0.299365715806745,0.0109000577104135,-0.41248573589317,-0.109631559401369,0.595895200941846,-0.478357614286467,-0.407983590127868,-0.0910375800175971,-0.282591883693276,-0.0663196339360311,-0.0607130027485407,-0.234419853567556
healthy,-0.465935981383488,-0.20513336586055,-0.508871635512597,0.0765169130112115,-0.500027626262258,-0.392377455806564,-0.328586433077307,-0.400224604848616,-0.521245093234106,0.136403061235756,-0.496112682354151,-0.176021003479378,-0.329241167150804,-0.134019793965559,-0.137003107470115,-0.269049386811594,-0.255014008644934,-0.196692015432102,-0.110677797381026,-0.295479018140029,-0.237559454177684,-0.50482120331317,-0.202201900920566,-0.528515166186831,-0.0455365690519815,0.0090219723985683,-0.207441266127298,-0.389027259231587,-0.172216423433858,-0.15544118767021,-0.634325317837729,-0.139699582022676,-0.344309175719062
healthy,-0.212508399261442,-0.155035352338878,-0.306965899696438,0.300483736832166,0.357463926990929,-0.482694236210315,-0.414810534778934,-0.0344317641759705,-0.213491480079972,0.499108057749858,-0.340744531445259,-0.351593044590947,0.0919641648035633,-0.0302188335281593,0.0617599844414683,-0.0962087580842186,0.433753111620794,-0.473177916954273,-0.249483678775609,0.0085300439356619,-0.0539347976004507,-0.434833378056063,-0.243321190570251,-0.256640295266635,-0.295148460649098,0.183345902252641,-0.481495895973288,-0.530439054798454,-0.271680839015116,0.1155820755106,-0.0270290479077865,0.230747318616974,-0.10207109030647
healthy,-0.0615750453559869,0.109287874113673,-0.16469091557471,0.218652307526693,0.23492808962185,0.0434521227376098,0.0587124208159139,-0.0454379033646202,0.0226097288211245,-0.096964916531655,-0.29187257422062,0.253013596255881,-0.163922787289314,0.0674415403883481,-0.0497536751705967,-0.002025914222461,0.203385853722393,0.259574771236767,0.160516040996985,-0.0264241691227262,0.137997300997154,0.0839182431575454,0.056270429052189,0.0007568345052898,0.306374630428196,-0.0640507102252557,0.253507991426498,0.063861892643253,0.124936630386271,0.125387211095475,0.0607414700611866,0.171002822307994,-0.101770708387172
healthy,0.0332227039731202,-0.124092666252864,0.178554001545956,0.0297016901191798,0.136421925634161,0.384712445115709,0.247358979364684,0.408798736911948,0.126921014574593,-0.545120107552182,0.216207731869674,0.281281933667829,0.282882729885203,0.12924010985853,0.354998615993343,0.464443650336673,0.0357883400421253,0.545970465024149,0.645658029156973,0.295695852903067,0.442753551226514,0.539818928243079,0.19703935925594,0.334073129105684,0.081029140975549,-0.184365942953884,0.344300826894234,0.462886584138885,0.582138394898274,0.270926276871881,-0.234966986306945,0.112221529531309,0.0154108509983598
healthy,-0.266867184119469,-0.0232946769642131,-0.0912013939218873,-0.259757465257525,-0.455889213308696,-0.170803453275538,-0.308551353890182,-0.30353668863266,-0.428223959090467,-0.410309570696845,-0.498977615284625,-0.330664070716513,-0.239092571047656,-0.506880207402824,-0.219697264287093,-0.440976962065897,-0.300409164514519,-0.26885441529953,-0.191282041439302,-0.307962787121617,-0.228561471554675,-0.200498750904254,-0.16474008903376,-0.193550317735338,0.156304479496657,-0.355442898812743,-0.264097807072401,-0.0728177105270682,-0.249997187978749,0.0014816422155208,-0.388217368993897,-0.180306122188041,-0.149168552265112
healthy,-0.0856608887991467,0.026891310583953,-0.0126809550647291,-0.0593310724098581,-0.25058678223695,-0.0575621200167158,-0.023157702444437,-0.262242899104572,-0.174368408786464,0.0096393314531962,0.0232501998163129,-0.241168461445829,-0.0732411842141129,-0.115617278041011,-0.162132816715962,0.0350665095788661,-0.14187504555423,-0.327481712767132,-0.221848668493234,-0.132865082323287,-0.24075223561811,-0.06716821484118,-0.0405326535536248,0.0770121085345842,-0.143306872099922,-0.0173554457444902,-0.285413789166174,0.0810012767929925,-0.143529422379092,-0.081350427700295,0.201749801375233,0.321854544292404,-0.308340667936288
healthy,-0.219460877924855,-0.213971694510055,-0.0633490942915733,0.0146947166297521,0.0087005404194861,-0.331060333434956,-0.248375308296045,-0.273017282914593,-0.0660502545015842,0.132866959666826,-0.209394265593066,0.174265540304395,-0.520434891522687,-0.0987897826422432,-0.201851098632165,-0.279780325899136,-0.0455459635089448,0.141215773253244,-0.0790656939158285,-0.0262922667712842,-0.230384673738254,-0.295538195496781,0.108752870959993,-0.0708556123998422,-0.0760024283953765,-0.327269688288896,-0.180794611452587,-0.529999718048263,-0.08956988793492,-0.249246432900616,-0.0476975863973619,-0.378478912787299,-0.249677983236683
