group,B7,CD101,CD107a,CD11c,CD138,CD19,CD1c,CD24,CD269,CD305,CD307d,CD32,CD326,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD45RO,CD49d,CD49f,CD54,CD66b,CD71,CD73,CD81,CD82,CD95,CX3CR1,HLA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.123888971071965,-0.206314574439254,-0.374518836222228,-0.23054781453457,0.0085600464000989,0.121669681944809,-0.102982089932752,-0.313983733039298,0.0863638734545404,0.192564069755782,-0.14442568865292,0.131821698981596,-0.1333655697381,-0.208453683560831,0.385734301925434,-0.0943104499609824,0.263345982667204,0.132415703089875,-0.0221189336240685,-0.0687088745624019,-0.18898293923566,-0.0433847753066407,-0.170751953705204,-0.104164024269983,-0.21316428495913,0.0825898503901679,0.150795234636108,-0.16064513067333,-0.230818512526451,0.0248921007665729,-0.0651220819856811,-0.118047488154094,0.0246176041684065,0.183995221395553,-0.270376665274251,-0.0020337411161881
healthy,0.506559741674423,0.386121520829206,0.484107211493659,0.302669846948987,0.460856654066586,0.261395481962072,0.426925207494491,-0.12727807484782,0.446256658607068,0.571517671506519,0.544695880727856,0.313526601201668,0.499133359133916,0.100524464576079,0.369647303153348,0.155643467440243,0.399112501800834,0.526215932205253,0.435982451746392,0.0604176999189621,0.29511685709775,0.117676560702704,0.405038776848923,0.146444420711716,0.492659693306097,0.170037095898758,0.326945974750438,0.200894864257631,-0.0313991257595816,0.402645604085045,0.434466617166733,-0.0567346809098407,0.297596751191832,0.290829934139882,0.509446117381267,0.512547289194594
healthy,-0.098946823364013,0.343987365033029,0.0676039111695447,-0.200132234065237,-0.0111956463234578,-0.184978215554331,-0.0280965802166026,0.0145873674797993,0.114106748324423,0.0159459616664742,-0.126241285097887,-0.219391210991568,-0.0847786973140429,0.512400674584468,0.0597533610180336,-0.0405001089827347,0.0634298658062219,0.179126781147973,0.215956379379602,0.294822818240495,-0.256109789549182,0.203439962317821,0.0511156912982675,0.146343078835544,0.0822800462735804,0.272223093521866,0.0845877446224245,0.0978420490513355,0.139742682990949,-0.0181840335956505,0.163055980886876,-0.128383886914671,-0.229477335074932,0.0541624145703245,0.125293616382409,0.111815334974312
healthy,0.616738846036867,0.203056655127027,0.535010318402701,0.227139619906342,0.639846864671244,-0.273996916366041,0.725349289862037,0.424415742754992,0.658693771524693,-0.115982475013475,0.533152028949346,0.0725286173932797,0.615993368741251,-0.309539285292974,0.462506347963676,0.144951887694289,-0.0075648206607916,0.104920872360238,0.303594327524069,-0.231416009840654,0.202115123729021,-0.258905098026945,0.420601519655529,-0.0268817030115531,0.634997792041835,-0.186938745763028,-0.0199241106673651,0.0334887189487656,-0.0456638411701035,0.266145129495432,0.535223128186187,0.107513064083704,0.635988455260551,-0.0120984875073084,0.641711564074564,0.525796984046765
healthy,-0.128153498701781,-0.198488066311836,-0.031733317019758,-0.253976471722034,-0.407439845953225,-0.0076998957563242,-0.0284196096207791,0.0050134162124352,0.285796972442173,0.346078314464611,-0.24585708728791,0.126098361692541,-0.15293636708792,0.0706568598429695,0.216532934438421,-0.09122846588785,-0.135224865780164,0.410243202000947,-0.380056007746206,-0.339231301700603,-0.243507288420484,-0.0437608112526059,-0.128213324300722,0.172534876093588,-0.152625450372115,-0.0782297948709979,0.219583238796173,-0.0492032952846041,-0.2118318212136,-0.14768937460148,-0.16565344460136,-0.0793351525571203,-0.161040201520518,0.16444061786497,-0.0389870125111705,-0.0357114531936369
healthy,0.256835663101597,0.188214390329648,0.269502137772916,0.421450365199342,0.209830452235552,0.160647689273505,0.252837501980269,-0.0796073995460903,0.197083884834663,-0.374733842714485,0.230542434584982,-0.104735847839503,0.277984559339586,0.224369690804359,0.0214310093888553,-0.376697051606674,0.358758545777396,-0.285851317865167,0.0075936012416576,0.580355373063958,0.422919644419796,0.439534431359676,0.314069783073333,0.406611280574992,0.176054552721527,0.454019339835916,-0.0577022073658774,0.174621428560446,0.529375683972211,0.490253296197681,0.333197801423962,0.320569452863849,-0.135240027464236,-0.243604428321075,0.413777603750551,0.19558717287084
healthy,-0.0040335763323963,-0.42938212854299,-0.0805189144904094,-0.2055380587894,-0.0289128248441292,-0.260441020783027,-0.10194778060242,-0.204529725196061,-0.0259183989232606,0.013424842243235,-0.248499363557677,-0.0293320992870395,-0.0809215848809024,0.0383536799826004,-0.489469836949905,0.0774649191267383,0.110680259294636,-0.0593110399061767,-0.220291960036689,-0.300773371752228,-0.403002272841214,-0.188472524328676,-0.189888449885881,-0.273422470165835,-0.0382139825795868,-0.0719889743039537,-0.0933182297463624,0.0058422559053751,-0.256651172678278,-0.143092444617023,0.0243983685649322,-0.135737318314032,0.10920170887712,-0.242172791934122,-0.209300605554873,-0.254746976388348
healthy,0.126497962987173,-0.0633755178421267,-0.102064760526805,-0.0400377260322412,-0.134057451399322,0.178072313111821,0.075025653155688,0.11560466427758,-0.339888685573353,-0.0681759347804151,-0.299060828170954,0.205502261570104,-0.203104785522629,0.0202339784153816,-0.163284376447496,0.0402748518166384,-0.0151262599312011,-0.124211451113665,0.177904513090116,0.0604263477523698,-0.195052965797605,0.177081199274437,0.10212505625488,-0.16339065497693,-0.0369671861314335,-0.0472341168303495,-0.18373582348446,0.0377983265084401,0.144587280183816,0.174422235589604,-0.177674151968825,0.259989218239293,-0.0888754195137853,-0.0027729246180511,-0.143830548206434,-0.193388754141986
healthy,0.0398023075215307,-0.0471929927066739,0.0328360152111173,-0.0183364518747722,0.0819049824003887,0.321177993975407,-0.0205239200840985,0.14716456014844,0.0870983346563494,0.184200776458072,0.0608983667910581,0.25415239326832,0.294019524022722,0.298511237903472,-0.0989330479944374,-0.0477532300732345,0.273534230580269,0.230693404121448,0.155206444819296,0.176009585825091,0.0107692012507447,0.204241212295592,-0.0014053655389631,0.0975936308123795,-0.249348240385307,0.204056524403149,0.426490510433422,-0.173287625417233,0.0919814454126047,-0.106356098445652,0.0147806399441212,0.0871199615797485,0.193169485445186,0.11053510658883,0.208387098426581,-0.0791896682749211
healthy,0.309870006934586,0.182453243067216,0.267249168957035,0.0490831127191524,0.312068010242116,-0.398784206469479,0.0585976155962982,0.258674911579493,0.337375336937984,0.0598865593609072,0.236539868801474,-0.315284635054443,0.50503368634277,-0.270618173344791,0.237434858193197,0.147510871668323,0.0778944970700625,-0.300438113032926,-0.244109718512766,-0.30682796324773,0.0982253955213579,-0.205692756408274,0.251807158101941,0.0320178254816638,0.240712153233177,-0.0522922691096394,-0.0642486373076515,0.126478027380999,-0.226576963931597,0.0889295573195735,0.410548659384897,-0.302499525392598,-0.193042162973014,0.0302539474277401,0.260323427504398,0.0918078449624202
